ticker_x,ticker_y,trade_date,adf_pass_rate,adf_pass_rate_recent,last_residual,beta,intercept,residual_mean_max,residual_quantile,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ANSS,CRM,2018-07-12,0.627,0.167,3.541,0.63,16.651,4.392,4.372,0.031,1.297,0.018,0.037,0.012,0.034,0.014,0.022,-0.002,0.06,0.003,-0.066,-0.011,4.084,-0.002,3.639,-0.019,4.525,2013-07-26,software_and_services
APPS,TDC,2018-07-12,0.725,1.0,2.802,6.362,22.678,4.392,4.372,0.91,1.704,-0.039,-0.049,0.022,-0.037,0.006,-0.021,0.011,0.021,0.001,-0.025,0.061,2.008,0.057,2.058,0.14,0.976,2013-07-26,software_and_services
BB,TDC,2018-07-12,0.51,0.667,2.943,2.037,13.322,4.392,4.372,0.632,0.757,0.004,-0.012,0.0,-0.051,-0.061,0.035,0.083,0.016,0.026,-0.008,0.047,1.999,0.074,1.458,0.109,0.738,2013-07-26,software_and_services
BLKB,CRM,2018-07-12,0.745,0.0,3.014,1.059,8.565,4.392,4.372,0.122,1.218,0.003,-0.06,-0.006,-0.074,-0.068,-0.018,0.056,0.069,0.043,-0.043,-0.061,5.418,-0.064,5.546,-0.12,7.763,2013-07-26,software_and_services
BR,CRM,2018-07-12,0.588,0.667,2.982,1.016,19.239,4.392,4.372,0.651,0.613,-0.001,-0.024,0.034,0.013,0.012,-0.01,-0.002,0.028,0.032,0.016,0.046,0.485,0.045,0.545,0.039,0.888,2013-07-26,software_and_services
CDNS,DSGX,2018-07-12,0.941,1.0,2.821,0.524,7.036,4.392,4.372,0.377,0.22,-0.025,0.032,-0.003,0.041,0.039,-0.002,-0.046,-0.025,0.032,0.013,0.008,2.433,0.005,2.594,0.018,1.931,2013-07-26,software_and_services
CRM,GPN,2018-07-12,0.667,0.0,-2.985,0.893,3.043,4.392,4.372,0.308,-1.012,-0.062,0.017,0.03,-0.0,-0.001,0.03,0.012,-0.025,0.008,0.017,0.003,-2.852,0.019,-2.225,0.019,-2.243,2013-07-26,software_and_services
CSGS,EGHT,2018-07-12,0.608,0.333,2.808,0.457,-2.948,4.392,4.372,0.208,1.601,0.018,0.007,0.021,-0.012,-0.052,-0.052,0.061,-0.006,-0.049,0.041,-0.067,3.941,-0.072,4.02,0.045,2.054,2013-07-26,software_and_services
DLB,GIB,2018-07-12,0.51,0.833,3.713,0.627,19.196,4.392,4.372,0.105,0.842,0.013,0.019,0.005,-0.026,0.023,-0.025,-0.038,0.059,-0.019,0.031,0.031,2.384,0.049,1.594,0.088,-0.107,2013-07-26,software_and_services
EBIX,FICO,2018-07-12,0.902,0.167,2.954,1.731,36.444,4.392,4.372,0.828,1.179,0.048,0.01,-0.0,0.03,0.024,0.007,0.007,-0.004,0.036,0.027,-0.062,5.043,-0.116,6.874,-0.108,6.612,2013-07-26,software_and_services
EBIX,GIB,2018-07-12,0.882,0.333,2.958,0.388,27.915,4.392,4.372,0.613,0.697,0.032,0.039,-0.022,0.077,-0.018,0.027,0.02,0.011,0.015,0.061,-0.006,3.198,-0.006,3.204,-0.002,3.025,2013-07-26,software_and_services
EEFT,VRSN,2018-07-12,0.647,0.0,3.245,1.217,-4.847,4.392,4.372,0.907,3.083,-0.032,-0.018,-0.027,-0.002,0.035,0.001,0.018,0.105,0.033,0.025,0.018,2.937,0.011,3.062,0.145,0.746,2013-07-26,software_and_services
EGHT,RAMP,2018-07-12,0.686,0.667,4.226,0.857,12.94,4.392,4.372,0.736,0.671,-0.026,0.014,0.03,-0.001,0.015,-0.052,-0.029,0.031,-0.0,0.027,-0.037,5.192,-0.055,5.639,-0.11,7.079,2013-07-26,software_and_services
EXLS,VRSN,2018-07-12,0.529,0.0,2.996,2.193,-18.271,4.392,4.372,0.12,1.992,-0.053,0.014,0.015,0.019,-0.021,0.013,0.014,-0.036,-0.026,-0.029,-0.043,4.182,-0.03,3.823,0.03,2.164,2013-07-26,software_and_services
FORTY,RAMP,2018-07-12,0.627,0.833,6.557,0.498,8.296,4.392,4.372,0.01,2.927,-0.067,0.039,0.043,0.022,0.001,0.026,0.011,0.062,0.012,-0.066,-0.037,7.418,-0.035,7.36,-0.007,6.714,2013-07-26,software_and_services
G,VRSN,2018-07-12,0.569,0.333,4.518,5.074,-37.445,4.392,4.372,0.197,3.553,-0.002,-0.021,0.07,-0.016,0.011,0.006,0.012,0.001,0.007,-0.003,-0.011,4.917,-0.043,6.004,-0.003,4.61,2013-07-26,software_and_services
BIG,POOL,2018-07-12,0.569,0.0,2.78,1.982,22.638,2.807,3.138,0.088,0.22,0.028,0.009,-0.001,-0.027,-0.01,-0.006,0.007,0.011,0.007,-0.041,0.026,2.513,-0.055,3.355,0.046,2.296,2013-07-26,retailing
BKE,DBI,2018-07-12,0.549,1.0,3.227,0.76,9.278,2.807,3.138,0.342,0.141,0.004,-0.017,0.011,-0.015,0.086,-0.026,-0.036,0.023,0.092,0.027,0.019,2.672,-0.134,7.086,-0.069,5.23,2013-07-26,retailing
DG,DLTR,2018-07-12,0.784,0.0,-2.697,0.945,11.367,2.807,3.138,0.529,-1.238,-0.083,-0.006,-0.016,-0.007,0.009,-0.029,-0.022,-0.02,-0.029,-0.027,0.018,-2.154,-0.077,-4.972,-0.047,-4.084,2013-07-26,retailing
CPG,OXY,2018-07-12,0.667,0.0,2.932,0.141,56.49,3.744,3.342,0.943,2.453,0.01,0.04,-0.03,-0.009,0.006,0.008,0.023,0.057,-0.007,-0.045,0.065,2.096,0.074,1.981,0.065,2.098,2013-07-26,energy
CVE,HES,2018-07-12,0.549,0.0,3.144,1.403,31.626,3.744,3.342,0.889,1.62,0.102,-0.018,0.01,-0.014,-0.005,-0.027,-0.046,0.073,-0.009,-0.001,0.018,2.89,0.001,3.136,-0.032,3.596,2013-07-26,energy
CVE,OXY,2018-07-12,0.706,0.0,2.942,0.318,54.34,3.744,3.342,0.929,2.518,-0.003,-0.049,-0.016,-0.008,-0.002,-0.059,-0.0,-0.026,-0.003,-0.028,0.063,2.111,0.069,2.026,0.061,2.133,2013-07-26,energy
DHT,STNG,2018-07-12,0.765,1.0,-2.868,22.37,-32.949,3.744,3.342,0.448,-0.683,0.089,0.017,-0.034,0.016,-0.004,-0.036,0.006,-0.014,0.01,0.004,0.008,-2.754,-0.052,-3.645,-0.078,-4.028,2013-07-26,energy
DRQ,HES,2018-07-12,0.569,0.0,2.829,0.414,24.86,3.744,3.342,0.848,1.617,-0.044,0.014,-0.013,0.015,-0.046,0.037,0.034,0.031,-0.011,-0.03,0.019,2.535,0.006,2.739,-0.035,3.365,2013-07-26,energy
DRQ,TTE,2018-07-12,0.529,0.0,2.557,-0.359,68.527,3.744,3.342,0.515,0.585,-0.075,-0.064,0.054,0.012,-0.006,0.008,-0.002,0.06,0.045,-0.016,0.024,2.316,0.049,2.077,0.031,2.251,2013-07-26,energy
E,GPRK,2018-07-12,0.804,1.0,2.555,1.192,-21.835,3.744,3.342,0.008,0.47,0.003,0.006,-0.013,-0.036,-0.003,0.05,0.081,-0.049,-0.01,0.013,0.013,2.164,-0.008,2.791,0.025,1.774,2013-07-26,energy
E,YPF,2018-07-12,0.608,0.667,-3.008,0.416,9.92,3.744,3.342,0.065,-0.955,0.014,-0.005,-0.013,-0.016,-0.022,0.042,0.025,0.02,0.035,-0.03,0.023,-2.758,-0.002,-3.028,-0.019,-3.208,2013-07-26,energy
ENLC,KOS,2018-07-12,0.902,1.0,2.606,0.295,3.064,3.744,3.342,0.96,0.725,0.171,0.112,-0.033,0.021,-0.03,-0.082,0.016,0.059,0.133,0.14,0.037,2.063,0.025,2.244,0.02,2.315,2013-07-26,energy
EOG,PBR,2018-07-12,0.725,0.667,-2.722,0.162,-5.826,3.744,3.342,0.126,-0.99,-0.029,-0.004,0.027,-0.03,0.011,-0.015,-0.001,0.037,-0.029,-0.023,0.034,-1.967,0.037,-1.901,0.123,0.01,2013-07-26,energy
EOG,PBR-A,2018-07-12,0.804,0.5,-2.832,0.155,-6.152,3.744,3.342,0.057,-1.162,0.014,-0.101,0.016,-0.046,-0.011,0.033,-0.002,-0.001,0.008,-0.003,0.033,-2.177,0.032,-2.187,0.132,-0.184,2013-07-26,energy
EQT,HES,2018-07-12,0.588,0.0,2.722,0.323,36.466,3.744,3.342,0.669,1.41,-0.017,0.049,-0.028,-0.001,0.002,0.012,-0.052,-0.006,-0.046,0.017,0.019,2.495,0.011,2.594,-0.032,3.092,2013-07-26,energy
EQT,OXY,2018-07-12,0.608,0.0,2.785,-0.158,63.054,3.744,3.342,0.754,1.831,0.015,0.012,0.034,0.002,0.052,0.042,-0.043,0.024,0.032,-0.001,0.079,1.843,0.094,1.669,0.085,1.774,2013-07-26,energy
