ticker_x,ticker_y,trade_date,adf_pass_rate,adf_pass_rate_recent,last_residual,beta,intercept,residual_mean_max,residual_quantile,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ACIW,EXLS,2021-06-21,0.588,0.667,3.122,2.019,4.78,3.81,3.421,0.075,1.512,0.019,0.044,-0.061,0.067,-0.012,0.038,0.013,-0.04,0.005,-0.028,-0.044,4.188,-0.163,7.06,-0.16,6.996,2016-07-05,software_and_services
ACIW,IT,2021-06-21,0.804,0.167,3.69,4.325,11.86,3.81,3.421,0.493,1.774,-0.001,-0.01,-0.034,-0.022,0.021,0.008,-0.007,-0.032,-0.08,0.049,-0.072,5.469,-0.242,9.64,-0.262,10.137,2016-07-05,software_and_services
ACN,EXLS,2021-06-21,0.529,0.0,2.527,0.27,15.458,3.81,3.421,0.111,0.489,0.017,0.013,-0.002,-0.004,-0.002,-0.003,-0.019,0.001,0.012,0.01,0.028,1.626,-0.013,2.945,-0.007,2.745,2016-07-05,software_and_services
ADP,IT,2021-06-21,0.725,0.0,2.538,1.137,-24.535,3.81,3.421,0.12,1.015,0.072,0.076,0.04,0.029,-0.002,-0.019,-0.05,0.034,0.015,-0.019,-0.019,3.085,-0.102,5.531,-0.152,6.999,2016-07-05,software_and_services
ANSS,EXLS,2021-06-21,0.549,0.0,3.127,0.132,35.734,3.81,3.421,0.268,1.663,0.063,-0.011,-0.084,0.045,-0.05,0.045,0.075,-0.13,-0.023,0.037,-0.003,3.174,-0.075,4.486,-0.076,4.502,2016-07-05,software_and_services
APPS,EXLS,2021-06-21,0.608,0.667,2.658,0.417,60.594,3.81,3.421,0.378,0.489,0.003,0.06,0.066,0.045,0.039,-0.031,-0.065,0.05,-0.031,-0.06,-0.032,3.326,-0.166,6.082,-0.118,5.097,2016-07-05,software_and_services
AZPN,EXLS,2021-06-21,0.549,0.333,3.433,0.513,8.867,3.81,3.421,0.005,1.197,-0.023,0.001,-0.018,0.027,-0.061,-0.031,0.037,-0.018,-0.054,-0.006,0.002,3.389,-0.115,6.088,-0.116,6.114,2016-07-05,software_and_services
AZPN,IT,2021-06-21,0.569,0.0,3.404,0.882,45.941,3.81,3.421,0.737,2.656,-0.038,0.051,0.013,-0.025,-0.024,0.005,0.019,-0.022,0.105,0.076,-0.035,4.004,-0.207,6.991,-0.233,7.448,2016-07-05,software_and_services
AZPN,ORCL,2021-06-21,0.647,0.333,2.752,0.328,15.898,3.81,3.421,0.25,1.124,-0.038,-0.004,0.091,0.01,-0.03,-0.011,0.051,0.01,-0.022,0.019,-0.081,4.485,-0.122,5.359,-0.103,4.945,2016-07-05,software_and_services
BLKB,IBM,2021-06-21,0.725,1.0,2.54,0.302,87.986,3.81,3.421,0.433,0.684,-0.004,0.007,-0.039,-0.083,0.007,0.005,-0.0,-0.022,0.067,0.052,0.02,2.157,0.017,2.211,0.044,1.684,2016-07-05,software_and_services
