ticker_x,ticker_y,trade_date,adf_pass_rate,adf_pass_rate_recent,last_residual,beta,intercept,residual_mean_max,residual_quantile,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ACIW,ADSK,2020-02-13,0.588,0.833,2.812,5.266,-8.451,4.944,5.519,0.065,0.286,-0.004,0.037,-0.008,-0.002,-0.056,0.034,0.052,0.018,0.075,0.063,-0.021,3.624,-0.054,4.95,-0.082,6.06,2015-02-27,software_and_services
ADP,MSFT,2020-02-13,0.824,0.0,3.766,1.103,-38.677,4.944,5.519,0.464,2.039,-0.015,0.017,-0.019,-0.001,0.1,-0.058,-0.1,-0.002,-0.068,-0.067,-0.036,5.596,-0.089,8.285,-0.12,9.841,2015-02-27,software_and_services
ADSK,IT,2020-02-13,0.902,1.0,-2.865,0.526,64.356,4.944,5.519,0.802,-0.441,-0.023,0.064,-0.022,0.048,0.01,0.027,0.004,0.049,0.041,0.012,-0.103,-6.276,-0.108,-6.431,-0.095,-5.993,2015-02-27,software_and_services
AZPN,OTEX,2020-02-13,0.51,0.333,3.495,0.148,21.179,4.944,5.519,0.255,1.145,0.037,0.033,-0.066,-0.021,-0.063,0.032,0.048,0.021,0.047,0.031,0.132,-1.423,0.085,0.313,0.061,1.221,2015-02-27,software_and_services
BLKB,DOX,2020-02-13,0.529,0.0,2.832,0.158,45.908,4.944,5.519,0.813,2.236,0.001,-0.041,0.067,-0.015,-0.013,0.045,0.012,0.041,-0.002,0.01,0.188,-1.193,0.077,1.193,0.087,0.965,2015-02-27,software_and_services
EGHT,OTEX,2020-02-13,0.51,0.0,3.179,0.802,19.917,4.944,5.519,0.675,2.379,0.017,0.003,-0.008,0.023,0.013,-0.013,-0.01,-0.04,-0.023,-0.015,0.114,0.811,0.116,0.767,0.059,1.94,2015-02-27,software_and_services
ENV,TDC,2020-02-13,0.51,0.0,-2.724,0.094,30.309,4.944,5.519,0.263,-2.348,-0.027,-0.076,-0.065,-0.029,0.043,0.022,-0.016,0.03,-0.028,-0.002,-0.004,-2.746,0.078,-2.293,-0.028,-2.876,2015-02-27,software_and_services
FICO,GIB,2020-02-13,0.627,0.333,-4.48,0.131,34.233,4.944,5.519,0.041,-1.616,0.018,-0.001,0.039,-0.029,0.047,0.029,0.049,-0.097,0.045,-0.024,0.007,-4.124,-0.033,-6.065,-0.059,-7.328,2015-02-27,software_and_services
FISV,GIB,2020-02-13,0.863,0.333,-3.869,0.607,14.838,4.944,5.519,0.431,-1.066,-0.018,-0.033,-0.001,-0.06,-0.015,-0.035,0.04,-0.009,-0.029,-0.093,-0.008,-4.266,-0.012,-4.509,-0.023,-5.06,2015-02-27,software_and_services
GIB,LPSN,2020-02-13,0.647,1.0,3.905,0.902,-35.109,4.944,5.519,0.014,0.781,0.027,0.039,0.024,-0.021,0.031,0.011,0.004,0.009,0.035,-0.011,0.071,0.936,0.061,1.37,-0.058,6.341,2015-02-27,software_and_services
GIB,MA,2020-02-13,0.667,0.667,6.426,5.25,-135.083,4.944,5.519,0.095,1.383,0.032,0.009,-0.006,0.011,-0.01,0.012,0.02,0.018,-0.02,-0.002,-0.025,8.257,-0.027,8.414,-0.041,9.473,2015-02-27,software_and_services
GIB,MSFT,2020-02-13,0.588,0.667,6.99,2.525,-57.713,4.944,5.519,0.313,5.966,-0.029,-0.051,-0.024,-0.057,0.005,-0.025,-0.018,0.064,-0.014,0.001,-0.024,8.44,-0.095,12.597,-0.105,13.22,2015-02-27,software_and_services
GIB,NICE,2020-02-13,0.824,1.0,5.519,2.586,-53.401,4.944,5.519,0.035,0.353,-0.007,0.072,-0.039,-0.004,-0.005,0.05,-0.013,0.03,0.005,-0.089,-0.023,7.05,-0.08,10.785,-0.096,11.854,2015-02-27,software_and_services
MA,MSFT,2020-02-13,0.725,0.833,3.842,0.483,6.958,4.944,5.519,0.397,0.609,0.027,-0.006,-0.024,-0.009,0.039,0.01,-0.03,-0.076,-0.015,-0.013,-0.002,4.026,-0.077,11.249,-0.074,10.935,2015-02-27,software_and_services
MMS,SNPS,2020-02-13,1.0,1.0,3.184,3.904,-151.067,4.944,5.519,0.045,0.457,-0.009,-0.013,-0.026,0.011,-0.028,-0.058,-0.027,0.033,-0.013,-0.062,-0.099,7.24,-0.071,6.086,-0.071,6.092,2015-02-27,software_and_services
MSFT,NICE,2020-02-13,0.804,1.0,-2.76,1.006,7.538,4.944,5.519,0.144,-0.113,-0.027,-0.007,-0.026,0.003,0.001,0.014,0.002,-0.063,-0.034,0.019,-0.004,-3.098,-0.018,-4.21,-0.012,-3.721,2015-02-27,software_and_services
MSFT,V,2020-02-13,0.686,0.5,-4.112,1.091,22.478,4.944,5.519,0.34,-0.713,0.02,-0.016,-0.037,-0.026,-0.02,0.048,0.098,-0.033,-0.03,0.019,-0.007,-4.894,-0.071,-11.541,-0.057,-10.063,2015-02-27,software_and_services
ORCL,SNPS,2020-02-13,0.569,1.0,2.669,5.069,-139.922,4.944,5.519,0.069,0.387,-0.036,-0.006,0.034,-0.018,0.018,-0.023,-0.004,0.07,-0.019,-0.033,-0.031,3.855,0.014,2.142,-0.016,3.297,2015-02-27,software_and_services
OTEX,PRO,2020-02-13,0.627,0.833,-3.442,3.111,-69.067,4.944,5.519,0.009,-1.214,-0.003,-0.008,-0.031,-0.02,0.038,-0.017,-0.041,-0.024,-0.059,-0.023,0.09,-0.792,0.049,-2.003,0.029,-2.588,2015-02-27,software_and_services
RAMP,SPSC,2020-02-13,0.608,0.667,3.892,0.9,6.356,4.944,5.519,0.055,2.133,-0.018,-0.022,-0.035,-0.029,0.003,-0.017,0.008,0.021,-0.045,-0.016,0.112,1.688,0.057,2.771,0.02,3.497,2015-02-27,software_and_services
RAMP,VRNT,2020-02-13,0.667,0.667,3.433,0.257,13.879,4.944,5.519,0.027,0.838,0.033,-0.06,0.005,-0.016,0.009,-0.074,-0.003,0.091,-0.029,-0.087,0.243,-1.842,0.2,-0.898,0.207,-1.061,2015-02-27,software_and_services
BKE,DDS,2020-02-13,0.863,0.167,-2.547,2.283,32.052,3.169,3.712,0.624,-0.403,-0.023,0.074,0.084,0.039,0.042,-0.049,-0.095,-0.007,-0.027,-0.059,-0.053,-3.299,-0.117,-4.212,-0.141,-4.554,2015-02-27,retailing
GES,KSS,2020-02-13,0.824,0.333,-2.742,2.569,8.718,3.169,3.712,0.461,-1.168,0.051,0.044,0.043,0.007,0.029,-0.021,-0.012,-0.04,-0.019,-0.01,0.131,-1.058,0.105,-1.39,0.116,-1.25,2015-02-27,retailing
GPC,TJX,2020-02-13,0.569,1.0,2.534,0.909,-33.943,3.169,3.712,0.004,0.164,-0.036,0.034,0.033,0.023,-0.004,0.004,-0.005,-0.017,0.038,0.032,0.001,2.509,-0.045,3.768,-0.024,3.19,2015-02-27,retailing
MNRO,TSCO,2020-02-13,1.0,1.0,4.066,1.264,-1.26,3.169,3.712,0.573,0.093,0.03,0.098,0.006,0.056,0.011,0.122,0.043,-0.018,0.061,0.041,0.07,1.671,-0.076,6.683,-0.139,8.842,2015-02-27,retailing
MNRO,WSM,2020-02-13,0.549,0.0,3.183,0.48,22.023,3.169,3.712,0.427,1.53,0.001,0.036,0.039,0.037,-0.019,0.09,0.064,-0.02,0.007,0.01,0.298,-1.788,0.159,0.535,0.02,2.85,2015-02-27,retailing
APA,XOM,2020-02-13,0.725,0.667,-2.917,0.235,54.963,3.429,3.144,0.629,-0.696,-0.028,0.006,-0.017,0.009,0.007,-0.011,-0.005,0.039,-0.037,-0.005,-0.301,-9.452,-0.223,-7.755,-0.194,-7.12,2015-02-27,energy
AROC,XOM,2020-02-13,0.686,0.833,-2.748,1.897,47.481,3.429,3.144,0.515,-0.569,-0.016,0.01,0.001,-0.014,0.006,0.007,0.017,-0.026,-0.044,0.021,-0.232,-8.219,-0.157,-6.452,-0.153,-6.366,2015-02-27,energy
BKR,XOM,2020-02-13,0.608,0.667,-2.71,0.269,56.067,3.429,3.144,0.875,-0.764,-0.005,0.094,0.025,0.06,-0.014,0.007,0.051,-0.082,0.022,0.001,-0.349,-9.498,-0.266,-7.874,-0.231,-7.199,2015-02-27,energy
BP,XOM,2020-02-13,0.647,1.0,-3.127,0.319,52.828,3.429,3.144,0.376,-1.22,-0.023,-0.032,0.033,-0.025,0.019,-0.015,0.001,0.022,0.003,-0.014,-0.287,-8.985,-0.222,-7.665,-0.185,-6.913,2015-02-27,energy
CLNE,XOM,2020-02-13,0.627,0.833,-3.682,3.041,55.917,3.429,3.144,0.722,-1.244,-0.119,0.014,0.041,0.003,-0.007,0.05,0.021,-0.048,-0.015,0.058,-0.304,-9.897,-0.236,-8.506,-0.207,-7.913,2015-02-27,energy
CLR,XOM,2020-02-13,0.765,1.0,-2.52,0.172,55.486,3.429,3.144,0.802,-0.577,-0.016,-0.071,-0.032,-0.085,-0.047,0.009,0.039,-0.039,-0.05,-0.088,-0.348,-10.088,-0.262,-8.214,-0.229,-7.504,2015-02-27,energy
CNQ,XOM,2020-02-13,0.569,0.333,-3.408,0.582,49.068,3.429,3.144,0.738,-1.449,0.04,-0.025,-0.051,-0.004,-0.008,0.043,0.003,-0.025,0.023,0.025,-0.204,-8.061,-0.144,-6.689,-0.141,-6.624,2015-02-27,energy
COP,XOM,2020-02-13,0.627,0.833,-3.144,0.114,57.167,3.429,3.144,0.847,-1.247,-0.031,-0.061,-0.034,-0.043,-0.028,0.002,0.068,-0.03,0.009,0.017,-0.332,-9.375,-0.255,-7.922,-0.23,-7.46,2015-02-27,energy
CPG,XOM,2020-02-13,0.667,0.667,-2.725,0.475,60.449,3.429,3.144,0.966,-0.82,0.018,0.008,0.038,-0.015,0.012,-0.007,-0.04,-0.036,0.049,0.027,-0.402,-9.692,-0.307,-8.054,-0.268,-7.369,2015-02-27,energy
CRK,XOM,2020-02-13,0.588,0.667,-2.834,0.889,56.62,3.429,3.144,0.575,-0.741,-0.024,0.056,0.105,0.078,0.045,-0.01,-0.088,-0.008,-0.017,-0.026,-0.377,-10.198,-0.312,-8.928,-0.245,-7.612,2015-02-27,energy
CVE,XOM,2020-02-13,0.549,0.0,-3.143,1.006,54.317,3.429,3.144,0.822,-1.19,-0.025,0.017,0.006,0.044,-0.034,0.063,0.054,-0.001,0.042,-0.008,-0.27,-8.517,-0.187,-6.86,-0.165,-6.432,2015-02-27,energy
CVI,PBA,2020-02-13,0.569,0.5,4.149,0.24,20.402,3.429,3.144,0.014,1.782,-0.022,-0.021,-0.015,0.009,-0.026,0.024,0.022,-0.067,0.03,0.058,0.407,-7.475,0.337,-5.479,0.276,-3.74,2015-02-27,energy
CVX,XOM,2020-02-13,0.627,0.833,-3.058,0.108,52.418,3.429,3.144,0.2,-1.367,-0.008,-0.01,-0.016,-0.022,-0.04,0.049,0.018,-0.033,0.014,-0.022,-0.3,-9.037,-0.237,-7.792,-0.213,-7.301,2015-02-27,energy
DINO,XOM,2020-02-13,0.627,1.0,-2.966,0.067,59.858,3.429,3.144,0.437,-0.971,-0.059,-0.056,0.009,-0.032,-0.052,0.026,0.071,0.009,0.021,-0.044,-0.385,-9.777,-0.295,-8.183,-0.258,-7.536,2015-02-27,energy
DK,XOM,2020-02-13,0.51,1.0,-2.888,0.127,59.039,3.429,3.144,0.667,-0.951,-0.013,0.061,0.007,0.081,0.019,-0.052,-0.085,-0.018,-0.002,-0.017,-0.368,-9.496,-0.288,-8.047,-0.254,-7.438,2015-02-27,energy
DVN,XOM,2020-02-13,0.725,0.833,-2.812,0.41,52.033,3.429,3.144,0.232,-0.472,-0.048,-0.042,-0.014,-0.047,0.028,0.032,0.003,-0.05,0.006,0.075,-0.29,-10.259,-0.21,-8.222,-0.19,-7.689,2015-02-27,energy
E,TPL,2020-02-13,0.843,1.0,2.604,58.175,-1011.82,3.429,3.144,0.226,2.03,0.005,0.058,-0.021,-0.009,-0.009,0.035,-0.009,-0.029,-0.022,-0.054,-0.169,5.576,-0.108,4.501,-0.12,4.704,2015-02-27,energy
E,XOM,2020-02-13,0.647,1.0,-2.78,0.762,42.519,3.429,3.144,0.709,-0.943,0.019,0.027,-0.016,-0.001,-0.01,0.037,-0.011,-0.004,0.033,0.063,-0.191,-7.566,-0.161,-6.82,-0.125,-5.924,2015-02-27,energy
EC,XOM,2020-02-13,0.627,0.833,-3.107,0.124,61.6,3.429,3.144,0.877,-1.111,0.017,0.011,-0.048,-0.041,-0.046,0.032,0.087,-0.053,0.084,0.052,-0.399,-9.825,-0.308,-8.298,-0.266,-7.593,2015-02-27,energy
EOG,XOM,2020-02-13,0.647,0.833,-2.752,0.182,47.987,3.429,3.144,0.716,-0.616,0.02,-0.006,-0.027,-0.039,-0.024,-0.057,0.034,0.055,-0.043,-0.048,-0.247,-9.455,-0.188,-7.874,-0.172,-7.422,2015-02-27,energy
EQNR,XOM,2020-02-13,0.647,1.0,-2.889,0.513,53.802,3.429,3.144,0.631,-0.988,-0.037,0.009,0.021,0.051,-0.024,0.021,0.026,-0.023,0.058,0.048,-0.315,-9.391,-0.253,-8.119,-0.227,-7.572,2015-02-27,energy
GPRE,XOM,2020-02-13,0.667,0.667,-2.822,0.376,56.98,3.429,3.144,0.932,-0.768,-0.041,-0.048,0.006,-0.006,-0.037,0.032,0.05,-0.003,0.006,-0.023,-0.347,-9.46,-0.253,-7.646,-0.222,-7.071,2015-02-27,energy
HAL,XOM,2020-02-13,0.569,0.667,-2.66,0.154,57.895,3.429,3.144,0.39,-0.675,-0.069,-0.063,0.023,-0.062,-0.036,-0.021,0.041,0.023,-0.014,-0.035,-0.366,-9.694,-0.277,-7.968,-0.244,-7.337,2015-02-27,energy
HES,XOM,2020-02-13,0.647,0.833,-3.034,0.04,60.984,3.429,3.144,0.181,-1.121,-0.011,-0.012,-0.006,0.025,-0.019,0.041,0.039,-0.01,0.007,-0.002,-0.396,-9.73,-0.305,-8.189,-0.268,-7.575,2015-02-27,energy
HP,PTR,2020-02-13,0.765,1.0,-3.136,0.826,11.587,3.429,3.144,0.652,-0.696,-0.055,0.004,-0.023,-0.019,0.186,-0.049,-0.058,-0.047,0.044,-0.054,0.176,0.398,0.215,1.177,0.17,0.268,2015-02-27,energy
HP,XOM,2020-02-13,0.608,0.667,-3.26,0.295,49.87,3.429,3.144,0.721,-0.873,0.018,0.046,-0.008,0.041,0.012,-0.028,-0.001,0.001,-0.044,-0.02,-0.23,-9.054,-0.157,-7.213,-0.129,-6.508,2015-02-27,energy
