ticker_x,ticker_y,trade_date,adf_pass_rate,adf_pass_rate_recent,last_residual,beta,intercept,residual_mean_max,residual_quantile,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ACIW,MMS,2021-03-25,0.588,1.0,2.763,0.977,37.983,4.093,3.444,0.597,0.461,-0.116,-0.115,-0.049,0.006,0.2,-0.033,-0.143,0.025,-0.073,-0.076,-0.012,3.118,-0.012,3.115,-0.032,3.739,2016-04-08,software_and_services
ACIW,VRNT,2021-03-25,0.902,0.333,2.933,1.036,-5.011,4.093,3.444,0.64,0.881,-0.038,0.02,0.08,-0.007,-0.008,0.02,0.008,-0.028,0.069,0.109,-0.001,2.959,0.018,2.546,0.004,2.836,2016-04-08,software_and_services
ACN,ENV,2021-03-25,0.627,0.667,-2.557,0.259,18.319,4.093,3.444,0.144,-0.305,0.011,-0.033,-0.051,-0.008,-0.0,-0.005,0.005,-0.016,0.005,-0.031,-0.037,-3.556,-0.05,-3.888,-0.015,-2.949,2016-04-08,software_and_services
ADSK,ORCL,2021-03-25,0.588,0.833,2.873,0.095,34.091,4.093,3.444,0.076,0.704,-0.003,0.015,-0.053,0.014,0.03,-0.021,-0.035,0.018,-0.04,-0.003,-0.028,3.732,-0.084,5.476,-0.075,5.194,2016-04-08,software_and_services
ANSS,EXLS,2021-03-25,0.549,0.0,2.519,0.103,41.241,4.093,3.444,0.183,0.502,0.013,-0.03,-0.002,0.019,0.001,-0.016,0.006,-0.011,0.005,0.089,0.002,2.476,-0.071,3.948,-0.119,4.918,2016-04-08,software_and_services
AZPN,ORCL,2021-03-25,0.608,1.0,2.505,0.249,23.473,4.093,3.444,0.432,0.545,0.007,-0.011,-0.007,0.015,-0.006,0.016,0.045,-0.044,-0.043,-0.012,-0.034,3.545,-0.098,5.512,-0.1,5.553,2016-04-08,software_and_services
CDNS,ORCL,2021-03-25,0.765,1.0,2.784,0.181,38.099,4.093,3.444,0.0,0.199,-0.029,0.039,0.03,0.064,0.017,-0.023,-0.065,-0.012,-0.031,-0.038,-0.03,3.912,-0.111,6.92,-0.084,5.915,2016-04-08,software_and_services
CSGS,MMS,2021-03-25,0.549,0.0,3.039,0.658,39.774,4.093,3.444,0.417,1.305,-0.006,-0.013,-0.029,0.008,0.054,-0.007,-0.046,0.018,-0.063,-0.029,-0.045,4.114,-0.049,4.216,-0.046,4.14,2016-04-08,software_and_services
DSGX,ORCL,2021-03-25,0.784,1.0,2.762,0.478,31.646,4.093,3.444,0.002,0.434,0.09,-0.091,-0.122,-0.043,-0.142,0.027,0.085,-0.007,0.08,0.026,-0.041,4.151,-0.112,6.585,-0.055,4.63,2016-04-08,software_and_services
EEFT,MMS,2021-03-25,0.627,1.0,3.336,0.144,50.31,4.093,3.444,0.82,1.305,0.062,0.008,-0.042,0.006,0.015,0.001,-0.012,-0.034,0.002,-0.026,-0.026,3.945,-0.021,3.832,-0.034,4.114,2016-04-08,software_and_services
EEFT,ORCL,2021-03-25,0.686,1.0,2.813,0.098,39.717,4.093,3.444,0.861,2.1,0.097,0.089,-0.01,0.013,-0.037,-0.066,0.052,0.014,-0.046,0.043,-0.06,3.787,-0.118,4.707,-0.107,4.538,2016-04-08,software_and_services
ENV,EXLS,2021-03-25,0.549,0.0,3.141,0.63,23.534,4.093,3.444,0.612,1.517,-0.012,0.032,0.036,0.057,0.005,0.022,-0.001,-0.059,0.035,0.012,-0.034,3.84,-0.084,4.884,-0.1,5.215,2016-04-08,software_and_services
ENV,OTEX,2021-03-25,0.529,0.667,2.642,0.38,13.574,4.093,3.444,0.346,0.266,0.074,0.109,0.037,0.063,-0.013,0.004,0.013,-0.057,-0.04,0.064,0.001,2.619,0.008,2.388,-0.022,3.383,2016-04-08,software_and_services
FICO,ORCL,2021-03-25,0.686,0.667,3.006,0.05,35.346,4.093,3.444,0.057,0.419,0.072,0.022,-0.018,0.006,0.025,0.034,0.005,-0.021,-0.003,0.064,-0.031,4.046,-0.098,6.304,-0.09,6.011,2016-04-08,software_and_services
FIS,MMS,2021-03-25,0.627,0.0,2.857,0.233,39.366,4.093,3.444,0.119,0.999,0.054,0.025,0.039,0.077,0.021,0.026,-0.007,-0.08,-0.019,0.088,-0.017,3.28,-0.014,3.208,-0.031,3.638,2016-04-08,software_and_services
FIS,ORCL,2021-03-25,0.549,0.0,2.97,0.26,19.89,4.093,3.444,0.094,1.129,-0.023,-0.033,0.037,-0.012,-0.004,-0.009,-0.01,0.068,0.024,-0.018,-0.031,3.856,-0.08,5.237,-0.081,5.266,2016-04-08,software_and_services
FLT,MMS,2021-03-25,0.627,0.5,3.456,0.121,37.752,4.093,3.444,0.702,1.043,0.019,0.018,0.022,0.017,0.007,-0.006,-0.006,0.035,0.005,-0.031,-0.022,4.063,-0.032,4.357,-0.056,5.027,2016-04-08,software_and_services
FORTY,ORCL,2021-03-25,0.529,0.667,2.526,0.247,37.341,4.093,3.444,0.003,0.367,0.048,0.007,-0.053,0.021,0.003,0.002,0.009,0.002,0.038,0.036,-0.06,4.221,-0.13,6.22,-0.112,5.702,2016-04-08,software_and_services
G,MMS,2021-03-25,0.863,0.333,2.89,0.987,33.108,4.093,3.444,0.187,0.715,0.013,0.017,-0.001,0.002,-0.02,-0.008,0.014,0.002,-0.017,0.019,-0.024,3.783,-0.017,3.537,-0.02,3.629,2016-04-08,software_and_services
G,ORCL,2021-03-25,0.863,0.667,2.517,0.885,20.486,4.093,3.444,0.349,0.535,-0.011,-0.028,-0.023,-0.051,-0.013,0.002,-0.016,-0.045,-0.014,-0.019,-0.046,3.878,-0.088,5.138,-0.072,4.673,2016-04-08,software_and_services
GIB,MMS,2021-03-25,0.667,1.0,2.834,0.607,25.42,4.093,3.444,0.565,0.8,-0.029,0.02,0.042,-0.008,0.004,0.008,0.003,-0.04,-0.009,-0.003,-0.018,3.493,0.016,2.251,0.009,2.521,2016-04-08,software_and_services
GPN,MMS,2021-03-25,0.608,0.167,2.52,0.14,46.403,4.093,3.444,0.122,0.645,-0.058,-0.077,-0.112,-0.108,0.02,0.015,-0.005,-0.01,0.023,0.018,-0.023,3.144,-0.043,3.652,-0.055,3.983,2016-04-08,software_and_services
GPN,ORCL,2021-03-25,0.686,0.667,2.637,0.155,27.878,4.093,3.444,0.12,0.502,0.011,-0.033,-0.034,-0.027,0.011,-0.052,-0.018,-0.001,0.019,0.014,-0.041,3.952,-0.12,6.504,-0.115,6.324,2016-04-08,software_and_services
IBM,ORCL,2021-03-25,0.51,0.667,2.618,0.121,38.332,4.093,3.444,0.0,1.999,-0.017,-0.003,-0.016,-0.004,0.029,-0.021,-0.008,-0.049,-0.039,-0.009,-0.063,3.529,-0.11,4.209,-0.095,3.988,2016-04-08,software_and_services
INTU,ORCL,2021-03-25,0.608,1.0,2.898,0.093,26.819,4.093,3.444,0.228,0.047,0.025,0.025,-0.025,0.03,0.035,-0.016,-0.045,-0.052,-0.047,-0.011,-0.017,3.734,-0.04,4.84,0.01,2.423,2016-04-08,software_and_services
LPSN,ORCL,2021-03-25,0.667,1.0,3.686,0.35,39.254,4.093,3.444,0.354,0.311,0.007,-0.001,-0.049,-0.043,-0.001,-0.024,0.002,0.03,-0.075,-0.039,-0.05,5.201,-0.111,7.033,-0.059,5.463,2016-04-08,software_and_services
MA,ORCL,2021-03-25,0.608,0.667,2.824,0.093,26.947,4.093,3.444,0.054,0.548,0.008,0.035,0.002,0.015,0.022,0.001,-0.002,-0.014,0.048,0.011,-0.033,4.111,-0.094,6.48,-0.077,5.796,2016-04-08,software_and_services
MA,V,2021-03-25,0.961,1.0,-3.078,0.508,34.501,4.093,3.444,0.447,-0.439,0.017,0.038,0.049,0.021,-0.011,-0.031,-0.005,-0.018,0.027,0.019,0.019,-0.826,0.043,2.081,0.051,3.129,2016-04-08,software_and_services
MANH,ORCL,2021-03-25,0.667,1.0,2.505,0.226,34.997,4.093,3.444,0.312,0.11,-0.055,-0.0,-0.012,-0.02,-0.043,0.029,0.04,0.049,0.06,0.012,-0.038,4.004,-0.071,5.293,-0.038,3.987,2016-04-08,software_and_services
