ticker_x,ticker_y,trade_date,adf_pass_rate,adf_pass_rate_recent,last_residual,beta,intercept,residual_mean_max,residual_quantile,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ACIW,VRNT,2019-09-06,0.667,1.0,-2.849,0.712,4.713,4.124,4.199,0.155,-0.064,0.055,-0.038,-0.008,-0.038,0.034,-0.054,-0.053,-0.009,-0.012,-0.024,-0.009,-3.174,0.001,-2.821,-0.017,-3.484,2014-09-19,software_and_services
ACN,ENV,2019-09-06,0.588,0.667,-4.057,0.439,-10.786,4.124,4.199,0.111,-1.184,-0.044,-0.05,0.016,-0.012,0.02,0.023,-0.001,0.026,0.008,0.015,0.031,-2.934,0.07,-1.51,0.085,-0.981,2014-09-19,software_and_services
ADBE,INTU,2019-09-06,0.647,0.0,3.159,0.804,14.7,4.124,4.199,0.39,1.89,-0.025,-0.05,-0.008,-0.021,0.042,0.008,-0.016,0.029,0.004,-0.019,0.028,2.035,0.072,0.237,0.093,-0.584,2014-09-19,software_and_services
ADBE,NICE,2019-09-06,0.784,0.0,3.241,0.373,22.517,4.124,4.199,0.588,2.26,0.088,0.078,-0.05,0.026,-0.0,-0.059,-0.074,0.032,-0.072,-0.019,-0.003,3.355,-0.016,3.776,0.044,1.73,2014-09-19,software_and_services
ADBE,V,2019-09-06,0.686,0.0,4.1,0.451,28.412,4.124,4.199,0.4,3.691,0.005,0.01,-0.024,-0.012,-0.019,-0.012,-0.006,0.027,-0.032,-0.07,0.023,2.961,0.036,2.286,0.037,2.207,2014-09-19,software_and_services
ADP,FICO,2019-09-06,0.51,0.0,2.842,2.522,-106.624,4.124,4.199,0.274,1.448,-0.079,0.018,-0.039,-0.007,0.035,-0.009,-0.037,-0.008,0.004,0.014,0.033,1.552,0.001,2.806,-0.002,2.908,2014-09-19,software_and_services
ADP,IT,2019-09-06,0.608,0.5,-2.994,0.719,43.788,4.124,4.199,0.041,-0.964,0.024,-0.013,0.012,-0.018,-0.018,0.041,0.044,-0.021,0.037,-0.015,0.057,-1.288,0.122,0.619,0.094,-0.205,2014-09-19,software_and_services
ADP,VRNT,2019-09-06,0.51,0.833,-4.131,0.13,7.483,4.124,4.199,0.0,-0.742,0.002,-0.025,0.09,-0.004,-0.021,0.018,0.003,0.036,-0.072,-0.017,0.021,-3.468,0.058,-2.261,0.074,-1.756,2014-09-19,software_and_services
ADSK,MMS,2019-09-06,0.627,0.833,2.594,0.165,41.147,4.124,4.199,0.635,0.381,-0.061,-0.042,-0.004,-0.006,-0.008,-0.067,-0.031,-0.014,-0.019,-0.025,0.018,2.035,0.022,1.918,0.073,0.363,2014-09-19,software_and_services
ANSS,SSNC,2019-09-06,0.706,0.167,-3.286,0.25,7.396,4.124,4.199,0.439,-1.628,-0.011,0.019,0.012,-0.03,0.035,0.01,-0.019,0.024,0.005,0.034,-0.002,-3.34,0.086,-1.184,0.012,-2.979,2014-09-19,software_and_services
AZPN,PTC,2019-09-06,0.765,0.0,-3.212,0.572,25.21,4.124,4.199,0.566,-2.783,-0.069,0.007,-0.023,-0.02,0.004,0.01,-0.011,-0.021,-0.02,0.035,0.026,-2.859,0.104,-1.805,0.11,-1.722,2014-09-19,software_and_services
BLKB,GPN,2019-09-06,0.51,0.0,2.584,0.655,52.21,4.124,4.199,0.987,1.513,-0.029,0.013,0.0,0.01,-0.023,0.081,0.005,-0.027,0.027,-0.021,0.061,1.982,0.01,2.482,-0.043,3.007,2014-09-19,software_and_services
CDNS,VRNT,2019-09-06,0.529,0.833,-4.62,0.243,12.083,4.124,4.199,0.076,-0.576,-0.037,-0.052,0.027,-0.005,0.014,-0.007,0.004,0.057,0.026,-0.072,0.008,-4.376,0.034,-3.545,0.095,-1.617,2014-09-19,software_and_services
CRM,INTU,2019-09-06,0.647,0.0,3.633,1.644,-17.125,4.124,4.199,0.81,2.479,0.016,-0.034,0.006,0.007,0.017,-0.015,0.002,-0.022,-0.001,-0.027,0.032,2.458,0.085,0.505,0.084,0.539,2014-09-19,software_and_services
CRM,NICE,2019-09-06,0.627,0.0,3.204,0.745,9.821,4.124,4.199,0.758,2.268,0.002,0.157,-0.033,0.1,0.003,-0.015,-0.01,-0.024,-0.04,0.018,0.002,3.157,-0.001,3.242,0.037,2.167,2014-09-19,software_and_services
CSGS,WU,2019-09-06,0.686,1.0,3.145,0.159,9.853,4.124,4.199,0.018,0.095,0.046,0.126,0.063,0.053,-0.008,-0.002,0.019,-0.029,-0.004,-0.02,-0.03,4.682,-0.103,8.359,-0.11,8.702,2014-09-19,software_and_services
CVLT,WU,2019-09-06,0.569,0.0,3.759,-0.042,18.515,4.124,4.199,0.365,1.005,-0.065,-0.03,-0.08,0.006,-0.036,-0.049,0.007,-0.041,-0.093,-0.01,-0.034,4.471,-0.2,7.981,-0.21,8.202,2014-09-19,software_and_services
DLB,GIB,2019-09-06,0.588,0.0,2.891,0.977,3.131,4.124,4.199,0.009,2.712,-0.037,-0.048,-0.007,-0.014,0.039,0.004,-0.017,0.026,0.003,-0.023,0.03,2.202,0.04,1.985,0.014,2.563,2014-09-19,software_and_services
DLB,WU,2019-09-06,0.529,0.0,4.089,0.018,15.045,4.124,4.199,0.5,2.001,0.024,0.051,-0.083,0.048,-0.005,0.001,-0.039,0.043,0.024,0.041,-0.027,4.726,-0.158,7.812,-0.171,8.11,2014-09-19,software_and_services
DOX,DXC,2019-09-06,0.765,0.0,-3.671,2.379,-71.767,4.124,4.199,0.052,-2.563,0.077,0.04,-0.057,-0.015,0.004,0.049,-0.006,0.063,0.014,0.009,-0.048,-4.428,-0.031,-4.154,-0.036,-4.234,2014-09-19,software_and_services
DOX,SNPS,2019-09-06,0.549,0.0,2.684,0.954,33.266,4.124,4.199,0.755,1.346,-0.003,0.022,0.08,-0.021,-0.003,-0.028,0.02,0.043,-0.022,-0.001,0.041,2.264,0.051,2.161,0.084,1.817,2014-09-19,software_and_services
DSGX,IT,2019-09-06,0.765,0.833,-2.855,3.211,34.75,4.124,4.199,0.75,0.174,0.0,-0.028,-0.019,-0.039,-0.05,-0.011,0.015,-0.018,-0.004,0.005,0.024,-2.15,0.09,-0.209,0.068,-0.837,2014-09-19,software_and_services
EBIX,WU,2019-09-06,0.706,0.0,4.006,-0.005,16.385,4.124,4.199,0.605,1.787,-0.023,0.115,-0.003,0.102,0.123,-0.046,-0.135,0.046,-0.006,-0.022,-0.03,4.667,-0.173,7.792,-0.186,8.063,2014-09-19,software_and_services
EGHT,FLT,2019-09-06,0.588,0.833,2.826,10.562,6.406,4.124,4.199,0.096,0.442,0.014,0.037,-0.014,0.004,-0.017,-0.009,0.014,-0.03,-0.029,0.019,-0.029,3.737,-0.058,4.669,-0.101,6.025,2014-09-19,software_and_services
EGHT,WU,2019-09-06,0.608,0.167,3.922,0.124,13.884,4.124,4.199,0.29,1.16,0.018,-0.003,0.04,-0.038,0.018,-0.007,-0.02,0.017,0.005,0.006,-0.043,5.188,-0.171,8.944,-0.19,9.505,2014-09-19,software_and_services
FISV,IT,2019-09-06,0.647,0.5,-3.302,1.199,42.479,4.124,4.199,0.478,-0.758,0.014,0.012,0.004,0.0,-0.047,-0.014,0.075,0.003,0.049,0.007,0.038,-2.353,0.098,-0.877,0.052,-2.011,2014-09-19,software_and_services
GPN,IT,2019-09-06,0.725,0.333,-3.165,0.653,57.924,4.124,4.199,0.392,-0.991,-0.016,0.013,-0.027,0.013,-0.029,0.041,0.028,-0.004,0.04,-0.006,0.058,-1.784,0.102,-0.732,0.079,-1.299,2014-09-19,software_and_services
IBM,WU,2019-09-06,0.882,0.167,4.206,0.028,12.954,4.124,4.199,0.457,2.198,-0.003,-0.022,0.039,0.039,0.016,-0.047,-0.074,-0.046,-0.095,-0.04,-0.025,4.855,-0.149,8.155,-0.166,8.605,2014-09-19,software_and_services
IDCC,WU,2019-09-06,0.784,0.0,3.454,-0.032,18.376,4.124,4.199,0.586,0.944,0.015,0.018,0.018,0.015,0.004,-0.032,-0.012,0.042,-0.023,-0.016,-0.034,4.171,-0.198,7.624,-0.21,7.87,2014-09-19,software_and_services
IT,SNPS,2019-09-06,0.51,0.0,4.466,0.861,-21.59,4.124,4.199,0.752,3.716,-0.006,0.058,-0.03,0.01,-0.043,0.019,-0.001,0.026,-0.078,0.001,0.046,3.35,0.105,1.955,0.121,1.556,2014-09-19,software_and_services
