ticker_x,ticker_y,trade_date,adf_pass_rate,adf_pass_rate_recent,last_residual,beta,intercept,residual_mean_max,residual_quantile,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ACIW,BLKB,2018-12-03,0.804,0.0,-3.388,4.306,-16.025,3.873,3.914,0.318,-1.921,-0.021,-0.013,0.047,-0.044,0.021,-0.025,0.008,0.057,0.034,-0.021,0.017,-3.072,-0.033,-3.985,-0.038,-4.074,2013-12-17,software_and_services
ACIW,DSGX,2018-12-03,0.941,0.667,-2.531,1.481,-7.938,3.873,3.914,0.037,-0.343,-0.077,0.004,-0.017,0.039,0.013,-0.022,-0.034,0.017,0.007,0.01,0.021,-1.881,0.024,-1.798,0.023,-1.836,2013-12-17,software_and_services
ADP,DSGX,2018-12-03,0.824,0.167,-2.611,0.237,1.479,3.873,3.914,0.006,-0.787,0.039,0.015,-0.003,0.022,0.03,-0.062,-0.046,-0.016,-0.023,0.016,0.002,-2.527,0.047,-0.989,0.059,-0.581,2013-12-17,software_and_services
ANSS,MA,2018-12-03,0.765,0.0,2.69,1.215,-18.033,3.873,3.914,0.087,1.115,-0.019,0.076,0.03,0.097,0.032,0.026,-0.042,-0.027,-0.001,0.046,-0.01,3.132,0.005,2.482,0.015,2.07,2013-12-17,software_and_services
ANSS,NICE,2018-12-03,0.549,0.333,3.26,0.516,16.104,3.873,3.914,0.023,1.277,-0.001,0.003,0.029,-0.005,0.013,0.006,-0.007,-0.053,0.008,0.033,-0.007,3.548,0.038,1.701,0.053,1.087,2013-12-17,software_and_services
APPS,BB,2018-12-03,0.647,0.833,-2.574,3.693,4.396,3.873,3.914,0.218,-0.394,0.022,-0.026,0.032,0.009,0.022,-0.005,-0.028,-0.037,-0.048,-0.042,-0.139,-4.58,-0.079,-3.717,-0.256,-6.287,2013-12-17,software_and_services
BB,MMS,2018-12-03,0.588,1.0,3.55,2.361,35.329,3.873,3.914,0.01,0.477,-0.017,-0.028,-0.014,-0.031,-0.007,-0.011,0.026,0.043,0.011,-0.037,0.009,3.312,-0.015,3.942,0.027,2.822,2013-12-17,software_and_services
BLKB,CRM,2018-12-03,0.549,0.0,3.396,1.222,0.531,3.873,3.914,0.323,0.518,-0.003,-0.015,0.046,-0.041,-0.033,-0.06,0.023,0.088,-0.044,0.007,-0.029,3.821,-0.084,4.631,-0.042,4.01,2013-12-17,software_and_services
BLKB,DOX,2018-12-03,0.882,1.0,3.051,0.235,38.047,3.873,3.914,0.18,0.334,0.041,-0.023,0.095,-0.02,-0.073,-0.035,0.076,0.062,-0.012,0.03,0.051,0.907,0.099,-1.081,0.137,-2.661,2013-12-17,software_and_services
BLKB,DSGX,2018-12-03,0.902,0.167,2.67,0.261,4.205,3.873,3.914,0.634,1.242,-0.049,-0.002,0.004,0.033,-0.046,0.024,0.017,0.067,0.035,-0.001,0.011,2.446,-0.076,4.236,-0.09,4.529,2013-12-17,software_and_services
BLKB,EEFT,2018-12-03,0.549,0.0,3.812,0.317,59.572,3.873,3.914,0.411,3.39,-0.01,0.007,-0.014,0.011,-0.009,0.044,-0.003,-0.062,-0.038,0.04,0.118,2.089,0.012,3.633,-0.108,5.38,2013-12-17,software_and_services
BLKB,GPN,2018-12-03,0.882,0.333,3.169,1.015,8.624,3.873,3.914,0.916,1.748,0.025,0.001,-0.038,0.028,-0.02,0.05,-0.03,-0.005,-0.025,-0.08,-0.004,3.259,-0.035,3.886,-0.083,4.891,2013-12-17,software_and_services
BLKB,IT,2018-12-03,0.51,0.0,3.552,0.916,40.879,3.873,3.914,0.776,3.314,0.005,-0.059,-0.002,-0.014,-0.036,-0.05,0.035,-0.021,-0.021,0.001,0.08,2.175,0.042,2.838,0.06,2.514,2013-12-17,software_and_services
BLKB,V,2018-12-03,0.725,0.0,3.737,1.152,6.546,3.873,3.914,0.567,0.364,-0.097,-0.013,-0.031,-0.043,-0.003,0.024,-0.021,-0.05,-0.098,-0.109,-0.005,3.82,-0.009,3.892,-0.002,3.769,2013-12-17,software_and_services
BR,CRM,2018-12-03,0.588,0.833,4.067,1.131,10.896,3.873,3.914,0.178,0.43,-0.011,-0.038,-0.013,-0.014,-0.028,-0.001,0.024,0.017,0.006,-0.035,-0.006,4.376,-0.057,6.867,-0.068,7.399,2013-12-17,software_and_services
BR,GIB,2018-12-03,0.863,1.0,3.103,0.302,28.724,3.873,3.914,0.092,0.155,0.071,0.014,-0.017,0.012,-0.017,-0.004,-0.033,0.073,0.003,0.003,0.016,2.274,-0.033,4.793,-0.034,4.85,2013-12-17,software_and_services
DOX,EEFT,2018-12-03,0.608,0.0,3.337,1.654,-9.025,3.873,3.914,0.355,2.089,-0.014,-0.036,0.003,0.01,-0.098,-0.002,0.034,0.029,-0.032,-0.061,0.044,2.214,-0.051,4.65,-0.149,7.183,2013-12-17,software_and_services
DSGX,EEFT,2018-12-03,0.608,0.0,3.66,1.654,43.557,3.873,3.914,0.087,1.753,0.012,0.001,0.06,-0.026,0.053,0.036,-0.042,0.011,0.015,-0.013,0.088,1.704,0.044,2.687,-0.048,4.718,2013-12-17,software_and_services
DSGX,FISV,2018-12-03,0.745,0.167,2.525,1.983,12.054,3.873,3.914,0.24,0.514,0.001,-0.017,-0.003,-0.004,-0.07,-0.01,0.006,0.027,-0.045,0.031,-0.001,2.546,-0.001,2.566,0.029,1.374,2013-12-17,software_and_services
DSGX,IT,2018-12-03,0.745,0.5,2.966,3.734,20.665,3.873,3.914,0.775,0.922,0.019,0.037,-0.024,0.026,0.043,-0.076,-0.053,0.026,0.013,0.072,0.057,0.976,0.086,-0.027,0.113,-0.953,2013-12-17,software_and_services
DSGX,MSFT,2018-12-03,0.784,0.167,3.215,3.815,-24.18,3.873,3.914,0.001,1.154,0.038,0.001,-0.009,0.002,-0.02,-0.017,0.028,0.014,0.012,-0.061,-0.012,3.647,0.067,0.818,0.087,0.116,2013-12-17,software_and_services
DSGX,V,2018-12-03,0.569,0.0,3.289,4.553,-15.32,3.873,3.914,0.0,1.063,0.066,0.085,-0.019,0.04,-0.01,-0.044,0.012,0.053,0.094,0.114,-0.014,3.87,0.053,1.119,0.071,0.377,2013-12-17,software_and_services
DXC,IT,2018-12-03,0.549,0.0,3.884,0.833,64.059,3.873,3.914,0.899,3.301,-0.017,-0.082,-0.032,-0.039,0.003,0.111,-0.02,0.061,0.013,-0.03,0.111,1.63,0.068,2.5,0.063,2.594,2013-12-17,software_and_services
EBIX,FICO,2018-12-03,0.706,0.0,3.697,2.063,24.552,3.873,3.914,0.879,0.127,-0.038,-0.0,0.031,-0.023,0.031,-0.025,-0.046,0.03,0.012,0.003,0.016,3.484,-0.027,4.058,-0.132,5.451,2013-12-17,software_and_services
EBIX,GIB,2018-12-03,0.686,0.0,4.035,0.401,28.522,3.873,3.914,0.758,4.028,-0.077,-0.05,0.094,0.01,0.047,-0.002,0.021,-0.051,0.05,0.043,0.025,3.545,0.013,3.778,-0.006,4.154,2013-12-17,software_and_services
EBIX,PAYX,2018-12-03,0.824,0.0,4.529,0.407,28.548,3.873,3.914,0.961,0.159,-0.057,0.024,-0.017,0.028,-0.175,-0.004,-0.018,0.031,-0.006,0.023,0.034,3.764,0.016,4.166,-0.05,5.646,2013-12-17,software_and_services
EXLS,VRSN,2018-12-03,0.51,0.0,2.899,3.432,-80.803,3.873,3.914,0.231,1.471,-0.07,0.006,0.016,0.009,-0.02,0.034,0.024,0.061,0.029,-0.01,-0.022,3.45,-0.016,3.297,-0.044,3.986,2013-12-17,software_and_services
FORTY,RAMP,2018-12-03,0.627,0.0,2.979,0.731,2.86,3.873,3.914,0.801,2.741,0.02,0.026,-0.044,-0.035,-0.042,0.152,0.096,0.0,0.03,-0.043,0.134,1.546,0.101,1.904,-0.028,3.281,2013-12-17,software_and_services
IT,SAP,2018-12-03,0.569,0.0,-3.014,0.643,16.914,3.873,3.914,0.007,-1.363,0.01,-0.016,0.026,-0.023,0.022,0.036,-0.028,0.057,-0.07,-0.01,0.059,-1.072,0.046,-1.478,0.044,-1.541,2013-12-17,software_and_services
BKE,DBI,2018-12-03,0.588,0.0,2.608,1.023,6.795,1.783,2.608,0.866,0.872,0.047,-0.016,0.009,-0.025,0.01,0.004,-0.026,0.038,0.028,0.021,0.05,1.766,0.024,2.199,0.015,2.352,2013-12-17,retailing
APA,SLB,2018-12-03,0.941,0.5,-3.451,0.705,30.154,3.625,3.483,0.772,-2.056,-0.056,-0.0,0.019,-0.021,0.002,-0.002,0.001,-0.017,-0.008,-0.01,-0.01,-3.617,0.025,-3.019,-0.009,-3.602,2013-12-17,energy
BP,SU,2018-12-03,0.647,0.5,-2.503,0.889,1.418,3.625,3.483,0.765,-0.894,-0.003,0.176,0.047,0.158,-0.06,-0.067,-0.049,0.042,-0.053,-0.08,-0.033,-3.885,-0.011,-2.963,-0.009,-2.89,2013-12-17,energy
CCJ,OII,2018-12-03,0.843,0.833,-2.692,1.313,12.339,3.625,3.483,0.017,-1.198,-0.066,0.012,-0.022,-0.04,-0.022,0.023,0.018,0.037,0.033,0.022,-0.098,-3.529,-0.089,-3.456,-0.075,-3.336,2013-12-17,energy
CLR,PBR,2018-12-03,0.804,0.833,2.543,0.147,0.933,3.625,3.483,0.841,0.823,-0.047,0.047,-0.011,0.059,-0.02,-0.015,-0.066,-0.018,-0.059,-0.043,-0.021,2.815,-0.085,3.653,-0.059,3.314,2013-12-17,energy
CLR,SLB,2018-12-03,0.686,0.0,-3.199,0.055,58.108,3.625,3.483,0.054,-2.7,-0.052,0.029,0.008,0.017,0.032,-0.063,-0.057,0.027,0.005,0.023,-0.133,-4.14,-0.011,-3.275,-0.048,-3.543,2013-12-17,energy
CNQ,CVX,2018-12-03,0.686,1.0,3.095,2.944,19.252,3.625,3.483,0.011,1.436,-0.055,0.0,-0.004,-0.009,0.0,0.023,0.011,0.038,0.006,0.029,0.029,2.3,0.004,2.977,-0.013,3.448,2013-12-17,energy
CNQ,PBR,2018-12-03,0.824,0.5,2.903,0.471,-3.586,3.625,3.483,0.692,0.998,-0.021,0.051,-0.031,0.054,-0.096,0.002,0.074,-0.001,-0.023,-0.029,-0.017,3.127,-0.059,3.683,-0.001,2.918,2013-12-17,energy
CNQ,PBR-A,2018-12-03,0.922,0.833,2.699,0.458,-4.192,3.625,3.483,0.49,0.723,0.009,-0.052,0.028,-0.021,0.017,0.001,0.011,-0.028,-0.018,0.038,-0.035,3.149,-0.045,3.272,-0.025,3.021,2013-12-17,energy
COP,KOS,2018-12-03,0.745,0.667,-2.501,0.078,2.691,3.625,3.483,0.092,-0.778,0.008,-0.011,-0.016,0.01,-0.007,0.019,0.012,-0.008,0.051,0.102,-0.077,-3.543,-0.052,-3.206,0.035,-2.032,2013-12-17,energy
COP,NOV,2018-12-03,0.647,0.5,-3.253,0.345,19.551,3.625,3.483,0.006,-0.733,-0.026,0.013,0.052,0.016,-0.006,-0.069,-0.063,-0.045,-0.082,0.003,-0.081,-4.923,-0.049,-4.262,-0.11,-5.507,2013-12-17,energy
DHT,OII,2018-12-03,0.529,1.0,-2.946,5.998,6.315,3.625,3.483,0.516,-0.867,0.016,0.004,0.034,-0.015,0.202,-0.045,-0.066,-0.01,0.049,-0.003,-0.065,-3.73,0.013,-2.795,-0.059,-3.654,2013-12-17,energy
ENB,EQT,2018-12-03,0.686,0.5,-2.81,1.149,0.048,3.625,3.483,0.032,-1.684,-0.02,0.063,0.031,0.052,-0.027,-0.039,0.04,0.016,0.012,0.06,0.028,-2.477,-0.073,-3.688,-0.066,-3.606,2013-12-17,energy
ENLC,TRGP,2018-12-03,0.882,0.667,2.582,4.18,-6.344,3.625,3.483,0.719,1.115,0.101,0.118,-0.027,0.036,0.001,-0.056,-0.001,0.004,0.063,0.105,0.039,1.939,-0.005,2.661,0.046,1.837,2013-12-17,energy
EOG,OVV,2018-12-03,0.569,0.0,-3.85,0.762,-17.324,3.625,3.483,0.422,-2.086,-0.03,0.017,-0.005,-0.037,0.005,0.001,0.008,-0.032,-0.007,0.067,0.053,-2.878,0.048,-2.963,0.093,-2.127,2013-12-17,energy
EQNR,SU,2018-12-03,0.647,0.0,-2.545,1.115,8.567,3.625,3.483,0.27,-1.195,-0.058,-0.018,0.067,0.048,-0.0,0.03,-0.003,-0.001,-0.027,-0.014,-0.014,-3.017,0.028,-1.616,0.056,-0.678,2013-12-17,energy
FRO,OII,2018-12-03,0.529,0.5,-3.349,2.651,11.783,3.625,3.483,0.716,-1.152,-0.022,-0.049,-0.075,-0.0,0.017,0.023,-0.031,-0.014,-0.05,-0.003,-0.038,-3.783,0.064,-2.631,-0.041,-3.806,2013-12-17,energy
FRO,STNG,2018-12-03,0.784,0.0,-2.948,7.536,-4.745,3.625,3.483,0.636,-2.064,-0.006,0.009,0.042,0.004,0.01,-0.015,0.009,0.028,0.032,-0.006,0.114,-1.916,0.142,-1.658,0.035,-2.634,2013-12-17,energy
GPRE,SLB,2018-12-03,0.941,0.667,-3.497,1.178,38.418,3.625,3.483,0.877,-2.142,0.014,-0.018,0.006,-0.042,0.043,0.026,-0.018,0.026,0.016,-0.002,-0.037,-3.963,0.045,-2.939,-0.016,-3.694,2013-12-17,energy
HAL,PBR,2018-12-03,0.667,0.333,3.063,0.2,-0.434,3.625,3.483,0.905,2.431,-0.004,0.016,-0.007,0.094,0.02,0.031,-0.038,0.017,-0.017,0.037,-0.032,3.348,-0.073,3.717,-0.047,3.486,2013-12-17,energy
HAL,PBR-A,2018-12-03,0.627,0.667,2.921,0.198,-1.26,3.625,3.483,0.878,2.482,-0.0,-0.019,-0.025,-0.011,-0.029,-0.039,0.028,0.045,0.006,-0.035,-0.056,3.406,-0.056,3.399,-0.081,3.619,2013-12-17,energy
HAL,SLB,2018-12-03,0.843,0.667,-2.71,0.656,34.333,3.625,3.483,0.017,-2.307,-0.034,-0.027,0.082,-0.055,-0.006,-0.028,-0.0,-0.038,-0.046,-0.015,-0.058,-3.44,-0.008,-2.81,0.003,-2.678,2013-12-17,energy
HP,SLB,2018-12-03,0.804,0.0,-3.571,0.328,45.161,3.625,3.483,0.119,-0.679,0.03,-0.008,0.027,0.031,-0.05,0.055,0.016,0.039,-0.068,-0.07,-0.043,-3.998,0.017,-3.406,-0.011,-3.682,2013-12-17,energy
MRO,NOV,2018-12-03,0.667,1.0,-2.694,1.171,17.926,3.625,3.483,0.086,-0.188,0.021,0.021,-0.003,0.021,0.033,0.001,-0.037,-0.014,0.016,-0.026,-0.069,-4.497,-0.015,-3.085,-0.104,-5.414,2013-12-17,energy
NBR,SLB,2018-12-03,0.922,0.5,-3.082,0.037,45.394,3.625,3.483,0.707,-1.268,0.051,0.027,-0.058,-0.006,-0.007,-0.079,0.016,0.031,0.002,-0.017,-0.099,-4.509,-0.016,-3.306,-0.061,-3.959,2013-12-17,energy
OKE,VET,2018-12-03,0.627,0.0,-2.517,0.222,17.802,3.625,3.483,0.113,-1.336,-0.012,0.021,-0.031,0.046,0.004,0.031,0.036,-0.053,0.03,0.025,-0.028,-2.836,-0.04,-2.969,0.008,-2.425,2013-12-17,energy
OVV,PBR-A,2018-12-03,0.941,0.5,3.694,0.14,0.293,3.625,3.483,0.756,2.559,0.057,-0.021,-0.067,0.0,0.013,-0.046,-0.012,-0.024,0.006,0.047,-0.049,4.175,-0.072,4.406,-0.047,4.158,2013-12-17,energy
PBR,TS,2018-12-03,0.745,0.333,-3.354,1.435,15.165,3.625,3.483,0.93,-2.028,0.025,0.029,-0.047,-0.033,-0.048,-0.114,0.02,-0.006,-0.047,0.046,-0.053,-4.093,-0.037,-3.872,0.019,-3.089,2013-12-17,energy
PBR,VET,2018-12-03,0.843,0.333,-2.737,0.849,19.518,3.625,3.483,0.244,-1.504,0.043,-0.011,0.042,-0.006,-0.002,0.049,-0.0,-0.005,0.008,-0.013,-0.056,-3.329,-0.051,-3.275,0.03,-2.426,2013-12-17,energy
PBR-A,TS,2018-12-03,0.765,0.333,-3.049,1.464,16.297,3.625,3.483,0.948,-1.539,0.052,0.017,-0.033,0.024,-0.005,0.021,-0.042,-0.019,-0.019,-0.04,-0.069,-3.952,-0.024,-3.368,0.001,-3.041,2013-12-17,energy
PBR-A,VET,2018-12-03,0.922,0.5,-2.675,0.902,19.956,3.625,3.483,0.491,-1.391,0.009,-0.021,0.034,-0.06,0.025,0.052,0.009,-0.013,0.022,-0.017,-0.068,-3.38,-0.043,-3.122,0.016,-2.512,2013-12-17,energy
PDS,SLB,2018-12-03,0.882,0.5,-3.365,0.291,38.451,3.625,3.483,0.435,-1.095,-0.009,-0.042,0.014,-0.015,0.017,-0.021,-0.041,0.004,-0.048,-0.043,-0.075,-4.623,0.009,-3.207,-0.045,-4.122,2013-12-17,energy
PTEN,SLB,2018-12-03,0.725,0.5,-3.095,1.34,35.432,3.625,3.483,0.423,-2.232,0.013,-0.043,0.003,-0.072,-0.035,-0.028,0.044,0.019,0.015,-0.039,-0.036,-3.615,0.028,-2.699,-0.01,-3.237,2013-12-17,energy
PXD,SLB,2018-12-03,0.941,0.667,-3.286,0.161,37.682,3.625,3.483,0.041,-3.153,-0.004,0.03,0.004,-0.003,-0.018,-0.041,0.004,-0.028,-0.008,0.005,-0.065,-4.033,0.012,-3.146,-0.003,-3.316,2013-12-17,energy
TRGP,VET,2018-12-03,0.686,0.333,-2.512,0.313,14.836,3.625,3.483,0.819,-1.089,0.036,0.016,-0.009,0.029,0.033,0.004,-0.033,-0.04,-0.06,0.013,0.001,-2.502,-0.002,-2.534,0.073,-1.495,2013-12-17,energy
