ticker_x,ticker_y,trade_date,adf_pass_rate,adf_pass_rate_recent,last_residual,beta,intercept,residual_mean_max,residual_quantile,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
AKAM,IT,2017-06-29,0.569,0.167,2.655,-0.281,107.831,3.733,3.374,0.655,2.155,-0.015,0.061,0.013,0.069,-0.01,0.011,0.003,0.032,-0.038,-0.0,-0.036,3.002,0.062,2.054,0.008,2.575,2012-07-12,software_and_services
CRM,IT,2017-06-29,0.647,0.333,2.813,1.035,16.179,3.733,3.374,0.738,0.923,0.017,0.021,-0.017,-0.037,0.003,0.053,-0.005,-0.005,0.015,-0.035,-0.003,2.913,0.06,0.767,0.029,1.82,2012-07-12,software_and_services
DSGX,IT,2017-06-29,0.745,0.333,2.628,3.259,31.027,3.733,3.374,0.299,0.742,0.028,-0.026,-0.039,-0.029,-0.009,-0.009,0.026,-0.084,0.023,0.046,-0.009,2.979,0.081,-0.526,0.049,0.711,2012-07-12,software_and_services
DSGX,PEGA,2017-06-29,0.569,0.0,3.113,2.597,-19.402,3.733,3.374,0.007,1.999,-0.001,-0.065,0.03,-0.06,-0.021,-0.013,-0.003,0.026,0.011,0.005,0.006,2.968,0.099,0.612,0.077,1.184,2012-07-12,software_and_services
DSGX,SPNS,2017-06-29,0.667,0.5,-2.882,0.618,-1.527,3.733,3.374,0.542,-1.166,0.006,-0.005,0.01,0.019,-0.054,-0.031,0.074,0.038,0.007,-0.027,0.009,-2.696,-0.088,-4.795,-0.002,-2.92,2012-07-12,software_and_services
EBIX,FICO,2017-06-29,0.824,1.0,2.955,1.487,44.406,3.733,3.374,0.599,0.364,-0.041,-0.053,-0.017,-0.035,-0.01,0.012,0.01,-0.074,-0.089,-0.093,0.005,2.772,0.018,2.27,0.055,0.9,2012-07-12,software_and_services
EGHT,PEGA,2017-06-29,0.51,0.0,3.374,2.326,2.416,3.733,3.374,0.508,0.62,0.021,0.001,0.032,0.023,0.02,0.024,-0.067,-0.031,-0.021,0.004,-0.062,4.235,0.005,3.31,-0.013,3.553,2012-07-12,software_and_services
ENV,ORCL,2017-06-29,0.588,0.0,3.982,0.127,32.009,3.733,3.374,0.883,2.488,-0.05,-0.004,-0.001,-0.006,-0.005,-0.058,-0.001,0.081,-0.057,-0.037,0.001,3.951,0.019,3.577,0.062,2.655,2012-07-12,software_and_services
FIS,IT,2017-06-29,0.647,0.0,2.637,1.129,18.317,3.733,3.374,0.374,1.087,0.003,0.015,-0.002,0.025,-0.028,-0.011,0.042,0.026,0.016,0.001,0.01,2.248,0.061,0.215,0.045,0.856,2012-07-12,software_and_services
FLT,IT,2017-06-29,0.588,0.167,2.955,0.185,63.218,3.733,3.374,0.681,2.64,-0.065,0.003,0.017,-0.01,0.003,0.026,0.026,0.023,0.056,-0.016,-0.024,3.278,0.032,2.523,0.012,2.796,2012-07-12,software_and_services
INFY,IT,2017-06-29,0.549,0.0,2.863,-0.035,90.918,3.733,3.374,0.894,2.668,-0.001,-0.022,-0.029,-0.082,-0.019,0.035,0.073,0.022,0.018,-0.057,-0.039,3.278,0.044,2.386,0.002,2.845,2012-07-12,software_and_services
BBBY,RCII,2017-06-29,0.706,0.833,2.742,0.599,-11.287,3.086,3.463,0.164,0.349,-0.016,-0.014,0.056,0.045,-0.014,-0.034,-0.019,-0.027,-0.035,-0.016,-0.065,3.539,-0.072,3.624,-0.129,4.311,2012-07-12,retailing
EBAY,FL,2017-06-29,0.51,0.5,-3.609,1.095,25.906,3.086,3.463,0.001,-1.919,0.069,-0.011,-0.018,0.044,0.018,-0.033,-0.02,-0.044,0.002,0.006,-0.03,-4.042,-0.157,-5.898,-0.194,-6.44,2012-07-12,retailing
FLWS,SNBR,2017-06-29,0.745,0.167,2.658,1.619,10.196,3.086,3.463,0.774,1.053,-0.049,-0.033,0.088,0.063,0.07,-0.028,-0.04,0.008,-0.059,0.004,0.027,2.265,0.082,1.459,0.089,1.357,2012-07-12,retailing
KMX,SNBR,2017-06-29,0.725,0.333,3.123,0.435,-0.663,3.086,3.463,0.211,0.778,-0.008,0.001,0.025,0.018,-0.041,0.034,0.023,-0.028,0.03,0.025,0.056,1.92,0.104,0.907,0.169,-0.5,2012-07-12,retailing
APA,CVE,2017-06-29,0.608,0.667,-2.533,0.31,-1.328,3.748,3.634,0.98,-1.434,-0.016,-0.05,-0.016,-0.002,0.045,0.038,-0.011,-0.008,0.027,0.033,0.02,-2.333,0.127,-1.286,0.155,-1.01,2012-07-12,energy
