ticker_x,ticker_y,trade_date,adf_pass_rate,adf_pass_rate_recent,last_residual,beta,intercept,residual_mean_max,residual_quantile,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ACIW,BLKB,2018-10-19,0.863,0.0,-2.743,5.038,-31.909,4.197,4.563,0.216,-0.901,0.041,0.064,-0.021,0.046,0.032,0.153,0.023,0.013,0.052,0.045,-0.068,-4.1,-0.064,-4.011,-0.079,-4.307,2013-11-04,software_and_services
ANSS,MA,2018-10-19,0.824,0.167,4.567,1.185,-15.444,4.197,4.563,0.044,2.559,0.004,0.0,-0.033,0.072,-0.027,-0.062,0.006,-0.044,-0.004,-0.048,0.033,3.005,0.032,3.073,0.037,2.84,2013-11-04,software_and_services
ANSS,NICE,2018-10-19,0.608,0.667,3.593,0.502,17.079,4.197,4.563,0.0,0.77,0.026,0.032,-0.012,0.009,0.041,-0.044,-0.038,-0.04,0.011,-0.038,-0.023,4.657,-0.016,4.327,0.027,2.359,2013-11-04,software_and_services
BLKB,CRM,2018-10-19,0.608,0.0,4.355,1.261,-4.259,4.197,4.563,0.155,2.882,-0.02,-0.025,-0.038,-0.084,0.052,-0.045,-0.132,0.05,-0.027,-0.105,0.066,3.163,0.002,4.319,-0.058,5.412,2013-11-04,software_and_services
BLKB,DOX,2018-10-19,0.882,1.0,2.899,0.244,37.117,4.197,4.563,0.002,0.097,0.027,-0.02,-0.012,0.014,0.044,-0.009,-0.032,-0.011,0.009,0.015,-0.036,4.639,0.028,1.543,0.089,-1.375,2013-11-04,software_and_services
BLKB,DSGX,2018-10-19,0.941,0.667,4.307,0.271,3.1,4.197,4.563,0.574,1.758,0.018,-0.034,0.032,-0.018,0.012,-0.008,0.016,0.042,0.041,-0.031,0.043,3.186,0.027,3.589,-0.019,4.803,2013-11-04,software_and_services
BLKB,EEFT,2018-10-19,0.608,0.167,4.557,0.352,55.583,4.197,4.563,0.16,2.77,0.021,-0.027,0.038,0.015,-0.028,0.007,0.021,-0.092,-0.073,-0.01,0.023,4.137,0.085,3.003,0.008,4.406,2013-11-04,software_and_services
BLKB,GPN,2018-10-19,0.941,0.833,5.303,1.048,4.786,4.197,4.563,0.832,2.72,-0.029,0.058,-0.007,-0.011,-0.034,0.002,-0.036,-0.015,-0.002,-0.04,0.044,4.073,0.038,4.243,0.009,5.053,2013-11-04,software_and_services
BLKB,IT,2018-10-19,0.569,0.5,4.312,0.978,34.102,4.197,4.563,0.728,3.299,0.003,0.003,-0.04,0.045,-0.1,-0.013,-0.015,0.02,-0.071,-0.001,-0.012,4.563,0.035,3.546,0.06,2.998,2013-11-04,software_and_services
BLKB,V,2018-10-19,0.784,0.0,5.369,1.206,0.322,4.197,4.563,0.295,0.572,0.001,0.015,-0.007,0.041,0.012,-0.039,-0.026,0.008,-0.022,0.003,0.003,5.287,-0.004,5.471,-0.005,5.498,2013-11-04,software_and_services
CDNS,IT,2018-10-19,0.765,0.5,2.68,2.094,42.999,4.197,4.563,0.385,1.035,0.001,0.04,0.04,-0.051,0.011,0.003,0.016,0.012,0.012,-0.021,0.028,1.779,0.088,-0.128,0.119,-1.146,2013-11-04,software_and_services
CRM,EEFT,2018-10-19,0.51,0.0,2.815,0.256,58.993,4.197,4.563,0.043,1.304,0.01,0.013,0.022,0.009,-0.013,0.025,0.021,-0.056,-0.012,-0.025,-0.003,2.884,0.08,1.173,0.031,2.183,2013-11-04,software_and_services
DOX,EEFT,2018-10-19,0.667,0.167,3.928,1.476,0.195,4.197,4.563,0.225,1.979,0.053,0.016,-0.021,-0.039,-0.063,0.059,0.042,0.019,0.061,0.107,0.036,2.927,0.043,2.719,-0.044,5.14,2013-11-04,software_and_services
