ticker_x,ticker_y,trade_date,adf_pass_rate,adf_pass_rate_recent,last_residual,beta,intercept,residual_mean_max,residual_quantile,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ADP,INTU,2020-07-22,0.843,0.0,2.845,2.09,-61.539,3.872,3.586,0.938,1.337,0.026,0.013,0.024,0.031,-0.013,0.006,0.003,-0.008,0.011,0.022,-0.069,4.994,-0.073,5.126,-0.065,4.871,2015-08-05,software_and_services
ADP,MSFT,2020-07-22,0.608,0.0,3.416,1.208,-44.055,3.872,3.586,0.932,0.34,0.014,0.018,0.04,-0.043,-0.03,-0.023,0.023,-0.016,-0.045,-0.041,-0.035,3.994,-0.026,3.847,-0.009,3.566,2015-08-05,software_and_services
ADP,NICE,2020-07-22,0.667,0.0,3.56,1.223,-40.095,3.872,3.586,0.606,3.149,-0.041,-0.033,0.01,-0.06,0.024,0.006,0.0,0.012,-0.013,0.03,-0.08,5.173,-0.087,5.314,-0.077,5.119,2015-08-05,software_and_services
ADP,OTEX,2020-07-22,0.529,0.167,3.125,0.174,12.582,3.872,3.586,0.138,1.231,-0.014,-0.011,0.018,-0.027,0.056,-0.017,-0.045,0.033,0.052,-0.009,-0.016,3.662,0.008,2.86,0.05,1.45,2015-08-05,software_and_services
AZPN,OTEX,2020-07-22,0.686,0.833,3.649,0.167,19.627,3.872,3.586,0.44,1.68,0.001,0.003,0.04,-0.037,0.053,-0.009,0.004,-0.089,0.016,-0.013,0.078,1.583,0.138,-0.018,0.152,-0.384,2015-08-05,software_and_services
DSGX,SAP,2020-07-22,0.549,0.833,3.221,1.559,55.391,3.872,3.586,0.184,0.392,-0.017,0.094,0.07,0.117,-0.06,0.026,0.021,-0.021,0.051,-0.015,0.038,1.72,0.03,2.044,0.079,0.092,2015-08-05,software_and_services
EEFT,ORCL,2020-07-22,0.51,1.0,2.871,0.097,37.518,3.872,3.586,0.511,0.511,0.024,-0.034,0.032,-0.052,-0.035,0.017,0.073,-0.004,0.01,0.026,0.01,2.627,-0.089,5.089,-0.07,4.608,2015-08-05,software_and_services
FICO,NICE,2020-07-22,0.608,0.833,2.626,0.356,34.099,3.872,3.586,0.519,0.262,0.035,-0.05,0.042,-0.052,-0.045,-0.009,0.056,0.007,-0.007,0.05,-0.051,5.033,-0.038,4.427,-0.07,5.955,2015-08-05,software_and_services
FIS,MSFT,2020-07-22,0.51,0.0,2.506,1.816,-82.374,3.872,3.586,0.366,0.937,0.014,0.077,0.041,0.024,-0.001,-0.023,-0.028,0.103,0.086,-0.03,-0.021,3.224,0.017,1.915,-0.021,3.257,2015-08-05,software_and_services
FISV,NICE,2020-07-22,0.667,0.0,3.821,1.726,-23.471,3.872,3.586,0.849,2.698,-0.002,0.006,-0.06,-0.003,-0.012,-0.02,0.032,-0.055,-0.015,0.044,-0.078,6.063,-0.05,5.265,-0.09,6.422,2015-08-05,software_and_services
FLT,OTEX,2020-07-22,0.706,1.0,3.097,0.084,16.822,3.872,3.586,0.149,0.258,-0.079,-0.149,-0.071,-0.039,0.018,-0.235,-0.029,0.029,-0.019,-0.006,-0.021,3.904,0.015,2.529,0.028,2.034,2015-08-05,software_and_services
GIB,INTU,2020-07-22,0.627,0.0,2.539,4.021,-42.729,3.872,3.586,0.724,1.954,0.027,-0.001,0.004,0.03,0.015,-0.011,-0.01,-0.008,0.01,-0.01,-0.013,2.796,-0.007,2.67,-0.053,3.544,2015-08-05,software_and_services
GIB,LPSN,2020-07-22,0.863,1.0,3.057,0.847,-30.219,3.872,3.586,0.473,0.771,0.017,0.024,-0.001,-0.009,-0.019,0.132,0.026,-0.035,0.027,0.041,-0.171,6.329,-0.085,4.689,-0.178,6.469,2015-08-05,software_and_services
GIB,MA,2020-07-22,0.667,0.0,2.858,4.668,-83.518,3.872,3.586,0.807,2.385,-0.005,0.021,0.016,0.034,-0.042,0.017,0.024,0.003,0.032,-0.005,-0.009,3.025,-0.009,3.044,-0.013,3.12,2015-08-05,software_and_services
GIB,MSFT,2020-07-22,0.588,0.0,3.251,2.134,-20.791,3.872,3.586,0.953,0.387,0.024,0.038,0.034,0.073,0.015,0.007,-0.02,-0.003,-0.004,0.026,0.015,3.067,0.036,2.803,0.004,3.203,2015-08-05,software_and_services
GIB,NICE,2020-07-22,0.784,0.0,3.366,2.296,-25.365,3.872,3.586,0.873,0.564,-0.037,0.003,0.026,0.004,-0.074,0.017,0.058,-0.029,0.058,0.006,-0.031,3.837,-0.028,3.79,-0.068,4.395,2015-08-05,software_and_services
GIB,OTEX,2020-07-22,0.569,0.167,3.613,0.375,11.535,3.872,3.586,0.262,2.237,0.0,0.009,-0.05,-0.019,0.03,0.001,-0.025,0.001,-0.012,0.002,0.027,2.804,0.057,1.878,0.063,1.701,2015-08-05,software_and_services
INTU,NICE,2020-07-22,0.588,0.0,2.98,0.624,-12.703,3.872,3.586,0.142,0.975,0.008,0.025,0.008,0.031,0.028,-0.012,-0.033,-0.007,-0.039,-0.015,-0.014,3.486,-0.018,3.638,-0.014,3.464,2015-08-05,software_and_services
MA,MSFT,2020-07-22,0.725,0.0,3.069,0.592,-12.479,3.872,3.586,0.718,2.281,0.002,-0.011,0.003,0.007,0.023,-0.003,-0.004,0.004,-0.007,-0.034,0.027,2.202,0.044,1.687,0.019,2.455,2015-08-05,software_and_services
MA,NICE,2020-07-22,0.863,0.0,3.289,0.567,-0.929,3.872,3.586,0.508,2.475,0.013,0.0,0.05,-0.003,0.02,0.04,-0.005,0.01,-0.002,-0.026,-0.018,4.068,-0.016,3.987,-0.049,5.47,2015-08-05,software_and_services
MMS,SNPS,2020-07-22,0.784,0.0,2.815,3.471,-113.494,3.872,3.586,0.142,2.724,-0.016,-0.009,-0.013,-0.04,-0.006,0.003,0.007,-0.027,0.02,-0.035,0.005,2.733,-0.036,3.465,-0.107,4.749,2015-08-05,software_and_services
NICE,V,2020-07-22,0.922,0.5,-2.975,0.886,36.75,3.872,3.586,0.009,-0.384,-0.007,0.033,-0.026,0.062,-0.031,0.043,0.038,-0.057,0.042,0.068,-0.033,-4.714,-0.036,-4.895,-0.071,-6.746,2015-08-05,software_and_services
ORCL,SNPS,2020-07-22,0.647,0.333,2.64,6.381,-197.1,3.872,3.586,0.521,0.822,0.016,0.008,-0.052,0.023,-0.031,-0.013,-0.011,0.112,-0.01,0.03,-0.035,3.682,0.052,1.079,-0.002,2.686,2015-08-05,software_and_services
OTEX,PAYX,2020-07-22,0.588,0.0,-2.716,1.971,-5.386,3.872,3.586,0.014,-0.936,-0.05,0.019,-0.034,-0.001,0.012,-0.013,-0.024,0.007,-0.065,0.022,0.009,-2.388,0.062,-0.552,0.099,0.722,2015-08-05,software_and_services
OTEX,PRO,2020-07-22,0.647,0.0,-2.523,2.558,-51.257,3.872,3.586,0.013,-1.196,-0.002,-0.007,-0.028,0.027,0.051,-0.004,-0.037,-0.012,-0.056,-0.06,0.008,-2.377,0.003,-2.468,0.015,-2.254,2015-08-05,software_and_services
RAMP,SPSC,2020-07-22,0.667,0.0,2.785,0.894,9.478,3.872,3.586,0.624,2.211,0.018,-0.015,-0.009,-0.006,-0.005,0.001,0.031,-0.012,0.053,0.06,-0.002,2.808,0.047,2.136,-0.001,2.797,2015-08-05,software_and_services
ABG,POOL,2020-07-22,0.627,0.0,2.568,1.682,40.125,3.878,4.011,0.505,2.351,-0.057,-0.037,-0.013,-0.055,0.024,0.0,-0.014,-0.036,-0.025,0.004,-0.053,3.368,-0.04,3.175,-0.063,3.527,2015-08-05,retailing
ANF,LOW,2020-07-22,0.549,0.833,3.189,-0.004,96.041,3.878,4.011,0.634,2.259,0.023,-0.023,-0.034,0.022,0.009,0.007,-0.012,0.004,0.004,-0.007,-0.068,3.823,-0.075,3.888,-0.197,5.031,2015-08-05,retailing
GES,WSM,2020-07-22,0.51,0.333,2.739,0.034,54.402,3.878,4.011,0.834,1.615,-0.003,0.001,0.0,-0.013,-0.034,-0.019,0.011,0.022,0.043,-0.017,-0.103,3.569,0.003,2.716,-0.189,4.261,2015-08-05,retailing
LOW,ROST,2020-07-22,0.608,0.167,-3.89,0.789,13.194,3.878,4.011,0.481,-3.372,0.001,0.043,0.031,0.034,0.006,0.036,0.005,0.03,-0.019,-0.016,-0.045,-4.78,-0.034,-4.569,-0.094,-5.769,2015-08-05,retailing
MNRO,TSCO,2020-07-22,0.824,0.0,4.007,0.85,30.995,3.878,4.011,0.982,0.211,0.015,0.025,-0.001,-0.001,0.028,-0.007,-0.027,0.021,0.004,-0.017,-0.093,5.18,-0.044,4.562,-0.099,5.253,2015-08-05,retailing
MNRO,WSM,2020-07-22,0.529,0.0,3.078,0.343,33.213,3.878,4.011,0.884,1.829,-0.024,-0.029,-0.052,0.002,-0.026,0.044,0.02,-0.028,0.001,0.008,-0.129,4.49,-0.062,3.761,-0.212,5.393,2015-08-05,retailing
PAG,WSM,2020-07-22,0.529,0.333,2.619,0.75,23.719,3.878,4.011,0.003,1.802,-0.009,-0.028,0.007,-0.012,-0.01,0.018,-0.008,-0.018,0.054,-0.007,-0.072,3.48,-0.002,2.644,-0.081,3.596,2015-08-05,retailing
POOL,ROST,2020-07-22,0.569,0.0,-3.287,0.274,43.102,3.878,4.011,0.445,-1.931,-0.007,0.007,-0.021,0.026,-0.038,0.023,0.044,-0.012,-0.018,0.009,-0.046,-3.99,0.011,-3.121,-0.067,-4.303,2015-08-05,retailing
ROST,WSM,2020-07-22,0.765,0.0,4.052,0.48,12.27,3.878,4.011,0.188,2.589,-0.002,0.014,0.029,0.035,0.006,-0.011,-0.015,-0.032,0.029,0.014,-0.074,5.369,0.008,3.916,-0.114,6.077,2015-08-05,retailing
TJX,WSM,2020-07-22,0.725,0.167,3.542,1.003,8.089,3.878,4.011,0.372,1.724,-0.031,0.019,0.027,0.003,0.046,-0.017,-0.033,-0.065,-0.06,0.021,-0.077,5.141,0.007,3.405,-0.107,5.762,2015-08-05,retailing
AROC,KOS,2020-07-22,0.549,1.0,-2.518,1.129,-2.925,2.889,3.084,0.235,-0.27,0.035,0.079,0.075,0.044,-0.005,0.019,0.0,-0.022,0.037,-0.018,-0.04,-2.918,0.053,-1.981,0.036,-2.156,2015-08-05,energy
AROC,XOM,2020-07-22,0.686,0.0,-2.837,5.19,19.925,2.889,3.084,0.345,-0.829,0.01,0.04,-0.004,-0.017,-0.007,0.187,0.009,-0.041,0.005,-0.005,-0.027,-3.269,-0.011,-3.012,-0.053,-3.667,2015-08-05,energy
CLNE,XOM,2020-07-22,0.627,0.0,-2.571,7.209,43.129,2.889,3.084,0.927,-2.317,0.032,0.0,0.02,0.031,-0.004,-0.005,-0.014,-0.012,0.001,0.004,-0.082,-3.114,-0.121,-3.374,-0.174,-3.723,2015-08-05,energy
GPRE,VET,2020-07-22,0.529,1.0,-2.791,1.787,-5.828,2.889,3.084,0.436,-1.195,-0.005,-0.055,-0.009,0.023,-0.007,-0.033,0.038,-0.019,0.017,0.035,-0.309,-4.885,-0.242,-4.429,-0.397,-5.481,2015-08-05,energy
GPRE,XOM,2020-07-22,0.667,0.0,-2.844,1.836,33.297,2.889,3.084,0.697,-1.773,0.022,0.043,-0.036,0.014,-0.019,0.013,0.024,-0.002,-0.044,0.036,-0.149,-4.409,-0.166,-4.586,-0.276,-5.733,2015-08-05,energy
HES,OKE,2020-07-22,0.51,0.167,-3.323,0.915,-2.371,2.889,3.084,0.661,-1.743,0.02,0.019,0.017,-0.016,-0.003,-0.003,-0.012,0.004,-0.065,-0.025,0.038,-2.871,0.109,-2.011,0.181,-1.145,2015-08-05,energy
AKO-A,CELH,2020-07-22,0.588,0.0,5.479,-0.083,6.479,4.27,5.48,0.681,0.187,-0.065,0.004,0.053,0.028,-0.036,-0.002,0.042,0.0,0.064,-0.012,-0.606,10.396,-0.508,9.601,-0.486,9.422,2015-08-05,consumer_staples
AKO-B,CELH,2020-07-22,0.784,0.0,5.481,-0.071,6.442,4.27,5.48,0.69,0.171,-0.005,-0.03,-0.009,0.003,0.006,0.008,-0.017,-0.021,-0.038,0.018,-0.605,10.373,-0.511,9.609,-0.485,9.404,2015-08-05,consumer_staples
BF-B,MNST,2020-07-22,0.588,0.833,2.528,0.367,40.644,4.27,5.48,0.502,0.627,0.034,0.002,0.049,0.033,0.002,-0.009,-0.013,-0.04,-0.014,-0.035,-0.056,3.794,0.003,2.449,-0.02,2.971,2015-08-05,consumer_staples
BTI,HAIN,2020-07-22,0.647,1.0,3.425,0.933,-5.077,4.27,5.48,0.002,0.618,-0.009,-0.013,0.033,-0.064,-0.057,0.005,0.023,0.086,0.028,0.038,-0.034,4.143,-0.047,4.403,-0.042,4.31,2015-08-05,consumer_staples
CALM,SAM,2020-07-22,0.549,0.5,3.4,-0.896,344.699,4.27,5.48,0.711,0.297,0.005,-0.06,-0.02,-0.058,0.017,-0.011,-0.013,-0.01,0.007,-0.013,-0.299,5.17,-0.336,5.39,-0.392,5.72,2015-08-05,consumer_staples
CCEP,FMX,2020-07-22,0.588,0.0,-2.568,0.601,58.5,4.27,5.48,0.031,-1.85,0.041,-0.012,-0.005,-0.031,-0.046,-0.009,0.014,0.006,0.017,0.077,-0.016,-2.715,-0.06,-3.119,-0.032,-2.86,2015-08-05,consumer_staples
COST,SAM,2020-07-22,0.529,0.333,4.309,1.933,-133.754,4.27,5.48,0.562,2.769,-0.002,0.016,-0.008,0.008,0.037,0.058,-0.052,0.024,-0.068,-0.07,-0.128,8.105,-0.151,8.78,-0.122,7.906,2015-08-05,consumer_staples
FIZZ,FMX,2020-07-22,0.549,0.0,-2.536,0.214,76.941,4.27,5.48,0.965,-1.721,0.043,0.003,0.024,0.048,-0.002,-0.033,-0.027,0.004,-0.032,-0.023,-0.033,-2.759,-0.099,-3.207,-0.101,-3.22,2015-08-05,consumer_staples
HAIN,TAP-A,2020-07-22,0.569,1.0,-2.621,0.919,39.379,4.27,5.48,0.486,-0.192,0.016,0.08,0.021,0.009,-0.006,0.115,0.056,-0.135,0.029,0.056,-0.012,-2.804,-0.058,-3.504,-0.067,-3.634,2015-08-05,consumer_staples
BAC,CM,2020-07-22,0.706,1.0,3.197,0.622,9.977,4.063,3.612,0.415,0.359,0.076,0.034,0.052,-0.047,-0.11,0.005,0.059,0.035,0.062,-0.004,-0.029,4.337,-0.057,5.476,-0.091,6.814,2015-08-05,banks
BANF,CM,2020-07-22,0.569,1.0,2.842,0.227,14.816,4.063,3.612,0.276,0.845,-0.03,-0.025,-0.031,-0.008,-0.004,-0.021,-0.01,0.079,-0.029,-0.005,-0.013,3.146,-0.058,4.244,-0.068,4.48,2015-08-05,banks
BBVA,FULT,2020-07-22,0.627,0.0,-2.527,0.97,8.97,4.063,3.612,0.467,-1.334,-0.004,0.011,-0.05,-0.007,-0.007,0.035,0.032,-0.047,-0.004,0.013,0.027,-2.246,0.012,-2.396,0.079,-1.694,2015-08-05,banks
BCS,DCOM,2020-07-22,0.824,0.0,-2.866,2.434,9.131,4.063,3.612,0.481,-0.597,0.16,0.027,-0.039,-0.079,0.167,-0.051,-0.119,0.087,-0.07,-0.103,0.091,-1.481,0.082,-1.616,0.088,-1.518,2015-08-05,banks
BCS,FULT,2020-07-22,0.588,0.0,-2.717,0.92,6.87,4.063,3.612,0.28,-1.4,0.014,-0.008,-0.09,0.043,0.006,0.016,-0.018,-0.029,0.004,0.01,-0.005,-2.788,0.016,-2.499,0.055,-1.956,2015-08-05,banks
BMO,FULT,2020-07-22,0.529,1.0,-2.798,0.226,0.431,4.063,3.612,0.135,-0.367,-0.008,-0.009,0.057,0.054,-0.018,0.048,0.008,-0.065,0.035,0.033,-0.058,-4.213,-0.099,-5.216,-0.066,-4.406,2015-08-05,banks
BNS,FULT,2020-07-22,0.784,1.0,-2.948,0.335,-1.379,4.063,3.612,0.082,-0.141,0.03,0.006,-0.0,-0.064,-0.001,0.074,0.003,-0.021,-0.002,0.035,-0.023,-3.657,-0.023,-3.659,-0.0,-2.955,2015-08-05,banks
BOH,SYBT,2020-07-22,0.569,0.333,5.002,0.276,14.252,4.063,3.612,0.474,4.203,0.022,0.008,0.035,-0.013,-0.038,0.01,0.046,0.006,-0.033,0.018,-0.035,5.875,0.054,3.628,0.059,3.52,2015-08-05,banks
BPOP,NWBI,2020-07-22,0.529,0.0,-2.618,0.148,7.586,4.063,3.612,0.026,-2.343,-0.05,0.031,0.074,0.052,-0.002,0.013,0.046,0.043,0.009,0.002,0.014,-2.472,-0.019,-2.811,0.017,-2.441,2015-08-05,banks
C,FULT,2020-07-22,0.51,0.5,-2.985,0.189,2.695,4.063,3.612,0.005,-0.688,-0.004,-0.01,0.001,-0.016,-0.006,-0.003,-0.003,0.035,-0.004,-0.038,-0.004,-3.063,0.026,-2.442,0.09,-1.079,2015-08-05,banks
CADE,DCOM,2020-07-22,0.941,1.0,-3.201,1.302,-4.763,4.063,3.612,0.007,-0.043,-0.056,-0.016,-0.011,-0.001,0.018,-0.019,-0.011,-0.097,-0.094,0.001,0.046,-1.394,0.061,-0.791,0.004,-3.058,2015-08-05,banks
CADE,LKFN,2020-07-22,0.824,0.833,3.041,0.734,24.323,4.063,3.612,0.288,0.274,0.003,0.008,-0.031,0.039,-0.033,0.01,-0.005,-0.014,-0.028,-0.016,-0.043,4.434,0.033,1.966,-0.014,3.504,2015-08-05,banks
CFFN,IBN,2020-07-22,0.588,1.0,3.094,1.814,-10.075,4.063,3.612,0.063,0.566,0.014,-0.006,-0.009,-0.021,0.001,0.023,0.018,-0.052,0.038,-0.02,-0.016,3.468,-0.031,3.818,0.053,1.843,2015-08-05,banks
CIB,FRC,2020-07-22,0.647,0.5,2.582,0.351,82.797,4.063,3.612,0.425,0.89,-0.018,0.047,0.041,0.052,0.025,0.155,-0.046,-0.046,0.017,-0.053,-0.001,2.6,0.055,1.705,-0.121,4.502,2015-08-05,banks
CM,CVBF,2020-07-22,0.608,1.0,-2.575,0.262,12.962,4.063,3.612,0.218,-0.579,0.014,-0.021,0.009,-0.017,0.007,-0.043,-0.01,-0.005,0.01,0.01,-0.01,-2.798,-0.093,-4.638,-0.042,-3.506,2015-08-05,banks
CM,NBTB,2020-07-22,0.529,0.667,-3.603,0.828,10.958,4.063,3.612,0.114,-0.56,0.004,0.012,-0.087,0.017,0.019,0.015,-0.013,-0.031,0.011,-0.008,-0.013,-4.0,-0.082,-6.032,-0.089,-6.23,2015-08-05,banks
CM,ONB,2020-07-22,0.549,0.667,-2.684,0.489,2.931,4.063,3.612,0.017,-0.509,0.002,0.002,0.028,-0.005,-0.022,0.03,0.031,-0.01,-0.002,-0.016,-0.031,-3.499,-0.097,-5.28,-0.062,-4.339,2015-08-05,banks
CM,SBSI,2020-07-22,0.725,0.667,-3.344,0.677,12.688,4.063,3.612,0.218,-0.73,-0.019,-0.016,-0.011,-0.044,0.005,-0.004,0.016,0.001,0.012,0.011,-0.017,-3.857,-0.104,-6.52,-0.087,-6.005,2015-08-05,banks
CM,TD,2020-07-22,0.51,0.0,-2.796,1.495,7.938,4.063,3.612,0.005,-2.239,0.039,0.04,0.013,0.044,0.013,0.022,-0.004,0.039,-0.023,-0.049,-0.015,-3.316,-0.048,-4.465,-0.068,-5.136,2015-08-05,banks
CM,TFC,2020-07-22,0.529,0.667,-3.615,1.91,-7.728,4.063,3.612,0.683,-1.754,0.016,0.031,-0.009,0.054,-0.004,0.021,0.021,-0.023,0.01,-0.014,-0.032,-4.529,-0.051,-5.076,-0.027,-4.383,2015-08-05,banks
