ticker_x,ticker_y,trade_date,adf_pass_rate,adf_pass_rate_recent,last_residual,beta,intercept,residual_mean_max,residual_quantile,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ACIW,CRM,2018-02-16,0.745,0.167,2.53,2.614,24.988,4.176,4.107,0.483,2.377,0.035,0.041,-0.043,0.03,0.008,-0.051,0.019,-0.087,-0.074,0.018,-0.036,3.119,-0.042,3.218,-0.073,3.723,2013-03-05,software_and_services
ACIW,CTSH,2018-02-16,0.98,0.833,3.003,2.2,12.652,4.176,4.107,0.381,0.995,-0.0,-0.029,0.029,-0.005,0.0,0.076,-0.028,0.027,0.02,-0.01,0.013,2.632,0.013,2.614,0.044,1.715,2013-03-05,software_and_services
ACIW,MA,2018-02-16,0.627,0.0,2.896,4.279,14.24,4.176,4.107,0.453,0.23,-0.01,-0.008,0.052,0.002,-0.004,-0.004,0.022,0.075,0.11,0.105,0.012,2.739,0.01,2.754,-0.045,3.513,2013-03-05,software_and_services
ACN,DSGX,2018-02-16,0.961,0.667,-3.422,0.229,-3.294,4.176,4.107,0.177,-0.873,-0.006,-0.024,0.034,-0.049,0.068,-0.016,-0.052,0.006,0.025,-0.036,0.036,-1.85,0.069,-0.459,0.086,0.269,2013-03-05,software_and_services
ADBE,CDNS,2018-02-16,0.863,0.667,-5.812,0.231,1.523,4.176,4.107,0.421,-2.591,-0.023,0.007,0.003,0.039,0.02,-0.022,-0.027,0.064,-0.043,-0.043,-0.09,-10.826,-0.091,-10.883,-0.068,-9.583,2013-03-05,software_and_services
ADBE,DSGX,2018-02-16,0.922,0.5,-3.954,0.12,7.602,4.176,4.107,0.148,-1.44,-0.054,0.004,0.02,0.014,0.013,-0.023,-0.008,0.063,-0.059,-0.019,-0.021,-4.816,-0.006,-4.211,-0.007,-4.253,2013-03-05,software_and_services
ADBE,IT,2018-02-16,0.627,0.833,-3.537,0.43,51.847,4.176,4.107,0.412,-0.443,-0.03,-0.009,0.014,0.016,0.051,-0.035,-0.097,0.006,-0.035,-0.008,-0.029,-4.574,-0.051,-5.331,0.002,-3.452,2013-03-05,software_and_services
ADP,INTU,2018-02-16,0.51,0.833,2.895,1.653,-29.272,4.176,4.107,0.063,0.481,0.008,-0.008,-0.042,-0.049,0.014,0.002,0.006,0.046,0.068,-0.039,-0.018,3.884,-0.013,3.609,0.005,2.611,2013-03-05,software_and_services
AKAM,FLT,2018-02-16,0.627,0.0,2.558,0.465,126.666,4.176,4.107,0.54,1.514,0.015,-0.016,0.015,-0.011,-0.021,0.045,0.045,0.016,-0.016,-0.014,-0.028,2.967,-0.037,3.091,-0.008,2.679,2013-03-05,software_and_services
ANSS,IT,2018-02-16,0.51,0.167,-3.238,0.665,31.431,4.176,4.107,0.053,-0.923,-0.023,0.064,-0.009,0.091,0.029,-0.057,-0.048,-0.08,-0.037,-0.024,0.023,-2.489,-0.0,-3.246,0.069,-0.993,2013-03-05,software_and_services
