ticker_x,ticker_y,trade_date,adf_pass_rate,adf_pass_rate_recent,last_residual,beta,intercept,residual_mean_max,residual_quantile,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ADP,DSGX,2018-10-05,0.824,0.833,-3.352,0.264,-0.952,3.653,4.067,0.0,-0.464,0.016,0.056,-0.038,0.072,0.011,0.023,-0.025,-0.047,0.033,-0.009,0.025,-2.225,-0.024,-4.423,0.021,-2.409,2013-10-21,software_and_services
ANSS,CRM,2018-10-05,0.51,0.0,3.278,0.712,8.563,3.653,4.067,0.03,2.013,-0.014,-0.013,-0.002,-0.026,0.015,-0.032,-0.025,-0.058,-0.007,-0.052,0.018,2.559,0.007,3.0,-0.032,4.559,2013-10-21,software_and_services
ANSS,MA,2018-10-05,0.843,0.333,2.772,1.173,-14.315,3.653,4.067,0.027,0.76,0.024,-0.015,0.001,0.002,-0.033,-0.086,-0.027,-0.049,-0.005,-0.01,-0.022,4.018,-0.02,3.892,-0.024,4.124,2013-10-21,software_and_services
BLKB,CRM,2018-10-05,0.627,0.0,3.902,1.268,-5.433,3.653,4.067,0.048,3.815,-0.042,0.031,-0.001,-0.001,0.001,0.084,0.051,0.032,0.057,0.006,-0.026,4.554,-0.067,5.555,-0.094,6.235,2013-10-21,software_and_services
BLKB,EEFT,2018-10-05,0.627,0.167,4.244,0.358,54.711,3.653,4.067,0.049,2.005,-0.035,0.011,0.01,0.017,-0.076,-0.011,0.036,0.021,-0.041,0.034,-0.007,4.394,-0.033,4.962,0.024,3.712,2013-10-21,software_and_services
BLKB,GPN,2018-10-05,0.961,1.0,3.349,1.058,3.549,3.653,4.067,0.767,0.412,0.046,-0.046,-0.001,-0.014,0.009,0.032,-0.006,-0.013,0.018,-0.012,-0.056,5.535,-0.049,5.261,-0.07,6.071,2013-10-21,software_and_services
BLKB,IT,2018-10-05,0.588,0.667,3.509,0.991,32.415,3.653,4.067,0.722,1.495,0.042,0.016,0.009,-0.008,0.037,0.044,-0.016,-0.061,-0.001,0.042,-0.029,4.325,-0.071,5.535,-0.005,3.64,2013-10-21,software_and_services
BLKB,V,2018-10-05,0.804,0.167,3.86,1.216,-1.07,3.653,4.067,0.16,2.116,-0.04,0.032,0.016,0.049,0.029,-0.022,-0.004,-0.01,0.003,0.042,-0.08,6.473,-0.102,7.205,-0.1,7.145,2013-10-21,software_and_services
CDNS,IT,2018-10-05,0.765,0.667,3.342,2.066,43.631,3.653,4.067,0.371,1.32,-0.007,-0.041,0.059,-0.031,0.01,-0.012,0.035,-0.017,-0.0,-0.013,0.074,0.649,0.037,1.988,0.115,-0.799,2013-10-21,software_and_services
CRM,EEFT,2018-10-05,0.51,0.0,2.738,0.237,60.527,3.653,4.067,0.086,1.106,-0.017,-0.014,-0.041,-0.014,-0.056,0.048,0.021,0.033,0.11,0.086,0.012,2.472,0.005,2.621,0.074,1.153,2013-10-21,software_and_services
