ticker_x,ticker_y,trade_date,adf_pass_rate,adf_pass_rate_recent,last_residual,beta,intercept,residual_mean_max,residual_quantile,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ADBE,V,2019-07-11,0.725,0.0,2.696,0.427,32.388,3.487,3.689,0.297,1.319,0.019,0.005,-0.034,0.007,-0.042,-0.007,0.026,0.018,0.026,-0.067,-0.012,3.473,-0.03,4.612,-0.028,4.482,2014-07-24,software_and_services
ADP,FICO,2019-07-11,0.51,0.0,4.412,2.193,-70.949,3.487,3.689,0.393,3.335,-0.012,-0.033,0.01,-0.042,-0.036,0.054,0.017,-0.072,-0.034,0.013,-0.02,5.302,0.026,3.297,0.036,2.823,2014-07-24,software_and_services
ADP,GIB,2019-07-11,0.941,0.833,2.69,0.349,17.699,3.487,3.689,0.244,0.291,-0.015,0.016,0.026,-0.003,-0.021,0.033,0.026,0.044,0.032,0.022,0.024,1.278,0.006,2.347,-0.007,3.115,2014-07-24,software_and_services
APPS,TDC,2019-07-11,0.627,0.0,-2.502,3.335,29.748,3.487,3.689,0.303,-1.46,0.03,-0.067,-0.021,-0.097,-0.19,0.081,0.297,-0.038,0.036,0.102,-0.075,-3.402,-0.102,-3.724,-0.198,-4.883,2014-07-24,software_and_services
AZPN,PTC,2019-07-11,0.765,0.0,-3.572,0.767,11.343,3.487,3.689,0.614,-1.892,-0.027,-0.028,0.059,0.01,-0.008,0.011,-0.005,-0.011,0.027,0.022,-0.14,-7.745,-0.076,-5.846,-0.093,-6.345,2014-07-24,software_and_services
BB,ORCL,2019-07-11,0.627,0.0,3.498,1.102,33.806,3.487,3.689,0.81,3.328,0.009,-0.014,-0.026,-0.07,-0.028,0.016,0.032,-0.015,-0.038,-0.002,0.084,2.284,0.064,2.573,0.037,2.959,2014-07-24,software_and_services
BLKB,GPN,2019-07-11,0.588,0.0,2.865,0.664,47.655,3.487,3.689,0.986,1.703,-0.054,0.01,0.037,-0.002,0.021,0.036,-0.019,-0.038,0.04,0.034,0.045,2.384,0.008,2.777,0.035,2.489,2014-07-24,software_and_services
CDNS,DSGX,2019-07-11,0.529,0.0,-3.418,0.427,10.691,3.487,3.689,0.698,-0.956,0.017,0.014,0.039,0.013,0.028,0.019,-0.026,-0.017,0.063,0.016,0.005,-3.23,0.099,0.368,0.101,0.459,2014-07-24,software_and_services
CRM,INTU,2019-07-11,0.647,0.5,3.739,1.564,-10.703,3.487,3.689,0.654,0.871,-0.025,0.009,-0.001,-0.095,-0.021,0.013,-0.044,-0.018,-0.069,-0.046,-0.043,6.059,-0.008,4.144,-0.01,4.256,2014-07-24,software_and_services
CRM,NICE,2019-07-11,0.627,0.333,3.402,0.689,14.482,3.487,3.689,0.578,1.273,0.002,-0.015,0.004,-0.061,-0.01,0.021,-0.002,0.002,0.018,-0.003,-0.072,6.26,-0.038,4.91,-0.051,5.414,2014-07-24,software_and_services
