ticker_x,ticker_y,trade_date,adf_pass_rate,adf_pass_rate_recent,last_residual,beta,intercept,residual_mean_max,residual_quantile,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
AKAM,IT,2017-07-14,0.549,0.0,2.756,-0.35,112.776,3.39,2.993,0.662,2.192,-0.015,-0.004,-0.006,-0.044,0.04,0.042,-0.031,-0.034,-0.019,0.01,0.095,1.859,0.022,2.546,0.03,2.471,2012-07-26,software_and_services
CRM,IT,2017-07-14,0.627,0.333,2.522,1.075,13.521,3.39,2.993,0.722,0.839,0.079,0.009,-0.06,0.009,0.138,-0.03,-0.108,-0.021,-0.077,-0.036,0.041,1.106,0.032,1.443,0.047,0.92,2012-07-26,software_and_services
DSGX,IT,2017-07-14,0.725,0.333,2.544,3.341,29.802,3.39,2.993,0.337,0.795,-0.012,0.01,0.015,-0.007,0.007,-0.025,-0.01,0.055,-0.068,-0.033,0.07,-0.157,0.051,0.571,0.075,-0.358,2012-07-26,software_and_services
DSGX,PEGA,2017-07-14,0.569,0.0,2.806,2.738,-21.869,3.39,2.993,0.042,1.661,0.028,0.022,0.024,0.021,0.015,-0.002,-0.033,0.031,-0.019,0.025,0.073,0.944,0.102,0.22,0.085,0.658,2012-07-26,software_and_services
DSGX,SPNS,2017-07-14,0.667,0.333,-2.692,0.591,-1.068,3.39,2.993,0.507,-1.208,-0.045,-0.019,-0.027,0.004,-0.063,-0.005,0.044,-0.043,0.003,-0.005,-0.039,-3.5,-0.034,-3.392,-0.005,-2.804,2012-07-26,software_and_services
EBIX,FICO,2017-07-14,0.843,1.0,2.841,1.504,44.015,3.39,2.993,0.628,0.435,-0.006,-0.027,-0.05,-0.042,0.016,-0.005,-0.019,-0.015,-0.138,-0.156,0.018,2.173,0.023,1.997,0.044,1.253,2012-07-26,software_and_services
EGHT,JKHY,2017-07-14,0.647,0.167,2.606,4.102,27.266,3.39,2.993,0.374,1.107,0.038,0.011,-0.014,0.041,0.046,-0.027,-0.034,0.016,0.035,-0.003,-0.033,3.515,0.004,2.498,-0.019,3.122,2012-07-26,software_and_services
EGHT,SAP,2017-07-14,0.647,0.0,2.515,3.01,38.08,3.39,2.993,0.323,1.37,0.01,-0.063,0.067,-0.034,0.022,-0.021,-0.079,-0.052,-0.088,0.007,-0.027,3.144,-0.043,3.519,-0.065,4.03,2012-07-26,software_and_services
ENV,ORCL,2017-07-14,0.588,0.0,3.751,0.129,32.05,3.39,2.993,0.904,2.604,-0.003,0.017,-0.03,-0.018,0.009,0.002,-0.031,-0.007,-0.039,0.008,0.039,2.971,-0.024,4.224,0.073,2.293,2012-07-26,software_and_services
FLT,IT,2017-07-14,0.588,0.0,2.995,0.14,70.545,3.39,2.993,0.715,2.883,0.11,-0.049,0.064,0.006,0.034,-0.006,-0.023,-0.022,-0.026,-0.005,0.054,2.319,0.003,2.958,0.033,2.586,2012-07-26,software_and_services
INFY,IT,2017-07-14,0.529,0.0,2.972,-1.459,101.47,3.39,2.993,0.881,2.685,0.017,-0.123,0.033,-0.102,-0.084,0.001,0.128,-0.007,0.012,-0.017,0.078,2.204,0.015,2.824,0.034,2.643,2012-07-26,software_and_services
INTU,IT,2017-07-14,0.824,1.0,2.609,0.783,14.034,3.39,2.993,0.356,0.346,0.07,0.005,-0.033,-0.044,0.013,0.057,-0.059,0.001,-0.022,-0.008,0.06,-0.349,0.035,0.864,0.059,-0.314,2012-07-26,software_and_services
AEO,EBAY,2017-07-14,0.667,0.0,2.818,0.462,20.307,3.137,3.442,0.062,2.588,0.008,-0.002,-0.014,-0.039,0.021,0.053,0.002,-0.01,-0.009,-0.037,0.037,2.424,-0.012,2.947,-0.01,2.924,2012-07-26,retailing
BBBY,RCII,2017-07-14,0.706,0.667,3.062,0.585,-10.55,3.137,3.442,0.179,0.663,-0.012,0.009,0.074,0.024,-0.033,0.068,0.01,0.034,0.019,-0.002,-0.031,3.419,-0.001,3.068,-0.088,4.079,2012-07-26,retailing
EBAY,FL,2017-07-14,0.51,0.333,-3.536,0.921,30.309,3.137,3.442,0.0,-2.1,0.045,-0.019,-0.057,-0.064,0.034,0.005,-0.069,0.007,-0.02,-0.043,0.033,-3.107,-0.158,-5.604,-0.207,-6.243,2012-07-26,retailing
EBAY,ORLY,2017-07-14,0.549,0.0,-3.224,5.441,95.868,3.137,3.442,0.212,-2.788,0.039,0.013,0.021,0.038,-0.028,0.006,-0.002,-0.011,-0.032,0.006,0.064,-2.493,0.046,-2.693,0.046,-2.693,2012-07-26,retailing
APA,CVE,2017-07-14,0.588,0.5,-2.531,0.309,-1.355,3.906,3.589,0.98,-1.633,-0.011,0.007,-0.007,-0.002,-0.025,-0.015,0.011,0.033,0.013,-0.023,0.111,-1.459,0.159,-0.998,0.2,-0.611,2012-07-26,energy
APA,GPRK,2017-07-14,0.549,0.0,3.074,0.122,-1.331,3.906,3.589,0.989,2.865,0.004,-0.011,0.037,0.02,-0.029,0.016,-0.014,0.027,-0.055,-0.033,-0.033,3.367,0.023,2.864,-0.028,3.327,2012-07-26,energy
CTRA,KOS,2017-07-14,0.961,1.0,-4.407,0.392,0.169,3.906,3.589,0.406,-1.103,-0.015,0.035,0.101,0.03,-0.048,-0.048,0.02,0.032,-0.012,-0.054,0.042,-3.663,0.029,-3.894,0.059,-3.352,2012-07-26,energy
CVE,GPRK,2017-07-14,0.745,0.0,3.195,0.255,1.196,3.906,3.589,0.984,1.111,0.004,0.017,0.036,-0.021,-0.012,0.015,0.026,-0.015,0.003,0.035,0.036,2.991,0.131,2.444,0.085,2.707,2012-07-26,energy
E,GPRK,2017-07-14,0.686,0.0,3.535,0.664,-10.467,3.906,3.589,0.444,0.961,0.028,-0.032,0.009,0.038,0.011,-0.04,0.023,-0.032,-0.067,-0.045,0.03,2.875,0.083,1.678,0.089,1.543,2012-07-26,energy
E,PDS,2017-07-14,0.784,0.167,-2.599,12.42,-178.883,3.906,3.589,0.847,-0.947,0.008,-0.07,0.028,0.031,0.01,0.004,0.014,-0.026,-0.092,-0.116,-0.025,-3.042,-0.062,-3.69,-0.121,-4.726,2012-07-26,energy
EOG,SLB,2017-07-14,0.765,0.0,-2.5,0.588,23.155,3.906,3.589,0.367,-1.594,-0.008,0.015,-0.004,0.006,0.01,0.005,-0.003,-0.001,-0.035,0.017,-0.005,-2.613,0.009,-2.313,-0.015,-2.825,2012-07-26,energy
EQNR,NBR,2017-07-14,0.863,0.167,-3.015,78.939,-490.957,3.906,3.589,0.952,-1.397,-0.002,0.001,0.04,0.029,0.013,0.03,-0.012,-0.048,0.023,0.001,-0.092,-4.619,-0.124,-5.174,-0.16,-5.805,2012-07-26,energy
EQNR,PDS,2017-07-14,0.686,0.833,-3.058,15.582,-100.313,3.906,3.589,0.872,-1.878,0.014,0.005,-0.007,0.068,0.014,-0.038,-0.014,-0.009,0.02,0.039,-0.061,-3.954,-0.12,-4.822,-0.18,-5.707,2012-07-26,energy
EQNR,SLB,2017-07-14,0.529,0.5,-3.233,2.703,30.746,3.906,3.589,0.962,-1.246,0.05,-0.051,-0.017,-0.064,-0.0,-0.02,-0.001,-0.044,-0.052,0.006,-0.056,-4.745,-0.051,-4.609,-0.067,-5.043,2012-07-26,energy
