ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABC,ABT,2017-11-14,0.784,3.11,0.115,30.835,4.217,0.95,3.045,0.03,0.04,0.009,0.0,0.002,-0.065,-0.033,0.082,-0.061,-0.071,0.03,2.671,-0.02,3.404,-0.035,3.621,2012-11-29,health_care_equipment_and_services
ABC,PDCO,2017-11-14,0.941,-3.001,0.113,27.649,4.217,0.444,-0.674,0.018,0.042,0.036,0.054,0.032,0.062,-0.019,-0.067,-0.02,0.045,-0.004,-3.064,0.008,-2.872,-0.119,-4.873,2012-11-29,health_care_equipment_and_services
ABMD,HSIC,2017-11-14,0.863,-4.249,0.108,50.828,4.217,0.687,-4.132,-0.04,-0.011,-0.038,-0.087,0.07,-0.056,-0.046,-0.014,-0.024,-0.025,0.028,-3.805,0.057,-3.331,-0.083,-5.581,2012-11-29,health_care_equipment_and_services
ABMD,IART,2017-11-14,0.627,-2.817,0.208,16.483,4.217,0.665,-1.101,-0.006,0.032,0.035,0.003,-0.003,0.017,0.018,0.07,-0.007,0.033,0.044,-1.665,-0.042,-3.925,-0.114,-5.787,2012-11-29,health_care_equipment_and_services
ABMD,MLAB,2017-11-14,0.784,-3.558,0.613,45.713,4.217,0.586,-0.233,0.011,0.059,-0.014,0.013,0.023,0.034,0.007,0.007,0.023,0.04,0.02,-3.076,-0.068,-5.212,-0.136,-6.879,2012-11-29,health_care_equipment_and_services
ABMD,OMI,2017-11-14,0.804,-4.329,-0.029,33.287,4.217,0.748,-3.085,-0.023,0.018,0.033,0.013,0.074,0.021,-0.012,-0.044,-0.021,0.048,0.029,-4.192,0.369,-2.603,-0.041,-4.523,2012-11-29,health_care_equipment_and_services
ABT,ATRC,2017-11-14,0.804,-2.682,0.458,1.151,4.217,0.014,-1.047,-0.036,-0.008,0.049,-0.058,-0.013,-0.021,0.028,0.054,0.091,0.106,0.005,-2.599,-0.049,-3.498,-0.067,-3.78,2012-11-29,health_care_equipment_and_services
ACHC,PDCO,2017-11-14,0.608,-2.529,0.103,31.238,4.217,0.261,-0.392,0.012,-0.039,0.003,-0.028,0.009,-0.05,0.002,0.032,-0.052,-0.037,0.031,-2.081,0.079,-1.388,-0.09,-3.83,2012-11-29,health_care_equipment_and_services
ADUS,NEOG,2017-11-14,0.569,2.93,0.369,11.076,4.217,0.151,1.395,-0.035,-0.047,0.02,-0.033,0.003,-0.01,-0.002,-0.058,-0.056,0.008,0.011,2.74,0.067,1.783,0.048,2.105,2012-11-29,health_care_equipment_and_services
ALGN,BAX,2017-11-14,0.725,-4.759,0.194,24.522,4.217,0.026,-3.695,0.034,0.005,-0.051,-0.021,-0.03,0.039,0.033,-0.053,0.053,0.009,0.04,-3.107,0.002,-4.693,0.021,-3.9,2012-11-29,health_care_equipment_and_services
ALGN,ISRG,2017-11-14,0.569,-3.866,0.448,32.18,4.217,0.004,-0.717,0.001,-0.118,-0.035,-0.063,0.028,-0.009,-0.022,0.019,0.012,-0.018,-0.004,-4.133,0.021,-2.573,0.04,-1.447,2012-11-29,health_care_equipment_and_services
ALGN,LH,2017-11-14,0.51,-3.416,0.278,103.504,4.217,0.02,-1.098,-0.046,-0.02,0.019,-0.016,-0.026,0.022,0.064,0.019,0.023,0.036,0.052,-1.784,0.08,-0.919,0.111,0.031,2012-11-29,health_care_equipment_and_services
ALGN,OMI,2017-11-14,0.549,-3.485,-0.036,33.655,4.217,0.003,-1.475,0.002,-0.013,0.043,-0.027,0.011,-0.065,0.011,-0.033,-0.021,-0.023,-0.029,-3.592,0.503,-1.62,-0.304,-4.615,2012-11-29,health_care_equipment_and_services
AMED,HSIC,2017-11-14,0.843,-5.087,0.511,39.637,4.217,0.853,-2.457,0.032,0.01,0.01,0.019,0.024,-0.027,-0.02,0.054,-0.031,0.011,0.037,-4.165,0.102,-2.529,0.025,-4.452,2012-11-29,health_care_equipment_and_services
AMED,OMI,2017-11-14,0.745,-4.97,-0.007,30.654,4.217,0.84,-0.059,0.008,0.004,-0.022,-0.013,0.006,-0.016,0.025,-0.018,0.012,-0.013,0.028,-4.793,0.203,-3.697,-0.145,-5.879,2012-11-29,health_care_equipment_and_services
AMN,HSIC,2017-11-14,0.667,-3.72,0.593,42.356,4.217,0.746,-2.345,-0.05,-0.041,0.045,-0.052,0.014,0.043,-0.02,0.044,0.024,-0.007,-0.013,-3.968,0.048,-2.825,-0.067,-4.974,2012-11-29,health_care_equipment_and_services
AMN,OMI,2017-11-14,0.804,-4.96,-0.012,30.754,4.217,0.882,-0.062,-0.004,0.017,-0.005,-0.01,-0.07,0.051,0.069,-0.004,-0.009,0.013,0.033,-4.756,0.209,-3.654,-0.137,-5.815,2012-11-29,health_care_equipment_and_services
ATEC,PODD,2017-11-14,0.588,3.166,-0.558,42.071,4.217,0.98,2.57,-0.022,-0.004,0.008,0.0,-0.011,0.011,-0.0,-0.025,-0.001,0.0,0.001,3.159,-0.083,3.798,-0.139,4.223,2012-11-29,health_care_equipment_and_services
