ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,betas_rsquared,arima_forecast,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABMD,AMEH,2021-05-17,0.98,3.738,0.023,12.497,3.81,0.6680766,1.321156,-0.557,9.857,-1.201,16.938,-1.15,16.379,2016-05-31,health_care_equipment_and_services
ABT,AMEH,2021-05-17,0.765,2.865,0.071,12.83,3.81,0.1787775,1.1781232,-0.56,8.99,-1.165,15.611,-1.107,14.982,2016-05-31,health_care_equipment_and_services
ABT,AMN,2021-05-17,0.51,2.654,0.273,36.064,3.81,0.27048078,1.0633188,-0.07,3.684,-0.051,3.416,-0.147,4.834,2016-05-31,health_care_equipment_and_services
ABT,ANTM,2021-05-17,0.922,3.053,1.363,158.029,3.81,0.16904123,0.6028428,0.009,2.846,0.001,3.028,0.05,1.908,2016-05-31,health_care_equipment_and_services
ABT,HSIC,2021-05-17,0.549,2.554,0.117,53.965,3.81,0.58011514,0.38434473,0.025,2.102,0.059,1.472,0.051,1.623,2016-05-31,health_care_equipment_and_services
ADUS,AMEH,2021-05-17,0.804,3.206,0.053,14.437,3.81,0.31313232,1.6305181,-0.611,9.175,-1.286,15.778,-1.226,15.195,2016-05-31,health_care_equipment_and_services
ADUS,ANTM,2021-05-17,0.706,3.78,1.229,171.344,3.81,0.3353722,0.8658719,0.003,3.719,-0.03,4.352,0.022,3.367,2016-05-31,health_care_equipment_and_services
ADUS,HSIC,2021-05-17,0.529,3.061,0.145,51.783,3.81,0.69502544,0.4538624,0.017,2.729,0.039,2.305,0.034,2.408,2016-05-31,health_care_equipment_and_services
ADUS,MDT,2021-05-17,0.725,3.235,0.613,44.46,3.81,0.4718206,0.81116635,-0.031,4.172,-0.044,4.555,-0.039,4.403,2016-05-31,health_care_equipment_and_services
ADUS,PHG,2021-05-17,0.627,2.738,0.301,17.729,3.81,0.21719745,0.4850445,-0.003,2.814,0.076,0.611,0.126,-0.776,2016-05-31,health_care_equipment_and_services
ADUS,RDNT,2021-05-17,0.588,2.728,0.144,3.897,3.81,0.6347023,0.6261372,-0.38,9.182,-0.287,7.607,-0.281,7.496,2016-05-31,health_care_equipment_and_services
ALGN,AMEH,2021-05-17,1.0,2.587,0.021,12.168,3.81,0.38113594,0.041862495,-0.484,9.737,-1.045,18.02,-0.968,16.879,2016-05-31,health_care_equipment_and_services
ALGN,ANTM,2021-05-17,0.569,2.699,0.194,211.766,3.81,0.58179003,0.385921,0.044,1.838,0.02,2.305,0.083,1.056,2016-05-31,health_care_equipment_and_services
AMED,AMEH,2021-05-17,0.765,3.026,0.018,15.769,3.81,0.37041613,1.3800677,-0.609,8.978,-1.283,15.579,-1.271,15.462,2016-05-31,health_care_equipment_and_services
AMED,ANTM,2021-05-17,0.784,3.308,0.356,212.619,3.81,0.31147796,0.66318744,0.023,2.892,0.003,3.251,-0.017,3.626,2016-05-31,health_care_equipment_and_services
AMED,ATRC,2021-05-17,0.745,3.39,0.166,9.402,3.81,0.57095915,1.8631698,-0.041,4.132,-0.033,3.986,-0.1,5.189,2016-05-31,health_care_equipment_and_services
AMED,HSIC,2021-05-17,0.549,2.746,0.028,59.155,3.81,0.9338863,0.45368245,0.032,2.205,0.064,1.683,0.022,2.383,2016-05-31,health_care_equipment_and_services
AMED,MOH,2021-05-17,0.647,3.414,0.592,54.753,3.81,0.4248481,0.66814363,0.033,2.625,0.022,2.881,-0.077,5.248,2016-05-31,health_care_equipment_and_services
AMED,UNH,2021-05-17,0.51,3.902,0.651,160.606,3.81,0.46265468,0.4711055,0.01,3.625,-0.014,4.292,-0.096,6.624,2016-05-31,health_care_equipment_and_services
ATRI,HSIC,2021-05-17,0.529,3.214,0.011,56.415,3.81,0.2816807,0.64996666,0.037,2.619,0.062,2.219,0.048,2.449,2016-05-31,health_care_equipment_and_services
BAX,HSIC,2021-05-17,0.549,2.949,0.104,55.92,3.81,0.31156382,0.6344947,0.034,2.402,0.059,1.988,0.035,2.388,2016-05-31,health_care_equipment_and_services
BDX,GMED,2021-05-17,0.529,2.875,0.203,4.698,3.81,0.60103446,1.458017,-0.006,2.973,-0.056,3.839,-0.037,3.513,2016-05-31,health_care_equipment_and_services
BDX,HAE,2021-05-17,0.608,-3.163,0.354,22.438,3.81,0.069046855,-1.2875247,0.012,-3.05,0.005,-3.121,-0.01,-3.257,2016-05-31,health_care_equipment_and_services
BDX,HSIC,2021-05-17,0.529,3.301,0.163,25.693,3.81,0.10346366,0.539856,0.026,2.693,0.056,1.998,0.044,2.265,2016-05-31,health_care_equipment_and_services
BDX,RDNT,2021-05-17,0.961,2.677,0.128,-13.983,3.81,0.64860165,0.5368372,-0.237,7.087,-0.15,5.473,-0.163,5.7,2016-05-31,health_care_equipment_and_services
BKD,CYH,2021-05-17,0.686,3.724,-0.242,6.238,3.81,0.06200914,3.2988665,-0.124,4.318,-0.064,4.029,0.177,2.874,2016-05-31,health_care_equipment_and_services
BSX,HSIC,2021-05-17,0.529,2.941,0.898,29.73,3.81,0.28445596,0.41737357,0.034,2.05,0.049,1.677,0.054,1.522,2016-05-31,health_care_equipment_and_services
CAH,CI,2021-05-17,0.529,2.94,4.308,-15.373,3.81,0.09843695,0.29997647,0.062,0.79,0.067,0.63,0.076,0.328,2016-05-31,health_care_equipment_and_services
CAH,CYH,2021-05-17,0.667,3.575,0.417,-14.626,3.81,0.42525345,0.6580683,-0.02,3.993,-0.006,3.693,0.018,3.209,2016-05-31,health_care_equipment_and_services
CHE,HSIC,2021-05-17,0.549,2.848,0.019,56.349,3.81,0.56423485,0.53440785,0.031,2.319,0.059,1.862,0.038,2.217,2016-05-31,health_care_equipment_and_services
CYRX,HSIC,2021-05-17,0.549,2.687,0.111,61.051,3.81,0.8176912,0.5218364,0.049,1.873,0.069,1.543,0.052,1.825,2016-05-31,health_care_equipment_and_services
CYRX,IDXX,2021-05-17,0.961,2.588,5.766,158.59,3.81,0.59601855,0.13427459,-0.013,2.933,-0.142,6.418,-0.143,6.439,2016-05-31,health_care_equipment_and_services
CYRX,LH,2021-05-17,0.549,2.895,1.457,141.36,3.81,0.38366187,0.8658614,0.068,1.632,-0.005,2.994,-0.088,4.516,2016-05-31,health_care_equipment_and_services
DXCM,HSIC,2021-05-17,0.549,2.935,0.024,62.476,3.81,0.87458754,0.58216965,0.043,2.286,0.074,1.817,0.059,2.046,2016-05-31,health_care_equipment_and_services
EW,HSIC,2021-05-17,0.549,2.599,0.161,52.817,3.81,0.6652791,0.5371878,0.05,1.666,0.086,0.997,0.081,1.076,2016-05-31,health_care_equipment_and_services
HAE,HSIC,2021-05-17,0.529,3.657,0.067,56.871,3.81,0.29164892,0.92771983,0.038,3.067,0.066,2.623,0.046,2.937,2016-05-31,health_care_equipment_and_services
HAE,ITGR,2021-05-17,0.882,2.641,0.138,62.434,3.81,0.32662645,0.48813623,-0.008,2.735,0.044,2.121,0.0,2.64,2016-05-31,health_care_equipment_and_services
HAE,RDNT,2021-05-17,0.882,2.942,0.043,11.387,3.81,0.80112,1.6126549,-0.485,6.803,-0.341,5.658,-0.376,5.937,2016-05-31,health_care_equipment_and_services
HAE,ZBH,2021-05-17,0.686,2.751,0.298,94.675,3.81,0.14885713,1.9376091,0.045,2.291,0.072,2.021,0.107,1.669,2016-05-31,health_care_equipment_and_services
MLAB,OMCL,2021-05-17,0.843,2.712,0.537,-43.915,3.81,0.14455478,1.3563685,-0.027,3.147,0.004,2.649,-0.023,3.091,2016-05-31,health_care_equipment_and_services
MLAB,RDNT,2021-05-17,0.608,2.554,0.073,-1.171,3.81,0.6578459,0.7220211,-0.288,7.16,-0.151,4.971,-0.197,5.704,2016-05-31,health_care_equipment_and_services
MLAB,SYK,2021-05-17,0.549,2.642,0.757,17.991,3.81,0.21504574,0.53597623,0.006,2.484,0.05,1.399,0.008,2.447,2016-05-31,health_care_equipment_and_services
NEOG,THC,2021-05-17,0.686,2.707,1.517,-24.198,3.81,0.45193237,1.1547084,-0.012,2.932,-0.025,3.157,-0.077,4.093,2016-05-31,health_care_equipment_and_services
QDEL,UNH,2021-05-17,0.784,3.788,0.447,222.735,3.81,0.47142705,2.0856388,0.021,3.51,-0.019,4.038,-0.018,4.032,2016-05-31,health_care_equipment_and_services
RMD,UNH,2021-05-17,0.569,3.369,1.003,127.246,3.81,0.20804366,1.2015907,0.089,1.139,0.077,1.444,0.126,0.202,2016-05-31,health_care_equipment_and_services
UHS,USPH,2021-05-17,0.627,-2.685,0.995,-19.18,3.81,0.07834313,-0.28148553,0.028,-1.862,0.015,-2.253,0.017,-2.182,2016-05-31,health_care_equipment_and_services
ACIW,IT,2021-05-17,0.569,3.834,3.665,31.287,4.11,0.14560695,1.3162757,-0.025,4.529,-0.11,6.909,-0.294,12.078,2016-05-31,software_and_services
ACN,DSGX,2021-05-17,0.882,-3.28,0.273,-9.158,4.11,0.11655614,-0.52143997,0.07,-0.296,0.03,-1.983,0.033,-1.874,2016-05-31,software_and_services
ACN,ENV,2021-05-17,0.765,-3.036,0.203,28.402,4.11,0.28851146,-0.98416346,0.11,-0.925,0.012,-2.808,0.022,-2.613,2016-05-31,software_and_services
ACN,GWRE,2021-05-17,0.706,-3.352,0.215,61.039,4.11,0.16396321,-0.78148705,0.139,-0.959,0.081,-1.967,0.063,-2.264,2016-05-31,software_and_services
ACN,LPSN,2021-05-17,0.725,-2.839,0.338,-27.911,4.11,0.11189736,-0.31288978,0.05,-1.533,-0.032,-3.662,-0.028,-3.559,2016-05-31,software_and_services
ACN,ORCL,2021-05-17,0.706,3.148,0.173,19.343,4.11,0.12825638,0.6519459,0.011,2.655,-0.033,4.574,-0.037,4.739,2016-05-31,software_and_services
