ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABC,ACHC,2016-12-30,0.51,-3.126,0.746,-0.819,3.938,0.55,-1.596,-0.025,-0.001,-0.008,-0.029,-0.006,0.055,-0.002,0.005,-0.045,0.041,-0.019,-3.399,0.031,-2.689,0.039,-2.58,2012-01-13,health_care_equipment_and_services
ABC,CUTR,2016-12-30,0.804,3.902,0.102,4.141,3.938,0.374,2.921,0.004,-0.025,0.007,-0.002,-0.074,-0.007,0.057,0.026,-0.014,0.042,-0.03,4.383,-0.076,5.121,-0.094,5.419,2012-01-13,health_care_equipment_and_services
ABMD,NEOG,2016-12-30,0.588,2.716,0.059,14.309,3.938,0.106,0.39,-0.003,-0.007,-0.014,0.009,-0.013,-0.013,0.017,-0.009,-0.029,-0.05,-0.005,2.832,0.023,2.192,0.061,1.345,2012-01-13,health_care_equipment_and_services
ABMD,USPH,2016-12-30,0.824,2.875,0.273,25.238,3.938,0.409,0.751,-0.03,-0.016,-0.016,-0.017,0.018,-0.034,-0.022,-0.009,-0.043,-0.009,-0.018,3.338,-0.021,3.415,0.098,0.34,2012-01-13,health_care_equipment_and_services
ABT,CUTR,2016-12-30,0.804,3.709,0.351,-1.142,3.938,0.254,2.733,-0.0,0.001,0.022,-0.011,-0.0,-0.103,0.023,-0.001,-0.009,-0.006,-0.012,3.922,-0.031,4.257,-0.039,4.408,2012-01-13,health_care_equipment_and_services
ACHC,AMEH,2016-12-30,0.647,3.2,0.049,2.57,3.938,0.647,0.429,-0.002,0.023,-0.001,0.04,-0.005,0.026,0.015,0.047,-0.013,-0.025,-0.245,5.362,-0.098,4.062,-0.112,4.188,2012-01-13,health_care_equipment_and_services
ACHC,ANTM,2016-12-30,0.549,2.851,1.022,60.437,3.938,0.763,1.986,-0.046,0.027,0.065,0.036,-0.071,-0.007,0.065,-0.034,-0.029,0.059,-0.062,3.584,-0.048,3.424,-0.071,3.689,2012-01-13,health_care_equipment_and_services
ACHC,CUTR,2016-12-30,0.824,3.825,0.072,7.926,3.938,0.716,3.582,0.017,-0.009,0.008,-0.003,-0.01,-0.004,0.008,-0.024,-0.004,0.001,-0.066,4.537,-0.117,5.076,-0.126,5.181,2012-01-13,health_care_equipment_and_services
ACHC,NEOG,2016-12-30,0.725,2.758,0.019,17.33,3.938,0.796,1.95,-0.025,-0.022,-0.065,0.001,-0.008,-0.001,0.002,-0.014,-0.039,0.052,0.014,2.613,0.019,2.564,0.053,2.211,2012-01-13,health_care_equipment_and_services
AMED,AMN,2016-12-30,0.686,2.572,0.72,1.603,3.938,0.577,0.224,-0.025,0.034,-0.037,0.041,-0.013,0.027,0.003,-0.019,-0.058,-0.032,0.064,0.73,0.037,1.508,0.073,0.461,2012-01-13,health_care_equipment_and_services
