ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,betas_rsquared,arima_forecast,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ACHC,CYH,2020-11-06,0.569,5.908,0.032,2.749,4.33,0.07071023,3.4932406,0.124,4.488,0.186,3.788,0.032,5.545,2015-11-20,health_care_equipment_and_services
ACHC,NTUS,2020-11-06,0.765,-2.552,0.54,11.765,4.33,0.40106875,-1.2350817,-0.034,-2.821,-0.074,-3.141,-0.027,-2.766,2015-11-20,health_care_equipment_and_services
ADUS,BSX,2020-11-06,0.647,-2.721,0.221,20.36,4.33,0.49849984,-1.0733625,-0.021,-3.118,-0.035,-3.383,-0.009,-2.892,2015-11-20,health_care_equipment_and_services
ALGN,MODV,2020-11-06,0.784,4.044,0.125,34.641,4.33,0.89926344,2.778475,-0.031,4.665,-0.066,5.373,-0.136,6.789,2015-11-20,health_care_equipment_and_services
AMED,ATRC,2020-11-06,0.647,-2.763,0.127,13.816,4.33,0.62845206,-0.99946773,0.161,0.065,0.217,1.05,0.287,2.278,2015-11-20,health_care_equipment_and_services
AMEH,ISRG,2020-11-06,0.765,2.502,0.175,173.211,4.33,0.64596075,1.451609,-0.042,2.881,-0.111,3.51,-0.056,3.011,2015-11-20,health_care_equipment_and_services
AMEH,MODV,2020-11-06,0.824,5.406,0.543,58.8,4.33,0.81842506,0.5463421,-0.072,6.26,-0.154,7.242,-0.277,8.699,2015-11-20,health_care_equipment_and_services
AMEH,QDEL,2020-11-06,0.627,3.061,-1.927,124.745,4.33,0.8452531,0.8169098,0.346,1.68,0.307,1.834,0.133,2.529,2015-11-20,health_care_equipment_and_services
AMEH,STAA,2020-11-06,0.706,3.593,0.01,34.392,4.33,0.73982304,0.9567172,-0.015,3.686,-0.057,3.956,-0.554,7.116,2015-11-20,health_care_equipment_and_services
AMEH,UNH,2020-11-06,0.706,2.929,-0.281,253.895,4.33,0.6125905,1.4072111,-0.005,2.988,-0.054,3.513,0.043,2.466,2015-11-20,health_care_equipment_and_services
AMN,LH,2020-11-06,0.882,2.66,0.364,147.4,4.33,0.49029887,0.62603575,0.058,1.817,0.014,2.456,-0.034,3.145,2015-11-20,health_care_equipment_and_services
AMN,QDEL,2020-11-06,0.588,3.181,-0.908,141.271,4.33,0.80702186,0.92653704,0.368,1.855,0.343,1.944,0.154,2.625,2015-11-20,health_care_equipment_and_services
ANTM,ITGR,2020-11-06,0.941,-3.851,0.332,-13.179,4.33,0.55656457,-1.1261848,0.113,-1.667,0.112,-1.689,0.177,-0.421,2015-11-20,health_care_equipment_and_services
ATRC,MOH,2020-11-06,0.784,3.971,3.803,13.79,4.33,0.5384217,0.45422313,0.113,1.396,0.139,0.823,0.299,-2.822,2015-11-20,health_care_equipment_and_services
ATRC,STAA,2020-11-06,0.569,4.949,1.263,-4.486,4.33,0.62205637,3.570086,0.096,3.373,0.166,2.216,-0.097,6.549,2015-11-20,health_care_equipment_and_services
ATRI,OMCL,2020-11-06,0.686,3.443,0.102,-0.95,4.33,0.41259277,1.4639316,-0.101,5.052,-0.149,5.832,-0.209,6.783,2015-11-20,health_care_equipment_and_services
BAX,CHE,2020-11-06,0.667,2.848,8.405,-260.885,4.33,0.05615861,0.43757904,0.002,2.798,-0.025,3.607,-0.024,3.592,2015-11-20,health_care_equipment_and_services
BAX,CYRX,2020-11-06,0.784,3.006,0.701,-34.463,4.33,0.6369694,2.5340064,-0.063,3.726,-0.089,4.03,-0.274,6.155,2015-11-20,health_care_equipment_and_services
BAX,SLP,2020-11-06,0.529,3.492,1.286,-65.076,4.33,0.0084949415,3.1433606,0.098,2.038,-0.02,3.792,-0.096,4.921,2015-11-20,health_care_equipment_and_services
BDX,CYRX,2020-11-06,0.745,2.842,0.205,-29.274,4.33,0.70027006,2.4486415,-0.054,3.347,-0.078,3.561,-0.244,5.106,2015-11-20,health_care_equipment_and_services
BDX,ISRG,2020-11-06,0.882,3.261,1.049,-63.48,4.33,0.5924208,1.6017619,-0.014,3.581,-0.018,3.673,0.007,3.103,2015-11-20,health_care_equipment_and_services
BDX,QDEL,2020-11-06,0.667,3.285,1.295,-205.588,4.33,0.30429548,0.5458733,0.16,1.728,0.189,1.453,0.121,2.108,2015-11-20,health_care_equipment_and_services
BDX,RMD,2020-11-06,0.608,3.382,1.2,-148.758,4.33,0.1374038,2.4810972,0.012,3.158,0.035,2.725,0.072,2.041,2015-11-20,health_care_equipment_and_services
BDX,UNH,2020-11-06,0.725,3.635,1.083,1.301,4.33,0.74406606,1.7222404,0.004,3.55,0.006,3.505,0.061,2.238,2015-11-20,health_care_equipment_and_services
BKD,CYH,2020-11-06,0.941,5.877,-0.035,4.037,4.33,0.02082954,2.724747,0.118,4.714,0.159,4.307,-0.026,6.135,2015-11-20,health_care_equipment_and_services
BSX,ENSG,2020-11-06,0.529,3.67,1.574,-16.813,4.33,0.077649064,1.8205646,-0.147,6.593,-0.179,7.223,-0.16,6.845,2015-11-20,health_care_equipment_and_services
BSX,LHCG,2020-11-06,0.608,3.274,4.56,-47.509,4.33,0.9172107,0.26662764,0.042,2.791,0.024,2.995,0.098,2.148,2015-11-20,health_care_equipment_and_services
BSX,MLAB,2020-11-06,0.961,2.589,6.142,-11.716,4.33,0.64941585,0.5566298,-0.037,3.392,-0.037,3.405,0.017,2.226,2015-11-20,health_care_equipment_and_services
BSX,OMCL,2020-11-06,0.98,3.611,2.083,-7.791,4.33,0.3874898,0.8159951,-0.131,6.724,-0.163,7.498,-0.199,8.341,2015-11-20,health_care_equipment_and_services
BSX,STE,2020-11-06,0.549,3.111,3.78,-10.553,4.33,0.24834421,2.9327705,-0.045,3.92,-0.055,4.092,0.038,2.43,2015-11-20,health_care_equipment_and_services
CAH,CYH,2020-11-06,0.843,6.839,0.104,-1.028,4.33,0.02316357,3.090989,0.105,4.905,0.131,4.425,-0.006,6.939,2015-11-20,health_care_equipment_and_services
CHE,IDXX,2020-11-06,0.608,4.569,0.697,-0.889,4.33,0.22385381,1.5776807,0.014,4.172,0.002,4.507,-0.021,5.154,2015-11-20,health_care_equipment_and_services
CHE,PODD,2020-11-06,0.765,3.001,0.639,-101.541,4.33,0.030265851,0.18501188,0.011,2.577,0.044,1.285,-0.028,4.112,2015-11-20,health_care_equipment_and_services
CHE,RMD,2020-11-06,0.843,3.548,0.386,-15.263,4.33,0.13133654,0.44162413,-0.004,3.684,0.038,2.076,0.048,1.721,2015-11-20,health_care_equipment_and_services
CNMD,CYRX,2020-11-06,0.647,2.744,0.209,1.749,4.33,0.94322926,2.7701583,-0.021,2.873,-0.068,3.166,-0.299,4.614,2015-11-20,health_care_equipment_and_services
CNMD,PODD,2020-11-06,0.588,2.711,1.84,-9.097,4.33,0.97157896,2.6415765,0.126,1.567,0.126,1.561,0.103,1.77,2015-11-20,health_care_equipment_and_services
CNMD,RMD,2020-11-06,0.569,2.985,1.056,44.888,4.33,0.9736371,2.8084803,0.082,2.116,0.099,1.94,0.176,1.118,2015-11-20,health_care_equipment_and_services
CNMD,STE,2020-11-06,0.529,2.533,1.137,39.669,4.33,0.79910713,2.274366,0.062,1.679,0.058,1.728,0.148,0.486,2015-11-20,health_care_equipment_and_services
COO,HOLX,2020-11-06,0.588,3.354,0.159,1.994,4.33,0.070215024,2.7148151,0.032,2.649,-0.006,3.483,0.011,3.122,2015-11-20,health_care_equipment_and_services
CRVL,HOLX,2020-11-06,0.51,3.461,0.46,15.887,4.33,0.16116075,1.8135613,0.058,2.288,0.041,2.639,0.028,2.903,2015-11-20,health_care_equipment_and_services
CUTR,LMAT,2020-11-06,0.588,2.55,0.243,23.437,4.33,0.5619071,0.2317356,-0.0,2.557,-0.154,4.825,-0.251,6.265,2015-11-20,health_care_equipment_and_services
CUTR,MCK,2020-11-06,0.529,2.739,0.307,127.518,4.33,0.5482912,0.6733771,-0.051,3.44,-0.066,3.649,-0.061,3.569,2015-11-20,health_care_equipment_and_services
CYRX,IDXX,2020-11-06,0.902,2.904,5.555,154.799,4.33,0.5557252,0.48777658,0.067,0.853,0.035,1.829,0.162,-2.025,2015-11-20,health_care_equipment_and_services
EHC,QDEL,2020-11-06,0.529,3.101,2.19,-17.402,4.33,0.9808692,0.057134327,0.294,1.221,0.305,1.155,0.195,1.855,2015-11-20,health_care_equipment_and_services
EHC,STAA,2020-11-06,0.667,4.295,1.201,-24.545,4.33,0.90510374,0.5149652,0.1,2.928,0.104,2.875,-0.201,7.036,2015-11-20,health_care_equipment_and_services
EW,LHCG,2020-11-06,0.549,2.987,2.554,-38.605,4.33,0.4889858,2.073518,0.101,1.026,0.087,1.305,0.098,1.083,2015-11-20,health_care_equipment_and_services
GMED,MODV,2020-11-06,0.529,5.403,0.97,20.966,4.33,0.8575796,0.31731796,-0.026,5.848,-0.061,6.439,-0.177,8.387,2015-11-20,health_care_equipment_and_services
HCA,ITGR,2020-11-06,0.686,-3.247,0.504,11.977,4.33,0.35958827,-0.7059189,0.087,-1.767,0.07,-2.058,0.041,-2.553,2015-11-20,health_care_equipment_and_services
IART,LH,2020-11-06,0.863,3.296,0.928,117.456,4.33,0.6716789,1.0740523,0.07,2.125,0.062,2.252,0.022,2.927,2015-11-20,health_care_equipment_and_services
ICUI,LH,2020-11-06,0.588,2.803,0.009,165.788,4.33,0.45745653,0.687922,0.055,2.084,0.003,2.761,-0.059,3.566,2015-11-20,health_care_equipment_and_services
ICUI,MODV,2020-11-06,0.608,5.306,-0.005,69.591,4.33,0.58810747,1.2554625,-0.081,6.189,-0.185,7.323,-0.329,8.892,2015-11-20,health_care_equipment_and_services
ISRG,ITGR,2020-11-06,0.765,-2.503,0.183,39.024,4.33,0.010629272,-1.2727041,0.19,-0.702,0.202,-0.586,0.205,-0.557,2015-11-20,health_care_equipment_and_services
ITGR,MLAB,2020-11-06,0.725,2.897,2.174,55.876,4.33,0.46534395,1.5146457,0.101,1.564,0.081,1.821,0.097,1.611,2015-11-20,health_care_equipment_and_services
ITGR,MOH,2020-11-06,0.706,3.312,1.216,44.622,4.33,0.73507947,3.0073905,0.092,2.456,0.013,3.191,0.134,2.065,2015-11-20,health_care_equipment_and_services
MD,MDRX,2020-11-06,0.608,2.572,0.159,5.583,4.33,0.021612328,0.6938499,-0.174,4.612,-0.213,5.069,-0.355,6.74,2015-11-20,health_care_equipment_and_services
MOH,STAA,2020-11-06,0.706,2.898,0.322,-7.798,4.33,0.4648686,0.42437217,-0.009,3.106,0.029,2.208,-0.318,10.499,2015-11-20,health_care_equipment_and_services
NUVA,ZBH,2020-11-06,0.745,3.006,1.04,57.25,4.33,0.15479569,1.6034538,-0.024,3.424,-0.036,3.638,-0.025,3.447,2015-11-20,health_care_equipment_and_services
PODD,TFX,2020-11-06,0.843,-2.901,0.779,200.896,4.33,0.27571538,-0.39159364,0.105,-0.498,0.132,0.128,0.084,-0.977,2015-11-20,health_care_equipment_and_services
RDNT,RMD,2020-11-06,0.667,2.718,6.887,26.781,4.33,0.9042763,1.5805396,0.057,1.986,0.057,1.989,0.081,1.684,2015-11-20,health_care_equipment_and_services
RDNT,UNH,2020-11-06,0.804,3.106,6.701,152.816,4.33,0.66975045,1.7379152,0.033,2.477,0.014,2.842,0.063,1.907,2015-11-20,health_care_equipment_and_services
SLP,TFX,2020-11-06,0.647,-2.521,2.35,231.435,4.33,0.32564437,-0.84645844,0.175,0.538,0.118,-0.46,0.059,-1.49,2015-11-20,health_care_equipment_and_services
SNN,SYK,2020-11-06,0.804,3.568,4.302,19.039,4.33,0.5501468,1.0438949,-0.013,4.01,0.002,3.489,-0.01,3.894,2015-11-20,health_care_equipment_and_services
ACIW,FIVN,2020-11-06,0.647,3.134,1.764,10.212,5.45,0.9522862,1.813776,0.111,2.329,0.008,3.076,0.012,3.045,2015-11-20,software_and_services
ACIW,MTLS,2020-11-06,0.647,2.687,0.366,7.896,5.45,0.8942683,2.0324771,-0.18,3.988,-0.573,6.839,-0.757,8.173,2015-11-20,software_and_services
ACIW,PCTY,2020-11-06,0.569,2.525,4.401,-32.734,5.45,0.7107849,2.4537985,0.062,1.842,0.041,2.071,0.038,2.105,2015-11-20,software_and_services
ACN,CRGE,2020-11-06,0.647,9.597,0.0,0.488,5.45,0.9119532,3.934201e-06,-0.893,31.776,-0.967,33.636,-2.388,69.08,2015-11-20,software_and_services
