ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,betas_rsquared,arima_forecast,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABMD,CNC,2020-01-09,0.588,3.394,0.099,28.268,3.46,0.8952232,1.2975087,0.003,3.352,0.037,2.82,-0.056,4.269,2015-01-23,health_care_equipment_and_services
ABMD,OPCH,2020-01-09,0.843,2.64,0.009,8.605,3.46,0.5218652,1.1767275,-0.089,3.33,0.169,1.329,0.281,0.454,2015-01-23,health_care_equipment_and_services
ABMD,PODD,2020-01-09,0.51,2.662,0.076,70.141,3.46,0.84290195,1.4166716,-0.117,3.287,0.031,2.494,-0.021,2.773,2015-01-23,health_care_equipment_and_services
ABMD,QDEL,2020-01-09,0.667,3.024,0.125,20.201,3.46,0.8220057,2.4129345,-0.026,3.257,-0.177,4.63,-0.229,5.101,2015-01-23,health_care_equipment_and_services
ABMD,RDNT,2020-01-09,0.706,3.334,0.019,7.31,3.46,0.78662395,0.082557045,-0.09,4.08,0.107,2.444,0.351,0.411,2015-01-23,health_care_equipment_and_services
ABMD,ZBH,2020-01-09,0.686,2.577,-0.023,120.362,3.46,0.75281113,1.3079958,-0.065,3.483,0.265,-1.11,0.267,-1.143,2015-01-23,health_care_equipment_and_services
ADUS,USPH,2020-01-09,0.706,-3.956,1.195,24.352,3.46,0.47183067,-1.253175,0.028,-3.172,0.077,-1.768,-0.083,-6.31,2015-01-23,health_care_equipment_and_services
ALGN,RDNT,2020-01-09,0.882,2.618,0.031,4.803,3.46,0.8866219,2.044015,-0.105,3.859,0.01,2.498,0.193,0.341,2015-01-23,health_care_equipment_and_services
ALGN,SEM,2020-01-09,0.784,2.646,0.016,12.74,3.46,0.6871786,1.3444953,-0.072,3.659,0.053,1.894,0.175,0.188,2015-01-23,health_care_equipment_and_services
ALGN,ZBH,2020-01-09,0.725,2.603,0.011,112.144,3.46,0.88064075,1.523777,-0.066,3.554,0.239,-0.835,0.242,-0.877,2015-01-23,health_care_equipment_and_services
AMED,DXCM,2020-01-09,0.588,2.749,0.286,0.619,3.46,0.28132784,0.3680724,0.035,1.674,-0.036,3.849,-0.032,3.733,2015-01-23,health_care_equipment_and_services
AMEH,HUM,2020-01-09,0.882,2.727,4.724,192.268,3.46,0.88943905,1.0066845,0.04,2.16,0.047,2.063,0.025,2.369,2015-01-23,health_care_equipment_and_services
AMEH,PODD,2020-01-09,0.725,2.617,3.199,38.399,3.46,0.98020065,2.2935789,-0.075,3.149,-0.007,2.666,-0.039,2.897,2015-01-23,health_care_equipment_and_services
AMEH,RDNT,2020-01-09,0.745,2.826,0.39,5.864,3.46,0.8109965,1.8457793,-0.053,3.347,0.071,2.125,0.295,-0.068,2015-01-23,health_care_equipment_and_services
AMEH,RMD,2020-01-09,0.647,2.705,2.448,59.146,3.46,0.96051943,1.9804536,-0.061,3.317,-0.022,2.92,-0.04,3.107,2015-01-23,health_care_equipment_and_services
AMEH,ZBH,2020-01-09,0.569,2.646,0.302,109.974,3.46,0.95675987,1.5031807,-0.06,3.523,0.236,-0.827,0.242,-0.91,2015-01-23,health_care_equipment_and_services
ATRC,NXGN,2020-01-09,0.843,-2.557,0.342,7.782,3.46,0.35216996,-0.33441815,-0.133,-4.874,-0.182,-5.726,-0.204,-6.109,2015-01-23,health_care_equipment_and_services
ATRI,BSX,2020-01-09,0.725,2.782,0.046,3.34,3.46,0.7998193,1.6881603,0.028,2.195,0.124,0.178,0.113,0.416,2015-01-23,health_care_equipment_and_services
ATRI,COO,2020-01-09,0.902,3.094,0.297,64.428,3.46,0.5810192,1.0109979,-0.046,4.331,-0.009,3.343,0.066,1.298,2015-01-23,health_care_equipment_and_services
ATRI,MDT,2020-01-09,0.686,3.28,0.058,44.523,3.46,0.56661415,3.2465627,-0.017,3.602,0.142,0.605,0.103,1.352,2015-01-23,health_care_equipment_and_services
ATRI,ZBH,2020-01-09,0.922,2.673,0.03,95.01,3.46,0.58941126,1.463286,-0.062,3.727,0.21,-0.922,0.222,-1.123,2015-01-23,health_care_equipment_and_services
CI,ZBH,2020-01-09,0.608,2.641,0.006,113.725,3.46,0.8569646,1.5456272,-0.064,3.548,0.249,-0.874,0.252,-0.924,2015-01-23,health_care_equipment_and_services
