ticker_x,ticker_y,trade_date,adf_pass_rate,adf_pass_rate_recent,last_residual,beta,intercept,residual_mean_max,residual_quantile,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ACIW,ADP,2022-04-05,0.647,0.0,2.797,2.93,77.453,3.794,3.648,0.941,2.657,0.015,-0.041,-0.033,-0.028,0.161,-0.075,-0.131,0.083,-0.05,-0.106,0.048,2.232,0.048,2.228,0.052,2.181,2017-04-20,software_and_services
ACIW,AZPN,2022-04-05,0.529,1.0,3.429,2.568,44.864,3.794,3.648,0.839,0.966,0.007,-0.001,-0.006,-0.033,0.004,-0.022,0.009,0.044,-0.029,-0.064,-0.02,3.769,-0.157,6.145,-0.107,5.277,2017-04-20,software_and_services
ACIW,CHKP,2022-04-05,0.549,0.833,3.431,0.726,93.243,3.794,3.648,0.66,1.022,0.038,-0.053,-0.06,-0.007,0.211,-0.082,-0.206,0.047,-0.102,-0.098,0.113,1.192,0.076,1.917,0.1,1.46,2017-04-20,software_and_services
ACIW,EXLS,2022-04-05,0.549,0.0,2.837,1.877,24.451,3.794,3.648,0.643,3.628,0.041,0.028,0.012,0.045,-0.012,-0.018,-0.047,0.054,-0.055,-0.077,0.041,2.507,-0.008,2.902,-0.034,3.113,2017-04-20,software_and_services
ACIW,PAYX,2022-04-05,0.627,0.0,3.08,1.632,35.39,3.794,3.648,0.969,0.653,-0.083,0.01,0.084,0.019,0.008,-0.015,0.001,0.085,-0.025,-0.088,0.066,2.397,0.058,2.484,0.104,2.016,2017-04-20,software_and_services
ACN,EXLS,2022-04-05,0.529,0.5,3.683,0.385,-8.951,3.794,3.648,0.056,1.46,-0.031,-0.034,-0.024,-0.047,0.029,-0.005,-0.037,0.026,-0.051,-0.025,-0.022,4.559,-0.051,5.718,-0.101,7.692,2017-04-20,software_and_services
ADBE,CHKP,2022-04-05,0.549,0.833,3.084,0.032,103.164,3.794,3.648,0.653,0.682,-0.029,-0.011,-0.043,-0.054,-0.044,0.022,0.043,-0.024,0.03,0.036,0.112,0.884,0.078,1.548,0.097,1.178,2017-04-20,software_and_services
ADBE,DSGX,2022-04-05,0.529,0.333,3.052,0.119,3.752,3.794,3.648,0.632,1.433,0.039,0.041,-0.035,0.046,0.011,-0.01,-0.013,-0.065,0.036,0.053,0.069,1.394,0.056,1.699,0.003,2.977,2017-04-20,software_and_services
ADSK,CHKP,2022-04-05,0.529,0.667,3.412,0.073,100.24,3.794,3.648,0.726,0.969,0.001,0.012,0.018,0.028,-0.039,0.003,0.016,0.032,0.052,-0.003,0.117,1.052,0.082,1.753,0.097,1.463,2017-04-20,software_and_services
ADSK,DSGX,2022-04-05,0.569,0.0,2.819,0.226,3.768,3.794,3.648,0.871,2.09,-0.035,-0.022,-0.017,0.003,-0.022,0.067,0.07,-0.081,0.022,0.025,0.105,1.256,0.082,1.593,0.015,2.595,2017-04-20,software_and_services
ADSK,SPSC,2022-04-05,0.706,0.0,2.584,0.486,-25.077,3.794,3.648,0.804,2.012,0.076,0.047,-0.026,0.038,0.005,0.015,-0.015,0.002,0.033,0.007,0.014,2.423,0.071,1.761,-0.012,2.72,2017-04-20,software_and_services
AKAM,JKHY,2022-04-05,0.863,1.0,2.853,0.942,62.54,3.794,3.648,0.142,0.351,0.023,-0.046,-0.045,-0.107,-0.03,-0.067,0.017,0.011,0.061,-0.003,-0.009,3.146,-0.004,2.98,-0.026,3.691,2017-04-20,software_and_services
APPS,CHKP,2022-04-05,0.784,0.833,3.014,0.131,112.549,3.794,3.648,0.553,0.687,0.016,0.004,-0.018,0.012,-0.031,0.027,0.01,-0.014,0.02,-0.014,0.121,0.783,0.069,1.739,0.096,1.252,2017-04-20,software_and_services
APPS,EXLS,2022-04-05,0.569,0.0,3.212,0.681,62.468,3.794,3.648,0.77,3.042,-0.052,-0.022,0.01,-0.021,0.011,-0.022,0.015,0.067,0.002,-0.02,0.017,3.046,-0.085,4.053,-0.116,4.366,2017-04-20,software_and_services
