ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,betas_rsquared,arima_forecast,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABC,AMEH,2021-06-01,0.627,3.259,0.181,3.114,3.88,0.29232875,1.2025312,-0.496,11.01,-0.931,17.799,-0.632,13.124,2016-06-14,health_care_equipment_and_services
ABC,AMN,2021-06-01,0.529,2.559,0.525,13.383,3.88,0.47728196,1.0480276,-0.026,3.066,-0.024,3.015,-0.099,4.471,2016-06-14,health_care_equipment_and_services
ABMD,AMEH,2021-06-01,0.961,4.292,0.025,12.208,3.88,0.71106756,2.2626934,-0.637,11.488,-1.235,18.243,-0.81,13.444,2016-06-14,health_care_equipment_and_services
ABT,AMEH,2021-06-01,0.745,3.723,0.083,11.972,3.88,0.17948537,1.9156585,-0.611,10.604,-1.183,17.05,-0.785,12.568,2016-06-14,health_care_equipment_and_services
ABT,AMN,2021-06-01,0.51,3.226,0.304,33.673,3.88,0.24377038,1.5840765,-0.008,3.35,-0.024,3.577,-0.095,4.622,2016-06-14,health_care_equipment_and_services
ABT,ANTM,2021-06-01,0.902,3.399,1.427,153.861,3.88,0.17848745,1.00548,0.047,2.387,0.058,2.165,0.095,1.358,2016-06-14,health_care_equipment_and_services
ABT,CRVL,2021-06-01,0.588,3.241,0.821,7.336,3.88,0.6063918,1.9915985,-0.006,3.381,-0.016,3.592,-0.101,5.441,2016-06-14,health_care_equipment_and_services
ABT,RDNT,2021-06-01,0.608,3.14,0.13,4.933,3.88,0.42010978,1.0431913,-0.142,5.336,-0.2,6.237,-0.033,3.647,2016-06-14,health_care_equipment_and_services
ADUS,AMEH,2021-06-01,0.784,3.798,0.056,14.367,3.88,0.3451859,2.410307,-0.693,10.719,-1.324,17.02,-0.899,12.777,2016-06-14,health_care_equipment_and_services
ADUS,ANTM,2021-06-01,0.706,3.396,1.25,171.265,3.88,0.37031204,1.0115209,0.002,3.365,-0.004,3.46,0.03,2.863,2016-06-14,health_care_equipment_and_services
