ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABC,CAH,2021-10-29,0.549,-2.554,0.269,23.3,3.65,0.023729246,-0.57115805,0.031814033732674635,-0.01884311027035905,-0.05266688005892604,-0.07727488685585954,-0.002382133422312779,-0.018450154142598537,0.006694082043963034,0.05135887082009054,-0.05230683682849152,-0.0565347128916689,-0.0,-2.555,0.013,-2.23,0.004,-2.461,2016-11-11,health_care_equipment_and_services
ABC,DVA,2021-10-29,0.706,-2.61,1.548,-60.207,3.65,0.14156565,-0.41201413,-0.016650014270330936,0.024107414180245777,0.0028421012959284767,0.020317288811200394,0.034842155632612,-0.02468178016064594,-0.032702819054325816,0.04500603857562686,-0.01410475469483013,0.0099758233590093,0.001,-2.585,-0.03,-3.575,-0.06,-4.532,2016-11-11,health_care_equipment_and_services
ABT,CRVL,2021-10-29,0.569,2.506,1.324,-32.689,3.65,0.40268475,1.966046,0.09734651337293194,0.024672616500377883,-0.033249203641858585,-0.027253278948209947,-0.1722078965091514,-0.14078280023378809,0.16078165612954215,-0.056585385563193404,-0.010383986941359169,0.07884043093330761,-0.025,2.993,-0.029,3.064,0.016,2.189,2016-11-11,health_care_equipment_and_services
ADUS,ANTM,2021-10-29,0.706,2.815,1.092,201.516,3.65,0.8178858,2.0314844,0.04403347885143491,-0.008361674232114154,-0.041422726675040523,-0.037770230570136634,0.03801142472970052,-0.020600983863078126,-0.0715311877200385,-0.03496273753868675,-0.05949368340456873,-0.05352253477184852,0.041,2.34,-0.062,3.536,-0.041,3.29,2016-11-11,health_care_equipment_and_services
ADUS,OPCH,2021-10-29,0.765,2.79,0.124,4.29,3.65,0.67150396,2.2239888,0.008056983052683053,-0.0029726209823884736,0.004926928127101254,0.037465894094748646,-0.03635708617133586,-0.012686244266873595,-0.006911517464287445,0.005357777416797247,0.0025003861971588538,0.029434721447102304,0.032,2.487,-0.029,3.062,0.058,2.237,2016-11-11,health_care_equipment_and_services
ALGN,ANTM,2021-10-29,0.647,3.063,0.256,202.428,3.65,0.10291269,0.36363697,-0.05227346431910287,-0.038341167374026965,-0.0028338586503218496,-0.0032174629410182875,0.03728510082104908,-0.017006560413712603,-0.03725790028691755,0.04421299143247745,-0.014505137251738793,-0.019234525560956662,0.043,1.968,-0.04,4.074,-0.068,4.792,2016-11-11,health_care_equipment_and_services
AMED,ANTM,2021-10-29,0.784,3.345,0.398,221.626,3.65,0.62792486,2.6103551,0.037614769992726435,-0.009771004852146561,-0.005592721915496822,-0.029046178508554323,-0.010393057143346814,0.018457076251491556,0.03287765709524528,0.01734291493961046,0.020998901039121654,0.03994816581287736,0.034,2.953,-0.07,4.16,-0.041,3.823,2016-11-11,health_care_equipment_and_services
AMED,ATRC,2021-10-29,0.588,2.582,0.2,7.229,3.65,0.8873306,2.5328326,-0.03982517025391482,-0.05986527787127322,-0.06063201102265805,-0.06727322217872253,-0.018369639165987075,-0.003019134893478412,-0.0013988730334797772,-0.033394662394324696,-0.03185626689718485,0.05986105757725908,0.053,2.147,0.051,2.165,0.024,2.387,2016-11-11,health_care_equipment_and_services
AMED,DGX,2021-10-29,0.549,2.719,0.211,68.061,3.65,0.46856168,2.1227634,0.014542523240014503,-0.01005162174445278,-0.03316427622623097,0.036988110444713895,0.01429975509220088,0.00010532409817035994,-0.007187387321990656,-0.0395055219446372,-0.0022564958591217168,0.03841132268933975,-0.045,3.262,-0.14,4.405,0.021,2.469,2016-11-11,health_care_equipment_and_services
AMED,HUM,2021-10-29,0.725,3.375,0.936,175.671,3.65,0.8834329,1.2113014,0.015082877689607706,0.09865378689719283,0.07239596324968813,-0.01974949051739984,-0.07213517683602715,-0.011491437302038597,0.0026766437339512676,0.14612526410579868,0.07823324814832892,-0.0591283868104705,0.025,2.964,-0.014,3.606,0.061,2.372,2016-11-11,health_care_equipment_and_services
