ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,betas_rsquared,arima_forecast,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABC,ABT,2022-03-30,0.549,-3.423,0.881,12.531,4.13,0.07736029,-1.2163237,-0.014,-3.843,-0.012,-3.786,-0.0,-3.435,2017-04-13,health_care_equipment_and_services
ABC,ATRC,2022-03-30,0.588,-3.143,0.808,-31.607,4.13,0.035981264,-2.1608536,-0.049,-4.136,-0.125,-5.698,-0.067,-4.514,2017-04-13,health_care_equipment_and_services
ABC,CYRX,2022-03-30,0.51,-2.903,0.711,-32.971,4.13,0.15094475,-2.2517848,-0.067,-3.574,-0.067,-3.569,0.037,-2.533,2017-04-13,health_care_equipment_and_services
ABC,DGX,2022-03-30,0.98,-2.971,0.931,23.668,4.13,0.0069361455,-0.7302694,-0.005,-3.132,0.007,-2.77,0.022,-2.319,2017-04-13,health_care_equipment_and_services
ABC,ENOV,2022-03-30,0.765,-2.579,0.571,4.82,4.13,0.20968093,-1.1985451,-0.014,-2.823,-0.019,-2.909,-0.043,-3.316,2017-04-13,health_care_equipment_and_services
ABC,ISRG,2022-03-30,0.569,-2.554,2.741,-37.598,4.13,0.0010509007,-1.1553237,-0.075,-4.255,-0.106,-4.956,-0.093,-4.659,2017-04-13,health_care_equipment_and_services
ABC,LH,2022-03-30,0.882,-3.3,2.416,-29.879,4.13,0.00051801524,-1.4468019,-0.03,-4.157,-0.035,-4.295,-0.004,-3.422,2017-04-13,health_care_equipment_and_services
ABC,NEOG,2022-03-30,0.627,-3.91,0.173,20.076,4.13,0.14061265,-2.9972322,-0.072,-4.956,-0.083,-5.113,-0.084,-5.131,2017-04-13,health_care_equipment_and_services
ABC,RDNT,2022-03-30,0.961,-2.664,0.255,-5.368,4.13,0.081560284,-1.5485379,-0.031,-3.102,-0.031,-3.097,-0.028,-3.065,2017-04-13,health_care_equipment_and_services
ABC,RMD,2022-03-30,0.529,-2.613,2.291,-42.833,4.13,0.029140137,-1.0516013,-0.067,-4.298,-0.076,-4.531,-0.015,-2.997,2017-04-13,health_care_equipment_and_services
ABT,ANTM,2022-03-30,0.804,3.391,3.098,3.675,4.13,0.030354971,2.2645557,-0.024,3.957,-0.018,3.831,-0.02,3.874,2017-04-13,health_care_equipment_and_services
ABT,MCK,2022-03-30,0.588,4.494,1.859,-17.443,4.13,0.11087791,2.1086905,-0.029,5.183,-0.052,5.728,-0.078,6.351,2017-04-13,health_care_equipment_and_services
ABT,STE,2022-03-30,0.922,3.204,1.694,3.983,4.13,0.5800717,0.75066227,0.023,2.336,0.028,2.118,0.043,1.546,2017-04-13,health_care_equipment_and_services
ACHC,ALGN,2022-03-30,0.588,-3.376,10.698,-47.079,4.13,0.0007167083,-1.1293623,-0.154,-6.169,-0.195,-6.921,-0.198,-6.97,2017-04-13,health_care_equipment_and_services
ACHC,HSKA,2022-03-30,0.51,-2.909,3.56,-19.007,4.13,0.07969914,-1.5052316,-0.097,-4.284,-0.156,-5.11,-0.136,-4.832,2017-04-13,health_care_equipment_and_services
ACHC,NEOG,2022-03-30,0.686,-3.778,0.267,26.078,4.13,0.06889075,-1.8459305,-0.111,-5.431,-0.128,-5.681,-0.157,-6.115,2017-04-13,health_care_equipment_and_services
ADUS,ANTM,2022-03-30,0.529,2.637,0.553,268.935,4.13,0.9328614,2.5676463,-0.005,2.677,-0.02,2.794,0.027,2.424,2017-04-13,health_care_equipment_and_services
ADUS,PHG,2022-03-30,0.745,-3.102,0.347,12.623,4.13,0.42547765,-1.4868914,-0.052,-3.811,-0.028,-3.49,-0.099,-4.454,2017-04-13,health_care_equipment_and_services
ALGN,ANTM,2022-03-30,0.725,4.02,0.314,189.248,4.13,0.61583954,3.5104845,-0.074,5.118,-0.092,5.386,-0.072,5.087,2017-04-13,health_care_equipment_and_services
