ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABC,ENSG,2019-02-21,0.51,3.181,0.278,2.358,3.596,0.614,1.617,-0.021,0.019,0.038,-0.01,0.005,0.001,0.014,-0.067,0.002,-0.003,0.034,2.864,-0.0,3.184,-0.045,3.593,2014-03-06,health_care_equipment_and_services
ABMD,EW,2019-02-21,0.647,2.6,0.061,27.315,3.596,0.306,1.174,-0.062,0.036,-0.03,-0.04,-0.016,-0.007,0.011,0.065,0.004,0.007,-0.09,4.702,-0.103,5.009,-0.065,4.133,2014-03-06,health_care_equipment_and_services
ABMD,MLAB,2019-02-21,0.667,2.587,0.284,86.152,3.596,0.317,0.786,0.043,-0.011,-0.008,-0.023,0.007,0.006,-0.003,0.062,0.02,0.036,-0.004,2.667,-0.064,3.803,-0.136,5.173,2014-03-06,health_care_equipment_and_services
ABT,CNC,2019-02-21,0.686,-2.656,1.198,-12.545,3.596,0.314,-0.386,0.022,0.001,0.032,-0.008,-0.015,0.001,0.115,-0.024,0.022,0.002,-0.064,-5.228,-0.098,-6.578,-0.056,-4.897,2014-03-06,health_care_equipment_and_services
ABT,ENSG,2019-02-21,0.529,2.941,0.631,-6.583,3.596,0.018,1.642,-0.0,0.036,0.008,-0.014,-0.078,-0.126,0.07,0.072,0.059,0.132,0.061,1.383,0.04,1.93,-0.017,3.38,2014-03-06,health_care_equipment_and_services
ABT,SEM,2019-02-21,0.765,-2.685,0.193,5.789,3.596,0.068,-1.512,0.021,-0.02,0.037,0.012,0.008,-0.009,-0.002,-0.033,-0.014,-0.03,-0.067,-3.868,-0.063,-3.802,-0.022,-3.084,2014-03-06,health_care_equipment_and_services
ALGN,ISRG,2019-02-21,0.843,2.903,0.389,44.01,3.596,0.829,2.24,-0.012,-0.0,0.003,-0.046,0.008,-0.046,-0.038,0.015,0.045,0.004,0.013,2.645,0.122,0.534,0.172,-0.423,2014-03-06,health_care_equipment_and_services
ALGN,QDEL,2019-02-21,0.647,3.017,0.182,4.194,3.596,0.025,0.93,0.014,-0.075,0.001,-0.066,0.037,-0.089,0.054,-0.096,-0.007,0.02,0.062,1.801,0.115,0.753,0.203,-0.966,2014-03-06,health_care_equipment_and_services
ALGN,STE,2019-02-21,0.784,3.179,0.16,52.868,3.596,0.754,2.748,-0.007,-0.023,-0.048,-0.024,-0.0,0.006,0.011,-0.027,0.018,0.022,0.014,2.913,0.024,2.715,-0.017,3.511,2014-03-06,health_care_equipment_and_services
AMN,EW,2019-02-21,0.961,3.195,0.619,11.866,3.596,0.878,0.993,-0.057,0.071,0.069,0.018,0.032,-0.054,-0.097,0.026,-0.026,-0.003,-0.088,5.13,-0.051,4.317,-0.011,3.434,2014-03-06,health_care_equipment_and_services
ANTM,HUM,2019-02-21,0.608,-3.134,0.96,56.029,3.596,0.27,-1.103,-0.004,-0.009,-0.074,-0.02,0.017,0.056,-0.021,-0.062,-0.124,-0.068,-0.044,-4.973,-0.003,-3.253,-0.024,-4.149,2014-03-06,health_care_equipment_and_services
ANTM,RMD,2019-02-21,0.863,-2.926,0.337,15.063,3.596,0.162,-0.166,-0.021,-0.01,0.005,-0.071,0.009,0.034,0.013,0.028,0.025,0.0,0.015,-2.464,0.105,0.326,0.12,0.802,2014-03-06,health_care_equipment_and_services
ANTM,SEM,2019-02-21,0.745,-3.005,0.042,7.35,3.596,0.032,-0.869,-0.027,-0.019,0.001,-0.03,-0.039,-0.022,0.017,-0.107,-0.048,0.017,-0.038,-3.667,0.03,-2.476,0.035,-2.395,2014-03-06,health_care_equipment_and_services
