ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,betas_rsquared,arima_forecast,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABC,AMEH,2021-06-29,0.627,6.634,0.295,-6.49,4.88,0.2236228,3.3711154,-0.358,13.043,-0.115,8.689,-0.313,12.236,2016-07-13,health_care_equipment_and_services
ABC,RDNT,2021-06-29,0.627,3.75,0.262,-6.82,4.88,0.61603004,1.1977403,0.011,3.511,0.061,2.394,0.102,1.475,2016-07-13,health_care_equipment_and_services
ABMD,AMEH,2021-06-29,0.922,6.693,0.03,11.57,4.88,0.82855874,4.6103687,-0.506,12.575,-0.158,8.528,-0.44,11.799,2016-07-13,health_care_equipment_and_services
ABT,AMEH,2021-06-29,0.706,6.415,0.153,6.484,4.88,0.16072506,6.36309,-0.45,12.478,-0.144,8.353,-0.397,11.765,2016-07-13,health_care_equipment_and_services
ABT,CRVL,2021-06-29,0.569,2.704,0.868,4.05,4.88,0.5838885,1.6921556,-0.013,2.994,-0.095,4.808,-0.207,7.274,2016-07-13,health_care_equipment_and_services
ABT,RDNT,2021-06-29,0.608,3.685,0.159,2.701,4.88,0.42777708,1.8136375,-0.015,3.919,0.068,2.622,0.094,2.229,2016-07-13,health_care_equipment_and_services
ACHC,LMAT,2021-06-29,0.667,2.856,0.666,8.897,4.88,0.0019198029,0.3782756,0.062,1.115,0.073,0.804,0.078,0.662,2016-07-13,health_care_equipment_and_services
ADUS,AMEH,2021-06-29,0.745,6.602,0.079,13.14,4.88,0.47985363,2.4303765,-0.534,12.372,-0.18,8.548,-0.469,11.669,2016-07-13,health_care_equipment_and_services
ADUS,ANTM,2021-06-29,0.706,2.868,1.25,174.245,4.88,0.43973348,1.1233038,-0.015,3.093,0.026,2.485,-0.023,3.215,2016-07-13,health_care_equipment_and_services
ADUS,MDT,2021-06-29,0.667,3.064,0.627,44.117,4.88,0.51772946,1.2755029,-0.047,4.196,-0.041,4.042,-0.029,3.756,2016-07-13,health_care_equipment_and_services
ADUS,OPCH,2021-06-29,0.941,3.222,0.131,2.655,4.88,0.57607347,1.1660839,0.022,2.924,-0.08,4.307,-0.082,4.341,2016-07-13,health_care_equipment_and_services
ADUS,RDNT,2021-06-29,0.588,4.72,0.159,3.039,4.88,0.74084914,4.409422,-0.043,5.307,0.059,3.919,0.08,3.637,2016-07-13,health_care_equipment_and_services
ALGN,AMEH,2021-06-29,0.961,6.802,0.033,8.8,4.88,0.4190701,0.38334656,-0.418,13.891,-0.118,8.801,-0.362,12.945,2016-07-13,health_care_equipment_and_services
ALGN,RDNT,2021-06-29,0.706,3.265,0.023,8.961,4.88,0.684067,1.4972736,0.0,3.261,0.092,1.899,0.127,1.375,2016-07-13,health_care_equipment_and_services
AMED,AMEH,2021-06-29,0.706,6.549,0.039,12.872,4.88,0.39205953,0.5714688,-0.506,12.52,-0.214,9.078,-0.499,12.437,2016-07-13,health_care_equipment_and_services
AMED,ATRC,2021-06-29,0.686,3.42,0.187,6.394,4.88,0.45452592,2.531795,-0.022,3.776,-0.065,4.469,-0.074,4.615,2016-07-13,health_care_equipment_and_services
AMED,MOH,2021-06-29,0.588,2.703,0.617,52.49,4.88,0.44323754,0.6563153,0.017,2.35,-0.134,5.56,-0.193,6.818,2016-07-13,health_care_equipment_and_services
AMED,RDNT,2021-06-29,0.627,4.049,0.045,8.57,4.88,0.5633373,2.556544,-0.025,4.368,-0.018,4.28,0.005,3.987,2016-07-13,health_care_equipment_and_services
AMED,UNH,2021-06-29,0.51,2.706,0.727,149.132,4.88,0.386044,0.76389086,-0.014,3.033,-0.124,5.698,-0.127,5.764,2016-07-13,health_care_equipment_and_services
AMEH,ANTM,2021-06-29,0.941,-2.763,4.097,199.095,4.88,0.7324187,-0.4250066,-0.233,-8.039,-0.096,-4.938,-0.2,-7.275,2016-07-13,health_care_equipment_and_services
AMEH,CI,2021-06-29,0.647,-2.82,2.502,137.662,4.88,0.67493933,-0.9691473,-0.256,-7.386,-0.148,-5.452,-0.289,-7.972,2016-07-13,health_care_equipment_and_services
AMEH,EHC,2021-06-29,0.706,-2.709,0.545,43.062,4.88,0.7444527,-0.93846554,-0.174,-5.576,-0.081,-4.036,-0.197,-5.941,2016-07-13,health_care_equipment_and_services
AMEH,IART,2021-06-29,0.784,-2.933,0.73,42.129,4.88,0.61904097,-1.370974,-0.212,-6.644,-0.042,-3.661,-0.188,-6.216,2016-07-13,health_care_equipment_and_services
AMEH,THC,2021-06-29,0.569,-4.344,1.594,-0.449,4.88,0.22293758,-2.6096764,-0.317,-11.262,-0.068,-5.837,-0.303,-10.962,2016-07-13,health_care_equipment_and_services
ANTM,RDNT,2021-06-29,0.882,3.084,0.091,-8.898,4.88,0.46640906,0.67566735,-0.018,3.549,0.022,2.504,0.074,1.16,2016-07-13,health_care_equipment_and_services
ATEC,RDNT,2021-06-29,0.706,3.799,0.741,11.555,4.88,0.27286842,1.6317188,-0.042,4.471,0.017,3.529,0.057,2.887,2016-07-13,health_care_equipment_and_services
ATRC,RDNT,2021-06-29,0.588,2.616,0.245,6.764,4.88,0.4385838,0.81867164,-0.007,2.76,0.021,2.205,0.045,1.752,2016-07-13,health_care_equipment_and_services
BAX,CRVL,2021-06-29,0.549,2.921,1.128,-7.771,4.88,0.834266,0.79689145,-0.053,3.609,-0.169,5.128,-0.228,5.902,2016-07-13,health_care_equipment_and_services
BAX,RDNT,2021-06-29,0.902,4.033,0.271,-4.485,4.88,0.8355038,3.303744,-0.048,4.703,0.004,3.983,0.078,2.945,2016-07-13,health_care_equipment_and_services
BDX,GMED,2021-06-29,0.51,2.85,0.229,-0.871,4.88,0.6543549,1.6883867,-0.039,3.503,-0.037,3.473,-0.012,3.054,2016-07-13,health_care_equipment_and_services
BDX,ISRG,2021-06-29,0.569,2.716,0.854,1.742,4.88,0.8845072,2.378422,-0.026,3.074,-0.073,3.719,-0.041,3.278,2016-07-13,health_care_equipment_and_services
BDX,OPCH,2021-06-29,0.961,2.524,0.08,-4.962,4.88,0.3908936,1.2872076,0.045,1.93,-0.072,3.464,-0.045,3.112,2016-07-13,health_care_equipment_and_services
BDX,RDNT,2021-06-29,0.902,3.988,0.126,-12.962,4.88,0.74000156,2.5964854,-0.007,4.093,0.039,3.373,0.079,2.765,2016-07-13,health_care_equipment_and_services
BKD,CYH,2021-06-29,0.627,3.03,-0.103,5.808,4.88,0.30501527,0.54714906,0.118,2.528,0.192,2.214,0.259,1.925,2016-07-13,health_care_equipment_and_services
