ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,betas_rsquared,arima_forecast,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ALGN,MODV,2020-10-23,0.804,3.591,0.101,40.505,3.88,0.9621883,2.1677845,-0.049,4.521,-0.083,5.156,-0.238,8.096,2015-11-06,health_care_equipment_and_services
AMEH,HUM,2020-10-23,0.588,2.564,0.38,300.073,3.88,0.72568756,1.7032516,0.078,1.89,0.086,1.817,0.11,1.615,2015-11-06,health_care_equipment_and_services
AMEH,ISRG,2020-10-23,0.784,2.593,0.681,162.896,3.88,0.6788653,1.6166224,0.022,2.38,-0.098,3.526,-0.033,2.906,2015-11-06,health_care_equipment_and_services
AMEH,MODV,2020-10-23,0.843,5.055,0.627,56.493,3.88,0.8052996,0.6384328,-0.066,5.901,-0.151,6.99,-0.333,9.319,2015-11-06,health_care_equipment_and_services
AMEH,QDEL,2020-10-23,0.647,2.706,-1.128,107.297,3.88,0.87695634,2.4027436,0.315,1.505,0.215,1.886,0.075,2.419,2015-11-06,health_care_equipment_and_services
AMEH,STAA,2020-10-23,0.725,3.449,0.237,29.576,3.88,0.7814726,3.35283,-0.052,3.796,-0.087,4.026,-0.357,5.825,2015-11-06,health_care_equipment_and_services
AMN,QDEL,2020-10-23,0.588,2.935,-1.197,154.073,3.88,0.75113547,2.9115727,0.459,1.627,0.264,2.184,0.066,2.747,2015-11-06,health_care_equipment_and_services
ANTM,ITGR,2020-10-23,0.961,-2.981,0.358,-19.715,3.88,0.5661397,-0.5856029,0.029,-2.322,0.091,-0.921,0.057,-1.685,2015-11-06,health_care_equipment_and_services
ATRC,MOH,2020-10-23,0.804,3.837,3.764,14.143,3.88,0.47475532,0.2808339,0.071,2.093,0.217,-1.494,0.198,-1.04,2015-11-06,health_care_equipment_and_services
ATRC,STAA,2020-10-23,0.588,4.803,1.238,-4.224,3.88,0.5566404,2.1599762,0.019,4.46,0.142,2.232,-0.032,5.392,2015-11-06,health_care_equipment_and_services
BAX,CYRX,2020-10-23,0.804,2.845,0.695,-34.361,3.88,0.65164655,2.2088542,-0.059,3.553,-0.062,3.597,-0.236,5.689,2015-11-06,health_care_equipment_and_services
BAX,SLP,2020-10-23,0.529,3.081,1.265,-64.023,3.88,0.018993452,2.3354435,0.046,2.368,-0.03,3.542,-0.05,3.857,2015-11-06,health_care_equipment_and_services
BDX,CYRX,2020-10-23,0.765,2.771,0.214,-31.651,3.88,0.6799105,1.9963571,-0.05,3.257,-0.04,3.167,-0.208,4.816,2015-11-06,health_care_equipment_and_services
BDX,ISRG,2020-10-23,0.902,3.317,1.078,-71.176,3.88,0.561442,1.4541143,-0.014,3.645,-0.04,4.28,0.017,2.914,2015-11-06,health_care_equipment_and_services
BDX,QDEL,2020-10-23,0.686,2.838,1.331,-216.348,3.88,0.2992936,2.7329662,0.103,1.814,0.098,1.862,0.083,2.008,2015-11-06,health_care_equipment_and_services
BDX,UNH,2020-10-23,0.745,3.037,1.118,-7.762,3.88,0.72934383,1.1511294,-0.029,3.744,-0.005,3.155,0.012,2.75,2015-11-06,health_care_equipment_and_services
BSX,ENSG,2020-10-23,0.529,3.377,1.61,-18.458,3.88,0.06885944,1.1976302,-0.141,6.503,-0.145,6.59,-0.215,8.157,2015-11-06,health_care_equipment_and_services
BSX,LHCG,2020-10-23,0.608,3.063,4.661,-52.783,3.88,0.89473146,0.49176627,0.003,3.032,-0.045,3.625,-0.004,3.11,2015-11-06,health_care_equipment_and_services
BSX,MLAB,2020-10-23,0.98,2.9,6.266,-17.366,3.88,0.64073634,0.4739252,-0.054,4.205,-0.051,4.128,-0.042,3.901,2015-11-06,health_care_equipment_and_services
BSX,STE,2020-10-23,0.549,3.401,3.854,-14.131,3.88,0.1758791,3.2392957,-0.051,4.419,-0.024,3.878,-0.024,3.887,2015-11-06,health_care_equipment_and_services
CAH,OMI,2020-10-23,0.51,2.91,0.521,-13.677,3.88,0.8934653,2.3223624,0.059,2.341,-0.063,3.515,0.038,2.545,2015-11-06,health_care_equipment_and_services
CHE,IDXX,2020-10-23,0.627,3.596,0.67,7.103,3.88,0.24882765,2.923759,-0.05,4.992,-0.042,4.769,-0.018,4.109,2015-11-06,health_care_equipment_and_services
CHE,PODD,2020-10-23,0.765,2.909,0.626,-96.762,3.88,0.028326122,0.234919,-0.042,4.534,0.034,1.613,-0.005,3.108,2015-11-06,health_care_equipment_and_services
CNMD,CYRX,2020-10-23,0.667,2.642,0.211,1.163,3.88,0.93948483,2.5553863,0.028,2.461,0.018,2.527,-0.26,4.321,2015-11-06,health_care_equipment_and_services
