ticker_x,ticker_y,trade_date,adf_pass_rate,adf_pass_rate_recent,last_residual,beta,intercept,residual_mean_max,residual_quantile,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ACIW,CRM,2018-01-04,0.765,0.5,2.503,2.533,25.016,3.136,3.262,0.509,2.121,0.038,0.023,-0.014,0.019,0.016,-0.077,-0.027,-0.027,-0.089,0.027,-0.021,2.864,-0.069,3.674,-0.04,3.179,2013-01-18,software_and_services
ACIW,MA,2018-01-04,0.647,0.0,2.585,3.829,21.097,3.136,3.262,0.575,0.098,-0.025,0.021,0.02,0.004,0.045,0.021,0.005,0.038,0.011,0.108,-0.053,3.323,-0.05,3.287,-0.04,3.151,2013-01-18,software_and_services
AKAM,FLT,2018-01-04,0.647,0.167,3.177,0.332,132.441,3.136,3.262,0.534,1.473,0.022,0.015,-0.015,-0.02,0.003,-0.046,-0.049,0.035,-0.058,-0.034,-0.027,3.624,-0.038,3.812,0.002,3.15,2013-01-18,software_and_services
APPS,BB,2018-01-04,0.588,0.0,3.602,0.675,7.365,3.136,3.262,0.978,1.854,0.017,-0.021,0.04,-0.04,-0.011,0.092,-0.002,-0.023,-0.022,0.004,0.107,2.416,0.08,2.712,0.228,1.073,2013-01-18,software_and_services
BLKB,V,2018-01-04,0.706,0.833,2.767,0.893,19.986,3.136,3.262,0.668,0.189,0.017,-0.006,0.013,-0.029,0.012,0.008,-0.024,-0.08,0.051,0.046,-0.02,3.973,0.034,0.745,0.032,0.9,2013-01-18,software_and_services
DOX,NICE,2018-01-04,0.588,0.5,2.602,1.891,-33.551,3.136,3.262,0.093,0.354,0.02,0.013,-0.004,0.013,-0.038,0.058,0.018,0.009,-0.027,0.009,0.009,2.12,-0.013,3.32,-0.001,2.666,2013-01-18,software_and_services
DSGX,V,2018-01-04,0.941,1.0,2.988,3.111,15.051,3.136,3.262,0.411,0.193,0.01,0.004,0.018,-0.03,-0.09,0.046,0.074,0.036,0.068,0.027,-0.028,4.884,-0.036,5.411,-0.013,3.897,2013-01-18,software_and_services
EGHT,PAYX,2018-01-04,0.745,0.5,2.754,1.982,21.976,3.136,3.262,0.19,1.069,0.053,0.003,-0.022,-0.009,-0.015,0.027,0.027,-0.013,-0.023,0.03,0.083,0.424,0.152,-1.529,0.16,-1.755,2013-01-18,software_and_services
ENV,FLT,2018-01-04,0.529,0.5,2.889,0.782,121.974,3.136,3.262,0.543,0.777,0.044,0.028,0.014,0.029,-0.012,-0.012,-0.043,-0.026,-0.055,0.041,-0.022,3.349,-0.023,3.374,0.003,2.829,2013-01-18,software_and_services
AN,SIG,2018-01-04,0.882,0.5,-2.789,2.439,-42.817,4.238,5.051,0.436,-1.238,-0.044,-0.025,0.031,-0.06,-0.058,-0.009,0.044,0.016,0.039,0.098,-0.019,-3.026,0.022,-2.521,0.021,-2.524,2013-01-18,retailing
BBBY,BKE,2018-01-04,0.51,0.0,2.993,0.326,1.284,4.238,5.051,0.812,1.708,-0.005,0.007,-0.049,-0.003,0.007,-0.041,0.011,0.026,-0.025,0.024,0.014,2.835,-0.042,3.461,-0.08,3.877,2013-01-18,retailing
DBI,OSTK,2018-01-04,0.51,0.0,5.566,0.149,17.367,4.238,5.051,0.958,0.33,-0.014,0.016,0.035,0.01,0.008,0.016,-0.005,0.013,0.002,-0.01,0.347,2.862,0.217,3.877,0.522,1.5,2013-01-18,retailing
APA,HP,2018-01-04,0.569,1.0,2.52,0.669,13.558,3.237,3.527,0.475,0.686,0.002,-0.019,-0.016,-0.036,-0.001,-0.003,-0.007,0.054,0.001,-0.093,-0.062,3.841,-0.086,4.36,-0.061,3.823,2013-01-18,energy
APA,OXY,2018-01-04,0.608,0.0,2.911,0.287,43.493,3.237,3.527,0.973,1.116,-0.036,0.014,-0.058,0.03,-0.022,-0.029,0.022,0.044,0.099,0.117,0.026,2.275,0.069,1.239,0.046,1.79,2013-01-18,energy
CPE,SFL,2018-01-04,0.549,0.0,2.859,0.014,6.587,3.237,3.527,0.752,1.37,0.001,-0.024,-0.028,-0.006,0.01,0.026,0.014,-0.049,0.105,-0.001,0.04,2.202,0.044,2.128,0.042,2.17,2013-01-18,energy
