ticker_x,ticker_y,trade_date,adf_pass_rate,adf_pass_rate_recent,last_residual,beta,intercept,residual_mean_max,residual_quantile,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ACIW,ADP,2021-11-24,0.824,0.0,3.338,3.252,57.942,4.08,3.723,0.791,3.17,-0.004,-0.03,0.005,-0.031,-0.071,0.015,0.043,-0.003,0.029,-0.018,-0.006,3.427,0.112,1.595,0.112,1.604,2016-12-08,software_and_services
ACIW,EXLS,2021-11-24,0.588,0.0,2.944,2.065,10.253,4.08,3.723,0.431,0.435,-0.007,-0.045,-0.04,-0.03,0.004,-0.003,0.007,-0.007,-0.006,-0.011,-0.022,3.167,0.088,2.046,0.094,1.985,2016-12-08,software_and_services
ACIW,IT,2021-11-24,0.667,0.0,2.832,4.844,13.584,4.08,3.723,0.949,0.17,-0.009,-0.06,-0.033,-0.094,0.014,-0.018,-0.017,0.004,-0.018,-0.07,0.011,2.735,0.101,1.957,0.106,1.916,2016-12-08,software_and_services
ACIW,PAYX,2021-11-24,0.765,0.0,3.04,1.818,23.103,4.08,3.723,0.959,0.112,0.025,0.011,0.044,-0.084,0.161,-0.081,-0.166,0.06,-0.156,-0.155,-0.026,3.388,0.066,2.174,0.055,2.314,2016-12-08,software_and_services
ACIW,PRGS,2021-11-24,0.686,0.333,2.865,0.649,18.758,4.08,3.723,0.105,0.992,0.093,0.076,0.053,0.093,-0.055,0.031,0.052,-0.025,0.047,0.002,0.053,1.835,0.088,1.169,0.111,0.734,2016-12-08,software_and_services
ACN,LPSN,2021-11-24,0.588,0.0,-3.739,0.206,-2.504,4.08,3.723,0.01,-1.916,0.001,-0.032,-0.075,-0.035,0.014,0.002,-0.014,-0.033,0.016,0.059,-0.134,-5.565,-0.055,-4.497,-0.125,-5.45,2016-12-08,software_and_services
ADP,GIB,2021-11-24,0.706,0.667,-2.994,0.333,21.21,4.08,3.723,0.779,-1.02,-0.008,0.011,-0.022,0.032,0.007,-0.004,-0.023,-0.052,0.011,0.045,-0.004,-3.125,0.048,-1.297,0.043,-1.472,2016-12-08,software_and_services
ADP,IBM,2021-11-24,0.843,1.0,-3.201,0.297,63.818,4.08,3.723,0.047,-0.601,0.046,-0.003,-0.029,-0.034,-0.02,-0.007,0.007,0.065,0.02,-0.058,0.059,-1.543,0.153,1.07,0.096,-0.512,2016-12-08,software_and_services
ADSK,DSGX,2021-11-24,0.569,0.167,4.292,0.231,0.178,4.08,3.723,0.805,2.649,-0.053,-0.035,-0.031,0.037,0.003,-0.017,-0.007,-0.0,-0.009,0.013,0.055,2.888,0.072,2.456,0.03,3.524,2016-12-08,software_and_services
ADSK,NICE,2021-11-24,0.588,1.0,3.392,0.872,1.719,4.08,3.723,0.676,0.488,0.061,-0.007,-0.049,0.024,-0.002,-0.006,-0.007,0.052,-0.029,-0.02,-0.001,3.429,0.052,1.828,0.045,2.03,2016-12-08,software_and_services
