ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,betas_rsquared,arima_forecast,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABMD,QDEL,2020-07-01,0.51,4.728,-0.01,69.267,4.44,0.75500846,0.24711771,-0.285,6.637,0.203,3.369,0.005,4.693,2015-07-16,health_care_equipment_and_services
ABT,CYRX,2020-07-01,0.686,4.165,0.323,-8.531,4.44,0.6198081,1.9887223,0.021,3.684,-0.303,10.942,-0.172,8.019,2015-07-16,health_care_equipment_and_services
ADUS,BSX,2020-07-01,0.725,-2.549,0.254,18.649,4.44,0.78317267,-0.8321198,0.039,-1.698,0.093,-0.53,0.041,-1.653,2015-07-16,health_care_equipment_and_services
ADUS,HCA,2020-07-01,0.784,-2.772,0.856,56.738,4.44,0.26044402,-1.4178739,0.141,-0.996,0.206,-0.188,0.14,-1.019,2015-07-16,health_care_equipment_and_services
ALGN,QDEL,2020-07-01,0.745,4.715,0.047,54.808,4.44,0.846319,0.15402992,-0.26,6.587,0.196,3.302,0.017,4.595,2015-07-16,health_care_equipment_and_services
AMED,DXCM,2020-07-01,0.647,2.513,0.437,-13.051,4.44,0.6124944,1.0794866,0.019,2.122,0.05,1.482,0.055,1.385,2015-07-16,health_care_equipment_and_services
AMED,HCA,2020-07-01,0.745,-2.718,0.326,75.048,4.44,0.20336783,-1.7368858,0.115,-1.576,0.155,-1.186,0.099,-1.737,2015-07-16,health_care_equipment_and_services
AMED,MLAB,2020-07-01,0.765,-2.811,0.808,106.958,4.44,0.54949605,-0.44530663,-0.004,-2.877,0.004,-2.739,0.039,-2.101,2015-07-16,health_care_equipment_and_services
AMED,UHS,2020-07-01,0.51,-2.585,0.094,110.479,4.44,0.4868495,-1.3069633,0.124,-1.625,0.122,-1.644,0.097,-1.837,2015-07-16,health_care_equipment_and_services
AMEH,MODV,2020-07-01,0.98,2.532,0.933,47.936,4.44,0.797367,0.37354752,-0.018,2.796,-0.119,4.333,-0.132,4.526,2015-07-16,health_care_equipment_and_services
AMEH,QDEL,2020-07-01,0.784,4.785,0.994,50.088,4.44,0.9288867,0.38344792,-0.259,6.683,0.2,3.318,0.013,4.692,2015-07-16,health_care_equipment_and_services
AMEH,RMD,2020-07-01,0.51,2.732,1.159,93.126,4.44,0.93657684,2.6817122,-0.053,3.126,0.061,2.283,0.1,1.992,2015-07-16,health_care_equipment_and_services
AMEH,STAA,2020-07-01,0.745,3.205,1.025,11.925,4.44,0.7936745,2.567808,0.035,2.935,0.196,1.681,0.072,2.647,2015-07-16,health_care_equipment_and_services
AMN,HUM,2020-07-01,0.51,2.897,1.932,184.606,4.44,0.66402614,1.5003117,0.04,2.421,-0.012,3.036,0.008,2.797,2015-07-16,health_care_equipment_and_services
AMN,QDEL,2020-07-01,0.588,4.739,0.04,64.604,4.44,0.6577089,0.79302657,-0.275,6.621,0.203,3.353,0.009,4.68,2015-07-16,health_care_equipment_and_services
ANTM,CYRX,2020-07-01,0.608,4.032,0.088,-8.071,4.44,0.83512014,3.7347791,-0.022,4.332,-0.419,9.67,-0.29,7.934,2015-07-16,health_care_equipment_and_services
ANTM,RMD,2020-07-01,0.549,2.991,0.528,-16.456,4.44,0.4498563,2.484336,-0.027,3.39,0.05,2.263,0.059,2.124,2015-07-16,health_care_equipment_and_services
ATRI,HOLX,2020-07-01,0.549,3.001,0.03,23.816,4.44,0.5827713,1.4540051,-0.179,5.866,-0.042,3.675,-0.133,5.122,2015-07-16,health_care_equipment_and_services
BAX,CYRX,2020-07-01,0.863,4.583,0.464,-19.797,4.44,0.29817873,1.4764786,-0.029,5.387,-0.338,13.871,-0.267,11.909,2015-07-16,health_care_equipment_and_services
BAX,SLP,2020-07-01,0.569,5.153,0.907,-40.67,4.44,0.06914228,3.0715756,-0.073,7.269,0.011,4.828,-0.145,9.372,2015-07-16,health_care_equipment_and_services
BDX,CYRX,2020-07-01,0.882,4.345,0.162,-22.488,4.44,0.1174672,3.5183554,0.065,3.169,-0.346,10.578,-0.249,8.839,2015-07-16,health_care_equipment_and_services
BDX,QDEL,2020-07-01,0.725,5.047,0.698,-88.485,4.44,0.730017,0.5118368,-0.092,6.245,0.12,3.494,-0.01,5.183,2015-07-16,health_care_equipment_and_services
BDX,RMD,2020-07-01,0.765,3.534,1.046,-120.142,4.44,0.00821431,2.2756789,0.066,2.049,0.025,2.966,0.025,2.967,2015-07-16,health_care_equipment_and_services
BDX,UNH,2020-07-01,0.882,2.601,1.175,-27.07,4.44,0.5614238,0.31205013,0.071,0.315,-0.023,3.348,-0.043,3.975,2015-07-16,health_care_equipment_and_services
BSX,HOLX,2020-07-01,0.569,3.574,0.705,19.278,4.44,0.28174537,0.71677774,-0.128,6.497,0.016,3.212,-0.091,5.645,2015-07-16,health_care_equipment_and_services
BSX,LHCG,2020-07-01,0.608,4.36,4.066,-41.319,4.44,0.22253679,4.1808667,-0.013,4.611,-0.024,4.806,-0.072,5.706,2015-07-16,health_care_equipment_and_services
BSX,STE,2020-07-01,0.549,2.622,3.805,-16.592,4.44,0.030880703,1.6682255,0.025,2.064,0.057,1.379,-0.038,3.456,2015-07-16,health_care_equipment_and_services
CHE,CYRX,2020-07-01,0.941,4.259,0.053,-3.796,4.44,0.6567975,2.8792634,0.0,4.248,-0.378,12.193,-0.267,9.865,2015-07-16,health_care_equipment_and_services
CHE,RMD,2020-07-01,0.882,3.899,0.333,2.745,4.44,0.3401234,0.7260301,-0.002,3.996,0.084,0.579,0.075,0.917,2015-07-16,health_care_equipment_and_services
CNMD,CYRX,2020-07-01,0.824,4.574,0.172,1.059,4.44,0.6870386,0.44485494,0.001,4.562,-0.495,10.037,-0.339,8.318,2015-07-16,health_care_equipment_and_services
CNMD,PODD,2020-07-01,0.765,2.602,1.81,-19.402,4.44,0.93533415,2.2380273,0.028,2.319,0.003,2.57,-0.094,3.543,2015-07-16,health_care_equipment_and_services
CNMD,RMD,2020-07-01,0.745,3.794,1.105,32.393,4.44,0.95434666,3.6639965,-0.002,3.821,0.092,2.581,0.096,2.526,2015-07-16,health_care_equipment_and_services
CNMD,SLP,2020-07-01,0.627,4.796,0.328,0.648,4.44,0.93484646,1.3624246,-0.071,5.578,0.071,4.012,-0.144,6.378,2015-07-16,health_care_equipment_and_services
CNMD,UHS,2020-07-01,0.549,-2.957,0.651,73.888,4.44,0.6462166,-1.2969974,0.073,-1.89,0.059,-2.098,0.069,-1.941,2015-07-16,health_care_equipment_and_services
COO,HOLX,2020-07-01,0.745,3.594,0.12,11.265,4.44,0.27686718,1.4106671,-0.146,7.827,0.005,3.447,-0.039,4.725,2015-07-16,health_care_equipment_and_services
CRVL,UHS,2020-07-01,0.549,-3.25,0.828,67.949,4.44,0.4766055,-1.0220433,0.063,-2.348,0.047,-2.582,0.012,-3.083,2015-07-16,health_care_equipment_and_services
CYRX,MDT,2020-07-01,0.647,-2.975,1.504,65.445,4.44,0.70832133,-1.897022,0.011,-2.795,-0.159,-5.59,-0.091,-4.462,2015-07-16,health_care_equipment_and_services
CYRX,SYK,2020-07-01,0.804,-3.321,3.437,125.997,4.44,0.78143746,-1.6688287,0.012,-3.095,-0.236,-7.595,-0.104,-5.195,2015-07-16,health_care_equipment_and_services
EHC,QDEL,2020-07-01,0.569,5.238,1.864,-21.203,4.44,0.9375332,0.5270963,-0.174,7.101,0.156,3.569,0.016,5.065,2015-07-16,health_care_equipment_and_services
EHC,STAA,2020-07-01,0.745,5.286,1.169,-26.037,4.44,0.1617963,2.1645784,0.06,4.044,0.126,2.691,0.053,4.201,2015-07-16,health_care_equipment_and_services
