ticker_x,ticker_y,trade_date,adf_pass_rate,adf_pass_rate_recent,last_residual,beta,intercept,residual_mean_max,residual_quantile,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ACIW,ADP,2019-08-22,0.784,1.0,3.021,4.995,-9.382,4.252,4.38,0.001,0.347,-0.014,0.021,0.022,-0.003,0.003,0.028,0.019,0.063,0.047,-0.005,0.059,0.801,0.051,1.07,0.107,-1.036,2014-09-05,software_and_services
ACIW,MMS,2019-08-22,0.647,0.667,2.717,1.049,34.868,4.252,4.38,0.063,0.408,0.014,-0.018,0.033,0.007,-0.03,-0.019,0.02,0.001,0.072,0.015,0.015,2.206,0.028,1.778,0.09,-0.348,2014-09-05,software_and_services
ACN,ENV,2019-08-22,0.588,0.833,-4.531,0.455,-12.683,4.252,4.38,0.106,-0.842,-0.028,-0.028,0.044,0.002,0.042,-0.026,-0.051,0.017,-0.093,-0.033,0.021,-3.668,0.056,-2.214,0.046,-2.645,2014-09-05,software_and_services
ADBE,NICE,2019-08-22,0.784,0.0,3.582,0.364,24.071,4.252,4.38,0.531,2.053,0.005,0.043,0.003,0.074,-0.036,-0.096,-0.129,0.153,-0.065,-0.056,0.005,3.413,-0.008,3.885,0.045,1.927,2014-09-05,software_and_services
ADBE,V,2019-08-22,0.706,0.0,3.377,0.444,29.61,4.252,4.38,0.363,2.508,-0.022,-0.002,-0.032,-0.039,0.008,-0.003,0.003,-0.039,0.005,0.017,0.002,3.285,-0.009,3.86,0.012,2.734,2014-09-05,software_and_services
ADP,FICO,2019-08-22,0.51,0.0,2.748,2.438,-97.153,4.252,4.38,0.334,1.434,-0.013,0.042,-0.014,0.005,0.085,-0.029,-0.098,0.01,-0.009,-0.007,0.02,1.992,0.056,0.625,0.002,2.682,2014-09-05,software_and_services
ADP,IT,2019-08-22,0.608,0.333,-3.695,0.757,39.706,4.252,4.38,0.023,-1.202,0.002,0.008,0.045,-0.022,0.018,-0.015,-0.002,0.044,0.022,-0.0,0.065,-1.638,0.067,-1.578,0.094,-0.723,2014-09-05,software_and_services
ADSK,MMS,2019-08-22,0.627,1.0,2.952,0.16,41.686,4.252,4.38,0.632,0.387,0.071,-0.031,0.016,-0.037,0.004,0.035,0.024,-0.03,-0.043,0.026,0.008,2.711,0.006,2.757,0.055,1.216,2014-09-05,software_and_services
ANSS,IT,2019-08-22,0.51,0.667,-3.275,0.509,52.38,4.252,4.38,0.333,-1.298,0.014,0.028,-0.02,0.007,0.027,0.036,0.01,-0.048,0.064,0.013,0.042,-2.171,0.049,-2.002,0.045,-2.1,2014-09-05,software_and_services
ANSS,SSNC,2019-08-22,0.706,0.333,-4.619,0.26,6.203,4.252,4.38,0.392,-2.817,-0.031,-0.0,-0.0,0.006,0.093,-0.06,-0.106,0.023,-0.016,-0.009,0.042,-3.515,0.036,-3.662,0.059,-3.048,2014-09-05,software_and_services
APPS,TDC,2019-08-22,0.627,0.0,-2.735,1.822,32.193,4.252,4.38,0.179,-2.053,0.053,-0.002,0.004,0.008,-0.074,-0.024,0.061,0.03,-0.019,-0.036,0.005,-2.692,-0.06,-3.285,-0.146,-4.087,2014-09-05,software_and_services
AZPN,PTC,2019-08-22,0.765,0.0,-3.997,0.62,21.765,4.252,4.38,0.614,-3.972,0.016,-0.021,0.043,0.021,-0.013,-0.095,-0.049,0.12,-0.012,-0.12,0.035,-3.457,0.084,-2.685,0.113,-2.235,2014-09-05,software_and_services
BB,BLKB,2019-08-22,0.784,1.0,2.837,6.191,25.481,4.252,4.38,0.038,1.076,-0.008,0.001,-0.009,-0.02,0.035,0.051,0.037,-0.078,0.021,0.01,0.052,2.057,-0.01,2.984,0.003,2.787,2014-09-05,software_and_services
BB,MMS,2019-08-22,0.882,0.667,2.627,0.7,54.568,4.252,4.38,0.557,2.141,0.031,-0.003,0.086,0.015,0.004,-0.032,-0.069,-0.008,-0.009,0.017,-0.001,2.64,0.001,2.608,0.012,2.461,2014-09-05,software_and_services
CDNS,IT,2019-08-22,0.627,0.0,-2.844,1.305,71.411,4.252,4.38,0.505,-1.308,0.036,0.036,0.003,0.045,-0.051,0.021,0.059,-0.019,0.108,0.027,0.067,-1.411,0.087,-1.003,0.126,-0.17,2014-09-05,software_and_services
CRM,INTU,2019-08-22,0.647,0.0,3.481,1.621,-15.041,4.252,4.38,0.79,1.729,-0.037,0.013,-0.028,-0.039,0.004,0.015,-0.025,0.034,0.025,0.013,0.033,2.213,0.023,2.587,0.054,1.43,2014-09-05,software_and_services
CRM,NICE,2019-08-22,0.627,0.0,3.834,0.729,11.259,4.252,4.38,0.738,3.076,-0.007,-0.01,-0.036,-0.061,0.003,0.036,0.003,0.039,0.012,0.025,0.037,2.767,0.012,3.473,0.071,1.749,2014-09-05,software_and_services
CVLT,WU,2019-08-22,0.569,0.0,3.011,-0.033,17.948,4.252,4.38,0.353,0.55,0.024,-0.03,-0.041,-0.039,-0.039,-0.063,0.019,0.016,-0.087,-0.043,-0.04,3.902,-0.132,5.937,-0.275,9.097,2014-09-05,software_and_services
DLB,GIB,2019-08-22,0.588,0.0,2.942,0.964,3.649,4.252,4.38,0.012,2.743,0.013,0.014,-0.041,0.028,-0.024,0.006,-0.001,-0.023,-0.002,0.024,0.013,2.635,0.026,2.346,0.033,2.172,2014-09-05,software_and_services
DLB,WU,2019-08-22,0.529,0.0,3.504,0.015,15.23,4.252,4.38,0.455,1.054,0.027,0.018,-0.034,0.013,-0.005,-0.022,0.018,0.064,0.117,0.102,-0.029,4.211,-0.109,6.126,-0.225,8.941,2014-09-05,software_and_services
DOX,DXC,2019-08-22,0.765,0.167,-3.746,2.569,-82.41,4.252,4.38,0.022,-1.661,-0.023,-0.013,0.003,-0.043,0.031,-0.046,-0.031,-0.04,-0.039,-0.012,-0.03,-4.28,-0.038,-4.418,-0.048,-4.589,2014-09-05,software_and_services
DOX,SNPS,2019-08-22,0.549,0.0,2.555,0.874,36.891,4.252,4.38,0.696,1.353,0.0,-0.019,0.015,0.052,0.078,-0.02,-0.076,-0.008,0.041,0.025,0.016,2.393,0.037,2.182,0.009,2.462,2014-09-05,software_and_services
DSGX,FIS,2019-08-22,0.529,0.0,4.027,2.563,19.849,4.252,4.38,0.584,1.924,-0.014,0.016,0.021,-0.037,-0.047,-0.064,0.025,0.082,0.006,-0.003,0.069,1.329,0.096,0.286,0.077,1.035,2014-09-05,software_and_services
DSGX,GPN,2019-08-22,0.902,0.167,3.12,4.299,-17.833,4.252,4.38,0.618,0.912,-0.002,0.01,-0.042,0.016,0.011,-0.004,-0.016,-0.028,-0.037,0.043,0.06,0.821,0.075,0.252,0.034,1.805,2014-09-05,software_and_services
EBIX,WU,2019-08-22,0.725,0.0,3.59,0.002,15.935,4.252,4.38,0.64,1.109,0.039,0.031,0.022,-0.014,-0.008,-0.022,-0.023,0.036,-0.004,0.019,-0.031,4.296,-0.115,6.238,-0.241,9.14,2014-09-05,software_and_services
EGHT,WU,2019-08-22,0.608,0.333,2.963,0.106,14.188,4.252,4.38,0.276,0.492,-0.012,-0.048,0.044,-0.08,0.001,-0.022,0.012,-0.013,-0.058,-0.047,-0.036,4.019,-0.132,6.882,-0.236,9.938,2014-09-05,software_and_services
FISV,IT,2019-08-22,0.647,0.667,-4.558,1.324,33.977,4.252,4.38,0.525,-1.164,0.009,0.025,-0.024,0.073,-0.033,0.047,0.044,-0.005,0.066,-0.018,0.051,-3.109,0.073,-2.5,0.057,-2.94,2014-09-05,software_and_services
GPN,IT,2019-08-22,0.725,0.333,-3.348,0.705,52.569,4.252,4.38,0.398,-0.997,-0.017,0.054,0.011,0.026,-0.016,0.025,0.041,-0.009,0.066,0.011,0.048,-2.15,0.063,-1.797,0.051,-2.074,2014-09-05,software_and_services
IBM,WU,2019-08-22,0.902,0.167,3.817,0.029,12.707,4.252,4.38,0.375,1.279,0.059,-0.043,-0.037,-0.036,0.072,-0.099,-0.138,-0.02,-0.071,-0.048,-0.019,4.338,-0.099,6.609,-0.206,9.607,2014-09-05,software_and_services
IDCC,WU,2019-08-22,0.784,0.0,3.048,-0.018,17.314,4.252,4.38,0.637,0.687,-0.036,0.088,-0.107,0.037,-0.076,0.021,0.075,-0.028,-0.008,0.024,-0.038,3.886,-0.129,5.909,-0.261,8.836,2014-09-05,software_and_services
INTU,NICE,2019-08-22,0.941,0.833,2.652,0.459,16.472,4.252,4.38,0.575,0.454,0.022,-0.013,-0.022,-0.036,-0.021,0.029,-0.014,0.082,-0.019,0.031,0.007,2.255,-0.008,3.15,0.023,1.313,2014-09-05,software_and_services
IT,SNPS,2019-08-22,0.529,0.0,4.964,0.848,-20.624,4.252,4.38,0.708,2.405,0.02,-0.01,0.003,0.066,-0.07,0.028,0.028,-0.012,-0.076,-0.024,0.041,3.867,0.062,3.311,0.078,2.892,2014-09-05,software_and_services
MSFT,NICE,2019-08-22,0.667,1.0,2.756,0.999,8.614,4.252,4.38,0.024,0.103,-0.05,-0.049,0.059,-0.019,-0.065,0.006,0.013,0.022,-0.052,0.017,0.022,1.045,0.021,1.067,0.066,-2.505,2014-09-05,software_and_services
WEX,WU,2019-08-22,0.569,0.333,3.169,0.01,14.589,4.252,4.38,0.063,0.603,0.004,0.02,-0.006,-0.012,0.006,-0.036,-0.015,0.003,-0.075,-0.036,-0.031,4.045,-0.109,6.265,-0.222,9.498,2014-09-05,software_and_services
AZO,GPC,2019-08-22,0.529,0.5,-3.007,0.034,58.38,3.632,3.433,0.254,-0.794,-0.006,0.027,0.016,0.038,0.011,-0.006,-0.024,0.067,-0.014,-0.025,0.049,-1.658,0.105,-0.093,0.088,-0.568,2014-09-05,retailing
BBBY,GME,2019-08-22,0.745,0.0,-2.926,0.017,2.085,3.632,3.433,0.941,-1.435,-0.02,-0.01,-0.071,-0.008,0.015,-0.023,0.027,0.011,0.003,0.032,0.235,-2.319,0.495,-1.646,0.301,-2.148,2014-09-05,retailing
BBY,MELI,2019-08-22,0.627,0.0,2.525,7.624,-89.356,3.632,3.433,0.925,2.161,-0.005,-0.088,-0.013,-0.047,-0.015,0.031,0.03,-0.013,-0.011,0.022,0.066,1.715,0.101,1.289,0.102,1.274,2014-09-05,retailing
BKE,GME,2019-08-22,0.627,0.0,-3.227,-0.015,2.628,3.632,3.433,0.494,-1.71,0.012,-0.004,0.011,0.006,-0.073,0.024,0.062,-0.033,-0.038,0.01,0.376,-2.584,0.859,-1.758,0.567,-2.258,2014-09-05,retailing
DBI,GME,2019-08-22,0.706,0.333,-2.878,0.046,1.521,3.632,3.433,0.556,-1.053,0.035,-0.016,-0.003,0.006,0.003,-0.009,0.012,0.013,0.01,-0.032,0.103,-2.481,0.319,-1.641,0.202,-2.096,2014-09-05,retailing
GPI,SAH,2019-08-22,0.627,0.0,3.195,0.258,1.587,3.632,3.433,0.744,1.212,-0.014,-0.089,-0.034,-0.077,0.027,-0.025,0.007,0.049,-0.017,0.002,0.018,2.69,0.025,2.485,-0.003,3.275,2014-09-05,retailing
PAG,SAH,2019-08-22,0.765,0.0,3.741,0.514,-2.846,3.632,3.433,0.147,2.658,0.019,0.006,-0.005,0.012,-0.005,-0.057,-0.013,-0.009,-0.038,-0.046,-0.006,3.876,-0.01,3.945,-0.051,4.835,2014-09-05,retailing
APA,INT,2019-08-22,0.627,0.0,2.806,0.444,13.02,3.656,4.008,0.743,1.958,-0.002,0.021,-0.027,0.04,-0.037,0.054,0.027,-0.046,-0.021,-0.065,0.029,2.565,0.002,2.791,-0.075,3.439,2014-09-05,energy
AROC,ENLC,2019-08-22,0.608,0.0,-2.646,0.777,3.344,3.656,4.008,0.911,-1.872,0.004,0.006,0.004,-0.006,0.013,-0.001,0.02,-0.076,-0.025,0.059,-0.009,-2.724,-0.077,-3.323,-0.135,-3.834,2014-09-05,energy
AROC,GLNG,2019-08-22,0.549,0.0,-2.705,0.788,16.897,3.656,4.008,0.832,-1.767,-0.006,-0.033,0.043,-0.052,-0.004,0.007,0.038,0.08,0.036,-0.0,-0.011,-2.763,0.091,-2.232,-0.037,-2.9,2014-09-05,energy
AROC,PTR,2019-08-22,0.608,0.0,-2.645,2.276,31.477,3.656,4.008,0.766,-1.385,0.003,0.033,-0.039,0.013,-0.01,0.027,0.024,-0.026,0.019,0.057,0.021,-2.382,0.025,-2.329,0.006,-2.573,2014-09-05,energy
BP,MUR,2019-08-22,0.529,0.5,-2.874,0.361,13.208,3.656,4.008,0.061,-0.863,0.023,-0.045,-0.067,-0.01,0.039,-0.061,-0.039,-0.033,-0.113,-0.102,0.11,-1.556,-0.011,-3.0,0.128,-1.346,2014-09-05,energy
CCJ,DHT,2019-08-22,0.824,0.0,2.743,0.126,1.948,3.656,4.008,0.632,1.73,0.019,-0.026,0.049,-0.04,-0.008,-0.026,-0.018,0.045,0.005,0.02,-0.027,3.048,-0.236,5.409,-0.217,5.188,2014-09-05,energy
COP,GPRK,2019-08-22,0.529,0.5,3.132,0.504,-13.409,3.656,4.008,0.033,1.442,-0.008,0.015,-0.022,0.003,-0.008,0.067,0.005,0.061,0.019,-0.067,0.048,2.213,0.033,2.5,0.063,1.929,2014-09-05,energy
COP,PTR,2019-08-22,0.686,0.0,-2.674,0.161,42.853,3.656,4.008,0.074,-1.661,-0.023,-0.011,-0.025,-0.033,-0.026,0.024,0.054,0.021,0.026,-0.008,0.04,-2.301,0.03,-2.388,-0.048,-3.125,2014-09-05,energy
CRK,PTR,2019-08-22,0.882,0.5,-2.571,2.004,35.495,3.656,4.008,0.633,-0.364,0.044,0.011,-0.01,0.021,0.008,0.01,-0.002,0.037,-0.005,-0.025,-0.088,-3.796,-0.02,-2.851,-0.077,-3.644,2014-09-05,energy
DINO,TTE,2019-08-22,0.667,0.667,-2.72,0.257,41.202,3.656,4.008,0.574,-0.303,-0.005,0.0,0.018,-0.03,-0.056,0.011,0.054,-0.034,0.134,0.097,0.044,-1.479,0.012,-2.373,0.049,-1.332,2014-09-05,energy
DK,GLNG,2019-08-22,0.647,0.0,-2.966,0.134,19.647,3.656,4.008,0.1,-1.646,0.008,0.008,-0.013,-0.003,0.05,-0.005,-0.033,-0.012,-0.029,0.032,-0.014,-3.034,0.071,-2.625,-0.096,-3.424,2014-09-05,energy
DK,PTR,2019-08-22,0.51,0.0,-2.769,0.159,46.165,3.656,4.008,0.001,-1.659,-0.062,0.021,0.026,0.008,-0.008,0.085,0.029,0.071,0.103,0.005,0.051,-2.318,0.027,-2.527,-0.037,-3.098,2014-09-05,energy
DK,TTE,2019-08-22,0.941,0.667,-2.645,0.431,40.054,3.656,4.008,0.702,-0.332,-0.01,-0.013,-0.009,-0.052,0.021,-0.0,-0.01,0.002,-0.037,-0.002,0.041,-1.502,0.014,-2.244,0.054,-1.149,2014-09-05,energy
DVN,VET,2019-08-22,0.98,1.0,-2.705,0.706,4.482,3.656,4.008,0.623,-0.635,-0.021,-0.002,0.019,0.024,0.072,-0.092,-0.116,0.041,-0.021,-0.073,0.032,-2.224,0.081,-1.477,0.032,-2.227,2014-09-05,energy
E,GPRK,2019-08-22,1.0,1.0,2.694,1.589,-30.175,3.656,4.008,0.435,1.295,-0.003,0.13,-0.166,0.173,-0.027,0.015,0.03,0.054,0.109,0.104,0.032,2.04,0.046,1.762,0.044,1.806,2014-09-05,energy
E,SFL,2019-08-22,0.863,0.5,4.157,0.253,2.64,3.656,4.008,0.148,1.344,-0.011,-0.018,0.019,-0.0,0.028,-0.016,-0.037,0.015,-0.001,-0.015,0.005,3.987,-0.028,5.079,-0.006,4.37,2014-09-05,energy
EC,MUR,2019-08-22,0.647,0.667,-3.01,0.375,20.401,3.656,4.008,0.0,-0.831,0.022,0.017,-0.001,-0.013,0.031,0.031,-0.027,-0.002,-0.049,-0.021,0.155,-1.6,-0.004,-3.046,0.174,-1.43,2014-09-05,energy
EC,PTR,2019-08-22,0.549,0.0,-2.762,0.262,48.039,3.656,4.008,0.013,-1.745,0.048,0.078,-0.017,0.092,0.013,0.006,-0.019,-0.04,-0.026,-0.01,0.064,-2.232,0.044,-2.402,-0.038,-3.074,2014-09-05,energy
ENB,VET,2019-08-22,0.569,0.0,-2.921,0.341,15.975,3.656,4.008,0.089,-2.806,0.006,-0.016,-0.019,0.017,0.001,0.084,-0.045,-0.013,0.025,-0.004,0.092,-2.419,0.001,-2.913,-0.048,-3.186,2014-09-05,energy
EQNR,MUR,2019-08-22,0.686,1.0,-2.584,0.585,14.157,3.656,4.008,0.166,-0.489,-0.07,-0.005,0.034,-0.016,-0.042,0.021,0.032,-0.004,0.0,-0.02,0.093,-1.429,-0.017,-2.801,0.127,-1.008,2014-09-05,energy
FTI,PTR,2019-08-22,0.804,0.0,-2.599,1.223,26.261,3.656,4.008,0.033,-1.177,-0.024,-0.025,-0.029,0.01,0.019,-0.049,-0.026,0.004,0.015,0.042,0.042,-1.952,0.043,-1.945,0.046,-1.891,2014-09-05,energy
FTI,RIG,2019-08-22,0.706,0.0,-2.59,0.729,-4.392,3.656,4.008,0.746,-1.318,-0.002,0.008,-0.053,0.043,-0.013,0.0,0.031,-0.085,-0.064,0.023,0.059,-1.885,0.029,-2.244,0.126,-1.088,2014-09-05,energy
GPRK,TTE,2019-08-22,0.647,0.0,-2.859,0.629,45.443,3.656,4.008,0.493,-1.263,0.041,0.017,0.009,0.038,-0.015,-0.035,-0.02,0.009,0.04,0.027,0.061,-1.726,0.048,-1.961,0.071,-1.536,2014-09-05,energy
INT,RRC,2019-08-22,0.569,0.0,-3.357,0.901,-8.929,3.656,4.008,0.5,-3.24,-0.008,-0.014,-0.025,0.049,-0.002,-0.001,-0.024,-0.019,-0.038,-0.059,0.004,-3.335,-0.02,-3.478,-0.112,-4.026,2014-09-05,energy
MPC,SFL,2019-08-22,0.588,0.0,4.05,0.063,6.067,3.656,4.008,0.567,2.06,0.041,0.007,-0.002,0.01,0.029,-0.03,0.017,-0.06,-0.023,-0.007,0.003,3.979,0.001,4.028,0.017,3.661,2014-09-05,energy
MRO,MUR,2019-08-22,0.569,1.0,-2.719,0.933,10.091,3.656,4.008,0.436,-0.13,0.008,-0.084,-0.103,-0.057,-0.015,-0.019,-0.016,0.036,-0.004,0.021,0.109,-0.346,0.027,-2.124,0.174,1.049,2014-09-05,energy
MRO,PTR,2019-08-22,1.0,1.0,-2.574,1.409,29.211,3.656,4.008,0.077,-0.719,-0.011,-0.021,-0.003,-0.029,-0.022,0.004,0.054,0.014,-0.016,0.007,0.033,-2.023,0.051,-1.72,-0.007,-2.687,2014-09-05,energy
MUR,OKE,2019-08-22,0.549,0.333,2.84,0.891,21.578,3.656,4.008,0.056,1.168,-0.04,0.015,-0.037,0.019,0.025,-0.039,-0.083,0.011,-0.023,-0.041,-0.001,2.855,0.003,2.803,0.041,2.387,2014-09-05,energy
PBR-A,VET,2019-08-22,0.569,0.0,-3.058,-1.372,36.847,3.656,4.008,0.097,-1.141,0.012,0.033,-0.009,0.046,0.013,0.032,-0.022,0.019,0.011,0.04,-16.917,-2.052,-13.161,-2.275,-9.669,-2.483,2014-09-05,energy
PDCE,VET,2019-08-22,0.51,1.0,-2.79,0.287,10.953,3.656,4.008,0.838,-0.79,-0.047,-0.016,0.018,0.007,0.06,-0.063,-0.06,-0.078,-0.149,-0.117,0.076,-1.977,0.121,-1.496,0.058,-2.166,2014-09-05,energy
SFL,SHEL,2019-08-22,0.725,0.833,-5.301,6.295,1.792,3.656,4.008,0.0,-1.331,-0.03,0.015,0.011,-0.007,-0.022,0.015,0.014,-0.068,-0.018,0.024,-0.002,-5.396,-0.027,-6.425,-0.012,-5.794,2014-09-05,energy
