ticker_x,ticker_y,trade_date,adf_pass_rate,adf_pass_rate_recent,last_residual,beta,intercept,residual_mean_max,residual_quantile,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ANSS,BLKB,2017-05-17,0.824,0.0,-2.852,1.25,-56.207,3.698,4.613,0.019,-0.821,-0.008,-0.036,0.004,-0.086,-0.053,-0.017,-0.001,-0.042,0.018,0.013,0.023,-1.917,0.012,-2.352,-0.02,-3.665,2012-05-30,software_and_services
APPS,BB,2017-05-17,0.706,1.0,3.128,0.827,6.59,3.698,4.613,0.723,0.254,0.011,-0.009,0.008,-0.018,0.0,0.012,-0.016,-0.044,-0.031,-0.002,-0.046,3.753,0.019,2.871,0.117,1.561,2012-05-30,software_and_services
BB,TDC,2017-05-17,0.843,1.0,-3.41,4.427,-3.346,3.698,4.613,0.199,-0.53,0.007,-0.026,0.004,-0.032,0.014,0.006,-0.015,-0.022,0.022,0.015,-0.025,-3.88,0.03,-2.852,0.114,-1.248,2012-05-30,software_and_services
CRM,MANH,2017-05-17,0.824,0.0,-2.603,0.889,-10.159,3.698,4.613,0.218,-1.662,-0.024,-0.03,0.0,-0.011,0.001,-0.046,0.01,-0.022,-0.042,0.018,0.012,-2.411,-0.017,-2.878,-0.062,-3.584,2012-05-30,software_and_services
CSGS,PEGA,2017-05-17,0.529,0.0,4.613,0.692,5.047,3.698,4.613,0.383,0.367,0.063,-0.0,0.002,-0.033,-0.0,0.023,0.022,0.011,0.021,-0.011,-0.035,5.12,-0.048,5.315,0.004,4.557,2012-05-30,software_and_services
DSGX,PEGA,2017-05-17,0.569,0.0,4.606,2.088,-10.718,3.698,4.613,0.01,3.642,0.046,-0.001,0.0,-0.08,-0.054,0.054,0.034,-0.028,-0.036,0.009,-0.015,5.035,-0.032,5.518,0.079,2.355,2012-05-30,software_and_services
EGHT,JKHY,2017-05-17,0.667,0.833,2.971,3.881,28.709,3.698,4.613,0.446,1.06,0.019,0.05,-0.035,0.042,0.024,0.021,-0.022,0.03,0.018,-0.003,-0.004,3.081,-0.022,3.67,-0.015,3.426,2012-05-30,software_and_services
EGHT,PEGA,2017-05-17,0.569,0.0,5.396,1.938,5.705,3.698,4.613,0.268,0.087,0.041,0.006,-0.023,0.015,0.019,-0.007,-0.015,-0.03,0.004,0.001,-0.008,5.546,-0.045,6.198,0.016,5.109,2012-05-30,software_and_services
EGHT,SAP,2017-05-17,0.686,0.0,4.033,2.522,42.882,3.698,4.613,0.223,2.581,-0.026,-0.02,-0.028,-0.004,0.04,-0.032,-0.056,0.032,-0.091,-0.081,0.019,3.52,0.017,3.576,-0.007,4.227,2012-05-30,software_and_services
FLT,INTU,2017-05-17,0.706,1.0,2.942,0.538,16.015,3.698,4.613,0.001,2.393,0.009,0.045,0.038,0.074,-0.01,-0.03,-0.046,0.023,-0.023,-0.06,-0.046,3.77,-0.006,3.049,-0.043,3.711,2012-05-30,software_and_services
FLT,IT,2017-05-17,0.588,0.667,2.704,0.311,42.638,3.698,4.613,0.511,1.859,-0.017,0.096,-0.01,0.061,0.017,-0.054,-0.012,0.002,-0.011,-0.011,-0.054,3.554,-0.076,3.898,-0.035,3.256,2012-05-30,software_and_services
AEO,EBAY,2017-05-17,0.667,0.0,3.409,1.125,11.217,3.13,3.551,0.003,2.506,-0.013,0.001,0.028,0.022,0.104,0.038,-0.11,-0.066,-0.107,-0.1,0.003,3.361,-0.051,4.136,-0.028,3.806,2012-05-30,retailing
AZO,EBAY,2017-05-17,0.529,0.0,2.556,0.023,9.199,3.13,3.551,0.238,1.82,-0.013,-0.033,-0.054,-0.04,0.006,-0.057,-0.053,-0.005,-0.048,0.012,-0.042,3.234,-0.147,4.927,-0.104,4.233,2012-05-30,retailing
HD,ORLY,2017-05-17,0.51,0.0,-3.612,2.204,5.624,3.13,3.551,0.395,-3.04,0.019,0.001,-0.018,-0.071,0.009,-0.016,-0.007,0.028,0.013,-0.033,-0.037,-4.746,-0.099,-6.694,-0.074,-5.921,2012-05-30,retailing
QRTEA,SIG,2017-05-17,0.529,0.833,-3.156,7.105,-22.343,3.13,3.551,0.447,-1.101,-0.04,0.015,0.027,0.013,-0.051,0.023,0.029,-0.047,0.007,0.003,-0.029,-3.59,-0.023,-3.495,0.017,-2.9,2012-05-30,retailing
