ticker_x,ticker_y,trade_date,adf_pass_rate,adf_pass_rate_recent,last_residual,beta,intercept,residual_mean_max,residual_quantile,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ACIW,VRNT,2021-02-10,0.961,0.833,5.984,0.793,1.755,5.37,4.027,0.794,2.041,-0.019,0.01,-0.005,0.072,0.033,-0.009,-0.013,-0.06,-0.028,0.008,0.012,5.633,0.045,4.614,0.047,4.565,2016-02-25,software_and_services
BB,BFH,2021-02-10,0.667,0.333,-3.528,15.475,-11.834,5.37,4.027,0.726,-1.316,0.037,0.024,-0.022,-0.012,0.026,-0.005,-0.028,0.006,0.018,0.057,0.144,-2.403,0.287,-1.286,0.378,-0.578,2016-02-25,software_and_services
BB,DXC,2021-02-10,0.922,0.667,-4.027,7.591,-11.612,5.37,4.027,0.942,-1.426,0.002,-0.009,-0.029,-0.003,0.007,0.008,-0.007,-0.048,-0.0,-0.01,0.102,-3.197,0.286,-1.706,0.377,-0.966,2016-02-25,software_and_services
BB,EBIX,2021-02-10,0.745,0.833,-2.613,6.299,-3.97,5.37,4.027,0.771,-0.252,-0.02,-0.001,0.006,-0.012,0.001,-0.006,0.017,0.013,0.013,0.029,-0.091,-3.858,0.013,-2.441,0.044,-2.003,2016-02-25,software_and_services
BFH,WIT,2021-02-10,0.549,0.0,3.209,0.007,3.662,5.37,4.027,0.82,3.211,-0.035,-0.037,-0.077,-0.056,0.017,-0.016,-0.024,-0.007,0.004,-0.022,0.026,2.962,0.062,2.622,-0.077,3.943,2016-02-25,software_and_services
CHKP,ORCL,2021-02-10,0.529,0.5,2.574,0.417,3.83,5.37,4.027,0.042,1.173,-0.004,0.005,0.055,-0.035,0.022,0.0,-0.022,-0.034,0.001,-0.002,-0.047,4.081,-0.128,6.655,-0.125,6.559,2016-02-25,software_and_services
CHKP,RAMP,2021-02-10,0.608,1.0,2.735,1.13,-81.005,5.37,4.027,0.017,0.143,-0.019,0.02,0.054,-0.03,-0.0,0.001,-0.022,0.019,0.02,-0.015,0.055,1.036,0.091,-0.104,0.12,-0.987,2016-02-25,software_and_services
CHKP,SPSC,2021-02-10,0.51,0.333,3.082,1.495,-111.77,5.37,4.027,0.473,1.552,0.022,-0.027,0.012,-0.077,-0.03,-0.033,0.02,0.008,0.003,0.017,-0.012,3.329,0.009,2.896,0.05,2.051,2016-02-25,software_and_services
CSGS,MMS,2021-02-10,0.549,0.5,3.035,0.586,42.098,5.37,4.027,0.321,0.931,0.036,-0.023,0.002,-0.03,0.024,-0.013,-0.006,0.01,-0.036,-0.036,-0.021,3.581,-0.076,5.0,-0.038,4.004,2016-02-25,software_and_services
CTSH,DLB,2021-02-10,0.529,0.0,2.963,0.529,30.067,5.37,4.027,0.478,2.109,0.006,-0.008,0.011,0.039,-0.014,-0.001,0.016,0.009,0.003,0.023,-0.036,3.592,-0.039,3.662,-0.013,3.188,2016-02-25,software_and_services
