ticker_x,ticker_y,trade_date,adf_pass_rate,adf_pass_rate_recent,last_residual,beta,intercept,residual_mean_max,residual_quantile,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ADP,INTU,2020-10-01,0.745,0.0,3.355,1.979,-39.293,3.282,3.181,0.966,3.249,-0.025,-0.013,0.002,0.004,0.014,-0.009,-0.012,0.012,-0.049,-0.019,0.094,1.481,0.079,1.792,0.048,2.392,2015-10-15,software_and_services
ADP,MSFT,2020-10-01,0.51,0.0,2.638,1.132,-27.209,3.282,3.181,0.974,2.014,0.008,0.024,0.032,0.086,0.012,0.033,-0.072,-0.061,0.042,0.159,0.089,1.625,0.101,1.487,0.092,1.594,2015-10-15,software_and_services
ADP,NICE,2020-10-01,0.569,0.0,3.29,1.163,-25.431,3.282,3.181,0.831,0.173,0.051,0.038,-0.029,-0.13,-0.325,0.059,0.19,0.024,0.138,0.05,0.066,2.432,0.081,2.244,-0.02,3.545,2015-10-15,software_and_services
APPS,MMS,2020-10-01,0.51,0.5,-2.714,0.43,63.824,3.282,3.181,0.035,-0.807,-0.072,-0.091,0.014,-0.005,-0.022,0.069,0.039,-0.048,0.005,0.022,0.019,-2.37,-0.007,-2.837,-0.058,-3.781,2015-10-15,software_and_services
BFH,WIT,2020-10-01,0.549,0.167,2.834,0.012,2.989,3.282,3.181,0.522,1.102,0.014,0.014,-0.059,-0.005,0.017,0.005,0.005,-0.061,0.001,0.034,-0.017,3.026,-0.048,3.39,-0.135,4.387,2015-10-15,software_and_services
CTSH,DXC,2020-10-01,0.529,1.0,-2.967,2.74,-127.589,3.282,3.181,0.579,-0.993,0.033,0.025,0.018,0.041,-0.007,-0.002,0.009,-0.034,0.016,0.041,-0.029,-3.397,-0.109,-4.572,-0.135,-4.952,2015-10-15,software_and_services
DXC,WIT,2020-10-01,0.608,0.333,2.574,0.025,3.055,3.282,3.181,0.379,0.867,-0.06,-0.062,0.001,-0.042,0.035,-0.001,-0.029,-0.007,0.008,0.03,-0.033,2.97,-0.09,3.656,-0.153,4.419,2015-10-15,software_and_services
FICO,NICE,2020-10-01,0.51,0.0,3.168,0.388,27.728,3.282,3.181,0.547,1.123,0.028,-0.034,-0.062,-0.051,-0.036,-0.115,0.037,-0.036,-0.072,0.023,-0.038,4.61,0.011,2.737,-0.06,5.451,2015-10-15,software_and_services
FIS,NICE,2020-10-01,0.627,0.0,3.051,1.921,-85.796,3.282,3.181,0.203,0.777,-0.009,-0.008,-0.044,-0.017,0.012,-0.024,-0.028,-0.02,-0.038,-0.036,-0.078,6.204,-0.009,3.405,-0.123,8.006,2015-10-15,software_and_services
FISV,NICE,2020-10-01,0.627,0.0,3.091,1.889,-32.898,3.282,3.181,0.916,2.867,0.033,0.02,0.029,0.026,-0.023,0.016,0.03,-0.016,0.047,0.027,-0.033,3.747,0.025,2.595,-0.081,4.699,2015-10-15,software_and_services
GIB,INTU,2020-10-01,0.529,0.0,2.533,3.848,-24.113,3.282,3.181,0.854,2.141,0.004,0.099,-0.002,0.097,-0.001,-0.017,-0.008,-0.024,0.029,0.037,-0.018,2.839,-0.012,2.736,-0.016,2.808,2015-10-15,software_and_services
GIB,LPSN,2020-10-01,0.863,0.333,2.902,0.909,-32.793,3.282,3.181,0.94,1.837,0.099,0.155,0.097,0.017,-0.048,0.23,0.043,-0.027,0.061,0.013,-0.055,3.706,0.043,2.282,0.003,2.857,2015-10-15,software_and_services
GIB,NICE,2020-10-01,0.686,0.0,2.887,2.304,-19.272,3.282,3.181,0.98,0.125,0.013,0.04,0.013,0.042,-0.017,-0.009,-0.0,-0.002,0.027,-0.022,-0.036,3.337,-0.001,2.898,-0.077,3.842,2015-10-15,software_and_services
MA,NICE,2020-10-01,0.765,0.0,2.589,0.641,-16.487,3.282,3.181,0.199,1.183,-0.008,0.012,0.037,0.022,0.004,0.009,0.01,-0.031,-0.015,0.039,-0.072,5.506,-0.031,3.831,-0.098,6.569,2015-10-15,software_and_services
MA,V,2020-10-01,0.882,0.833,-3.052,0.523,31.087,3.282,3.181,0.565,-0.225,-0.03,0.006,-0.019,0.019,-0.071,0.009,0.072,-0.043,0.083,0.084,0.018,-0.582,0.027,0.616,0.022,-0.083,2015-10-15,software_and_services
MMS,ORCL,2020-10-01,1.0,1.0,3.053,0.591,10.144,3.282,3.181,0.501,0.637,0.002,0.017,0.048,0.024,-0.006,-0.071,0.022,-0.018,-0.017,-0.002,0.026,2.166,0.028,2.083,-0.026,3.945,2015-10-15,software_and_services
MMS,SNPS,2020-10-01,0.686,0.0,3.104,4.22,-157.781,3.282,3.181,0.184,3.054,-0.001,-0.023,-0.038,-0.069,0.007,-0.019,0.004,0.057,-0.036,-0.061,-0.004,3.176,0.004,3.045,-0.047,3.888,2015-10-15,software_and_services
MSFT,NICE,2020-10-01,0.98,1.0,2.624,0.946,12.989,3.282,3.181,0.497,0.147,-0.043,-0.017,-0.001,-0.01,-0.03,-0.007,0.006,-0.011,-0.016,0.035,-0.016,3.633,-0.016,3.646,-0.1,8.857,2015-10-15,software_and_services
NICE,V,2020-10-01,0.824,0.0,-2.69,0.742,54.25,3.282,3.181,0.008,-0.853,0.025,-0.006,-0.044,-0.013,0.015,0.002,-0.028,-0.01,0.013,0.017,-0.053,-4.815,-0.0,-2.709,-0.064,-5.268,2015-10-15,software_and_services
OTEX,SNPS,2020-10-01,0.588,0.0,2.939,7.2,-144.536,3.282,3.181,0.277,2.014,-0.007,0.005,-0.014,-0.045,-0.093,0.019,0.04,0.026,0.009,0.007,-0.076,4.93,-0.002,2.992,-0.041,4.012,2015-10-15,software_and_services
ABG,POOL,2020-10-01,0.588,0.0,2.562,2.13,13.649,3.326,3.31,0.809,2.114,0.049,-0.037,-0.027,-0.068,-0.108,0.012,0.076,0.004,0.034,0.002,-0.029,2.969,0.022,2.256,0.097,1.215,2015-10-15,retailing
AEO,KSS,2020-10-01,0.843,0.5,-3.752,3.603,-10.095,3.326,3.31,0.96,-1.538,0.043,0.007,0.039,0.021,-0.033,-0.027,0.018,0.008,0.017,-0.002,0.084,-2.726,0.094,-2.605,0.041,-3.259,2015-10-15,retailing
ANF,LOW,2020-10-01,0.51,0.0,3.056,-1.347,125.075,3.326,3.31,0.658,1.988,0.003,-0.044,-0.002,-0.04,-0.032,0.005,0.014,-0.018,-0.007,0.013,0.062,2.588,0.038,2.769,-0.012,3.146,2015-10-15,retailing
DBI,GME,2020-10-01,0.745,0.167,3.121,0.081,0.54,3.326,3.31,0.481,0.83,-0.028,0.017,0.016,0.053,0.003,-0.053,-0.027,-0.05,-0.037,-0.009,-0.098,3.732,-0.453,5.947,-0.728,7.663,2015-10-15,retailing
GPC,MNRO,2020-10-01,0.706,0.167,-2.935,0.996,-23.257,3.326,3.31,0.039,-1.555,0.052,0.029,-0.033,0.016,0.016,-0.026,-0.04,0.008,0.015,0.023,0.036,-2.411,-0.003,-2.982,0.043,-2.297,2015-10-15,retailing
MNRO,TSCO,2020-10-01,0.725,0.0,2.53,0.243,75.226,3.326,3.31,0.9,2.532,0.054,-0.024,0.043,-0.031,-0.077,0.106,0.032,-0.082,0.093,0.05,0.059,2.127,0.022,2.376,0.026,2.354,2015-10-15,retailing
ROST,WSM,2020-10-01,0.765,0.0,2.91,0.494,12.937,3.326,3.31,0.686,2.346,0.026,-0.001,0.088,-0.006,0.107,0.061,-0.128,-0.054,-0.023,0.001,-0.02,3.171,-0.064,3.733,0.04,2.397,2015-10-15,retailing
TJX,WSM,2020-10-01,0.686,0.0,2.609,1.156,2.481,3.326,3.31,0.808,1.678,0.023,-0.008,-0.063,0.002,0.065,0.002,-0.036,-0.05,-0.047,-0.003,-0.033,3.164,-0.053,3.505,0.028,2.141,2015-10-15,retailing
APA,GPRE,2020-10-01,0.765,0.333,2.931,0.283,6.137,3.141,2.931,0.949,1.384,-0.005,-0.081,-0.008,0.006,-0.018,0.005,0.026,-0.082,-0.035,0.051,-0.003,2.956,0.078,2.311,0.196,1.372,2015-10-15,energy
BKR,GPRE,2020-10-01,0.686,0.0,2.692,0.516,2.731,3.141,2.931,0.939,1.286,0.033,-0.008,-0.021,0.006,0.221,-0.049,-0.113,-0.027,-0.101,-0.029,0.056,2.189,0.176,1.099,0.288,0.087,2015-10-15,energy
CLNE,XOM,2020-10-01,0.627,0.0,-2.683,4.56,47.407,3.141,2.931,0.973,-1.256,-0.035,-0.008,-0.013,0.008,-0.022,0.022,0.041,-0.04,-0.001,0.031,-0.011,-2.727,-0.073,-2.967,-0.392,-4.211,2015-10-15,energy
