ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABMD,FMS,2018-12-21,0.706,-4.025,0.022,38.456,4.608,0.361,-3.303,0.007,0.014,-0.016,0.033,-0.03,-0.058,0.077,-0.017,0.008,0.055,0.054,-3.512,0.185,-2.266,0.224,-1.89,2014-01-07,health_care_equipment_and_services
ABMD,LH,2018-12-21,0.608,-3.627,0.162,116.082,4.608,0.042,-2.346,-0.005,0.033,0.017,0.014,0.006,-0.008,-0.044,-0.017,0.038,0.036,0.016,-3.364,0.075,-2.431,0.162,-1.045,2014-01-07,health_care_equipment_and_services
ABMD,XRAY,2018-12-21,0.608,-2.728,-0.063,66.547,4.608,0.061,-1.165,-0.029,-0.048,0.075,-0.087,-0.001,-0.059,-0.003,0.027,0.007,-0.025,0.513,-0.997,0.586,-0.751,0.801,-0.027,2014-01-07,health_care_equipment_and_services
ABT,CNC,2018-12-21,0.667,-2.933,1.268,-15.426,4.608,0.146,-0.192,-0.045,0.012,0.027,-0.015,0.015,-0.013,0.004,0.012,-0.065,-0.006,0.017,-2.184,-0.031,-4.254,-0.116,-7.934,2014-01-07,health_care_equipment_and_services
ABT,HUM,2018-12-21,0.588,-2.608,4.76,4.031,4.608,0.367,-0.574,0.024,0.018,-0.055,0.058,-0.012,0.032,-0.001,-0.011,-0.016,-0.014,0.014,-2.095,-0.026,-3.567,-0.115,-6.801,2014-01-07,health_care_equipment_and_services
ABT,QDEL,2018-12-21,0.529,-3.044,1.644,-41.482,4.608,0.001,-1.146,-0.037,-0.003,0.012,-0.03,0.039,-0.058,-0.038,0.029,-0.007,-0.035,0.012,-2.736,0.04,-2.004,0.001,-3.012,2014-01-07,health_care_equipment_and_services
ABT,RDNT,2018-12-21,0.765,-2.979,0.297,-5.015,4.608,0.077,-0.599,0.03,0.004,-0.004,0.029,0.052,0.019,-0.07,-0.005,0.055,-0.051,0.039,-2.031,0.022,-2.433,-0.039,-3.939,2014-01-07,health_care_equipment_and_services
ABT,SEM,2018-12-21,0.824,-2.534,0.25,3.154,4.608,0.004,-0.549,0.035,0.092,0.006,0.097,-0.069,-0.043,0.026,-0.01,0.01,-0.02,-0.043,-3.456,-0.073,-4.093,-0.139,-5.483,2014-01-07,health_care_equipment_and_services
ACHC,MDRX,2018-12-21,0.824,-2.625,0.027,11.588,4.608,0.77,-0.767,-0.144,-0.051,0.069,-0.043,-0.0,0.075,0.058,-0.024,-0.032,-0.023,0.306,-0.165,0.178,-1.195,0.063,-2.116,2014-01-07,health_care_equipment_and_services
ADUS,LH,2018-12-21,0.51,-3.462,0.973,110.959,4.608,0.275,-2.652,-0.008,0.022,0.011,0.008,0.026,-0.001,-0.028,0.016,-0.011,0.024,0.075,-2.469,0.094,-2.216,0.147,-1.52,2014-01-07,health_care_equipment_and_services
ADUS,NEOG,2018-12-21,0.667,-2.793,0.392,12.352,4.608,0.428,-1.616,0.059,0.031,0.015,-0.001,-0.024,0.02,0.016,-0.005,-0.024,-0.028,0.075,-1.719,0.038,-2.251,0.014,-2.588,2014-01-07,health_care_equipment_and_services
ALGN,FMS,2018-12-21,0.569,-4.441,0.033,36.973,4.608,0.327,-2.94,-0.022,0.05,-0.032,0.088,0.012,-0.082,-0.038,0.037,0.05,0.025,0.07,-3.629,0.165,-2.525,0.152,-2.674,2014-01-07,health_care_equipment_and_services
ALGN,ISRG,2018-12-21,0.902,2.726,0.384,42.263,4.608,0.734,1.378,0.01,-0.024,-0.043,0.014,-0.048,0.001,0.041,0.007,0.026,0.028,-0.097,4.713,-0.051,3.777,-0.052,3.793,2014-01-07,health_care_equipment_and_services
ALGN,LH,2018-12-21,0.961,-3.292,0.192,113.696,4.608,0.031,-1.248,-0.02,0.036,0.007,0.098,0.045,-0.017,-0.023,-0.059,-0.034,0.011,0.05,-2.334,0.067,-2.012,0.078,-1.804,2014-01-07,health_care_equipment_and_services
ALGN,MLAB,2018-12-21,0.529,2.525,0.286,87.975,4.608,0.157,0.785,0.057,-0.014,-0.005,-0.02,-0.013,-0.011,0.008,-0.043,-0.067,0.08,-0.079,3.583,-0.094,3.784,-0.081,3.605,2014-01-07,health_care_equipment_and_services
ALGN,RMD,2018-12-21,0.961,3.898,0.177,43.894,4.608,0.593,2.114,-0.037,0.025,0.015,-0.018,-0.005,0.082,0.009,0.002,-0.013,-0.061,-0.048,4.987,0.112,1.389,0.122,1.152,2014-01-07,health_care_equipment_and_services
ALGN,STE,2018-12-21,0.784,2.541,0.155,52.7,4.608,0.579,0.765,-0.0,0.023,-0.009,0.022,0.007,0.043,-0.008,0.002,0.027,-0.051,-0.063,3.829,-0.067,3.914,-0.065,3.872,2014-01-07,health_care_equipment_and_services
AMED,FMS,2018-12-21,0.529,-3.431,0.043,40.168,4.608,0.161,-2.854,0.007,-0.058,-0.013,-0.016,-0.038,-0.028,0.038,-0.007,-0.014,-0.001,0.069,-2.897,0.211,-1.791,0.215,-1.758,2014-01-07,health_care_equipment_and_services
AMN,FMS,2018-12-21,0.824,-4.111,0.244,32.165,4.608,0.813,-3.341,-0.011,-0.035,-0.037,-0.034,0.039,-0.092,-0.074,0.001,-0.026,-0.038,0.016,-3.935,0.192,-1.932,0.225,-1.553,2014-01-07,health_care_equipment_and_services
AMN,LH,2018-12-21,0.569,-3.619,1.708,73.073,4.608,0.527,-1.632,-0.003,-0.023,0.049,0.015,-0.016,0.02,-0.018,-0.025,0.01,0.027,-0.027,-4.159,0.11,-1.449,0.178,-0.12,2014-01-07,health_care_equipment_and_services
