ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABC,ENSG,2018-05-09,0.569,4.989,0.134,9.216,3.9,0.523,4.394,-0.021,0.045,0.019,-0.019,-0.014,0.022,0.03,-0.006,-0.021,-0.008,-0.095,6.794,-0.106,7.005,-0.072,6.371,2013-05-23,health_care_equipment_and_services
ABC,PDCO,2018-05-09,0.706,-3.126,0.03,32.5,3.9,0.857,-2.871,-0.013,-0.01,-0.007,-0.013,0.012,-0.012,-0.031,-0.015,0.053,-0.061,-0.02,-3.214,0.033,-2.984,0.024,-3.022,2013-05-23,health_care_equipment_and_services
ABMD,AMN,2018-05-09,0.863,-4.529,0.135,20.268,3.9,0.321,-0.271,-0.005,0.052,-0.007,0.038,0.021,-0.006,-0.013,0.03,0.021,-0.01,-0.038,-5.679,0.014,-4.092,-0.003,-4.605,2013-05-23,health_care_equipment_and_services
ABMD,ATRI,2018-05-09,0.588,-2.607,1.296,294.947,3.9,0.238,-2.043,0.053,0.02,0.02,-0.021,0.015,0.018,-0.012,0.002,-0.038,-0.023,-0.096,-4.175,-0.045,-3.335,0.004,-2.544,2013-05-23,health_care_equipment_and_services
ABMD,BDX,2018-05-09,0.745,-3.732,0.414,105.895,3.9,0.476,-2.833,-0.0,-0.02,0.068,-0.024,0.02,-0.023,-0.015,-0.014,-0.033,-0.022,-0.036,-4.752,0.003,-3.658,0.055,-2.191,2013-05-23,health_care_equipment_and_services
ABMD,FMS,2018-05-09,0.98,-3.087,0.057,33.91,3.9,0.724,-1.022,-0.004,0.018,0.043,0.023,-0.006,-0.01,0.021,-0.004,-0.04,0.011,-0.021,-3.694,-0.049,-4.478,-0.022,-3.721,2013-05-23,health_care_equipment_and_services
ABMD,LH,2018-05-09,0.941,-3.036,0.268,101.29,3.9,0.671,-1.302,0.027,0.026,-0.021,0.038,-0.033,-0.015,-0.017,-0.022,-0.012,-0.038,0.005,-2.881,0.0,-3.028,0.012,-2.653,2013-05-23,health_care_equipment_and_services
ABMD,RMD,2018-05-09,0.902,-3.761,0.211,36.067,3.9,0.673,-1.67,-0.038,0.007,0.038,-0.012,0.033,0.045,0.016,0.027,-0.005,0.031,-0.015,-4.328,-0.003,-3.858,0.033,-2.529,2013-05-23,health_care_equipment_and_services
ABMD,XRAY,2018-05-09,0.863,-3.1,-0.002,57.352,3.9,0.315,-1.249,0.038,-0.008,-0.067,-0.055,-0.023,0.069,0.067,-0.035,0.023,0.029,-0.035,-3.445,0.026,-2.841,-0.093,-4.025,2013-05-23,health_care_equipment_and_services
ABT,EHC,2018-05-09,0.569,3.098,0.625,3.898,3.9,0.095,1.306,0.005,0.001,0.03,0.027,-0.112,-0.01,0.1,0.039,0.024,0.036,0.003,3.007,-0.03,4.073,-0.096,6.251,2013-05-23,health_care_equipment_and_services
ABT,ENSG,2018-05-09,0.569,3.928,0.221,10.733,3.9,0.038,1.984,0.006,-0.013,-0.077,-0.065,-0.026,-0.01,0.08,0.061,0.05,-0.028,-0.077,5.672,-0.096,6.097,-0.037,4.758,2013-05-23,health_care_equipment_and_services
ABT,HAE,2018-05-09,0.529,3.487,1.61,-26.66,3.9,0.0,2.245,-0.113,0.127,0.042,0.057,-0.026,0.076,-0.015,0.011,0.018,0.004,-0.033,4.513,-0.031,4.454,-0.061,5.408,2013-05-23,health_care_equipment_and_services
ACHC,CAH,2018-05-09,0.569,-3.548,0.294,47.74,3.9,0.098,-0.749,0.002,0.001,-0.024,0.014,-0.0,-0.061,-0.011,-0.054,-0.042,0.038,0.021,-3.251,-0.037,-4.073,-0.037,-4.075,2013-05-23,health_care_equipment_and_services
AMED,XRAY,2018-05-09,0.922,-4.124,0.146,50.044,3.9,0.703,-2.382,-0.014,-0.005,-0.018,-0.056,-0.024,0.023,-0.004,-0.042,-0.046,0.014,-0.053,-4.82,-0.037,-4.611,-0.18,-6.466,2013-05-23,health_care_equipment_and_services
AMN,USPH,2018-05-09,0.824,2.734,1.061,18.033,3.9,0.803,0.495,-0.0,-0.04,0.043,0.012,-0.164,0.049,0.114,0.053,0.04,0.031,0.005,2.585,0.012,2.4,-0.118,6.018,2013-05-23,health_care_equipment_and_services
AMN,XRAY,2018-05-09,0.922,-3.283,0.025,56.159,3.9,0.292,-1.439,0.026,0.025,-0.003,-0.031,0.021,-0.012,-0.008,-0.081,-0.059,0.062,-0.037,-3.667,0.019,-3.089,-0.091,-4.229,2013-05-23,health_care_equipment_and_services
