ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABT,ANTM,2017-05-11,0.824,2.863,3.552,-9.391,3.38,0.673,1.849,0.024,-0.003,-0.021,0.012,0.029,0.008,-0.012,-0.024,-0.048,-0.044,0.02,2.375,0.016,2.48,0.023,2.3,2012-05-23,health_care_equipment_and_services
ABT,EHC,2017-05-11,0.882,2.596,0.511,7.756,3.38,0.511,0.87,0.105,0.049,-0.074,-0.012,-0.061,-0.009,0.129,0.051,0.02,0.024,0.038,1.639,0.06,1.084,0.088,0.379,2012-05-23,health_care_equipment_and_services
ABT,MD,2017-05-11,0.608,-2.502,1.252,19.612,3.38,0.002,-1.377,0.019,-0.006,-0.056,-0.044,-0.069,0.032,0.082,0.018,0.012,0.006,-0.018,-2.827,-0.025,-2.952,-0.173,-5.572,2012-05-23,health_care_equipment_and_services
ACHC,ANTM,2017-05-11,0.549,2.933,0.23,114.221,3.38,0.619,2.726,0.003,0.003,0.044,0.086,0.037,0.027,-0.042,-0.155,-0.098,0.025,-0.023,3.194,-0.054,3.536,-0.031,3.283,2012-05-23,health_care_equipment_and_services
ACHC,EHC,2017-05-11,0.549,2.654,0.017,26.469,3.38,0.364,1.173,-0.045,-0.001,0.025,0.026,0.071,-0.073,-0.025,0.052,-0.048,-0.045,0.015,2.449,0.031,2.241,0.081,1.568,2012-05-23,health_care_equipment_and_services
AMED,AMN,2017-05-11,0.863,-2.885,0.76,0.209,3.38,0.526,-0.259,0.061,-0.019,0.024,0.046,0.003,-0.002,-0.045,-0.008,0.005,0.016,-0.046,-4.381,-0.009,-3.174,0.09,0.04,2012-05-23,health_care_equipment_and_services
ANTM,MD,2017-05-11,0.784,-3.833,0.224,39.216,3.38,0.615,-3.106,0.033,0.018,0.015,-0.026,-0.012,0.023,0.024,-0.061,-0.051,0.012,0.009,-3.683,0.005,-3.753,-0.158,-6.361,2012-05-23,health_care_equipment_and_services
ATEC,QDEL,2017-05-11,0.824,2.656,0.35,18.602,3.38,0.842,0.527,0.025,-0.014,-0.045,-0.021,-0.022,0.005,-0.002,0.015,0.026,-0.033,-0.02,2.894,-0.092,3.759,-0.301,6.25,2012-05-23,health_care_equipment_and_services
ATRC,MD,2017-05-11,0.51,-3.052,1.394,41.864,3.38,0.395,-1.175,0.011,0.019,-0.016,0.027,0.017,0.011,0.019,0.034,-0.02,-0.025,0.027,-2.621,-0.02,-3.367,-0.172,-5.759,2012-05-23,health_care_equipment_and_services
ATRI,USPH,2017-05-11,0.627,-3.17,0.175,-16.331,3.38,0.105,-0.238,-0.017,-0.015,-0.05,-0.007,-0.035,-0.02,0.039,0.072,0.026,-0.042,-0.046,-5.075,-0.162,-9.938,-0.13,-8.572,2012-05-23,health_care_equipment_and_services
