ticker_x,ticker_y,trade_date,adf_pass_rate,adf_pass_rate_recent,last_residual,beta,intercept,residual_mean_max,residual_quantile,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ACIW,ADP,2021-08-03,0.98,0.833,4.49,3.543,41.857,3.842,4.49,0.401,1.788,-0.043,-0.06,-0.061,-0.035,0.015,0.023,0.018,-0.041,-0.025,0.042,0.009,4.244,0.013,4.135,-0.041,5.645,2016-08-16,software_and_services
ACIW,EXLS,2021-08-03,0.588,0.167,4.552,2.24,-1.196,3.842,4.49,0.011,4.521,-0.008,-0.018,-0.017,0.037,0.005,0.021,0.004,-0.04,-0.024,0.037,-0.037,5.3,-0.071,5.982,-0.044,5.432,2016-08-16,software_and_services
ACIW,GIB,2021-08-03,0.608,0.0,3.041,1.629,20.731,3.842,4.49,0.304,0.869,0.052,0.001,-0.025,0.008,0.012,0.004,-0.012,-0.045,0.023,0.058,-0.014,3.443,0.015,2.622,-0.004,3.142,2016-08-16,software_and_services
ACIW,IT,2021-08-03,0.784,0.0,5.651,5.013,-7.25,3.842,4.49,0.594,0.677,0.02,-0.043,-0.087,-0.052,0.003,-0.011,-0.014,0.039,0.012,-0.075,-0.045,6.537,-0.049,6.62,-0.09,7.421,2016-08-16,software_and_services
ACIW,ORCL,2021-08-03,0.608,0.0,4.097,1.377,11.644,3.842,4.49,0.488,3.926,-0.022,-0.009,-0.008,-0.083,-0.003,0.035,0.008,-0.019,0.018,0.021,-0.012,4.312,-0.021,4.466,-0.051,4.99,2016-08-16,software_and_services
ACIW,PAYX,2021-08-03,0.765,0.667,4.549,2.082,9.962,3.842,4.49,0.842,3.051,-0.039,-0.009,0.022,-0.039,0.01,0.001,-0.035,-0.004,-0.032,0.034,-0.006,4.692,-0.025,5.199,-0.056,5.978,2016-08-16,software_and_services
ACN,ORCL,2021-08-03,0.686,0.0,2.578,0.207,13.771,3.842,4.49,0.115,0.727,0.036,0.021,-0.022,0.004,-0.013,0.001,0.029,-0.051,-0.02,0.007,0.024,1.593,0.008,2.238,0.018,1.834,2016-08-16,software_and_services
ADP,IT,2021-08-03,0.706,0.0,3.423,1.395,-63.371,3.842,4.49,0.015,1.517,0.009,0.041,0.023,0.044,0.026,-0.008,-0.031,0.027,0.057,0.038,-0.042,4.855,-0.048,5.066,-0.038,4.726,2016-08-16,software_and_services
ANSS,EXLS,2021-08-03,0.51,0.0,3.097,0.152,31.623,3.842,4.49,0.287,2.094,-0.006,0.028,0.031,-0.043,0.048,-0.035,-0.048,0.007,-0.075,-0.001,-0.029,3.617,-0.075,4.466,-0.026,3.569,2016-08-16,software_and_services
APPS,EXLS,2021-08-03,0.608,0.167,3.73,0.463,60.412,3.842,4.49,0.42,1.234,0.004,-0.053,0.004,-0.069,0.006,0.006,-0.006,0.03,-0.017,-0.028,-0.044,4.6,-0.038,4.478,0.052,2.714,2016-08-16,software_and_services
APPS,ORCL,2021-08-03,0.667,0.0,3.8,0.323,48.635,3.842,4.49,0.344,1.287,-0.109,-0.024,0.011,0.013,0.005,0.006,-0.006,-0.011,0.022,0.007,-0.012,4.059,0.023,3.328,0.038,3.015,2016-08-16,software_and_services
AZPN,EXLS,2021-08-03,0.549,0.0,3.483,0.581,1.739,3.842,4.49,0.01,1.609,-0.116,-0.035,-0.013,-0.003,0.012,-0.012,-0.018,0.019,0.023,-0.058,-0.067,4.981,-0.104,5.791,0.005,3.373,2016-08-16,software_and_services
AZPN,IT,2021-08-03,0.569,0.0,4.254,1.109,22.028,3.842,4.49,0.722,0.037,0.022,-0.017,0.013,-0.024,-0.02,0.015,0.025,-0.026,0.033,0.015,-0.071,5.493,-0.077,5.598,-0.05,5.121,2016-08-16,software_and_services
AZPN,ORCL,2021-08-03,0.647,0.0,3.329,0.377,11.102,3.842,4.49,0.17,1.904,0.04,0.009,-0.02,0.007,0.002,-0.039,0.02,-0.055,-0.016,0.032,-0.041,4.165,-0.053,4.418,-0.006,3.443,2016-08-16,software_and_services
BB,WIT,2021-08-03,0.51,0.333,2.972,0.38,1.921,3.842,4.49,0.702,0.693,0.015,-0.003,-0.041,0.007,-0.016,0.017,0.055,0.005,0.04,0.008,-0.015,3.179,-0.044,3.571,0.005,2.905,2016-08-16,software_and_services
CDNS,ORCL,2021-08-03,0.765,0.0,2.966,0.267,32.957,3.842,4.49,0.373,1.863,0.007,0.037,-0.069,-0.009,-0.126,0.048,0.11,0.013,0.078,0.007,0.028,2.3,0.007,2.81,0.011,2.693,2016-08-16,software_and_services
CHKP,RAMP,2021-08-03,0.824,0.833,-2.815,0.929,-57.66,3.842,4.49,0.109,-0.459,-0.003,-0.016,-0.035,-0.017,0.001,-0.005,-0.005,0.051,0.01,-0.056,0.078,-1.149,0.131,-0.029,0.161,0.612,2016-08-16,software_and_services
CTSH,WIT,2021-08-03,0.608,0.0,2.848,0.121,-3.19,3.842,4.49,0.002,1.583,-0.006,-0.067,-0.062,0.028,0.015,0.038,0.029,-0.133,-0.117,0.068,-0.03,3.419,-0.018,3.195,-0.001,2.872,2016-08-16,software_and_services
CTXS,JKHY,2021-08-03,0.647,0.833,3.387,0.665,73.506,3.842,4.49,0.155,0.51,-0.044,0.024,0.029,-0.017,-0.021,-0.025,0.004,0.03,0.098,-0.004,-0.007,3.562,0.059,1.942,0.018,2.955,2016-08-16,software_and_services
DLB,EXLS,2021-08-03,0.549,0.0,3.679,0.932,4.383,3.842,4.49,0.593,1.386,-0.002,0.025,0.041,0.006,-0.012,-0.001,0.025,-0.041,-0.003,0.083,-0.026,4.631,-0.091,7.01,-0.067,6.145,2016-08-16,software_and_services
DSGX,ORCL,2021-08-03,0.784,0.0,2.63,0.709,23.414,3.842,4.49,0.178,1.469,-0.026,-0.01,-0.017,0.007,-0.012,0.036,0.016,-0.001,0.022,0.023,0.034,1.728,0.04,1.586,0.013,2.292,2016-08-16,software_and_services
DXC,WIT,2021-08-03,0.51,0.0,2.742,0.014,4.262,3.842,4.49,0.997,0.216,-0.008,-0.031,-0.049,-0.024,0.06,0.002,-0.031,-0.054,0.045,-0.019,-0.097,3.408,-0.054,3.11,-0.059,3.146,2016-08-16,software_and_services
EEFT,ORCL,2021-08-03,0.686,0.0,3.406,0.132,38.974,3.842,4.49,0.923,1.062,-0.049,-0.065,-0.052,-0.095,-0.023,0.009,0.019,-0.036,-0.021,0.061,0.001,3.392,-0.002,3.424,-0.067,4.149,2016-08-16,software_and_services
EGHT,EXLS,2021-08-03,0.549,0.0,3.607,1.584,36.045,3.842,4.49,0.631,2.858,-0.01,-0.005,-0.017,-0.005,0.007,0.001,-0.003,-0.0,-0.022,-0.03,-0.035,4.099,-0.074,4.639,-0.055,4.386,2016-08-16,software_and_services
EXLS,FIS,2021-08-03,0.51,0.0,-2.798,0.767,73.25,3.842,4.49,0.128,-1.546,-0.007,0.05,0.053,-0.026,-0.023,-0.045,-0.015,0.141,0.108,-0.078,-0.022,-3.197,-0.063,-3.931,-0.091,-4.453,2016-08-16,software_and_services
FICO,ORCL,2021-08-03,0.686,0.0,3.542,0.079,27.255,3.842,4.49,0.474,2.806,-0.088,-0.065,-0.012,-0.071,-0.025,0.006,0.036,0.007,0.075,0.034,-0.029,4.16,-0.065,4.948,-0.107,5.842,2016-08-16,software_and_services
FIS,ORCL,2021-08-03,0.549,0.0,4.298,0.413,3.159,3.842,4.49,0.204,0.076,0.034,0.016,0.002,0.019,-0.009,0.005,0.018,0.03,0.023,0.032,-0.005,4.387,-0.019,4.666,-0.081,5.825,2016-08-16,software_and_services
FIS,OTEX,2021-08-03,0.745,0.0,3.968,0.271,6.066,3.842,4.49,0.444,1.635,0.037,0.057,0.052,0.042,0.061,-0.025,-0.044,-0.051,0.0,0.037,-0.039,5.244,0.011,3.611,-0.033,5.027,2016-08-16,software_and_services
FIS,V,2021-08-03,0.569,0.167,4.665,1.703,-36.382,3.842,4.49,0.717,2.53,-0.001,0.033,0.028,0.034,-0.027,0.025,0.041,0.01,0.022,0.038,0.01,4.234,-0.011,5.14,-0.007,4.942,2016-08-16,software_and_services
FISV,OTEX,2021-08-03,0.725,0.0,3.024,0.305,10.135,3.842,4.49,0.452,1.297,0.016,-0.002,-0.035,-0.027,0.053,-0.018,-0.047,-0.004,-0.036,-0.034,-0.0,3.035,0.038,1.9,-0.005,3.162,2016-08-16,software_and_services
FLT,GIB,2021-08-03,0.647,0.0,3.018,0.205,20.652,3.842,4.49,0.967,1.666,-0.025,0.034,0.042,0.063,-0.029,0.016,0.018,-0.032,0.049,0.032,0.016,2.661,0.061,1.621,0.011,2.774,2016-08-16,software_and_services
FLT,OTEX,2021-08-03,0.51,0.167,2.951,0.099,15.398,3.842,4.49,0.416,2.209,-0.015,-0.003,-0.042,0.014,0.113,-0.047,-0.108,0.069,-0.065,-0.155,-0.024,3.429,0.056,1.853,0.018,2.598,2016-08-16,software_and_services
FORTY,ORCL,2021-08-03,0.529,0.0,3.548,0.377,31.653,3.842,4.49,0.45,3.001,-0.039,0.054,-0.022,0.065,0.011,-0.019,-0.034,0.02,0.002,-0.016,0.03,3.021,0.035,2.946,0.038,2.895,2016-08-16,software_and_services
FORTY,SPNS,2021-08-03,0.863,0.833,-2.802,0.361,-1.969,3.842,4.49,0.447,-0.211,-0.01,-0.052,-0.033,0.007,0.027,-0.021,-0.024,0.07,-0.006,-0.047,-0.007,-3.028,0.001,-2.754,0.03,-1.822,2016-08-16,software_and_services
G,ORCL,2021-08-03,0.725,0.0,2.574,1.406,3.757,3.842,4.49,0.325,1.369,-0.054,0.02,0.017,-0.039,-0.009,-0.001,-0.002,0.08,0.047,-0.018,0.017,2.128,-0.013,2.908,-0.032,3.39,2016-08-16,software_and_services
GIB,IT,2021-08-03,0.667,0.0,4.391,2.888,-57.229,3.842,4.49,0.083,4.052,-0.007,-0.004,-0.023,0.02,-0.014,0.022,0.017,-0.019,0.038,0.025,-0.026,5.116,-0.051,5.803,-0.071,6.367,2016-08-16,software_and_services
GIB,ORCL,2021-08-03,0.667,0.0,2.816,0.817,-3.829,3.842,4.49,0.163,1.919,0.037,-0.005,-0.06,-0.019,-0.04,0.025,0.037,-0.016,-0.07,0.046,0.001,2.802,-0.027,3.494,-0.039,3.775,2016-08-16,software_and_services
GPN,ORCL,2021-08-03,0.686,0.0,4.382,0.23,18.212,3.842,4.49,0.523,1.305,0.039,-0.003,-0.048,-0.035,0.016,0.036,-0.005,-0.0,-0.016,0.016,-0.014,4.633,-0.017,4.68,-0.081,5.798,2016-08-16,software_and_services
GPN,OTEX,2021-08-03,0.902,0.333,4.619,0.153,15.615,3.842,4.49,0.811,1.856,-0.05,-0.054,-0.01,-0.06,0.017,0.003,-0.015,0.002,-0.005,0.017,-0.054,6.498,0.017,4.024,-0.027,5.562,2016-08-16,software_and_services
IBM,ORCL,2021-08-03,0.608,0.833,2.682,0.672,-18.688,3.842,4.49,0.349,1.496,-0.025,0.022,0.046,0.039,-0.033,-0.004,0.038,0.057,-0.005,0.003,-0.012,2.958,0.003,2.611,-0.084,4.603,2016-08-16,software_and_services
IT,VRNT,2021-08-03,0.51,0.167,-3.096,0.204,-1.975,3.842,4.49,0.253,-1.715,-0.025,0.036,0.026,0.071,0.002,-0.013,-0.009,-0.028,0.054,0.018,-0.007,-3.239,0.001,-3.085,-0.027,-3.644,2016-08-16,software_and_services
LPSN,ORCL,2021-08-03,0.667,0.0,3.08,0.52,35.183,3.842,4.49,0.748,1.878,0.005,-0.044,-0.047,-0.043,-0.042,0.026,0.067,-0.027,0.028,0.054,-0.001,3.091,-0.015,3.358,-0.092,4.774,2016-08-16,software_and_services
MA,ORCL,2021-08-03,0.608,0.0,3.764,0.146,14.0,3.842,4.49,0.062,2.871,-0.01,-0.058,-0.03,-0.028,0.008,-0.052,0.004,-0.018,0.03,0.038,-0.02,4.264,-0.008,3.955,-0.068,5.481,2016-08-16,software_and_services
MA,V,2021-08-03,0.902,0.5,2.889,0.518,32.722,3.842,4.49,0.614,0.822,0.02,-0.008,-0.009,-0.015,0.009,-0.009,-0.019,0.026,-0.013,-0.049,-0.006,3.52,0.006,2.326,0.017,1.258,2016-08-16,software_and_services
MMS,ORCL,2021-08-03,1.0,1.0,3.64,1.037,-17.917,3.842,4.49,0.169,1.031,0.015,0.012,0.046,0.019,-0.07,-0.011,0.07,-0.018,-0.007,-0.039,-0.002,3.708,-0.011,4.044,-0.033,4.828,2016-08-16,software_and_services
MSFT,ORCL,2021-08-03,0.569,0.0,2.717,0.163,28.156,3.842,4.49,0.15,1.774,0.001,-0.008,0.034,-0.026,-0.019,0.013,0.037,0.001,-0.003,0.023,0.016,2.298,0.002,2.655,0.014,2.343,2016-08-16,software_and_services
NICE,ORCL,2021-08-03,0.647,0.0,2.823,0.148,29.746,3.842,4.49,0.512,2.201,0.014,0.041,0.012,0.058,-0.01,0.003,0.026,-0.046,-0.022,-0.003,0.019,2.45,0.003,2.754,-0.026,3.334,2016-08-16,software_and_services
OTEX,PRFT,2021-08-03,0.627,0.0,4.055,2.662,-66.742,3.842,4.49,0.064,1.705,-0.028,0.045,-0.021,0.052,-0.035,-0.011,0.042,-0.007,-0.08,-0.082,-0.049,5.806,-0.122,8.428,-0.127,8.596,2016-08-16,software_and_services
PEGA,SNPS,2021-08-03,0.627,0.833,3.772,2.063,-20.703,3.842,4.49,0.571,0.322,0.032,-0.035,0.012,-0.018,-0.018,0.029,-0.005,0.014,0.103,0.074,-0.028,4.977,-0.018,4.555,-0.101,8.137,2016-08-16,software_and_services
RAMP,SPSC,2021-08-03,0.529,0.833,3.088,1.248,5.488,3.842,4.49,0.631,3.037,-0.01,0.093,0.084,0.027,-0.022,0.001,0.014,-0.038,-0.078,-0.067,-0.061,3.621,-0.256,5.333,-0.095,3.919,2016-08-16,software_and_services
RAMP,SSNC,2021-08-03,0.647,0.833,2.871,0.447,36.714,3.842,4.49,0.905,2.025,-0.005,-0.018,-0.01,-0.011,-0.002,-0.005,0.008,-0.009,-0.006,0.005,0.058,2.159,0.106,1.575,0.051,2.241,2016-08-16,software_and_services
ANF,DDS,2021-08-03,0.569,0.0,2.98,3.214,-0.701,2.813,3.035,0.811,1.046,-0.013,-0.015,-0.001,0.016,0.021,0.003,-0.015,0.015,0.023,0.003,-0.089,4.693,0.004,2.896,-0.167,6.18,2016-08-16,retailing
DDS,GES,2021-08-03,0.902,0.167,-2.559,0.124,9.158,2.813,3.035,0.442,-1.192,-0.027,0.0,0.001,0.018,-0.01,-0.004,0.012,-0.023,0.019,0.041,-0.003,-2.593,-0.01,-2.686,-0.18,-4.789,2016-08-16,retailing
GES,PAG,2021-08-03,0.51,0.833,3.049,2.048,14.295,2.813,3.035,0.062,2.597,-0.051,0.006,-0.045,0.068,0.039,0.037,-0.088,0.031,-0.045,-0.06,0.03,2.643,-0.102,4.408,-0.145,4.994,2016-08-16,retailing
APA,GPRE,2021-08-03,0.51,0.0,3.25,0.108,13.548,2.86,3.08,0.964,0.39,0.013,0.001,0.035,0.007,0.003,0.011,-0.014,-0.02,0.012,0.028,0.045,2.987,0.077,2.803,-0.007,3.288,2016-08-16,energy
CLR,CPE,2021-08-03,0.725,1.0,-2.521,2.276,-25.315,2.86,3.08,0.165,-0.127,-0.044,-0.034,-0.023,-0.045,-0.021,-0.011,0.018,0.013,0.004,-0.002,-0.112,-4.727,-0.141,-5.306,-0.15,-5.492,2016-08-16,energy
CLR,RIG,2021-08-03,0.667,0.167,-2.909,0.223,-1.79,2.86,3.08,0.782,-0.645,-0.054,-0.144,-0.072,-0.049,0.021,-0.151,-0.026,0.035,-0.044,-0.014,-0.079,-3.993,-0.225,-6.01,-0.278,-6.737,2016-08-16,energy
CLR,SNP,2021-08-03,0.706,1.0,-2.73,0.675,29.86,2.86,3.08,0.813,-0.37,0.017,0.016,0.003,0.022,-0.019,0.012,0.029,0.012,-0.014,0.027,-0.015,-3.041,-0.05,-3.769,-0.07,-4.177,2016-08-16,energy
CVI,PBA,2021-08-03,0.882,0.667,2.672,0.319,18.155,2.86,3.08,0.824,1.088,-0.02,-0.015,-0.016,-0.011,-0.037,0.01,0.028,0.032,0.025,0.013,0.056,2.03,0.039,2.227,0.02,2.44,2016-08-16,energy
KOS,TRGP,2021-08-03,0.549,0.0,2.864,3.801,15.724,2.86,3.08,0.54,1.975,-0.031,-0.0,0.017,-0.01,-0.029,0.027,0.058,-0.01,-0.006,0.007,-0.021,3.035,-0.104,3.713,-0.146,4.053,2016-08-16,energy
BRFS,PM,2021-08-03,0.706,0.0,2.631,-0.588,77.016,2.705,2.91,0.797,1.682,0.051,0.006,0.016,-0.003,-0.021,0.058,0.046,-0.023,0.054,0.036,-0.031,2.958,0.031,2.308,0.065,1.948,2016-08-16,consumer_staples
CHEF,CVGW,2021-08-03,0.529,1.0,-2.504,1.13,45.076,2.705,2.91,0.715,-0.606,0.049,0.005,-0.022,0.021,-0.001,0.007,0.007,0.005,0.028,-0.016,-0.134,-3.95,-0.276,-5.496,-0.268,-5.407,2016-08-16,consumer_staples
CHEF,IPAR,2021-08-03,0.902,0.333,2.725,1.011,30.805,2.705,2.91,0.607,1.199,0.015,-0.001,0.005,-0.009,-0.018,-0.022,0.012,-0.009,0.029,0.002,0.065,1.65,0.063,1.677,-0.043,3.434,2016-08-16,consumer_staples
CL,PM,2021-08-03,0.588,0.0,2.512,0.774,19.905,2.705,2.91,0.052,1.404,-0.025,0.015,-0.018,0.05,0.035,-0.001,-0.035,0.035,0.003,-0.005,-0.024,3.077,0.001,2.49,0.022,2.014,2016-08-16,consumer_staples
CPB,PM,2021-08-03,0.686,0.0,2.852,0.625,47.373,2.705,2.91,0.478,1.947,-0.003,-0.015,-0.102,0.039,-0.02,0.061,0.071,-0.111,0.028,0.096,-0.028,3.271,0.016,2.617,0.033,2.359,2016-08-16,consumer_staples
