ticker_x,ticker_y,trade_date,adf_pass_rate,adf_pass_rate_recent,last_residual,beta,intercept,residual_mean_max,residual_quantile,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ADP,INTU,2020-08-19,0.804,0.0,3.657,2.056,-54.372,4.002,3.98,0.951,2.801,0.005,0.011,0.012,0.012,0.002,-0.004,-0.009,0.004,-0.038,-0.006,0.008,3.461,-0.018,4.132,0.049,2.401,2015-09-02,software_and_services
ADP,MSFT,2020-08-19,0.569,0.0,3.171,1.191,-39.24,4.002,3.98,0.955,1.431,-0.01,-0.043,-0.097,-0.048,-0.003,0.027,-0.012,0.018,0.017,0.035,0.016,2.955,0.01,3.031,0.108,1.688,2015-09-02,software_and_services
ADP,NICE,2020-08-19,0.627,0.0,3.973,1.209,-35.756,4.002,3.98,0.74,0.363,-0.011,-0.03,-0.011,0.004,0.017,0.01,-0.004,0.051,-0.031,-0.031,0.003,3.929,-0.008,4.113,0.09,2.491,2015-09-02,software_and_services
ADP,OTEX,2020-08-19,0.529,0.0,2.775,0.175,12.675,4.002,3.98,0.207,1.349,0.044,0.033,0.015,0.011,-0.01,0.018,0.042,-0.056,0.053,0.039,0.019,2.245,0.048,1.456,0.121,-0.58,2015-09-02,software_and_services
BFH,WIT,2020-08-19,0.549,0.667,2.505,0.013,2.755,4.002,3.98,0.437,0.575,-0.047,-0.009,0.017,0.049,-0.009,-0.006,0.004,-0.073,-0.049,0.028,-0.099,3.692,-0.13,4.06,-0.118,3.923,2015-09-02,software_and_services
CSGS,MMS,2020-08-19,0.686,0.167,2.543,0.612,39.93,4.002,3.98,0.392,0.645,0.039,-0.012,0.05,-0.036,-0.017,-0.01,0.02,0.002,0.008,-0.021,0.053,1.096,0.096,-0.067,0.025,1.865,2015-09-02,software_and_services
EEFT,ORCL,2020-08-19,0.51,1.0,2.663,0.093,38.162,4.002,3.98,0.576,0.594,-0.003,0.047,-0.072,-0.008,-0.051,0.016,0.019,0.058,0.11,-0.017,-0.062,4.096,-0.065,4.151,0.026,2.062,2015-09-02,software_and_services
FICO,NICE,2020-08-19,0.569,0.5,3.98,0.366,32.303,4.002,3.98,0.538,0.965,0.041,0.037,0.075,-0.017,-0.015,-0.04,0.003,-0.008,-0.06,0.038,0.022,2.98,-0.025,5.122,0.021,3.022,2015-09-02,software_and_services
FIS,NICE,2020-08-19,0.627,0.167,3.915,1.812,-74.924,4.002,3.98,0.192,1.124,0.041,0.003,0.013,0.026,-0.021,0.014,0.019,0.048,-0.029,-0.018,0.026,2.777,-0.034,5.41,-0.005,4.144,2015-09-02,software_and_services
FISV,NICE,2020-08-19,0.647,0.0,4.172,1.788,-27.043,4.002,3.98,0.897,0.195,-0.085,-0.031,-0.004,-0.025,0.018,0.056,-0.027,-0.067,0.068,-0.044,0.025,3.568,-0.037,5.064,0.015,3.799,2015-09-02,software_and_services
FLT,OTEX,2020-08-19,0.706,0.667,2.833,0.087,16.206,4.002,3.98,0.212,0.446,-0.009,-0.005,-0.034,0.029,-0.016,0.013,0.022,0.023,0.012,0.004,0.024,2.072,0.026,1.99,0.055,1.057,2015-09-02,software_and_services
GIB,LPSN,2020-08-19,0.863,0.667,5.247,0.875,-31.502,4.002,3.98,0.755,4.723,0.056,-0.007,0.007,-0.039,-0.01,0.041,0.023,-0.027,0.025,-0.008,0.107,3.184,0.02,4.864,0.082,3.658,2015-09-02,software_and_services
GIB,MA,2020-08-19,0.667,0.0,2.683,4.633,-78.5,4.002,3.98,0.891,2.247,-0.002,0.055,0.056,0.119,-0.041,-0.015,0.001,0.032,0.035,-0.0,-0.012,2.91,-0.002,2.722,0.004,2.603,2015-09-02,software_and_services
GIB,MMS,2020-08-19,0.51,0.833,2.68,0.422,37.859,4.002,3.98,0.325,0.759,0.155,0.054,0.006,-0.023,-0.071,0.013,0.059,-0.015,0.024,0.038,0.069,0.5,0.105,-0.627,0.037,1.518,2015-09-02,software_and_services
GIB,MSFT,2020-08-19,0.588,0.0,2.603,2.132,-18.073,4.002,3.98,0.97,1.943,-0.016,0.004,0.039,0.038,-0.053,0.04,-0.021,-0.135,0.113,0.152,0.02,2.371,-0.015,2.774,-0.004,2.65,2015-09-02,software_and_services
GIB,NICE,2020-08-19,0.745,0.0,3.255,2.31,-23.754,4.002,3.98,0.941,0.209,0.006,-0.025,-0.043,-0.079,0.018,-0.009,-0.003,0.028,-0.008,-0.037,0.006,3.175,-0.033,3.727,-0.019,3.531,2015-09-02,software_and_services
INTU,NICE,2020-08-19,0.549,0.0,3.063,0.663,-20.471,4.002,3.98,0.098,1.21,-0.04,0.008,-0.021,0.027,-0.016,0.003,0.025,-0.026,0.055,0.023,-0.006,3.259,0.012,2.654,0.05,1.315,2015-09-02,software_and_services
LPSN,OTEX,2020-08-19,0.706,1.0,-3.13,0.37,26.748,4.002,3.98,0.694,0.006,-0.015,-0.007,0.02,0.038,-0.016,-0.0,0.019,-0.014,0.022,0.014,0.051,-1.499,-0.015,-3.597,0.025,-2.316,2015-09-02,software_and_services
MA,NICE,2020-08-19,0.824,0.0,3.146,0.598,-7.092,4.002,3.98,0.487,2.228,0.008,-0.022,-0.02,-0.012,0.001,0.023,0.008,-0.041,-0.031,-0.006,0.015,2.525,-0.028,4.341,-0.02,3.97,2015-09-02,software_and_services
MA,V,2020-08-19,0.902,1.0,-2.619,0.532,29.074,4.002,3.98,0.472,-0.071,0.076,0.144,0.076,0.064,-0.026,0.199,0.028,-0.019,0.032,0.019,0.0,-2.582,-0.01,-4.183,0.02,0.492,2015-09-02,software_and_services
NICE,V,2020-08-19,0.882,0.167,-3.288,0.819,44.578,4.002,3.98,0.005,-1.006,0.052,-0.044,-0.015,-0.082,-0.001,-0.001,-0.0,-0.006,-0.027,-0.034,0.014,-2.659,-0.036,-4.903,0.003,-3.167,2015-09-02,software_and_services
ABG,POOL,2020-08-19,0.627,0.0,2.632,1.91,25.871,3.544,4.081,0.694,2.316,-0.025,-0.024,-0.027,0.004,0.017,-0.008,-0.006,0.005,-0.018,0.014,0.012,2.454,-0.027,3.045,0.057,1.769,2015-09-02,retailing
ABG,WSM,2020-08-19,0.608,0.0,2.629,0.523,15.896,3.544,4.081,0.934,1.193,0.039,0.017,-0.004,-0.069,-0.044,0.039,0.019,-0.057,0.039,0.033,0.023,2.183,-0.035,3.304,0.055,1.553,2015-09-02,retailing
ANF,LOW,2020-08-19,0.51,0.5,3.097,-0.691,110.096,3.544,4.081,0.622,1.961,0.009,0.013,0.03,-0.028,0.008,-0.023,-0.009,0.016,0.062,0.017,-0.035,3.406,-0.133,4.271,-0.056,3.59,2015-09-02,retailing
