ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,betas_rsquared,arima_forecast,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ADUS,ANTM,2021-10-21,0.706,3.189,1.106,197.465,3.95,0.75979733,2.6410215,0.074,2.33,-0.011,3.317,-0.029,3.523,2016-11-03,health_care_equipment_and_services
ADUS,MLAB,2021-10-21,0.804,2.895,1.04,155.384,3.95,0.58937365,0.7217672,0.032,2.344,-0.028,3.376,0.016,2.614,2016-11-03,health_care_equipment_and_services
ADUS,OPCH,2021-10-21,0.784,2.961,0.126,4.035,3.95,0.65352213,2.3539646,0.051,2.496,-0.008,3.03,0.095,2.099,2016-11-03,health_care_equipment_and_services
ALGN,ANTM,2021-10-21,0.627,3.361,0.25,202.568,3.95,0.59914684,0.38573006,0.062,1.734,-0.017,3.807,-0.081,5.459,2016-11-03,health_care_equipment_and_services
AMED,ANTM,2021-10-21,0.745,3.447,0.403,217.76,3.95,0.5378164,2.6798172,0.033,3.054,-0.042,3.952,-0.053,4.081,2016-11-03,health_care_equipment_and_services
AMED,DGX,2021-10-21,0.549,2.762,0.217,67.705,3.95,0.4732939,2.059459,-0.014,2.93,-0.13,4.359,-0.002,2.789,2016-11-03,health_care_equipment_and_services
AMED,HOLX,2021-10-21,0.647,2.546,0.171,25.241,3.95,0.33506787,1.465567,-0.012,2.705,-0.039,3.062,-0.028,2.91,2016-11-03,health_care_equipment_and_services
AMED,HUM,2021-10-21,0.686,3.542,0.935,175.027,3.95,0.82709354,1.1827403,0.046,2.754,0.004,3.478,0.086,2.076,2016-11-03,health_care_equipment_and_services
AMED,MLAB,2021-10-21,0.569,2.83,0.275,194.181,3.95,0.3606784,0.65258664,-0.025,3.218,-0.069,3.913,-0.002,2.863,2016-11-03,health_care_equipment_and_services
AMED,OPCH,2021-10-21,0.882,2.944,0.034,8.506,3.95,0.78180856,2.2470639,-0.022,3.122,-0.06,3.429,0.08,2.299,2016-11-03,health_care_equipment_and_services
AMED,UNH,2021-10-21,0.51,3.559,0.758,153.758,3.95,0.6536548,3.4568634,0.008,3.462,-0.093,4.752,-0.082,4.6,2016-11-03,health_care_equipment_and_services
AMN,HCA,2021-10-21,0.706,2.537,2.17,5.919,3.95,0.51954913,0.13016987,0.137,-1.548,0.126,-1.197,0.023,1.844,2016-11-03,health_care_equipment_and_services
ANTM,EHC,2021-10-21,0.608,-2.933,0.112,21.267,3.95,0.59091717,-1.1657333,-0.054,-4.145,-0.077,-4.635,-0.074,-4.588,2016-11-03,health_care_equipment_and_services
ANTM,ENSG,2021-10-21,0.686,-2.889,0.326,-38.461,3.95,0.04142542,-0.7194259,0.055,-1.645,0.005,-2.777,-0.009,-3.09,2016-11-03,health_care_equipment_and_services
ATEC,ENOV,2021-10-21,0.667,3.054,2.63,37.025,3.95,0.730041,0.48021883,-0.007,3.188,0.08,1.539,0.085,1.436,2016-11-03,health_care_equipment_and_services
ATEC,MCK,2021-10-21,0.784,2.815,5.31,110.542,3.95,0.68663627,0.23066926,-0.067,4.43,-0.114,5.588,-0.183,7.263,2016-11-03,health_care_equipment_and_services
ATEC,OPCH,2021-10-21,0.941,2.759,0.695,9.523,3.95,0.8147832,1.2265649,-0.04,3.239,-0.053,3.396,0.07,1.911,2016-11-03,health_care_equipment_and_services
ATEC,SYK,2021-10-21,0.922,2.755,6.204,160.117,3.95,0.7533954,0.570783,0.022,2.238,0.052,1.517,0.027,2.106,2016-11-03,health_care_equipment_and_services
CAH,ENOV,2021-10-21,0.863,3.152,2.025,-38.472,3.95,0.00080811896,1.0239812,0.001,3.142,0.063,1.92,0.103,1.151,2016-11-03,health_care_equipment_and_services
CAH,OPCH,2021-10-21,0.647,3.228,0.56,-11.597,3.95,0.11578359,1.2868538,-0.021,3.571,-0.023,3.603,0.091,1.779,2016-11-03,health_care_equipment_and_services
CHE,OPCH,2021-10-21,0.804,2.522,0.031,2.01,3.95,0.50599605,1.8429272,0.013,2.382,-0.003,2.549,0.1,1.485,2016-11-03,health_care_equipment_and_services
CI,CVS,2021-10-21,0.667,2.545,0.32,4.039,3.95,0.20442341,1.2762965,-0.052,4.007,-0.079,4.763,-0.055,4.079,2016-11-03,health_care_equipment_and_services
CI,OPCH,2021-10-21,0.98,2.705,0.114,-6.645,3.95,0.6448508,0.85935956,-0.029,3.181,-0.02,3.042,0.121,0.679,2016-11-03,health_care_equipment_and_services
COO,CRVL,2021-10-21,0.824,3.043,0.54,-88.236,3.95,0.11271592,0.78364086,-0.067,5.119,-0.084,5.667,-0.045,4.437,2016-11-03,health_care_equipment_and_services
CVS,EHC,2021-10-21,0.569,-2.576,0.547,18.772,3.95,0.04931165,-0.56822467,-0.105,-5.223,-0.132,-5.915,-0.142,-6.172,2016-11-03,health_care_equipment_and_services
EHC,GMED,2021-10-21,0.686,2.874,1.316,-15.665,3.95,0.026891176,1.2192681,0.007,2.731,0.002,2.839,0.014,2.589,2016-11-03,health_care_equipment_and_services
EHC,OPCH,2021-10-21,0.961,3.54,0.471,-10.585,3.95,0.054756656,1.457675,-0.082,5.021,-0.085,5.079,0.014,3.292,2016-11-03,health_care_equipment_and_services
EHC,RDNT,2021-10-21,0.686,2.659,0.666,-17.754,3.95,0.05360642,1.3703687,-0.04,3.3,-0.043,3.352,-0.002,2.691,2016-11-03,health_care_equipment_and_services
EHC,THC,2021-10-21,0.706,3.013,1.947,-70.387,3.95,0.0027046686,1.4463515,-0.119,4.974,-0.098,4.619,-0.1,4.656,2016-11-03,health_care_equipment_and_services
ENSG,OPCH,2021-10-21,0.882,2.593,0.173,5.066,3.95,0.5630076,1.3442096,0.01,2.464,-0.011,2.736,0.105,1.277,2016-11-03,health_care_equipment_and_services
ENSG,SYK,2021-10-21,0.627,2.6,1.628,115.636,3.95,0.738035,0.720217,0.06,1.075,0.078,0.621,0.062,1.038,2016-11-03,health_care_equipment_and_services
LHCG,MASI,2021-10-21,0.745,3.523,1.132,18.911,3.95,0.75710416,2.322259,-0.081,4.889,-0.045,4.277,0.071,2.336,2016-11-03,health_care_equipment_and_services
LHCG,MLAB,2021-10-21,0.588,2.943,0.444,176.834,3.95,0.2917946,0.5612884,-0.042,3.708,-0.08,4.384,-0.011,3.146,2016-11-03,health_care_equipment_and_services
LHCG,OPCH,2021-10-21,0.843,2.903,0.052,6.851,3.95,0.60184616,2.2500196,-0.045,3.302,-0.075,3.557,0.065,2.332,2016-11-03,health_care_equipment_and_services
LHCG,TNDM,2021-10-21,0.569,3.851,0.468,6.893,3.95,0.26764172,2.024818,-0.092,5.221,-0.157,6.196,-0.048,4.567,2016-11-03,health_care_equipment_and_services
MDT,OPCH,2021-10-21,0.98,2.621,0.25,-10.435,3.95,0.15251054,0.69005895,-0.034,3.394,-0.114,5.234,-0.001,2.654,2016-11-03,health_care_equipment_and_services
NEOG,OPCH,2021-10-21,0.922,2.694,0.609,-7.097,3.95,0.12093103,1.0697534,0.016,2.401,0.003,2.646,-0.003,2.748,2016-11-03,health_care_equipment_and_services
ACIW,ADP,2021-10-21,0.824,3.23,3.273,51.807,4.61,0.7435001,2.5320222,-0.053,4.158,-0.026,3.689,0.013,3.008,2016-11-03,software_and_services
ACIW,AZPN,2021-10-21,0.765,3.19,3.131,19.183,4.61,0.6087899,0.8824181,0.044,2.361,0.079,1.712,0.092,1.451,2016-11-03,software_and_services
ACIW,PAYX,2021-10-21,0.804,3.535,1.955,18.933,4.61,0.95698357,2.34274,0.006,3.448,0.01,3.389,0.044,2.866,2016-11-03,software_and_services
ACIW,PRGS,2021-10-21,0.745,3.615,0.692,16.983,4.61,0.46049273,1.0017295,-0.007,3.776,0.065,2.178,0.105,1.291,2016-11-03,software_and_services
ACIW,VRNT,2021-10-21,0.549,2.715,1.405,-14.651,4.61,0.025262214,1.555313,0.008,2.6,0.0,2.71,-0.031,3.15,2016-11-03,software_and_services
ACIW,WNS,2021-10-21,0.647,2.669,1.562,12.558,4.61,0.79912394,1.9473733,-0.018,2.949,0.034,2.157,0.016,2.419,2016-11-03,software_and_services
ACN,LPSN,2021-10-21,0.784,-3.065,0.251,-11.41,4.61,0.003892439,-0.90161306,-0.12,-5.454,-0.197,-7.002,-0.152,-6.094,2016-11-03,software_and_services
ADP,IBM,2021-10-21,0.784,-2.746,0.385,52.506,4.61,0.32644376,-0.24930723,-0.069,-5.136,0.004,-2.611,0.034,-1.562,2016-11-03,software_and_services
ADSK,DSGX,2021-10-21,0.745,2.688,0.222,1.594,4.61,0.83308256,0.89169234,-0.02,3.295,-0.009,2.965,0.002,2.616,2016-11-03,software_and_services
ADSK,GLOB,2021-10-21,0.667,2.63,1.076,-82.366,4.61,0.45912743,1.0266851,0.033,1.74,0.001,2.602,0.022,2.053,2016-11-03,software_and_services
ADSK,NOW,2021-10-21,0.922,2.582,2.219,-92.532,4.61,0.6521354,0.5892213,0.035,1.356,-0.001,2.608,0.023,1.785,2016-11-03,software_and_services
ADSK,SPSC,2021-10-21,0.882,3.919,0.437,-19.579,4.61,0.85018307,3.2068954,0.075,2.161,0.037,3.053,0.063,2.448,2016-11-03,software_and_services
AKAM,BR,2021-10-21,0.549,2.644,1.179,15.541,4.61,0.32263553,1.5597215,0.036,1.852,0.049,1.553,0.096,0.501,2016-11-03,software_and_services
AKAM,FORTY,2021-10-21,0.549,2.65,1.134,-38.964,4.61,0.02631152,0.3889841,-0.059,4.321,-0.013,3.007,0.009,2.388,2016-11-03,software_and_services
AKAM,PAYC,2021-10-21,0.529,2.872,5.148,-196.274,4.61,0.64025694,1.4576193,0.069,1.6,0.141,0.282,0.224,-1.232,2016-11-03,software_and_services
ANSS,DSGX,2021-10-21,0.706,2.772,0.185,-0.924,4.61,0.48802757,1.4368808,-0.006,2.94,0.059,1.176,0.045,1.557,2016-11-03,software_and_services
ANSS,PCTY,2021-10-21,0.51,3.572,0.705,-49.921,4.61,0.8547061,2.996691,0.084,1.603,0.149,0.091,0.143,0.24,2016-11-03,software_and_services
ATEN,MGI,2021-10-21,0.569,-2.544,1.095,-4.249,4.61,0.04715358,-0.45642406,-0.191,-5.357,-0.059,-3.414,0.056,-1.725,2016-11-03,software_and_services
BB,MARA,2021-10-21,0.51,2.537,3.604,-16.992,4.61,0.0986926,0.36510217,-0.075,3.179,0.099,1.688,0.206,0.772,2016-11-03,software_and_services
BFH,MARA,2021-10-21,0.569,2.827,-0.008,11.007,4.61,0.7216229,2.69845,-0.075,3.088,0.329,1.672,0.576,0.807,2016-11-03,software_and_services
CDNS,PCTY,2021-10-21,0.745,2.632,1.528,-2.38,4.61,0.6474082,0.98433757,0.108,-0.74,0.167,-2.599,0.155,-2.212,2016-11-03,software_and_services
CDNS,PEGA,2021-10-21,0.824,-2.539,0.796,21.181,4.61,0.4545626,-0.7153122,-0.11,-5.786,-0.139,-6.67,-0.095,-5.346,2016-11-03,software_and_services
CDNS,WIX,2021-10-21,0.51,-3.006,1.815,20.376,4.61,0.3131475,-1.8357782,-0.145,-4.825,-0.15,-4.89,-0.082,-4.041,2016-11-03,software_and_services
CRGE,MARA,2021-10-21,0.529,4.022,11.426,-3.993,4.61,0.8574087,0.08872448,-0.005,4.102,0.242,-0.154,0.342,-1.883,2016-11-03,software_and_services
CTXS,QLYS,2021-10-21,0.608,2.59,0.48,39.732,4.61,0.47410744,0.70151263,-0.171,5.115,-0.14,4.65,-0.043,3.228,2016-11-03,software_and_services
DLB,PANW,2021-10-21,0.549,3.849,4.706,-73.881,4.61,0.56569594,0.5848515,-0.037,4.743,-0.035,4.672,0.0,3.847,2016-11-03,software_and_services
DSGX,FICO,2021-10-21,0.627,-3.109,5.653,100.277,4.61,0.09915098,-1.9423295,-0.101,-4.811,0.046,-2.332,0.119,-1.106,2016-11-03,software_and_services
DSGX,FIVN,2021-10-21,0.765,-2.685,3.307,-57.688,4.61,0.057732023,-1.4817624,-0.076,-4.243,-0.015,-2.984,0.026,-2.142,2016-11-03,software_and_services
DSGX,PEGA,2021-10-21,0.745,-2.669,1.872,3.925,4.61,0.0871717,-1.3594799,-0.082,-4.822,-0.051,-4.018,-0.036,-3.603,2016-11-03,software_and_services
DXC,MARA,2021-10-21,0.529,2.831,-0.044,11.877,4.61,0.98906946,2.706404,-0.073,3.084,0.337,1.67,0.588,0.804,2016-11-03,software_and_services
EBIX,MARA,2021-10-21,0.549,2.815,-0.139,15.17,4.61,0.8345912,2.4439092,-0.091,3.111,0.358,1.646,0.625,0.774,2016-11-03,software_and_services
EEFT,IT,2021-10-21,0.569,3.258,0.797,61.744,4.61,0.92546403,1.3457875,-0.061,3.78,-0.002,3.274,0.106,2.357,2016-11-03,software_and_services
EEFT,PRGS,2021-10-21,0.725,3.074,0.108,25.312,4.61,0.85668844,1.0651739,-0.052,3.963,0.031,2.543,0.092,1.498,2016-11-03,software_and_services
EGHT,IT,2021-10-21,0.765,3.212,4.206,72.35,4.61,0.8968351,0.3522825,-0.061,3.75,-0.049,3.648,0.032,2.93,2016-11-03,software_and_services
EGHT,PRGS,2021-10-21,0.804,2.887,0.498,28.39,4.61,0.7039378,0.7017781,-0.05,3.749,-0.004,2.964,0.036,2.267,2016-11-03,software_and_services
FICO,MA,2021-10-21,0.686,2.946,0.547,88.779,4.61,0.42602155,0.09699905,-0.019,3.707,0.025,1.94,0.019,2.182,2016-11-03,software_and_services
FICO,MANH,2021-10-21,0.667,3.738,0.287,-16.702,4.61,0.5722771,0.55552936,-0.048,4.485,0.076,2.549,0.162,1.21,2016-11-03,software_and_services
FICO,NICE,2021-10-21,0.627,3.068,0.511,-5.293,4.61,0.40504995,1.7798616,-0.076,4.546,-0.018,3.417,0.087,1.375,2016-11-03,software_and_services
FICO,ORCL,2021-10-21,0.686,3.572,0.092,23.746,4.61,0.23095325,0.26968887,-0.018,3.818,0.047,2.908,0.116,1.948,2016-11-03,software_and_services
FICO,OTEX,2021-10-21,0.882,2.53,0.052,22.373,4.61,0.60412514,1.2151673,-0.06,4.056,0.065,0.86,0.072,0.692,2016-11-03,software_and_services
FICO,PAYC,2021-10-21,0.902,4.34,0.905,-50.834,4.61,0.94357985,4.1364923,0.02,3.98,0.147,1.675,0.267,-0.515,2016-11-03,software_and_services
FICO,PCTY,2021-10-21,0.784,4.334,0.471,-37.186,4.61,0.7055036,0.3930499,0.002,4.307,0.149,2.1,0.246,0.65,2016-11-03,software_and_services
FICO,PRGS,2021-10-21,0.765,2.874,0.031,27.596,4.61,0.30045345,0.78677815,-0.054,3.868,0.049,1.963,0.104,0.953,2016-11-03,software_and_services
FICO,V,2021-10-21,0.608,3.379,0.293,76.621,4.61,0.43826512,0.5757263,0.041,1.927,0.056,1.389,0.084,0.35,2016-11-03,software_and_services
FICO,WNS,2021-10-21,0.588,2.702,0.094,27.755,4.61,0.31235203,1.3940073,-0.082,4.184,0.011,2.496,0.004,2.632,2016-11-03,software_and_services
FIS,ORCL,2021-10-21,0.608,3.249,0.369,11.406,4.61,0.32434592,1.6250364,-0.021,3.501,-0.003,3.285,0.065,2.475,2016-11-03,software_and_services
FIS,PAYC,2021-10-21,0.647,3.365,4.283,-256.189,4.61,0.40536547,3.1498058,0.002,3.337,0.054,2.633,0.163,1.172,2016-11-03,software_and_services
FIS,PRGS,2021-10-21,0.725,2.836,0.143,21.06,4.61,0.1700019,1.2034483,-0.057,3.794,0.008,2.694,0.062,1.793,2016-11-03,software_and_services
FISV,PRGS,2021-10-21,0.804,2.645,0.231,15.717,4.61,0.121294856,0.8819533,-0.055,3.872,0.019,2.221,0.062,1.254,2016-11-03,software_and_services
FIVN,GLOB,2021-10-21,0.784,3.623,1.244,17.777,4.61,0.87873906,2.5731146,-0.019,4.006,0.005,3.517,0.073,2.153,2016-11-03,software_and_services
FIVN,NOW,2021-10-21,0.941,3.84,2.572,113.325,4.61,0.5187289,1.6691346,-0.015,4.234,0.003,3.768,0.072,1.938,2016-11-03,software_and_services
FIVN,ORCL,2021-10-21,0.608,3.288,0.2,37.589,4.61,0.26127023,2.769762,0.002,3.26,0.005,3.199,0.046,2.526,2016-11-03,software_and_services
FIVN,PAYC,2021-10-21,0.549,3.221,1.72,111.002,4.61,0.31135502,1.607102,0.056,2.225,0.102,1.416,0.195,-0.232,2016-11-03,software_and_services
FIVN,PCTY,2021-10-21,0.725,3.964,0.953,41.077,4.61,0.6455528,3.6532762,0.033,3.397,0.102,2.197,0.166,1.085,2016-11-03,software_and_services
FIVN,SNPS,2021-10-21,0.667,3.489,1.251,51.513,4.61,0.890952,1.6016489,-0.096,6.022,-0.121,6.7,-0.058,5.036,2016-11-03,software_and_services
FIVN,SPSC,2021-10-21,0.627,4.486,0.499,21.792,4.61,0.7773641,0.55554205,0.04,3.783,0.049,3.622,0.117,2.421,2016-11-03,software_and_services
