ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,betas_rsquared,arima_forecast,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABT,BDX,2020-09-25,0.706,-3.134,0.907,161.375,4.56,0.2436806,-0.363865,0.039,-2.158,0.003,-3.053,0.062,-1.572,2015-10-09,health_care_equipment_and_services
ABT,CYRX,2020-09-25,0.569,3.239,0.526,-22.018,4.56,0.06587285,1.3704004,0.054,2.156,0.039,2.449,0.043,2.372,2015-10-09,health_care_equipment_and_services
ANTM,CYRX,2020-09-25,0.529,3.789,0.116,-13.114,4.56,0.84955716,3.3339937,0.097,2.888,0.109,2.783,0.102,2.843,2015-10-09,health_care_equipment_and_services
ANTM,ISRG,2020-09-25,0.608,3.004,0.679,1.054,4.56,0.86006784,1.0903087,0.043,2.056,0.056,1.77,-0.021,3.467,2015-10-09,health_care_equipment_and_services
BAX,CHE,2020-09-25,0.667,2.906,8.461,-269.939,4.56,0.10698807,0.2496019,-0.004,3.045,-0.008,3.181,-0.044,4.453,2015-10-09,health_care_equipment_and_services
BAX,CYRX,2020-09-25,0.843,4.197,0.648,-31.604,4.56,0.64079887,3.9567502,0.027,3.815,-0.007,4.294,0.018,3.94,2015-10-09,health_care_equipment_and_services
BAX,SLP,2020-09-25,0.529,4.124,1.187,-59.064,4.56,0.037125878,3.9095995,0.014,3.878,0.082,2.65,-0.005,4.221,2015-10-09,health_care_equipment_and_services
BDX,CYRX,2020-09-25,0.804,4.248,0.221,-34.021,4.56,0.5901585,4.0178485,0.065,3.477,0.029,3.907,0.073,3.389,2015-10-09,health_care_equipment_and_services
BDX,ISRG,2020-09-25,0.941,3.948,1.122,-83.275,4.56,0.41007817,1.0808856,0.014,3.558,-0.025,4.623,-0.038,4.997,2015-10-09,health_care_equipment_and_services
BDX,QDEL,2020-09-25,0.725,2.72,1.322,-218.662,4.56,0.34853718,2.3620863,-0.091,3.629,0.06,2.121,0.064,2.084,2015-10-09,health_care_equipment_and_services
BDX,RMD,2020-09-25,0.667,2.627,1.231,-158.275,4.56,0.0429444,1.2021658,0.023,2.207,-0.073,3.972,-0.033,3.23,2015-10-09,health_care_equipment_and_services
BDX,UNH,2020-09-25,0.784,3.105,1.174,-22.875,4.56,0.68253684,0.7731556,0.0,3.1,-0.049,4.369,-0.019,3.607,2015-10-09,health_care_equipment_and_services
BSX,ENSG,2020-09-25,0.529,2.899,1.622,-19.486,4.56,0.06779809,0.7189255,-0.03,3.595,-0.182,7.113,-0.183,7.153,2015-10-09,health_care_equipment_and_services
BSX,LHCG,2020-09-25,0.608,3.049,4.513,-50.31,4.56,0.835479,2.9590938,-0.054,3.768,-0.028,3.423,-0.08,4.117,2015-10-09,health_care_equipment_and_services
BSX,STE,2020-09-25,0.549,2.693,3.807,-13.954,4.56,0.10393376,1.8997625,-0.057,3.904,-0.11,5.006,-0.086,4.501,2015-10-09,health_care_equipment_and_services
CHE,CYRX,2020-09-25,0.843,3.651,0.085,-14.092,4.56,0.5172077,1.9800662,0.034,3.104,-0.002,3.678,0.069,2.554,2015-10-09,health_care_equipment_and_services
CNMD,CYRX,2020-09-25,0.706,3.776,0.203,0.884,4.56,0.91943014,1.0531294,0.057,3.341,0.121,2.85,0.141,2.696,2015-10-09,health_care_equipment_and_services
CNMD,SLP,2020-09-25,0.529,3.376,0.367,0.776,4.56,0.9776232,0.58021885,0.04,3.056,0.288,1.09,0.122,2.411,2015-10-09,health_care_equipment_and_services
CNMD,STE,2020-09-25,0.588,2.615,1.137,37.299,4.56,0.7129687,2.1930435,-0.037,3.167,0.051,1.845,0.096,1.163,2015-10-09,health_care_equipment_and_services
COO,SNN,2020-09-25,0.784,-2.817,0.099,9.533,4.56,0.1188415,-0.6484612,-0.008,-3.051,0.028,-2.028,0.034,-1.857,2015-10-09,health_care_equipment_and_services
CRVL,SNN,2020-09-25,0.922,-2.597,0.286,18.171,4.56,0.86432517,-0.21077938,-0.027,-3.27,-0.019,-3.084,-0.02,-3.097,2015-10-09,health_care_equipment_and_services
CYRX,TFX,2020-09-25,0.51,-2.659,3.92,235.872,4.56,0.5484071,-0.95337635,0.059,-1.731,0.101,-1.081,0.146,-0.378,2015-10-09,health_care_equipment_and_services
EHC,STAA,2020-09-25,0.706,2.804,1.19,-25.284,4.56,0.71612173,1.6151882,-0.117,4.406,0.005,2.738,-0.067,3.724,2015-10-09,health_care_equipment_and_services
EW,LHCG,2020-09-25,0.569,2.706,2.263,-22.909,4.56,0.6401007,1.5722971,-0.043,3.583,0.064,1.412,0.021,2.273,2015-10-09,health_care_equipment_and_services
ISRG,ITGR,2020-09-25,0.824,-2.867,0.297,19.933,4.56,0.13931112,-1.5846231,0.02,-2.613,0.079,-1.842,0.078,-1.867,2015-10-09,health_care_equipment_and_services
ITGR,MLAB,2020-09-25,0.765,2.761,2.456,32.05,4.56,0.3791891,0.79834694,-0.037,3.347,0.029,2.302,0.041,2.11,2015-10-09,health_care_equipment_and_services
ITGR,UNH,2020-09-25,0.529,2.636,1.25,155.34,4.56,0.8028908,1.2545769,-0.033,3.122,-0.038,3.188,-0.027,3.03,2015-10-09,health_care_equipment_and_services
NUVA,ZBH,2020-09-25,0.804,2.698,1.181,47.676,4.56,0.18939592,0.89093524,-0.013,2.984,-0.091,4.653,-0.047,3.719,2015-10-09,health_care_equipment_and_services
PODD,SLP,2020-09-25,0.627,2.804,0.248,-2.463,4.56,0.64092416,1.2518038,0.072,1.343,0.198,-1.181,0.057,1.662,2015-10-09,health_care_equipment_and_services
SLP,TFX,2020-09-25,0.647,-3.295,2.887,217.153,4.56,0.39698997,-1.0086902,0.05,-2.295,0.18,0.334,0.123,-0.821,2015-10-09,health_care_equipment_and_services
SNN,SYK,2020-09-25,0.804,3.496,4.46,10.968,4.56,0.489022,0.38838923,-0.017,4.176,-0.084,6.894,-0.03,4.696,2015-10-09,health_care_equipment_and_services
ACIW,AZPN,2020-09-25,0.51,2.948,3.644,-1.634,4.68,0.6950783,1.1055655,0.122,0.83,0.096,1.291,0.208,-0.652,2015-10-09,software_and_services
ACIW,FICO,2020-09-25,0.588,2.516,12.692,-88.011,4.68,0.5233849,2.3672721,0.114,1.383,0.043,2.093,0.095,1.573,2015-10-09,software_and_services
ACIW,FIVN,2020-09-25,0.706,2.821,1.782,5.43,4.68,0.9102108,1.8544452,-0.03,3.012,-0.031,3.017,-0.184,4.005,2015-10-09,software_and_services
ACIW,MTLS,2020-09-25,0.647,3.474,0.299,8.833,4.68,0.83551335,3.0868967,-0.19,5.028,-0.186,4.993,-0.441,7.069,2015-10-09,software_and_services
ACIW,NOW,2020-09-25,0.51,3.16,8.45,5.41,4.68,0.91098565,1.2274663,0.046,2.778,0.038,2.844,0.055,2.696,2015-10-09,software_and_services
ACIW,PAYX,2020-09-25,0.843,2.961,1.819,16.99,4.68,0.656205,0.58080924,0.056,1.381,-0.026,3.706,0.057,1.354,2015-10-09,software_and_services
ACIW,PCTY,2020-09-25,0.588,3.081,4.358,-35.75,4.68,0.5005462,0.23955892,-0.036,3.457,-0.04,3.502,-0.018,3.265,2015-10-09,software_and_services
ACIW,QTWO,2020-09-25,0.51,2.716,2.514,-5.264,4.68,0.92847764,2.0853047,0.094,1.565,-0.026,3.029,-0.012,2.863,2015-10-09,software_and_services
ACIW,WDAY,2020-09-25,0.569,3.313,5.589,0.212,4.68,0.47444007,1.483982,0.114,1.505,0.12,1.406,0.116,1.476,2015-10-09,software_and_services
ADBE,JKHY,2020-09-25,0.863,-2.565,0.23,72.295,4.68,0.51535314,-0.53211915,-0.021,-3.156,0.0,-2.552,-0.028,-3.337,2015-10-09,software_and_services
ADP,AZPN,2020-09-25,0.922,3.161,0.928,-22.75,4.68,0.577282,1.1762536,0.056,1.681,0.126,-0.156,0.144,-0.627,2015-10-09,software_and_services
