ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,betas_rsquared,arima_forecast,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABMD,AMED,2019-08-16,0.51,2.858,0.235,23.231,5.14,0.40309685,0.3251857,0.0,2.855,-0.015,2.976,-0.065,3.375,2014-08-29,health_care_equipment_and_services
ABMD,BDX,2019-08-16,0.51,3.01,0.239,143.364,5.14,0.39223528,1.6354623,-0.038,3.723,-0.03,3.582,0.02,2.64,2014-08-29,health_care_equipment_and_services
ABMD,EHC,2019-08-16,0.549,2.848,0.086,20.527,5.14,0.5060002,0.74639696,-0.023,3.263,-0.059,3.937,-0.052,3.805,2014-08-29,health_care_equipment_and_services
ABMD,NEOG,2019-08-16,1.0,2.597,0.049,17.922,5.14,0.46523952,0.4550016,-0.09,3.904,0.047,1.911,0.104,1.081,2014-08-29,health_care_equipment_and_services
ABMD,PODD,2019-08-16,0.647,5.097,0.189,27.439,5.14,0.51144147,1.417717,0.025,4.82,-0.043,5.575,-0.114,6.359,2014-08-29,health_care_equipment_and_services
ABMD,QDEL,2019-08-16,0.667,3.572,0.159,7.294,5.14,0.2034695,1.429401,-0.04,4.138,-0.002,3.594,0.046,2.927,2014-08-29,health_care_equipment_and_services
ABMD,RDNT,2019-08-16,0.706,3.713,0.027,4.259,5.14,0.20995969,2.0318274,-0.009,3.837,-0.0,3.719,-0.001,3.72,2014-08-29,health_care_equipment_and_services
ABMD,RMD,2019-08-16,0.569,4.453,0.155,50.212,5.14,0.80716574,0.16601135,0.001,4.442,0.006,4.367,-0.042,5.04,2014-08-29,health_care_equipment_and_services
ABMD,STE,2019-08-16,0.51,3.627,0.157,56.4,5.14,0.93894917,0.83507216,0.035,3.258,0.042,3.19,0.055,3.051,2014-08-29,health_care_equipment_and_services
ABMD,ZBH,2019-08-16,0.588,2.541,0.007,109.5,5.14,0.606313,0.7502864,-0.013,2.771,0.001,2.529,-0.058,3.548,2014-08-29,health_care_equipment_and_services
ABT,CYRX,2019-08-16,0.725,3.252,0.336,-9.724,5.14,0.5986059,1.5686232,0.122,0.219,0.182,-1.26,0.182,-1.275,2014-08-29,health_care_equipment_and_services
ABT,EW,2019-08-16,0.549,2.792,0.727,4.304,5.14,0.28321972,0.8377006,-0.007,3.05,-0.032,4.033,-0.055,4.946,2014-08-29,health_care_equipment_and_services
ABT,SLP,2019-08-16,0.588,4.158,0.411,-6.299,5.14,0.06636133,3.0772827,0.01,3.855,0.035,3.107,0.038,3.036,2014-08-29,health_care_equipment_and_services
ADUS,HCA,2019-08-16,0.882,-3.708,1.311,35.31,5.14,0.32829776,-1.1292497,0.06,-1.952,0.015,-3.267,0.068,-1.689,2014-08-29,health_care_equipment_and_services
ADUS,NXGN,2019-08-16,0.569,-3.149,0.118,10.213,5.14,0.6893389,-1.1820612,0.101,-1.781,0.063,-2.3,0.1,-1.793,2014-08-29,health_care_equipment_and_services
ALGN,CYRX,2019-08-16,0.608,5.628,0.046,-1.069,5.14,0.55723864,1.2802979,0.207,3.447,0.364,1.792,0.41,1.302,2014-08-29,health_care_equipment_and_services
ALGN,GMED,2019-08-16,0.51,2.956,0.106,16.121,5.14,0.5664432,1.5808032,-0.022,3.263,0.042,2.373,0.056,2.192,2014-08-29,health_care_equipment_and_services
ALGN,ISRG,2019-08-16,0.608,2.544,0.392,47.966,5.14,0.93521607,1.7459533,-0.049,3.153,0.008,2.447,0.055,1.856,2014-08-29,health_care_equipment_and_services
ALGN,NEOG,2019-08-16,1.0,2.894,0.059,16.761,5.14,0.89628804,0.72216797,-0.085,4.26,0.106,1.194,0.179,0.016,2014-08-29,health_care_equipment_and_services
ALGN,PODD,2019-08-16,0.824,5.738,0.235,20.984,5.14,0.92879695,0.85788214,0.027,5.394,0.014,5.562,-0.037,6.203,2014-08-29,health_care_equipment_and_services
ALGN,QDEL,2019-08-16,0.882,3.357,0.183,5.217,5.14,0.3038021,1.1855059,-0.035,3.815,0.089,2.178,0.16,1.253,2014-08-29,health_care_equipment_and_services
ALGN,RDNT,2019-08-16,0.863,3.487,0.031,3.968,5.14,0.37894887,1.6659521,-0.005,3.554,0.07,2.6,0.087,2.378,2014-08-29,health_care_equipment_and_services
ALGN,RMD,2019-08-16,0.627,4.498,0.18,47.636,5.14,0.9632308,0.26412815,0.003,4.449,0.057,3.688,0.023,4.167,2014-08-29,health_care_equipment_and_services
ALGN,STE,2019-08-16,0.647,3.871,0.192,51.693,5.14,0.8185041,1.5596366,0.037,3.454,0.089,2.869,0.117,2.554,2014-08-29,health_care_equipment_and_services
ALGN,ZBH,2019-08-16,0.706,2.644,0.018,107.184,5.14,0.5895999,0.7691877,-0.013,2.875,0.006,2.539,-0.048,3.496,2014-08-29,health_care_equipment_and_services
AMED,EW,2019-08-16,0.529,2.748,0.289,21.843,5.14,0.23688464,1.4113339,-0.002,2.794,-0.023,3.294,-0.016,3.135,2014-08-29,health_care_equipment_and_services
AMED,HCA,2019-08-16,0.627,-2.594,0.692,44.451,5.14,0.28692764,-0.27375942,0.009,-2.268,-0.007,-2.863,-0.009,-2.909,2014-08-29,health_care_equipment_and_services
AMEH,CHE,2019-08-16,0.765,3.433,9.062,124.076,5.14,0.9312982,2.0176737,0.084,2.371,0.007,3.339,0.005,3.366,2014-08-29,health_care_equipment_and_services
AMEH,CNMD,2019-08-16,0.588,2.891,1.751,34.108,5.14,0.7067424,1.9617095,0.007,2.815,-0.022,3.149,-0.166,4.804,2014-08-29,health_care_equipment_and_services
AMEH,HAE,2019-08-16,0.706,3.023,3.456,21.991,5.14,0.5741241,1.9683633,0.14,1.661,0.05,2.537,0.069,2.348,2014-08-29,health_care_equipment_and_services
AMEH,PODD,2019-08-16,0.765,3.861,2.881,31.69,5.14,0.8901252,2.2098103,0.093,2.876,-0.043,4.317,-0.157,5.523,2014-08-29,health_care_equipment_and_services
AMEH,RMD,2019-08-16,0.647,3.082,2.408,53.03,5.14,0.94672114,1.3635077,0.067,2.189,0.004,3.034,-0.086,4.225,2014-08-29,health_care_equipment_and_services
AMEH,SLP,2019-08-16,0.588,3.877,0.588,8.262,5.14,0.96387494,2.0136766,0.083,3.098,0.063,3.291,0.041,3.492,2014-08-29,health_care_equipment_and_services
AMEH,SYK,2019-08-16,0.529,2.949,3.075,106.796,5.14,0.90635604,1.7727044,0.049,2.262,-0.01,3.09,0.032,2.494,2014-08-29,health_care_equipment_and_services
AMEH,TFX,2019-08-16,0.549,3.269,5.646,157.697,5.14,0.90610397,1.9613166,0.124,1.681,0.087,2.15,0.04,2.753,2014-08-29,health_care_equipment_and_services
AMN,EW,2019-08-16,0.725,2.782,0.721,10.206,5.14,0.89306664,2.3517485,-0.006,2.871,-0.002,2.816,-0.041,3.357,2014-08-29,health_care_equipment_and_services
AMN,PODD,2019-08-16,0.588,3.671,2.049,-25.824,5.14,0.050115697,3.0605817,0.012,3.478,0.002,3.641,-0.074,4.855,2014-08-29,health_care_equipment_and_services
AMN,RMD,2019-08-16,0.627,2.783,1.697,5.754,5.14,0.054143958,1.102168,-0.005,2.885,0.036,2.056,-0.024,3.271,2014-08-29,health_care_equipment_and_services
ANTM,CYRX,2019-08-16,0.569,4.158,0.083,-8.435,5.14,0.519342,3.097945,0.115,2.131,0.171,1.151,0.219,0.306,2014-08-29,health_care_equipment_and_services
