ticker_x,ticker_y,trade_date,adf_pass_rate,adf_pass_rate_recent,last_residual,beta,intercept,residual_mean_max,residual_quantile,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ACIW,CRM,2018-05-01,0.647,0.0,2.657,3.957,-0.992,3.577,3.178,0.232,2.095,0.0,0.0,0.024,0.08,-0.026,-0.003,-0.0,-0.06,-0.02,0.036,-0.011,2.846,-0.034,3.256,-0.016,2.939,2013-05-15,software_and_services
ACIW,CTSH,2018-05-01,0.98,0.833,2.529,2.723,2.248,3.577,3.178,0.368,0.811,0.032,0.001,-0.032,-0.038,-0.034,-0.005,0.028,0.04,0.045,0.018,0.06,0.88,0.045,1.284,0.051,1.135,2013-05-15,software_and_services
BLKB,CRM,2018-05-01,0.804,0.0,3.004,0.889,20.213,3.577,3.178,0.276,0.513,-0.003,-0.029,-0.021,-0.061,0.009,-0.001,0.007,0.017,-0.003,-0.024,-0.042,4.831,-0.054,5.386,-0.069,6.023,2013-05-15,software_and_services
BLKB,V,2018-05-01,0.824,1.0,2.785,1.017,11.707,3.577,3.178,0.383,0.197,0.057,0.021,0.026,0.027,0.024,0.035,-0.011,0.004,-0.051,-0.005,-0.028,4.376,-0.013,3.537,-0.044,5.257,2013-05-15,software_and_services
CDNS,CTXS,2018-05-01,0.569,0.0,3.188,1.373,29.773,3.577,3.178,0.183,2.046,0.05,0.029,-0.014,0.042,-0.04,0.013,0.01,0.04,-0.029,-0.033,0.013,2.788,0.025,2.403,0.0,3.175,2013-05-15,software_and_services
CSGS,EGHT,2018-05-01,0.569,0.5,3.084,0.444,-2.937,3.577,3.178,0.041,1.393,0.031,0.008,0.045,0.02,0.036,0.044,-0.028,-0.044,-0.006,0.037,0.026,2.511,-0.012,3.345,-0.011,3.333,2013-05-15,software_and_services
DSGX,EEFT,2018-05-01,0.882,0.5,-2.839,1.918,37.044,3.577,3.178,0.0,-0.62,0.034,0.039,-0.04,-0.023,0.038,0.025,-0.044,0.025,0.041,-0.048,0.036,-1.926,-0.002,-2.894,0.066,-1.166,2013-05-15,software_and_services
EEFT,FISV,2018-05-01,0.667,0.0,3.01,0.688,0.335,3.577,3.178,0.891,2.174,-0.001,0.063,-0.062,0.06,0.077,0.023,-0.056,-0.004,0.009,-0.031,0.02,2.562,0.008,2.829,0.042,2.085,2013-05-15,software_and_services
EEFT,GPN,2018-05-01,0.882,0.0,3.271,1.408,-33.547,3.577,3.178,0.58,2.262,-0.028,0.037,-0.034,0.04,0.036,-0.043,-0.039,0.037,0.028,-0.052,0.042,2.394,0.04,2.431,0.087,1.451,2013-05-15,software_and_services
EEFT,VRSN,2018-05-01,0.647,0.0,2.749,1.167,-3.764,3.577,3.178,0.818,1.825,-0.001,-0.047,0.007,-0.019,-0.003,0.059,0.034,0.037,-0.033,-0.006,-0.031,3.352,-0.065,3.999,-0.056,3.84,2013-05-15,software_and_services
EXLS,VRSN,2018-05-01,0.569,0.0,2.616,1.872,-3.874,3.577,3.178,0.316,0.967,0.039,0.006,-0.033,-0.035,-0.019,0.023,0.024,-0.008,-0.021,0.037,-0.044,4.007,-0.076,5.02,-0.086,5.323,2013-05-15,software_and_services
FIS,INTU,2018-05-01,0.765,0.0,2.801,1.868,-20.955,3.577,3.178,0.038,1.679,-0.004,0.048,-0.044,0.025,0.065,0.021,-0.066,0.007,0.03,0.024,-0.026,3.842,-0.013,3.32,-0.028,3.926,2013-05-15,software_and_services
AMZN,BIG,2018-05-01,0.569,0.333,-2.899,0.186,32.221,3.172,2.935,0.789,-0.949,-0.018,0.039,0.023,0.072,0.019,0.013,0.002,-0.01,-0.022,-0.014,-0.031,-3.31,-0.024,-3.218,-0.01,-3.033,2013-05-15,retailing
