ticker_x,ticker_y,trade_date,adf_pass_rate,adf_pass_rate_recent,last_residual,beta,intercept,residual_mean_max,residual_quantile,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ADBE,NICE,2019-05-29,0.784,0.5,3.687,0.323,30.733,3.861,3.697,0.214,1.068,0.062,0.055,0.024,0.058,-0.01,-0.023,-0.028,0.043,0.024,-0.007,0.029,2.361,-0.008,4.061,-0.039,5.439,2014-06-11,software_and_services
ADBE,V,2019-05-29,0.725,0.0,2.905,0.414,34.414,3.861,3.697,0.226,1.189,-0.018,-0.055,-0.001,0.006,-0.018,0.041,0.019,-0.031,-0.018,0.039,-0.0,2.934,-0.022,4.383,-0.033,5.083,2014-06-11,software_and_services
ADP,FICO,2019-05-29,0.51,0.0,3.125,2.032,-54.602,3.861,3.697,0.401,1.198,0.001,-0.021,-0.016,0.017,0.029,-0.03,-0.011,-0.026,-0.01,0.021,0.005,2.874,-0.061,5.949,-0.07,6.347,2014-06-11,software_and_services
ANSS,MA,2019-05-29,0.549,0.0,3.063,1.356,-33.387,3.861,3.697,0.062,1.866,-0.005,0.031,-0.012,0.045,-0.028,-0.023,0.005,0.005,0.006,0.055,0.044,1.405,0.03,1.948,0.04,1.547,2014-06-11,software_and_services
APPS,TDC,2019-05-29,0.647,0.167,-3.248,5.591,26.311,3.861,3.697,0.42,-1.356,0.028,-0.028,-0.034,0.009,-0.0,-0.025,-0.015,-0.004,-0.037,0.039,-0.119,-4.937,-0.134,-5.147,-0.437,-9.444,2014-06-11,software_and_services
AZPN,PTC,2019-05-29,0.784,0.5,-3.639,0.85,5.765,3.861,3.697,0.685,-1.043,0.01,0.01,-0.017,0.023,-0.01,0.004,-0.004,-0.02,-0.003,-0.002,-0.017,-4.246,-0.175,-9.925,-0.2,-10.828,2014-06-11,software_and_services
BB,PRGS,2019-05-29,0.569,0.5,2.503,2.405,10.298,3.861,3.697,0.0,1.174,-0.038,0.025,0.047,0.02,-0.057,0.091,0.121,-0.046,0.012,0.001,0.001,2.494,-0.045,3.134,0.024,2.163,2014-06-11,software_and_services
BLKB,DSGX,2019-05-29,0.667,0.0,3.142,0.19,11.833,3.861,3.697,0.938,0.989,-0.027,0.013,0.01,0.026,0.075,0.005,-0.014,-0.017,0.052,0.031,0.088,2.071,0.088,2.081,0.141,1.433,2014-06-11,software_and_services
BLKB,GPN,2019-05-29,0.647,0.0,3.015,0.737,38.594,3.861,3.697,0.988,0.753,-0.017,0.038,0.033,0.005,-0.005,-0.006,-0.039,-0.014,0.045,0.047,-0.037,3.449,-0.077,3.914,-0.029,3.354,2014-06-11,software_and_services
CRM,NICE,2019-05-29,0.627,0.833,3.792,0.664,16.261,3.861,3.697,0.356,0.955,0.018,-0.004,-0.049,0.036,0.011,0.047,-0.016,-0.03,-0.093,-0.094,-0.005,4.03,-0.044,5.827,-0.056,6.384,2014-06-11,software_and_services
DLB,GIB,2019-05-29,0.608,0.0,3.497,0.876,7.237,3.861,3.697,0.064,2.174,-0.009,-0.002,0.029,0.031,0.006,-0.001,0.013,0.046,-0.016,-0.025,-0.006,3.672,-0.019,4.098,-0.041,4.804,2014-06-11,software_and_services
DLB,PAYX,2019-05-29,0.569,0.0,3.869,0.803,12.085,3.861,3.697,0.689,3.756,0.01,0.008,-0.051,0.047,-0.037,-0.014,-0.061,0.072,-0.063,-0.012,0.049,2.585,0.029,3.099,0.033,2.998,2014-06-11,software_and_services
DOX,DSGX,2019-05-29,0.686,0.0,2.652,0.382,5.621,3.861,3.697,0.235,1.035,0.003,0.005,0.005,-0.031,0.06,-0.096,-0.085,0.023,0.018,-0.022,0.076,1.736,0.077,1.728,0.121,1.2,2014-06-11,software_and_services
