ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABC,ABT,2017-08-07,0.902,3.798,0.221,21.014,4.683,0.911,1.742,-0.003,-0.049,-0.039,-0.033,0.009,0.043,0.006,-0.076,0.042,-0.022,-0.027,4.545,-0.071,5.793,-0.114,6.997,2012-08-17,health_care_equipment_and_services
ABC,ATRC,2017-08-07,0.569,2.678,0.25,-1.372,4.683,0.291,0.941,0.053,0.015,-0.044,-0.046,-0.032,0.027,0.038,-0.039,-0.042,-0.025,0.058,1.587,0.019,2.312,0.035,2.01,2012-08-17,health_care_equipment_and_services
ABC,CUTR,2017-08-07,0.51,3.143,0.097,6.459,4.683,0.943,0.638,0.062,-0.029,-0.015,-0.022,-0.072,0.052,0.058,0.014,0.055,0.066,-0.342,5.928,-0.501,7.229,-0.418,6.549,2012-08-17,health_care_equipment_and_services
ABMD,ATRI,2017-08-07,0.608,2.541,2.017,213.137,4.683,0.705,1.063,-0.034,-0.016,0.007,-0.02,-0.015,0.067,0.04,0.023,0.03,-0.001,-0.02,3.035,0.013,2.233,0.068,0.891,2012-08-17,health_care_equipment_and_services
ABMD,OMI,2017-08-07,0.843,-3.026,0.018,29.067,4.683,0.897,-1.111,-0.035,0.002,-0.009,0.001,0.021,-0.032,-0.034,-0.025,-0.009,-0.022,-0.004,-3.091,0.022,-2.665,-0.307,-7.956,2012-08-17,health_care_equipment_and_services
ABT,DVA,2017-08-07,0.627,-2.914,0.463,53.824,4.683,0.091,-2.491,0.04,-0.037,-0.007,-0.042,-0.036,-0.037,0.005,0.073,-0.052,0.001,-0.003,-2.953,0.014,-2.735,0.004,-2.868,2012-08-17,health_care_equipment_and_services
ABT,MD,2017-08-07,0.588,-3.486,0.242,58.146,4.683,0.151,-2.841,-0.027,0.058,-0.032,0.042,0.043,0.036,-0.017,0.042,-0.003,0.041,-0.032,-3.732,-0.029,-3.707,-0.036,-3.76,2012-08-17,health_care_equipment_and_services
ACHC,CUTR,2017-08-07,0.529,2.942,-0.12,21.182,4.683,0.89,2.635,0.011,0.012,0.008,-0.008,-0.01,0.013,0.004,-0.059,-0.012,0.041,-0.533,5.651,-0.815,7.081,-0.538,5.673,2012-08-17,health_care_equipment_and_services
ACHC,MD,2017-08-07,0.588,-3.852,0.373,46.458,4.683,0.157,-2.791,0.015,0.047,-0.044,-0.019,-0.015,-0.008,-0.012,-0.021,-0.058,0.023,0.016,-3.68,0.031,-3.516,0.125,-2.478,2012-08-17,health_care_equipment_and_services
ALGN,BAX,2017-08-07,0.725,-3.389,0.238,21.34,4.683,0.013,-0.601,0.002,-0.02,0.031,-0.032,-0.028,0.059,0.031,-0.069,-0.04,0.079,0.022,-2.193,-0.0,-3.399,-0.112,-9.387,2012-08-17,health_care_equipment_and_services
ALGN,OMI,2017-08-07,0.667,-2.512,0.005,30.3,4.683,0.028,-0.869,-0.054,0.106,0.029,0.036,-0.067,-0.034,0.068,0.046,-0.006,-0.047,-0.006,-2.597,0.035,-2.009,-0.314,-6.975,2012-08-17,health_care_equipment_and_services
AMED,LH,2017-08-07,0.529,3.206,0.983,84.436,4.683,0.785,1.441,-0.028,0.003,0.007,-0.016,0.022,-0.027,-0.041,0.005,-0.055,-0.002,0.014,2.835,0.053,1.841,0.049,1.935,2012-08-17,health_care_equipment_and_services
AMED,OMI,2017-08-07,0.784,-2.809,0.07,27.809,4.683,0.932,-0.929,0.055,0.034,-0.095,0.039,0.028,0.002,-0.018,0.04,0.005,0.009,-0.013,-3.026,0.024,-2.404,-0.289,-7.726,2012-08-17,health_care_equipment_and_services
AMN,LH,2017-08-07,0.667,3.068,1.336,83.698,4.683,0.803,1.825,-0.035,0.04,-0.039,0.069,0.011,-0.007,-0.034,-0.026,-0.023,0.004,0.008,2.875,0.084,0.967,0.05,1.828,2012-08-17,health_care_equipment_and_services
AMN,OMI,2017-08-07,0.843,-3.026,0.117,27.088,4.683,0.922,-0.958,-0.019,0.001,-0.044,-0.018,0.056,-0.007,-0.04,0.052,0.05,0.006,-0.01,-3.214,0.002,-2.987,-0.284,-8.236,2012-08-17,health_care_equipment_and_services
