ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABC,ABT,2017-08-21,0.902,3.44,0.212,21.851,4.463,0.924,1.745,-0.034,-0.036,0.053,-0.008,-0.007,-0.015,0.018,-0.043,-0.005,-0.035,-0.041,4.485,-0.1,5.957,-0.103,6.029,2012-08-31,health_care_equipment_and_services
ABMD,OMI,2017-08-21,0.843,-3.209,0.013,29.447,4.463,0.921,-1.455,0.046,-0.023,-0.058,0.033,0.062,-0.071,-0.049,-0.072,-0.072,0.031,0.054,-2.45,0.039,-2.664,-0.294,-7.355,2012-08-31,health_care_equipment_and_services
ABMD,XRAY,2017-08-21,0.961,-3.847,0.123,43.748,4.463,0.807,-1.141,0.014,-0.01,-0.045,-0.006,-0.018,0.02,0.017,0.035,0.041,-0.038,0.074,-2.132,0.078,-2.031,0.134,-0.72,2012-08-31,health_care_equipment_and_services
ABT,DVA,2017-08-21,0.608,-2.631,0.323,59.008,4.463,0.116,-2.169,-0.008,-0.015,0.074,-0.025,-0.018,-0.062,-0.021,0.107,-0.053,0.04,0.044,-2.149,0.0,-2.63,-0.051,-3.189,2012-08-31,health_care_equipment_and_services
ABT,MD,2017-08-21,0.588,-3.154,-0.01,67.803,4.463,0.205,-2.411,-0.002,0.003,0.001,-0.056,0.001,0.002,-0.014,0.044,0.037,0.05,-0.019,-3.258,0.038,-2.945,0.165,-2.247,2012-08-31,health_care_equipment_and_services
ACHC,CUTR,2017-08-21,0.51,4.028,-0.134,22.272,4.463,0.904,0.257,-0.036,-0.048,0.044,-0.029,-0.024,0.056,0.009,-0.09,0.039,0.038,-0.228,5.432,-0.115,4.739,-0.224,5.406,2012-08-31,health_care_equipment_and_services
ACHC,MD,2017-08-21,0.569,-3.374,0.381,45.825,4.463,0.196,-2.424,0.042,0.002,0.01,-0.001,0.005,0.05,-0.007,-0.08,0.054,0.062,-0.001,-3.386,0.047,-2.911,0.225,-1.17,2012-08-31,health_care_equipment_and_services
ACHC,PDCO,2017-08-21,0.627,-2.623,0.08,32.54,4.463,0.376,-0.275,-0.055,-0.003,0.013,0.007,-0.001,0.035,0.016,-0.041,-0.02,0.06,0.04,-1.968,0.075,-1.415,0.04,-1.977,2012-08-31,health_care_equipment_and_services
ALGN,OMI,2017-08-21,0.647,-2.591,-0.003,30.882,4.463,0.022,-1.002,0.049,0.029,-0.065,-0.012,0.019,0.036,-0.021,-0.023,-0.038,0.04,0.064,-1.792,0.056,-1.891,-0.292,-6.237,2012-08-31,health_care_equipment_and_services
AMED,OMI,2017-08-21,0.784,-3.209,0.064,27.996,4.463,0.931,-1.387,-0.05,0.006,0.041,0.003,0.024,0.001,-0.029,-0.039,-0.004,0.028,0.051,-2.429,0.047,-2.493,-0.274,-7.406,2012-08-31,health_care_equipment_and_services
AMED,XRAY,2017-08-21,1.0,-2.919,0.409,38.14,4.463,0.954,-0.299,0.024,0.005,-0.007,0.038,-0.008,0.065,-0.033,-0.069,-0.082,0.025,0.073,-0.902,0.112,0.173,0.174,1.91,2012-08-31,health_care_equipment_and_services
AMN,OMI,2017-08-21,0.843,-3.507,0.109,27.276,4.463,0.95,-1.544,-0.028,0.012,0.056,0.034,0.021,0.001,-0.016,-0.05,0.035,0.045,0.047,-2.738,0.029,-3.028,-0.272,-7.986,2012-08-31,health_care_equipment_and_services
AMN,XRAY,2017-08-21,0.902,-2.767,0.535,38.474,4.463,0.886,-0.504,-0.075,0.012,-0.022,-0.013,0.013,-0.015,-0.02,-0.015,-0.01,-0.049,0.069,-1.115,0.078,-0.896,0.163,1.135,2012-08-31,health_care_equipment_and_services
ANTM,MD,2017-08-21,0.706,-2.748,-0.075,77.475,4.463,0.017,-1.679,-0.006,0.006,0.021,0.028,-0.008,-0.0,0.008,-0.027,0.05,0.016,-0.05,-2.94,0.055,-2.535,0.306,-1.566,2012-08-31,health_care_equipment_and_services
ANTM,PDCO,2017-08-21,0.843,-2.941,0.011,35.567,4.463,0.343,-0.503,-0.057,0.068,-0.048,0.034,0.015,-0.008,-0.041,0.014,-0.043,0.014,0.041,-2.369,0.07,-1.959,-0.011,-3.094,2012-08-31,health_care_equipment_and_services
ATEC,PODD,2017-08-21,0.588,2.715,-0.223,38.479,4.463,0.981,1.714,0.003,-0.0,0.021,-0.036,0.011,-0.004,-0.016,-0.049,-0.048,-0.023,-0.038,3.033,-0.12,3.734,-0.274,5.035,2012-08-31,health_care_equipment_and_services
ATEC,QDEL,2017-08-21,0.804,3.252,0.249,20.443,4.463,0.993,1.734,0.072,0.049,0.023,0.059,0.031,-0.049,-0.052,-0.038,-0.038,-0.019,-0.322,6.197,-0.26,5.624,-0.145,4.575,2012-08-31,health_care_equipment_and_services
ATRI,NUVA,2017-08-21,0.961,-2.876,0.129,4.503,4.463,0.603,-0.73,-0.035,0.01,0.049,0.078,0.015,-0.036,-0.07,0.016,-0.017,-0.025,-0.121,-5.872,-0.127,-6.001,-0.078,-4.799,2012-08-31,health_care_equipment_and_services
ATRI,OMI,2017-08-21,0.627,-2.816,0.001,30.255,4.463,0.509,-1.172,0.011,-0.01,0.003,-0.001,0.012,0.032,-0.004,0.036,-0.003,-0.052,0.057,-2.073,0.048,-2.19,-0.291,-6.605,2012-08-31,health_care_equipment_and_services
ATRI,XRAY,2017-08-21,0.608,-3.444,0.045,37.277,4.463,0.054,-1.327,0.021,0.004,-0.021,0.004,0.014,-0.045,-0.027,-0.055,-0.017,0.062,0.045,-2.486,0.065,-2.057,0.17,0.167,2012-08-31,health_care_equipment_and_services
BDX,NUVA,2017-08-21,0.51,-3.017,0.528,-19.029,4.463,0.376,-0.616,0.064,-0.038,-0.055,-0.054,0.07,-0.029,-0.057,0.032,-0.023,-0.046,-0.054,-5.012,-0.095,-6.528,-0.111,-7.13,2012-08-31,health_care_equipment_and_services
BDX,OMI,2017-08-21,0.608,-3.143,0.018,28.119,4.463,0.669,-1.462,-0.024,0.01,0.042,-0.034,0.036,-0.012,-0.02,0.017,0.011,0.01,0.056,-2.326,0.039,-2.568,-0.275,-7.168,2012-08-31,health_care_equipment_and_services
BKD,CYRX,2017-08-21,0.647,3.909,0.149,0.4,4.463,0.977,3.625,0.033,0.044,-0.059,0.063,0.013,-0.002,-0.007,0.027,-0.036,-0.003,-0.191,5.188,-0.046,4.219,0.062,3.497,2012-08-31,health_care_equipment_and_services
BSX,OMI,2017-08-21,0.765,-3.093,0.089,28.881,4.463,0.626,-1.398,-0.059,0.0,0.026,-0.006,-0.136,0.057,0.103,0.044,0.025,0.022,0.049,-2.4,0.038,-2.546,-0.275,-7.003,2012-08-31,health_care_equipment_and_services
BSX,XRAY,2017-08-21,0.882,-3.455,0.936,36.41,4.463,0.134,-1.072,0.003,-0.009,-0.009,0.011,0.055,-0.027,-0.03,0.044,-0.013,0.023,0.05,-2.188,0.069,-1.712,0.173,0.894,2012-08-31,health_care_equipment_and_services
CAH,SNN,2017-08-21,0.549,2.587,0.146,20.031,4.463,0.11,0.497,0.013,0.059,-0.055,0.085,-0.064,-0.026,0.072,0.013,-0.013,0.083,-0.006,2.738,-0.056,3.983,-0.03,3.342,2012-08-31,health_care_equipment_and_services
CHE,OMI,2017-08-21,0.549,-2.9,0.007,29.645,4.463,0.582,-1.252,0.067,0.028,-0.032,0.101,-0.118,0.058,0.069,0.024,0.008,0.029,0.057,-2.138,0.043,-2.316,-0.293,-6.849,2012-08-31,health_care_equipment_and_services
CHE,SLP,2017-08-21,0.784,2.659,0.067,-1.281,4.463,0.519,1.002,0.017,-0.024,0.001,-0.006,0.009,-0.004,-0.023,0.012,-0.011,-0.026,-0.016,3.052,-0.031,3.438,0.059,1.192,2012-08-31,health_care_equipment_and_services
CI,HOLX,2017-08-21,0.804,-3.661,0.248,3.61,4.463,0.439,-0.775,-0.116,0.055,0.019,0.003,0.002,0.029,0.054,0.081,0.051,-0.041,-0.015,-4.128,-0.038,-4.859,-0.031,-4.66,2012-08-31,health_care_equipment_and_services
CI,MD,2017-08-21,0.765,-3.2,0.007,66.518,4.463,0.005,-2.504,-0.011,-0.05,0.034,-0.047,0.073,-0.035,-0.023,0.156,-0.009,0.045,-0.019,-3.311,0.034,-3.008,0.154,-2.318,2012-08-31,health_care_equipment_and_services
CI,OMI,2017-08-21,0.745,-3.011,0.013,28.978,4.463,0.799,-1.35,-0.047,-0.015,0.039,0.008,0.013,0.046,0.015,-0.093,-0.028,0.039,0.054,-2.263,0.043,-2.415,-0.282,-6.937,2012-08-31,health_care_equipment_and_services
CI,PDCO,2017-08-21,0.725,-2.945,0.013,35.403,4.463,0.275,-0.515,-0.045,0.01,-0.025,-0.006,0.003,-0.01,-0.037,-0.003,-0.061,0.033,0.036,-2.433,0.066,-2.012,-0.009,-3.073,2012-08-31,health_care_equipment_and_services
CNC,MD,2017-08-21,0.725,-3.289,0.091,64.514,4.463,0.315,-2.718,-0.065,-0.026,0.084,0.014,0.093,-0.089,-0.102,0.066,-0.077,0.006,-0.024,-3.435,0.023,-3.15,0.138,-2.453,2012-08-31,health_care_equipment_and_services
CNC,PDCO,2017-08-21,0.941,-3.794,0.181,31.319,4.463,0.727,-0.687,-0.017,0.018,0.013,0.031,-0.005,-0.063,0.013,0.008,-0.002,0.014,0.017,-3.492,0.035,-3.165,-0.027,-4.273,2012-08-31,health_care_equipment_and_services
CYH,CYRX,2017-08-21,0.588,3.245,0.074,1.981,4.463,0.983,2.932,-0.083,0.053,0.026,0.018,0.041,-0.048,-0.058,-0.04,-0.06,0.047,-0.211,4.347,-0.041,3.458,0.064,2.909,2012-08-31,health_care_equipment_and_services
CYRX,THC,2017-08-21,0.569,-2.712,4.074,18.344,4.463,0.982,-2.372,0.004,-0.027,0.031,-0.002,0.015,-0.027,-0.042,0.021,0.025,0.013,-0.166,-3.365,-0.087,-3.052,-0.002,-2.72,2012-08-31,health_care_equipment_and_services
DVA,SNN,2017-08-21,0.647,2.612,0.102,22.219,4.463,0.038,0.48,0.147,-0.087,-0.059,-0.054,0.096,-0.034,-0.044,-0.01,-0.061,-0.007,-0.003,2.686,-0.06,4.073,-0.015,2.979,2012-08-31,health_care_equipment_and_services
DXCM,HUM,2017-08-21,0.725,2.61,3.656,109.497,4.463,0.961,1.994,-0.017,0.005,-0.039,0.013,0.066,0.023,-0.048,-0.099,0.032,-0.039,0.022,2.338,-0.064,3.391,-0.008,2.704,2012-08-31,health_care_equipment_and_services
DXCM,MD,2017-08-21,0.51,-3.755,1.197,45.953,4.463,0.193,-2.875,0.033,-0.023,-0.005,-0.026,-0.033,-0.047,0.008,-0.001,-0.031,-0.003,0.0,-3.754,0.154,-2.251,0.195,-1.844,2012-08-31,health_care_equipment_and_services
DXCM,MMSI,2017-08-21,0.608,2.989,0.822,7.787,4.463,0.971,0.131,-0.047,-0.009,0.014,0.024,0.027,-0.001,0.001,0.062,0.03,-0.043,-0.013,3.11,-0.122,4.122,-0.069,3.635,2012-08-31,health_care_equipment_and_services
DXCM,OMI,2017-08-21,0.549,-2.803,0.125,28.397,4.463,0.91,-1.216,0.051,-0.005,-0.058,0.003,0.049,0.026,-0.012,-0.067,-0.035,0.011,0.058,-1.974,0.079,-1.679,-0.25,-6.354,2012-08-31,health_care_equipment_and_services
EHC,OMCL,2017-08-21,0.941,3.859,1.527,-8.654,4.463,0.51,0.411,-0.078,-0.057,0.013,-0.018,-0.023,0.002,0.049,0.011,-0.006,-0.036,0.015,3.311,0.009,3.544,0.065,1.465,2012-08-31,health_care_equipment_and_services
EHC,PDCO,2017-08-21,0.569,-3.221,0.251,29.991,4.463,0.075,-0.486,-0.024,-0.005,-0.041,-0.071,-0.02,-0.068,-0.008,0.054,-0.006,-0.063,0.033,-2.643,0.046,-2.414,-0.021,-3.588,2012-08-31,health_care_equipment_and_services
ENOV,PODD,2017-08-21,0.745,2.9,0.062,32.625,4.463,0.9,2.017,-0.038,-0.057,-0.021,-0.017,0.019,-0.047,-0.088,-0.123,-0.132,0.032,-0.026,3.137,-0.095,3.762,-0.252,5.18,2012-08-31,health_care_equipment_and_services
ENOV,QDEL,2017-08-21,0.843,3.559,0.152,12.415,4.463,0.925,1.04,-0.013,-0.006,0.044,0.019,0.052,0.024,-0.025,0.033,-0.019,-0.011,-0.226,6.795,-0.188,6.245,-0.133,5.464,2012-08-31,health_care_equipment_and_services
ENSG,HUM,2017-08-21,0.569,2.503,2.06,135.465,4.463,0.944,1.974,0.014,-0.013,0.009,-0.023,-0.044,-0.057,0.014,0.036,-0.009,-0.055,0.041,2.086,0.044,2.062,0.082,1.672,2012-08-31,health_care_equipment_and_services
ENSG,PDCO,2017-08-21,0.706,-2.656,0.463,28.191,4.463,0.824,-0.354,0.035,0.02,-0.023,-0.047,-0.012,0.022,-0.011,-0.018,0.003,0.007,0.019,-2.307,0.024,-2.228,-0.047,-3.498,2012-08-31,health_care_equipment_and_services
EW,ISRG,2017-08-21,0.667,2.855,1.946,12.513,4.463,0.337,2.091,-0.017,0.074,0.02,0.064,-0.019,-0.021,0.029,-0.017,-0.021,-0.022,-0.047,3.952,-0.062,4.292,-0.143,6.17,2012-08-31,health_care_equipment_and_services
EW,OMI,2017-08-21,0.863,-3.29,0.09,28.063,4.463,0.814,-1.501,0.03,0.04,-0.001,0.022,0.008,0.047,-0.005,-0.065,-0.016,0.038,0.056,-2.448,0.048,-2.569,-0.254,-7.132,2012-08-31,health_care_equipment_and_services
EW,XRAY,2017-08-21,0.941,-3.408,0.64,36.619,4.463,0.656,-0.748,0.045,0.059,-0.015,0.04,0.013,-0.041,-0.044,0.077,0.03,0.016,0.082,-1.266,0.11,-0.553,0.212,2.117,2012-08-31,health_care_equipment_and_services
FMS,OMI,2017-08-21,0.882,-3.069,0.116,26.174,4.463,0.547,-1.431,0.049,0.038,0.069,0.052,0.021,-0.018,-0.022,0.017,0.002,-0.078,0.04,-2.44,0.033,-2.548,-0.256,-7.056,2012-08-31,health_care_equipment_and_services
FMS,PDCO,2017-08-21,0.549,-3.123,0.161,30.888,4.463,0.011,-0.618,-0.024,0.016,-0.021,-0.036,0.023,-0.094,-0.063,0.037,-0.026,-0.081,0.022,-2.76,0.05,-2.288,-0.011,-3.311,2012-08-31,health_care_equipment_and_services
FMS,STE,2017-08-21,0.725,2.908,1.526,5.752,4.463,0.232,0.366,-0.069,-0.012,-0.042,0.026,0.007,-0.011,-0.016,0.013,0.082,0.059,0.011,2.395,-0.013,3.521,0.004,2.733,2012-08-31,health_care_equipment_and_services
FMS,XRAY,2017-08-21,0.784,-2.74,1.128,11.67,4.463,0.357,-0.92,-0.001,-0.027,-0.03,-0.054,-0.009,0.024,0.03,-0.009,-0.005,0.011,0.028,-1.938,0.05,-1.294,0.118,0.672,2012-08-31,health_care_equipment_and_services
HCA,PDCO,2017-08-21,0.745,-2.893,0.11,28.901,4.463,0.671,-0.406,0.08,-0.029,-0.056,-0.017,-0.022,-0.098,0.002,0.052,0.021,0.011,0.033,-2.311,0.055,-1.931,0.007,-2.771,2012-08-31,health_care_equipment_and_services
HOLX,HUM,2017-08-21,0.765,4.26,4.413,14.475,4.463,0.659,1.468,0.062,-0.008,-0.05,-0.047,0.047,-0.077,-0.025,0.019,-0.033,-0.035,0.02,3.684,0.009,4.007,0.062,2.497,2012-08-31,health_care_equipment_and_services
HOLX,LHCG,2017-08-21,0.902,4.179,1.702,-20.627,4.463,0.251,1.702,-0.014,-0.022,-0.039,-0.042,-0.007,-0.006,-0.005,-0.051,-0.008,0.005,-0.006,4.335,-0.026,4.848,0.006,4.03,2012-08-31,health_care_equipment_and_services
