ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,betas_rsquared,arima_forecast,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABMD,AMED,2019-08-02,0.529,3.086,0.239,21.4,4.51,0.3302716,0.49853873,0.008,3.016,0.018,2.933,0.045,2.702,2014-08-15,health_care_equipment_and_services
ABMD,BDX,2019-08-02,0.529,3.143,0.243,141.529,4.51,0.35232097,1.4752345,-0.012,3.392,-0.032,3.783,-0.021,3.566,2014-08-15,health_care_equipment_and_services
ABMD,EHC,2019-08-02,0.549,2.997,0.086,20.196,4.51,0.4964785,0.7110656,-0.002,3.027,-0.031,3.615,-0.011,3.22,2014-08-15,health_care_equipment_and_services
ABMD,NEOG,2019-08-02,1.0,2.514,0.05,17.606,4.51,0.43036503,0.4899863,-0.011,2.686,0.032,2.029,0.066,1.517,2014-08-15,health_care_equipment_and_services
ABMD,PODD,2019-08-02,0.647,4.06,0.194,25.005,4.51,0.40347254,0.08539527,-0.315,7.654,-0.273,7.176,-0.144,5.707,2014-08-15,health_care_equipment_and_services
ABMD,QDEL,2019-08-02,0.667,2.755,0.161,6.533,4.51,0.19207649,0.76087254,-0.094,4.106,-0.1,4.188,-0.0,2.756,2014-08-15,health_care_equipment_and_services
ABMD,RDNT,2019-08-02,0.706,3.646,0.028,4.064,4.51,0.20918252,1.2809148,0.015,3.421,-0.014,3.855,-0.039,4.208,2014-08-15,health_care_equipment_and_services
ABMD,RMD,2019-08-02,0.588,4.609,0.158,48.766,4.51,0.7791371,4.215153,-0.065,5.632,-0.031,5.089,-0.104,6.238,2014-08-15,health_care_equipment_and_services
ABMD,STE,2019-08-02,0.529,3.681,0.161,54.374,4.51,0.9141796,1.7725021,-0.039,4.126,0.013,3.531,0.039,3.235,2014-08-15,health_care_equipment_and_services
ABMD,ZBH,2019-08-02,0.569,2.775,0.006,109.431,4.51,0.57441,0.7821867,-0.01,2.958,0.04,2.048,-0.003,2.82,2014-08-15,health_care_equipment_and_services
ABT,SLP,2019-08-02,0.588,4.507,0.395,-5.565,4.51,0.011808996,2.7981026,0.012,4.11,-0.004,4.636,0.008,4.227,2014-08-15,health_care_equipment_and_services
ALGN,CYRX,2019-08-02,0.608,4.826,0.047,-1.534,4.51,0.46247637,0.06418538,-0.055,5.464,0.138,3.226,0.293,1.431,2014-08-15,health_care_equipment_and_services
ALGN,GMED,2019-08-02,0.51,2.736,0.108,15.579,4.51,0.5588365,1.345724,-0.026,3.129,-0.024,3.092,0.048,2.011,2014-08-15,health_care_equipment_and_services
ALGN,ICUI,2019-08-02,0.706,3.187,0.553,90.072,4.51,0.73918986,0.8678972,0.245,-1.97,0.243,-1.914,0.337,-3.908,2014-08-15,health_care_equipment_and_services
ALGN,ISRG,2019-08-02,0.627,2.572,0.396,46.196,4.51,0.9157142,1.6791129,-0.008,2.682,-0.029,2.975,0.031,2.133,2014-08-15,health_care_equipment_and_services
ALGN,PODD,2019-08-02,0.843,4.558,0.24,18.864,4.51,0.88388366,0.17390302,-0.309,8.948,-0.244,8.016,-0.07,5.545,2014-08-15,health_care_equipment_and_services
ALGN,RDNT,2019-08-02,0.843,3.063,0.031,3.799,4.51,0.34550673,1.0402516,0.005,2.991,0.006,2.979,0.033,2.606,2014-08-15,health_care_equipment_and_services
ALGN,RMD,2019-08-02,0.647,4.371,0.183,46.391,4.51,0.9293503,4.0195465,-0.071,5.517,-0.016,4.626,-0.049,5.155,2014-08-15,health_care_equipment_and_services
ALGN,STE,2019-08-02,0.667,3.767,0.196,49.876,4.51,0.74969196,1.1819016,-0.046,4.343,0.024,3.461,0.089,2.658,2014-08-15,health_care_equipment_and_services
ALGN,ZBH,2019-08-02,0.686,2.832,0.017,107.284,4.51,0.5180499,0.56044304,-0.012,3.054,0.039,2.106,0.004,2.762,2014-08-15,health_care_equipment_and_services
AMED,EW,2019-08-02,0.529,2.506,0.281,22.412,4.51,0.2296653,1.1489997,-0.027,3.174,-0.034,3.348,-0.09,4.713,2014-08-15,health_care_equipment_and_services
AMED,HCA,2019-08-02,0.608,-2.507,0.703,43.687,4.51,0.30873448,-0.21491417,-0.012,-2.995,-0.013,-3.021,0.051,-0.499,2014-08-15,health_care_equipment_and_services
AMEH,CHE,2019-08-02,0.765,3.571,9.103,120.936,4.51,0.92255354,1.8060985,0.043,3.012,0.022,3.286,0.028,3.211,2014-08-15,health_care_equipment_and_services
AMEH,CNMD,2019-08-02,0.588,3.106,1.754,33.575,4.51,0.6763238,2.0153236,0.017,2.908,0.015,2.926,-0.148,4.858,2014-08-15,health_care_equipment_and_services
AMEH,HAE,2019-08-02,0.706,2.603,3.439,21.43,4.51,0.5246874,1.4287223,0.034,2.291,0.021,2.409,0.007,2.538,2014-08-15,health_care_equipment_and_services
AMEH,PHG,2019-08-02,0.51,2.533,0.557,26.293,4.51,0.7849609,1.2799702,0.044,1.919,0.067,1.594,0.05,1.827,2014-08-15,health_care_equipment_and_services
AMEH,PODD,2019-08-02,0.765,2.834,2.855,31.087,4.51,0.8489966,1.7413406,-0.207,4.854,-0.194,4.734,-0.148,4.276,2014-08-15,health_care_equipment_and_services
AMEH,RMD,2019-08-02,0.647,3.233,2.391,52.769,4.51,0.94302255,1.2922878,0.021,2.952,0.03,2.827,-0.107,4.674,2014-08-15,health_care_equipment_and_services
AMEH,SLP,2019-08-02,0.588,4.461,0.589,7.929,4.51,0.95787936,1.473146,0.094,3.503,0.068,3.765,0.03,4.153,2014-08-15,health_care_equipment_and_services
AMEH,SYK,2019-08-02,0.529,3.123,3.096,105.592,4.51,0.9017881,1.7671922,0.032,2.658,0.028,2.719,-0.019,3.392,2014-08-15,health_care_equipment_and_services
AMEH,TFX,2019-08-02,0.549,3.553,5.619,156.402,4.51,0.89795566,1.9476722,0.059,2.764,0.101,2.205,0.032,3.127,2014-08-15,health_care_equipment_and_services
AMN,EW,2019-08-02,0.745,3.179,0.696,11.156,4.51,0.9123342,2.8727686,0.022,2.876,0.016,2.961,-0.029,3.589,2014-08-15,health_care_equipment_and_services
AMN,MDT,2019-08-02,0.745,2.689,0.382,59.591,4.51,0.75440645,1.8572334,-0.024,3.146,-0.024,3.149,-0.034,3.348,2014-08-15,health_care_equipment_and_services
AMN,PODD,2019-08-02,0.588,2.764,1.997,-24.169,4.51,0.032500777,1.6687207,-0.162,5.172,-0.137,4.795,-0.047,3.456,2014-08-15,health_care_equipment_and_services
