ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABC,ENSG,2018-02-27,0.549,3.173,0.1,11.508,3.983,0.314,0.751,-0.063,-0.025,0.053,0.004,0.045,-0.012,-0.057,0.021,0.01,-0.013,-0.005,3.277,-0.012,3.44,-0.256,8.753,2013-03-13,health_care_equipment_and_services
ABC,PDCO,2018-02-27,0.804,-3.167,0.079,29.651,3.983,0.645,-1.948,0.056,0.015,-0.003,0.003,-0.005,-0.045,-0.018,0.058,-0.001,-0.084,-0.211,-5.606,-0.185,-5.301,-0.228,-5.804,2013-03-13,health_care_equipment_and_services
ABMD,ATRI,2018-02-27,0.686,-4.048,1.971,216.143,3.983,0.477,-3.646,-0.019,-0.043,0.025,-0.037,0.01,0.053,-0.029,0.059,-0.014,-0.006,0.062,-2.859,0.022,-3.63,-0.178,-7.454,2013-03-13,health_care_equipment_and_services
ABMD,BDX,2018-02-27,0.745,-3.984,0.572,88.132,3.983,0.859,-1.388,0.056,-0.042,0.023,0.006,-0.048,0.013,0.053,-0.07,-0.062,0.02,-0.049,-5.987,-0.022,-4.908,-0.194,-11.962,2013-03-13,health_care_equipment_and_services
ABMD,BSX,2018-02-27,0.725,-2.84,0.078,13.11,3.983,0.453,-2.305,-0.005,0.007,0.016,0.003,0.016,-0.05,-0.036,0.059,0.002,-0.052,-0.035,-3.552,-0.012,-3.088,-0.129,-5.493,2013-03-13,health_care_equipment_and_services
ABMD,MLAB,2018-02-27,0.824,-2.655,0.369,70.329,3.983,0.413,-0.761,-0.012,0.03,-0.068,0.001,-0.067,0.081,0.023,-0.067,-0.081,-0.033,0.016,-2.381,0.096,-1.043,-0.08,-4.006,2013-03-13,health_care_equipment_and_services
ABMD,NEOG,2018-02-27,1.0,-2.848,0.083,12.605,3.983,0.568,-0.892,0.047,0.005,0.014,-0.046,-0.039,0.014,0.033,-0.035,0.03,0.027,0.051,-1.425,0.038,-1.795,-0.045,-4.11,2013-03-13,health_care_equipment_and_services
ABMD,XRAY,2018-02-27,0.941,-2.704,0.056,50.417,3.983,0.459,-0.766,0.05,0.08,-0.018,0.047,-0.0,-0.038,-0.0,-0.055,-0.001,0.018,-0.109,-4.839,-0.119,-5.023,-0.248,-7.555,2013-03-13,health_care_equipment_and_services
ACHC,PDCO,2018-02-27,0.569,-2.801,0.135,28.965,3.983,0.276,-0.786,0.014,-0.025,0.047,-0.017,-0.005,-0.008,0.009,0.011,0.039,0.026,-0.257,-6.239,-0.198,-5.461,-0.286,-6.638,2013-03-13,health_care_equipment_and_services
ADUS,AMEH,2018-02-27,0.882,2.666,0.379,-2.979,3.983,0.755,1.097,0.031,0.049,-0.066,0.001,-0.027,0.02,0.032,0.018,0.069,0.051,0.249,0.375,0.315,-0.228,0.456,-1.526,2013-03-13,health_care_equipment_and_services
AMED,AMN,2018-02-27,0.882,2.709,0.655,5.655,3.983,0.897,0.866,-0.012,0.015,-0.002,0.027,-0.001,0.024,0.022,-0.05,0.064,-0.017,0.002,2.671,-0.057,3.927,0.128,-0.048,2013-03-13,health_care_equipment_and_services
AMED,HSIC,2018-02-27,0.804,-3.198,0.397,43.755,3.983,0.758,-1.425,-0.087,0.01,0.003,-0.015,0.004,-0.042,0.005,0.064,-0.004,-0.04,-0.014,-3.425,0.064,-2.129,-0.054,-4.098,2013-03-13,health_care_equipment_and_services
AMED,OMI,2018-02-27,0.608,-2.618,-0.154,36.323,3.983,0.651,-2.187,-0.005,-0.05,0.006,-0.026,0.005,0.071,0.025,0.019,0.058,0.018,-0.106,-2.775,0.116,-2.448,0.344,-2.113,2013-03-13,health_care_equipment_and_services
AMN,XRAY,2018-02-27,1.0,-2.773,0.386,43.2,3.983,0.743,-0.617,0.065,0.009,0.009,0.009,0.007,0.027,-0.01,0.025,0.017,0.0,-0.093,-4.922,-0.135,-5.887,-0.134,-5.868,2013-03-13,health_care_equipment_and_services
ANTM,ENSG,2018-02-27,0.745,2.573,0.018,17.129,3.983,0.121,0.769,-0.048,-0.005,0.013,-0.012,-0.02,0.018,0.006,0.028,-0.04,0.011,0.025,2.151,0.002,2.548,-0.259,6.887,2013-03-13,health_care_equipment_and_services
ATEC,PODD,2018-02-27,0.51,2.63,-1.096,47.492,3.983,0.98,2.574,0.006,0.047,0.021,0.006,-0.108,0.01,0.097,0.048,0.044,0.038,-0.112,3.291,-0.157,3.551,-0.252,4.109,2013-03-13,health_care_equipment_and_services
ATRC,CNMD,2018-02-27,0.824,2.939,1.007,24.994,3.983,0.946,1.717,0.041,0.033,-0.038,0.007,0.059,0.029,-0.091,-0.036,0.037,-0.023,-0.016,3.194,-0.011,3.116,-0.028,3.376,2013-03-13,health_care_equipment_and_services
ATRC,ENSG,2018-02-27,0.549,3.567,0.244,15.0,3.983,0.515,1.201,-0.004,-0.008,0.007,-0.003,0.045,-0.068,-0.018,-0.03,-0.05,0.006,0.041,2.825,0.027,3.076,-0.206,7.27,2013-03-13,health_care_equipment_and_services
ATRI,BDX,2018-02-27,0.863,3.047,0.234,50.898,3.983,0.19,1.244,0.001,-0.009,-0.005,-0.013,0.017,-0.057,-0.003,-0.001,-0.011,-0.017,0.096,0.222,0.031,2.142,0.041,1.855,2013-03-13,health_care_equipment_and_services
ATRI,FMS,2018-02-27,0.627,2.55,0.029,27.667,3.983,0.331,0.765,-0.052,-0.006,-0.085,-0.02,-0.013,0.043,0.029,-0.016,0.018,0.036,0.075,0.581,0.069,0.749,0.055,1.104,2013-03-13,health_care_equipment_and_services
ATRI,HUM,2018-02-27,0.569,3.559,0.278,69.703,3.983,0.468,1.033,0.072,0.018,-0.071,-0.04,-0.015,-0.019,0.001,0.041,0.039,-0.052,0.08,1.334,0.008,3.347,-0.011,3.853,2013-03-13,health_care_equipment_and_services
