ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABMD,CNC,2019-12-18,0.608,3.243,0.104,26.497,3.76,0.90895706,0.8209567,0.025218620436754848,-0.014338138755908374,0.034084148211350494,0.015006989094609449,0.010352619619896027,0.07564178752158167,0.033081323033497284,0.021160208988656292,0.034112225243391595,-0.027747944433038824,-0.048,4.039,-0.08,4.564,0.085,1.844,2015-01-02,health_care_equipment_and_services
ABMD,EHC,2019-12-18,0.588,2.864,0.074,24.817,3.76,0.8462327,2.1830812,-0.0752071488586001,-0.04569034101146358,0.04648464355396809,-0.01528607620267033,0.0008659671039694539,0.034875654880491457,-0.012879281370677847,0.012587124728867324,0.053899276505471154,0.010239505323825095,-0.093,3.997,-0.15,4.685,0.175,0.738,2015-01-02,health_care_equipment_and_services
ABMD,PODD,2019-12-18,0.549,2.702,0.1,61.814,3.76,0.9635406,1.271568,-0.02817932310743715,0.036326377640878364,0.01793880948200232,0.11732494765792462,-0.08487231036908285,0.022343388874743197,0.07992610717753199,-0.06539440144336282,-0.017998851819827702,0.007875782581603678,-0.09,3.2,-0.236,4.005,0.133,1.968,2015-01-02,health_care_equipment_and_services
ABMD,QDEL,2019-12-18,0.725,3.11,0.133,17.202,3.76,0.9684628,2.3049629,0.03754955120546001,0.05512800164633834,0.01257423510411937,0.008814120010583489,0.01322839595255885,-0.015249475717812253,-0.0158507384778132,0.01153225292686308,0.011797200922516314,-0.03510106560172717,-0.001,3.12,-0.107,4.124,-0.24,5.391,2015-01-02,health_care_equipment_and_services
ABMD,RDNT,2019-12-18,0.765,3.427,0.021,6.525,3.76,0.9401192,3.2562363,-0.006563478798954233,0.06784987291496299,0.06706828955805647,0.0013947586606170334,0.062184285618349405,-0.0959422346004744,-0.11351820850129209,-0.030947946013057396,-0.045197569691827984,-0.05464453877978327,-0.074,4.083,-0.173,4.964,0.431,-0.395,2015-01-02,health_care_equipment_and_services
ABMD,ZBH,2019-12-18,0.686,2.822,-0.014,117.458,3.76,0.7561622,1.3461834,-0.041413389717032165,-0.017376774356550787,0.034648570051364215,-0.022838063726563645,-0.042035766619053075,-0.026405427142008338,-0.007088005823933507,0.031495362830837384,-0.05683922495144961,-0.03419214496340054,-0.007,2.925,-0.066,3.789,0.434,-3.554,2015-01-02,health_care_equipment_and_services
ADUS,USPH,2019-12-18,0.706,-3.155,1.261,21.971,3.76,0.56097674,-0.4344206,-0.1243331548164664,-0.01821969616337636,0.027015811989632797,0.0002765739209747301,-0.012972956854044575,-0.05873246293059169,-0.028924236569522477,-0.015221846458649756,-0.03056358671537764,0.03080949068498623,-0.02,-3.81,0.028,-2.257,-0.077,-5.638,2015-01-02,health_care_equipment_and_services
ALGN,HUM,2019-12-18,0.784,3.183,0.36,179.771,3.76,0.89981055,1.8770379,0.01650697683143707,-0.062383430275288095,-0.0044783782042965075,-0.06666247695191935,-0.01965527271953953,-0.02817855978993881,0.018209369849697593,0.04374514085498939,-0.0004269045105046965,0.05474397630528218,0.005,3.095,-0.009,3.335,0.192,-0.199,2015-01-02,health_care_equipment_and_services
ALGN,RDNT,2019-12-18,0.843,2.661,0.03,4.748,3.76,0.8805441,1.3508335,-0.010496417007855587,-0.023701569478239284,-0.01631874270138964,0.020672987131580056,-0.0014785768854009603,0.03846581887779277,-0.050480304716334586,-0.007772025518941384,0.0040195988744008235,-0.020949170463937447,-0.071,3.498,-0.138,4.283,0.257,-0.35,2015-01-02,health_care_equipment_and_services
ALGN,SEM,2019-12-18,0.725,3.035,0.016,12.779,3.76,0.60695547,1.4156101,0.012025259403091444,0.038930361731064136,-0.020059808213684086,0.005295259761528912,-0.004876644709567154,-0.044036130583071015,-0.017380064567951457,-0.034559294731098665,0.03744706254535214,0.024532735396002262,-0.049,3.759,-0.118,4.782,0.344,-2.053,2015-01-02,health_care_equipment_and_services
ALGN,ZBH,2019-12-18,0.725,2.858,0.012,111.06,3.76,0.8665121,1.365704,-0.04017131564857229,-0.0029947448257959595,-0.023323657711613804,-0.013264852734033621,-0.04052653644252465,0.017303189395312436,0.010936178200060003,0.0006074897135788908,-0.006153432811655681,0.01204150680151697,-0.005,2.94,-0.064,3.834,0.401,-3.248,2015-01-02,health_care_equipment_and_services
AMED,DXCM,2019-12-18,0.549,2.549,0.276,1.471,3.76,0.044478282,0.32163727,0.046099647104440374,-0.06590822429684205,0.01025206789426447,-0.035126090063441966,0.0023132157106074995,0.029813167157054545,0.0005435719340515354,0.00772261876888225,0.03290211133200613,-0.08951491066858243,0.022,1.919,-0.119,5.986,0.047,1.182,2015-01-02,health_care_equipment_and_services
AMEH,HUM,2019-12-18,0.98,2.874,4.753,189.562,3.76,0.8705332,0.9696271,0.029773179443879163,-0.02591923973983764,0.06580081041554367,0.00787542465305609,0.016074654369901107,-0.0007471240352021307,-0.02151323658654133,0.021858189297989994,-0.06447181531162104,-0.0714985440359848,0.005,2.796,-0.017,3.138,0.223,-0.535,2015-01-02,health_care_equipment_and_services
AMEH,RMD,2019-12-18,0.686,2.696,2.457,57.687,3.76,0.9565847,1.9144914,-0.03384515373263201,0.005167306002903984,0.013518291297632198,-0.01667092949742701,0.002085245373261971,-0.03637956213202305,-0.005947043926616566,-0.010653554000318855,0.016638393315317194,0.008515082344612375,-0.029,3.001,-0.111,3.868,0.116,1.472,2015-01-02,health_care_equipment_and_services
