ticker_x,ticker_y,trade_date,adf_pass_rate,adf_pass_rate_recent,last_residual,beta,intercept,residual_mean_max,residual_quantile,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ACIW,CTSH,2017-11-06,0.98,1.0,2.603,2.012,15.55,3.284,3.174,0.208,0.519,-0.045,-0.06,0.017,-0.005,0.011,-0.037,-0.018,0.007,0.016,0.01,0.017,2.062,0.011,2.256,-0.041,3.917,2012-11-20,software_and_services
ACIW,MA,2017-11-06,0.725,0.0,2.854,3.222,31.07,3.284,3.174,0.757,0.227,-0.016,0.011,0.037,-0.031,0.042,0.084,-0.001,0.019,0.002,0.015,0.004,2.788,-0.041,3.482,-0.105,4.45,2012-11-20,software_and_services
ACIW,V,2017-11-06,0.51,0.167,2.527,1.723,40.367,3.284,3.174,0.779,0.196,-0.032,0.019,-0.084,-0.044,-0.005,0.02,0.006,-0.035,-0.023,0.018,0.007,2.434,-0.05,3.181,-0.069,3.438,2012-11-20,software_and_services
ADBE,IT,2017-11-06,0.608,0.833,-3.795,0.505,44.836,3.284,3.174,0.44,-0.766,0.059,-0.011,-0.036,0.018,-0.003,-0.057,0.007,-0.004,-0.028,-0.004,0.022,-2.801,0.046,-1.72,-0.023,-4.858,2012-11-20,software_and_services
AKAM,FLT,2017-11-06,0.667,0.833,3.06,0.342,129.767,3.284,3.174,0.321,0.676,0.005,0.022,-0.005,0.014,-0.014,-0.078,-0.001,0.045,-0.014,-0.031,-0.02,3.439,-0.066,4.329,-0.1,4.969,2012-11-20,software_and_services
BFH,FLT,2017-11-06,0.569,0.667,2.75,0.015,147.266,3.284,3.174,0.309,0.596,-0.023,-0.003,0.013,0.03,0.032,-0.048,-0.024,0.038,-0.009,-0.01,-0.025,3.178,-0.093,4.31,-0.127,4.896,2012-11-20,software_and_services
BLKB,EEFT,2017-11-06,0.667,0.833,-2.801,0.858,19.895,3.284,3.174,0.172,-0.301,-0.006,-0.002,-0.012,0.041,0.028,-0.035,-0.015,0.058,-0.025,-0.011,0.023,-1.894,0.039,-1.309,-0.049,-4.704,2012-11-20,software_and_services
DOX,DSGX,2017-11-06,0.784,0.5,2.913,0.721,-17.632,3.284,3.174,0.088,0.822,-0.003,-0.026,0.072,-0.019,-0.017,-0.009,0.012,0.016,0.111,0.096,0.055,0.78,0.051,0.935,0.068,0.272,2012-11-20,software_and_services
DOX,NICE,2017-11-06,0.569,1.0,3.173,1.663,-22.017,3.284,3.174,0.0,0.264,-0.005,0.078,-0.034,0.044,-0.021,-0.017,-0.008,0.006,-0.054,-0.018,-0.011,3.766,-0.019,4.263,0.0,3.154,2012-11-20,software_and_services
DSGX,EEFT,2017-11-06,0.961,0.833,-2.515,3.001,14.575,3.284,3.174,0.001,-0.244,-0.044,0.082,-0.029,-0.051,0.039,-0.025,-0.107,0.01,-0.044,-0.009,0.056,-0.276,0.037,-1.038,0.011,-2.065,2012-11-20,software_and_services
EEFT,GPN,2017-11-06,0.922,1.0,2.729,1.235,-23.647,3.284,3.174,0.05,0.255,-0.005,0.078,-0.085,-0.018,-0.096,0.021,0.048,-0.001,0.069,0.018,0.039,1.048,0.02,1.84,-0.06,5.35,2012-11-20,software_and_services
EGHT,JKHY,2017-11-06,0.51,0.0,2.61,4.219,28.293,3.284,3.174,0.375,1.72,0.044,0.055,-0.03,0.004,0.021,0.04,0.002,-0.065,0.006,0.016,-0.025,3.164,-0.028,3.218,0.044,1.645,2012-11-20,software_and_services
EGHT,PAYX,2017-11-06,0.765,1.0,2.73,1.863,22.857,3.284,3.174,0.073,0.58,-0.029,0.007,0.008,0.012,0.03,-0.003,-0.03,0.044,0.005,0.045,-0.047,4.286,-0.027,3.636,0.057,0.846,2012-11-20,software_and_services
EGHT,SAP,2017-11-06,0.51,0.0,2.523,3.752,31.169,3.284,3.174,0.192,1.917,-0.02,0.036,-0.067,0.005,-0.016,-0.026,-0.032,-0.019,-0.03,0.014,0.016,2.225,0.02,2.152,0.13,0.125,2012-11-20,software_and_services
FISV,V,2017-11-06,0.725,0.0,3.175,1.33,10.311,3.284,3.174,0.6,1.826,-0.065,-0.005,-0.015,-0.026,0.03,0.008,-0.007,-0.023,-0.01,0.035,0.02,2.256,-0.014,3.82,-0.035,4.812,2012-11-20,software_and_services
AN,SIG,2017-11-06,0.941,1.0,-2.748,2.522,-44.829,4.361,4.807,0.084,-0.783,-0.101,0.031,-0.002,0.055,-0.001,-0.094,-0.015,0.031,-0.072,-0.039,-0.085,-4.142,-0.076,-3.997,-0.065,-3.818,2012-11-20,retailing
BBBY,BKE,2017-11-06,0.51,0.333,4.11,0.367,-0.716,4.361,4.807,0.431,0.652,-0.051,0.048,-0.016,0.006,-0.0,-0.033,-0.001,0.029,0.002,-0.056,-0.074,5.185,-0.068,5.096,-0.11,5.702,2012-11-20,retailing
DBI,OSTK,2017-11-06,0.588,0.0,5.105,0.436,9.381,4.361,4.807,0.909,2.591,-0.027,-0.071,0.014,-0.069,-0.018,0.013,0.015,-0.004,-0.005,-0.029,-0.022,5.326,-0.954,14.838,-0.317,8.336,2012-11-20,retailing
OSTK,RCII,2017-11-06,0.588,0.5,-2.854,0.554,5.267,4.361,4.807,0.779,-2.838,0.049,-0.049,-0.046,-0.013,0.041,0.014,-0.021,0.056,0.071,-0.013,0.001,-2.847,-0.778,-6.789,-0.279,-4.263,2012-11-20,retailing
AROC,KOS,2017-11-06,0.647,1.0,3.325,0.172,4.411,2.921,3.337,0.919,0.483,-0.053,0.03,0.034,0.042,-0.013,0.035,0.02,-0.046,0.019,0.049,0.079,2.201,0.151,1.18,0.279,-0.635,2012-11-20,energy
CLR,SU,2017-11-06,0.686,0.0,2.581,0.153,17.061,2.921,3.337,0.946,1.775,0.06,0.034,-0.01,0.027,0.043,-0.008,-0.074,-0.049,0.033,-0.003,0.043,1.905,-0.005,2.654,0.07,1.474,2012-11-20,energy
CPE,SFL,2017-11-06,0.627,0.0,2.511,0.015,6.424,2.921,3.337,0.609,0.707,0.002,0.016,-0.093,0.018,0.004,0.074,0.043,0.032,0.052,0.047,-0.011,2.728,-0.048,3.412,-0.041,3.275,2012-11-20,energy
CRK,E,2017-11-06,0.961,1.0,2.522,0.058,21.941,2.921,3.337,0.999,0.72,0.048,0.03,-0.005,-0.008,0.045,-0.004,-0.023,0.001,0.046,0.026,0.037,1.951,-0.025,2.902,-0.001,2.531,2012-11-20,energy
CRK,TTE,2017-11-06,0.765,0.833,3.066,0.169,45.795,2.921,3.337,1.0,0.549,0.006,-0.017,0.037,0.02,0.005,-0.035,-0.016,0.045,0.016,-0.066,0.022,2.599,-0.003,3.128,0.045,2.121,2012-11-20,energy
DHT,DINO,2017-11-06,0.569,0.833,2.748,8.733,2.497,2.921,3.337,0.012,0.33,-0.036,-0.002,0.047,-0.014,-0.012,-0.015,0.003,0.007,-0.026,-0.066,-0.085,3.883,-0.163,4.933,-0.096,4.036,2012-11-20,energy
DRQ,TTE,2017-11-06,0.529,0.5,2.658,0.062,44.042,2.921,3.337,0.544,0.552,-0.011,0.028,0.064,0.023,0.049,-0.012,-0.04,-0.041,-0.005,0.042,0.015,2.362,-0.006,2.77,0.037,1.939,2012-11-20,energy
EC,TTE,2017-11-06,0.627,1.0,2.661,1.06,40.382,2.921,3.337,0.574,0.291,0.012,-0.04,0.009,-0.033,0.004,0.007,0.003,-0.062,-0.015,0.029,0.016,2.224,0.045,1.402,0.092,0.06,2012-11-20,energy
