ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABMD,QDEL,2020-03-31,0.647,3.583,0.075,36.682,5.07,0.9323777,0.09210065,-0.007715227106150217,-0.0425928899345804,-0.018772802289691484,0.00529969722073188,0.02113011852301307,-0.03226950789227779,-0.01590941656065728,-0.023029111834400248,-0.0809696385833858,0.0016303378537052852,-0.347,6.274,-0.654,8.649,-1.092,12.048,2015-04-15,health_care_equipment_and_services
ABT,ANTM,2020-03-31,0.941,-2.553,2.533,74.732,5.07,0.045225516,-0.5736376,-0.007560150122721045,-0.004649203726018328,-0.013756347210245318,0.017566732686303176,-0.040238584132829255,0.0482999951509312,0.06599659482212056,0.02236972254772515,0.01830029027196553,0.07913201181872018,0.046,-1.5,0.063,-1.126,0.01,-2.32,2015-04-15,health_care_equipment_and_services
ABT,CNMD,2020-03-31,0.588,-3.63,1.289,-12.134,5.07,0.5960656,-1.6317211,0.005824958798701828,0.049383596594201704,0.012641572112707203,0.029267599313837957,-0.08403856879540236,0.044751416417108926,0.07129031800275379,-0.009553007535205296,0.04403653583559937,-0.012887222884893093,-0.003,-3.695,-0.011,-3.832,-0.009,-3.801,2015-04-15,health_care_equipment_and_services
ABT,ZBH,2020-03-31,0.667,-2.53,0.532,81.713,5.07,0.42878002,-0.48042256,-0.009326227981340614,-0.05128791384518508,0.015263828351674618,-0.044419084146253354,0.012847638049649137,0.0032194002575759526,-0.016477944062462932,0.01652989019391441,-0.013644735709002029,-0.048769974227937544,0.079,-1.475,0.132,-0.758,0.08,-1.45,2015-04-15,health_care_equipment_and_services
ADUS,CNMD,2020-03-31,0.706,-3.033,0.898,16.931,5.07,0.6331568,-0.64388275,0.025215367319419528,-0.02013860954059109,0.05779468314765658,-0.06584490487508096,0.0698529213584808,0.022066562872053833,-0.0342993538316666,-0.04858374458549582,-0.0008831827558637943,-0.07226844701029139,0.037,-2.404,-0.096,-4.646,-0.066,-4.138,2015-04-15,health_care_equipment_and_services
ADUS,HCA,2020-03-31,0.941,-2.79,1.054,46.645,5.07,0.41635203,-0.9042707,-0.004602408501710509,-0.028981183457813572,-0.0239106393760955,-0.027088444547644232,-0.025595455487442,0.014725923084302324,0.036224951859189815,0.037406222377391496,-0.0624589524705209,-0.008780891408305838,0.035,-2.244,-0.086,-4.109,-0.12,-4.634,2015-04-15,health_care_equipment_and_services
ADUS,USPH,2020-03-31,0.706,-3.349,1.108,28.378,5.07,0.6587365,-1.3923591,0.010092102634031147,0.024207336162810067,0.016160241917731213,0.008199345319610757,0.025960002085637805,-0.047918303322523004,-0.041047694088862566,0.007907988357363496,-0.004612240902158703,-0.022752945467713726,-0.059,-4.153,-0.198,-6.046,-0.111,-4.852,2015-04-15,health_care_equipment_and_services
ALGN,QDEL,2020-03-31,0.863,4.202,0.141,20.807,5.07,0.9348239,4.105607,-0.029107938620920107,-0.03466994917117192,0.026685256989654963,-0.0022994595528264155,0.016617385898415757,-0.014491187964769172,0.006647587700036817,0.006790496659876072,-0.028529314871673775,-0.05152326944952852,-0.29,7.036,-0.543,9.507,-0.915,13.142,2015-04-15,health_care_equipment_and_services
AMED,BSX,2020-03-31,0.549,-4.15,0.132,20.764,5.07,0.26386803,-2.321515,-0.00879252615422645,0.06044933460885647,0.025972481209176203,0.020256713387723536,-0.0019746991873981065,-0.0359863641553279,-0.046509262285738436,0.011629936134017907,-0.02982756825331583,0.017806114769992734,0.084,-2.547,0.073,-2.757,0.009,-3.981,2015-04-15,health_care_equipment_and_services
AMED,HCA,2020-03-31,0.804,-5.258,0.498,59.214,5.07,0.62467724,-4.9155874,-0.0011479010089127481,0.028634956693643045,-0.02953742721673439,0.024881696611981637,0.008753332948850112,-0.04888256908450831,-0.06055979002730632,0.09352726385308563,-0.03360737271664851,0.023944480692854805,0.108,-3.597,0.089,-3.893,-0.002,-5.287,2015-04-15,health_care_equipment_and_services
AMED,MDT,2020-03-31,0.765,-3.132,0.245,60.452,5.07,0.48029178,-1.2968458,0.002242074822885673,-0.028813597685193815,0.05567125373500386,-0.09832191925623107,0.00065535409426495,0.013214508157871207,-0.0016201269080448515,-0.007542998851227289,0.0051659523944662476,0.006358462886981758,0.053,-1.948,0.04,-2.234,-0.012,-3.407,2015-04-15,health_care_equipment_and_services
AMED,UHS,2020-03-31,0.569,-4.125,0.217,100.601,5.07,0.44334936,-1.4729819,0.019211488757082906,-0.14326959835723357,0.06646384234105869,-0.04430144737773808,0.09919578103343762,-0.06841531234899047,-0.11221181576482678,0.005755449279381305,-0.089776003660778,-0.06940969691990238,0.046,-3.495,0.031,-3.706,-0.068,-5.047,2015-04-15,health_care_equipment_and_services
AMED,ZBH,2020-03-31,0.725,-3.228,0.171,98.513,5.07,0.38714013,-0.2591998,0.0057858307414780825,0.012569833796104098,0.0080240615470027,-0.021214050931153656,0.005902875885297428,-0.033599547953791276,0.031100083363077798,0.002346237121279526,-0.007903291316570174,0.017132478972062035,0.138,-1.518,0.193,-0.844,0.118,-1.765,2015-04-15,health_care_equipment_and_services
AMEH,QDEL,2020-03-31,0.843,3.786,1.845,25.399,5.07,0.9102484,2.576532,0.04215115467794499,-0.006796050163491951,-0.002518634204442818,0.07983209427099984,-0.014123186878425845,0.02540999303260246,0.05692938371609872,0.007252017934164363,0.030011820078148795,0.04461069481888138,-0.299,6.62,-0.546,8.959,-0.981,13.087,2015-04-15,health_care_equipment_and_services
AMN,LH,2020-03-31,0.824,-2.867,0.693,125.134,5.07,0.2833407,-0.5641787,-0.01570991581103857,0.036427982545683274,0.006135828331267601,0.004571263887474658,-0.014742645802870071,0.05117546339460859,0.025657702259217624,-0.10310682018665124,0.021754527724846612,0.0562562886822392,0.274,0.501,0.359,1.552,0.291,0.712,2015-04-15,health_care_equipment_and_services
AMN,QDEL,2020-03-31,0.627,3.831,1.339,-15.893,5.07,0.39217088,1.5166692,-0.05295718757265557,0.024430836378307102,0.01567462551561485,0.017150943292738557,0.015673366547945718,0.03913705027137209,0.025651061300671213,-0.04961358780449638,0.09310901486185605,0.052614148888525045,-0.318,9.705,-0.541,13.832,-0.815,18.89,2015-04-15,health_care_equipment_and_services
ANTM,RMD,2020-03-31,0.608,2.7,0.499,-14.312,5.07,0.669027,1.8468529,0.034173423035524376,0.019400188117448206,0.08038396825979142,-0.002794007040416264,0.005071778783096507,-0.018785635091464373,-0.014917221339386425,0.02764717482650724,-0.034420072869939644,-0.006248295599545134,0.072,1.681,0.065,1.767,-0.104,4.177,2015-04-15,health_care_equipment_and_services
ANTM,SLP,2020-03-31,0.608,2.583,0.135,-10.496,5.07,0.53688186,1.8273879,0.006471608861369203,0.030776264494668675,0.013172808539465333,0.020199918022284796,0.01568489226621102,0.06408094118472146,-0.00014998903740887285,0.04031131095611907,-0.023377733508231704,0.014161944992184528,0.061,1.911,-0.134,4.064,-0.308,5.979,2015-04-15,health_care_equipment_and_services
ATRC,NXGN,2020-03-31,0.706,-3.025,0.208,10.705,5.07,0.40815768,-1.862271,-0.08777556215877845,-0.01877924446915813,0.04954857094760508,-0.011193437177823801,-0.010639963501097754,0.05277500600827319,0.010210638025190866,0.0342816495944021,-0.0006435896092578261,0.016763389529567737,-0.108,-3.806,-0.168,-4.246,-0.105,-3.786,2015-04-15,health_care_equipment_and_services
BAX,RDNT,2020-03-31,0.882,-2.601,0.306,-8.309,5.07,0.5135141,-0.62022686,-0.05110914578945367,0.029810642302396915,-0.036580474599743715,-0.040015135906458284,-0.013803757584231044,0.030559368536656667,0.022275948549822067,0.004220883910798356,0.05790322079879719,0.022725635264892442,0.039,-1.955,0.106,-0.835,0.11,-0.763,2015-04-15,health_care_equipment_and_services
BAX,SYK,2020-03-31,0.902,-3.356,2.524,-7.15,5.07,0.50104696,-0.27956668,-0.04086111807479148,-0.019644178278008198,0.0489658329278325,-0.034199032136342934,0.04181560464041509,-0.014142686695015692,-0.012535206654877753,0.01235646719570261,0.005448604761511173,-0.01786691537125454,0.002,-3.253,0.021,-2.482,0.004,-3.195,2015-04-15,health_care_equipment_and_services
BAX,ZBH,2020-03-31,0.725,-2.92,0.848,57.13,5.07,0.2924688,-1.1202711,-0.0025350707418791947,0.0019338573915261936,0.008272272681619402,0.016045034499218933,-0.021476105232987427,0.017885678125315097,0.009776246818153169,0.044681383619937017,0.01790909092759518,-0.02837996035277428,0.07,-1.702,0.11,-1.016,0.082,-1.498,2015-04-15,health_care_equipment_and_services
BDX,QDEL,2020-03-31,0.725,4.88,0.546,-63.144,5.07,0.43200403,3.3593109,-0.03710786030885777,-0.050320623909724825,-0.0314104989829011,-0.0007380965484838478,0.005454466615728312,-0.023226613438850574,-0.008692304390620582,0.0400099569632622,0.006826953085642999,0.007637683936880223,-0.135,8.335,-0.319,13.033,-0.555,19.072,2015-04-15,health_care_equipment_and_services
BDX,RMD,2020-03-31,0.863,2.628,0.916,-94.198,5.07,0.048605982,0.9110104,0.0070417427799125175,-0.008001936491544456,0.02329638215097284,0.026459952143012236,-0.010380715011886648,-0.03241793657288527,0.013752870854991049,0.025744618020767888,0.005480772489252107,0.03880126807071885,0.035,1.824,-0.002,2.686,-0.103,5.022,2015-04-15,health_care_equipment_and_services
