ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,betas_rsquared,arima_forecast,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABC,AMEH,2021-06-15,0.627,6.077,0.224,-0.437,4.15,0.2666318,0.08053066,-0.371,13.064,-0.332,12.325,-0.519,15.847,2016-06-28,health_care_equipment_and_services
ABC,RDNT,2021-06-15,0.608,4.021,0.237,-4.735,4.15,0.6575418,1.0269872,-0.018,4.457,0.046,2.902,0.106,1.437,2016-06-28,health_care_equipment_and_services
ABMD,AMEH,2021-06-15,0.941,6.765,0.028,11.837,4.15,0.76671785,3.3290863,-0.459,12.754,-0.428,12.35,-0.67,15.517,2016-06-28,health_care_equipment_and_services
ABT,AMEH,2021-06-15,0.725,6.319,0.104,10.388,4.15,0.18434423,0.12947118,-0.428,12.13,-0.393,11.656,-0.631,14.884,2016-06-28,health_care_equipment_and_services
ABT,AMN,2021-06-15,0.51,3.193,0.337,31.114,4.15,0.2194735,1.9399964,0.022,2.875,-0.034,3.692,-0.074,4.284,2016-06-28,health_care_equipment_and_services
ABT,ANTM,2021-06-15,0.902,2.582,1.483,150.174,4.15,0.19150604,0.855947,-0.002,2.628,0.067,1.207,0.078,0.989,2016-06-28,health_care_equipment_and_services
ABT,CRVL,2021-06-15,0.569,2.512,0.839,6.166,4.15,0.61310583,1.4199756,-0.035,3.251,-0.085,4.329,-0.155,5.8,2016-06-28,health_care_equipment_and_services
ABT,RDNT,2021-06-15,0.608,4.69,0.141,4.086,4.15,0.4360398,2.8304229,0.025,4.268,0.09,3.179,0.16,2.016,2016-06-28,health_care_equipment_and_services
ADUS,AMEH,2021-06-15,0.765,6.45,0.066,13.822,4.15,0.39366043,0.095361724,-0.49,12.193,-0.453,11.769,-0.727,14.982,2016-06-28,health_care_equipment_and_services
ADUS,ANTM,2021-06-15,0.706,3.174,1.269,171.17,4.15,0.40075833,1.1169294,-0.037,3.769,0.041,2.52,0.029,2.705,2016-06-28,health_care_equipment_and_services
ADUS,HSIC,2021-06-15,0.549,2.564,0.146,52.17,4.15,0.7238902,0.4688663,0.024,2.14,0.033,1.98,-0.004,2.631,2016-06-28,health_care_equipment_and_services
ADUS,MDT,2021-06-15,0.686,3.326,0.629,43.633,4.15,0.49562696,1.1496904,-0.025,3.98,-0.013,3.66,-0.041,4.395,2016-06-28,health_care_equipment_and_services
ADUS,OPCH,2021-06-15,0.961,2.864,0.128,2.764,4.15,0.58590317,0.80894774,-0.003,2.909,-0.01,3.002,-0.146,4.884,2016-06-28,health_care_equipment_and_services
