ticker_x,ticker_y,trade_date,adf_pass_rate,adf_pass_rate_recent,last_residual,beta,intercept,residual_mean_max,residual_quantile,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ACIW,ADP,2021-11-10,0.843,0.0,2.939,3.25,56.906,3.696,3.633,0.759,2.377,-0.006,0.015,0.031,0.03,-0.005,-0.011,-0.005,0.075,-0.021,0.027,-0.037,3.557,-0.012,3.14,0.063,1.872,2016-11-23,software_and_services
ACIW,EXLS,2021-11-10,0.588,0.0,2.857,2.063,9.41,3.696,3.633,0.371,1.328,0.128,0.042,-0.006,-0.054,0.069,-0.033,-0.114,0.064,-0.015,-0.037,-0.025,3.129,0.011,2.734,0.055,2.242,2016-11-23,software_and_services
ACIW,IT,2021-11-10,0.686,0.0,2.839,4.757,14.313,3.696,3.633,0.946,0.146,-0.032,-0.01,0.025,0.004,-0.03,0.022,0.057,0.031,0.023,0.015,-0.001,2.848,0.069,2.192,0.07,2.178,2016-11-23,software_and_services
ACIW,PAYX,2021-11-10,0.765,0.0,2.702,1.828,22.104,3.696,3.633,0.954,2.559,0.02,-0.012,-0.037,0.016,-0.005,-0.022,-0.003,0.001,-0.027,-0.035,-0.023,3.024,-0.025,3.062,0.003,2.654,2016-11-23,software_and_services
ACIW,PRGS,2021-11-10,0.686,0.5,2.73,0.656,18.313,3.696,3.633,0.09,0.765,-0.03,-0.017,0.031,-0.001,-0.032,0.011,0.035,-0.052,-0.027,0.057,0.023,2.249,0.062,1.42,0.079,1.078,2016-11-23,software_and_services
ACN,LPSN,2021-11-10,0.588,0.0,-3.416,0.226,-6.682,3.696,3.633,0.008,-1.437,0.032,0.039,0.011,0.005,-0.061,0.02,0.043,-0.015,0.041,0.026,-0.12,-5.456,-0.135,-5.717,-0.119,-5.435,2016-11-23,software_and_services
ADP,GIB,2021-11-10,0.725,0.833,-2.593,0.354,17.876,3.696,3.633,0.812,-0.622,0.001,0.041,0.01,0.051,-0.005,-0.014,-0.002,-0.036,0.023,0.015,-0.029,-3.708,-0.041,-4.158,0.04,-1.047,2016-11-23,software_and_services
ADP,IBM,2021-11-10,0.824,1.0,-3.05,0.332,58.28,3.696,3.633,0.047,-0.425,-0.0,-0.002,-0.014,-0.033,-0.002,-0.021,0.013,0.058,-0.024,-0.069,0.007,-2.825,0.054,-1.36,0.116,0.615,2016-11-23,software_and_services
AKAM,FORTY,2021-11-10,0.588,0.833,3.625,1.151,-40.038,3.696,3.633,0.007,0.976,0.008,-0.063,-0.017,0.01,-0.018,0.005,0.019,-0.095,-0.027,0.038,0.004,3.52,0.023,2.983,0.053,2.156,2016-11-23,software_and_services
ANSS,FORTY,2021-11-10,0.51,1.0,2.882,0.263,-2.716,3.696,3.633,0.415,0.208,-0.014,-0.027,0.001,-0.075,-0.034,0.048,0.074,-0.006,0.069,0.067,-0.006,3.081,-0.021,3.617,-0.028,3.862,2016-11-23,software_and_services
APPS,EXLS,2021-11-10,0.608,0.0,2.999,0.598,59.35,3.696,3.633,0.529,1.632,-0.011,0.015,0.02,0.039,0.013,-0.008,-0.007,-0.025,-0.0,-0.006,-0.062,3.969,-0.045,3.697,0.011,2.828,2016-11-23,software_and_services
CRM,LPSN,2021-11-10,0.569,0.667,-3.24,0.289,-13.322,3.696,3.633,0.771,-0.835,-0.005,-0.047,-0.044,0.009,-0.012,0.005,0.018,0.069,0.027,-0.037,-0.02,-3.607,0.024,-2.799,0.024,-2.804,2016-11-23,software_and_services
CSGS,FLT,2021-11-10,0.549,0.833,-3.431,4.994,36.896,3.696,3.633,0.37,-0.582,-0.005,-0.038,0.005,-0.022,-0.02,-0.035,0.033,-0.02,0.024,-0.025,-0.059,-5.142,-0.042,-4.64,-0.055,-5.012,2016-11-23,software_and_services
