ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABMD,EHC,2019-09-11,0.549,3.293,0.084,20.676,4.67,0.58116513,1.2734698,-0.008233790014570811,-0.019459942406784055,0.006546993384867211,-0.026163109878927587,-0.007404189413887787,-0.02582033588750311,0.016242404647323405,-0.02322240895076684,0.03408398954388355,-0.04681282890174947,-0.021,3.652,-0.026,3.736,-0.093,4.905,2014-09-24,health_care_equipment_and_services
ABMD,NEOG,2019-09-11,0.98,3.11,0.048,18.482,4.67,0.59583217,0.95891505,0.022507415151790413,0.006236211366053215,0.02715824956742624,0.013257107576824663,-0.05310932406293346,0.018305908511077624,0.05118865632464043,-0.003388823426666558,-0.04975561106975284,-0.014342576911383943,0.112,1.524,0.153,0.937,0.081,1.966,2014-09-24,health_care_equipment_and_services
ABMD,PODD,2019-09-11,0.549,3.66,0.177,32.441,4.67,0.8619988,0.23353978,-0.013659402330785683,0.029280429436028467,0.01641404130540231,0.01291081052343486,-0.0306889888363314,0.021093323374739754,0.0164597515604874,0.08492914010118466,0.014070242579418524,-0.014809919183836767,-0.083,4.349,-0.107,4.553,-0.196,5.287,2014-09-24,health_care_equipment_and_services
ABMD,QDEL,2019-09-11,0.725,4.029,0.156,8.87,4.67,0.6632671,2.2758675,-0.07429327588403169,-0.022703058924096707,0.006468289974163487,-0.04723963598178603,-0.002507414914370589,0.0031185794888224077,0.025821980180788944,-0.09447636626450381,-0.02057160487200033,0.02572058313120152,0.074,3.048,0.137,2.216,-0.052,4.719,2014-09-24,health_care_equipment_and_services
ABMD,RDNT,2019-09-11,0.725,2.933,0.026,4.555,4.67,0.66424584,1.6278813,-0.015324848376314436,0.0011096882555628376,-0.008144312732005193,0.03673473632821507,-0.015668367905512095,-0.0346003362834021,0.015201344340853353,0.057510745071449196,0.14582974403873833,0.14075060146288024,-0.024,3.214,-0.041,3.413,-0.274,6.143,2014-09-24,health_care_equipment_and_services
ABMD,RMD,2019-09-11,0.529,3.521,0.147,53.372,4.67,0.9041799,0.18420914,-0.009745513216433103,-0.01426833301197053,0.010144186611661573,0.008322386265620516,0.08896827672573643,-0.004723442144735592,-0.03382356623200145,-0.023370521033214815,0.04585992396747212,-0.014082527037244207,-0.007,3.597,-0.039,3.957,-0.107,4.733,2014-09-24,health_care_equipment_and_services
ABMD,STE,2019-09-11,0.549,2.735,0.148,60.203,4.67,0.9533248,0.20776042,-0.0855417120812092,-0.05915671803220442,0.058438789614388156,-0.02525251280774737,0.008212878027180097,0.05740037640306956,0.009604501775403207,0.009399973383167122,-0.0009842500476502424,0.007715228800516721,0.003,2.711,0.017,2.583,-0.066,3.318,2014-09-24,health_care_equipment_and_services
ABMD,ZBH,2019-09-11,0.627,2.744,0.007,109.774,4.67,0.6002409,1.0324326,0.07585550474172245,0.05853183854773448,-0.07024087227371086,-0.011614895987087266,0.0034426962970686174,0.007189699542662907,-0.005795576437229371,-0.07594970483915718,-0.047421474197421924,0.004459816430022275,0.041,2.066,-0.027,3.185,-0.037,3.361,2014-09-24,health_care_equipment_and_services
ABT,ANTM,2019-09-11,0.961,-3.273,3.434,20.217,4.67,0.12708525,-1.274619,0.01927458432431021,0.022729912041469503,-0.04644825039868249,0.014388982799891334,-0.04129208557730062,-0.032079483952566976,0.033168001194348595,-0.019393725393377904,0.027785275775011126,-0.013968123801443352,0.004,-3.143,0.063,-1.374,0.063,-1.387,2014-09-24,health_care_equipment_and_services
ADUS,MDT,2019-09-11,0.569,2.883,0.418,58.467,4.67,0.45844245,0.772165,-0.023853290106533847,0.014070754430284563,-0.008332346947055565,-0.011332148197961042,0.01905510003644808,-0.008129625506894814,-0.019119463867867212,-0.00924238453628859,-0.01742118422733645,-0.03676114999458305,0.014,2.398,0.031,1.806,0.024,2.046,2014-09-24,health_care_equipment_and_services
ALGN,CYRX,2019-09-11,0.627,2.989,0.044,-0.205,4.67,0.7099111,2.7160242,0.012284069618657443,-0.04593904361625994,0.02803114431467311,0.0022142050454073713,0.028914670214202094,-0.010784790875604735,-0.03087819602826266,-0.043395827799518026,-0.021742203424717704,-0.029487334046190854,0.197,1.587,0.312,0.768,0.322,0.696,2014-09-24,health_care_equipment_and_services
ALGN,ISRG,2019-09-11,0.569,2.696,0.382,51.428,4.67,0.9610619,2.2132595,0.009086288476227347,-0.00534984566785163,0.07483447099204629,-0.008428996689392418,0.015877884394523013,0.032150800275211146,-0.019675630418705136,-0.04230718642093325,0.034442806968859215,0.0061574965689175955,0.039,2.23,0.09,1.606,0.075,1.783,2014-09-24,health_care_equipment_and_services
ALGN,LH,2019-09-11,0.98,2.548,0.156,121.311,4.67,0.37557298,0.94393873,0.005964515303199143,-0.056092217298146105,0.04955142400346217,-0.02944169338576811,0.004043466858430342,0.01645793158349207,-0.037842842378233855,0.018132598844645378,-0.031201808374977984,-0.05241989020262595,0.059,1.322,0.09,0.667,0.105,0.356,2014-09-24,health_care_equipment_and_services
ALGN,NEOG,2019-09-11,1.0,3.318,0.058,17.23,4.67,0.91635627,1.2346654,-0.003948107159185433,0.024670064228418387,0.004174466191920466,0.006634894211425363,0.010893768375850554,-0.021403755264106015,0.002354608907775508,-0.07820560900053962,-0.03455424757350299,-0.024293097705637458,0.155,0.924,0.217,-0.037,0.202,0.19,2014-09-24,health_care_equipment_and_services
ALGN,PODD,2019-09-11,0.784,3.892,0.223,25.736,4.67,0.9734046,0.64579797,0.027195779084384065,-0.09804957384037048,0.026600321804589145,-0.06275348383280924,-0.036018142282040255,0.030956435194144368,0.05241363090850133,0.000368484081889277,-0.02362519321818131,0.05635787178114885,-0.035,4.212,-0.035,4.207,-0.065,4.485,2014-09-24,health_care_equipment_and_services
ALGN,QDEL,2019-09-11,0.902,3.734,0.179,6.554,4.67,0.40531504,1.9946611,0.0671739694815133,-0.014733552941008043,-0.014260410745362207,0.0019733986676453634,-0.01840340193406065,-0.028145250478714752,0.03351918928776122,-0.01378641878671032,0.05311393614204729,0.013146350483161661,0.142,1.935,0.232,0.798,0.133,2.048,2014-09-24,health_care_equipment_and_services
ALGN,RDNT,2019-09-11,0.843,2.727,0.03,4.227,4.67,0.5875756,1.3567117,0.027129030810590964,-0.026106253354028355,-0.05281721716764459,-0.018980644386206627,-0.012951814886678351,0.11281368435804295,0.030999637898321115,0.06260239118444416,0.10678227600440925,0.07955037627096415,0.036,2.32,0.043,2.243,-0.112,3.98,2014-09-24,health_care_equipment_and_services
ALGN,RMD,2019-09-11,0.608,3.499,0.172,50.673,4.67,0.9819753,0.2752286,-0.002750362840325904,-0.035470774310718066,-0.05284440983048975,0.021836517169880026,-0.056765473496457976,0.010426965216188246,0.07716874122591381,-0.036587072011647695,-0.027410878820488174,0.0458676670958989,0.035,3.1,0.021,3.254,0.005,3.443,2014-09-24,health_care_equipment_and_services
ALGN,STE,2019-09-11,0.608,2.845,0.183,55.324,4.67,0.9711103,2.6231282,-0.04483005006570096,-0.055396389891669916,0.04876728139114921,-0.06266893634339966,-0.06554803592423682,0.25200855877498146,0.2168647051824736,0.0038580279409485413,-0.02597648843328184,0.07490612306074526,0.042,2.452,0.077,2.13,0.043,2.44,2014-09-24,health_care_equipment_and_services
ALGN,ZBH,2019-09-11,0.765,2.845,0.019,107.22,4.67,0.66923636,1.0716143,-0.01553178324975791,-0.015195581523491423,-0.054184088058357116,0.011659830330049534,-0.04380523576809545,-0.046871439422351384,0.0265615196481052,-0.009363407227330395,-0.014512771737149623,0.0007358014190295938,0.044,2.099,-0.017,3.13,-0.023,3.244,2014-09-24,health_care_equipment_and_services
AMED,MDT,2019-09-11,0.804,2.989,0.216,61.918,4.67,0.24321866,0.99597067,0.0029660967171644247,0.12431008595040509,0.0074651987961606376,0.04261232374579095,-0.008844605589954889,-0.003367520332717231,0.015492436328036568,-0.08467829977553452,-0.06147930702536084,-0.0025745839991848474,-0.006,3.18,0.031,1.942,0.032,1.935,2014-09-24,health_care_equipment_and_services
