ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,betas_rsquared,arima_forecast,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABMD,AMEH,2021-05-03,1.0,3.764,0.022,12.589,3.66,0.6325808,0.76272446,-0.133,5.391,-0.923,15.024,-1.546,22.627,2016-05-16,health_care_equipment_and_services
ABMD,NEOG,2021-05-03,0.549,2.614,0.027,27.98,3.66,0.77308786,1.4507016,0.036,2.164,0.035,2.18,0.095,1.415,2016-05-16,health_care_equipment_and_services
ABT,AMEH,2021-05-03,0.784,3.066,0.056,13.889,3.66,0.1851331,1.0916947,-0.136,4.585,-0.929,13.459,-1.555,20.459,2016-05-16,health_care_equipment_and_services
ABT,ANTM,2021-05-03,0.922,2.94,1.286,163.373,3.66,0.16093574,0.43074468,-0.043,3.961,-0.003,3.001,-0.005,3.047,2016-05-16,health_care_equipment_and_services
ADUS,AMEH,2021-05-03,0.824,3.28,0.047,14.719,3.66,0.290549,1.14452,-0.135,4.706,-0.991,13.712,-1.658,20.738,2016-05-16,health_care_equipment_and_services
ADUS,ANTM,2021-05-03,0.706,3.443,1.197,172.45,3.66,0.2974822,0.50743157,-0.037,4.212,-0.035,4.174,-0.057,4.633,2016-05-16,health_care_equipment_and_services
ADUS,MDT,2021-05-03,0.745,3.391,0.602,45.151,3.66,0.4724633,0.66408074,0.007,3.161,-0.028,4.348,-0.067,5.662,2016-05-16,health_care_equipment_and_services
ADUS,ZBH,2021-05-03,0.863,2.902,0.839,55.663,3.66,0.31550032,0.6692968,0.031,2.051,0.002,2.847,-0.01,3.179,2016-05-16,health_care_equipment_and_services
ALGN,AMEH,2021-05-03,1.0,2.517,0.019,12.673,3.66,0.373786,0.06353951,-0.115,4.283,-0.816,15.052,-1.343,23.149,2016-05-16,health_care_equipment_and_services
AMED,AMEH,2021-05-03,0.784,3.208,0.015,16.152,3.66,0.3695494,1.238315,-0.13,4.544,-1.001,13.484,-1.686,20.51,2016-05-16,health_care_equipment_and_services
