ticker_x,ticker_y,trade_date,adf_pass_rate,adf_pass_rate_recent,last_residual,beta,intercept,residual_mean_max,residual_quantile,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ADP,INFY,2016-12-21,0.784,0.0,-2.979,0.063,2.228,3.293,3.172,0.136,-1.319,-0.032,0.085,0.086,0.124,0.008,-0.042,-0.094,-0.067,-0.058,0.018,-0.034,-3.729,0.011,-2.729,0.017,-2.588,2012-01-05,software_and_services
CRM,DSGX,2016-12-21,0.863,0.5,2.595,0.243,0.304,3.293,3.172,0.706,0.863,0.043,-0.019,-0.032,-0.007,0.015,-0.002,-0.016,0.018,-0.03,-0.055,0.021,2.057,0.055,1.182,0.027,1.892,2012-01-05,software_and_services
CRM,FISV,2016-12-21,0.784,1.0,2.7,0.823,-14.305,3.293,3.172,0.075,0.693,-0.019,0.032,0.022,0.011,-0.04,0.002,0.035,0.038,0.036,0.059,0.052,1.267,0.06,1.046,0.052,1.268,2012-01-05,software_and_services
CRM,IT,2016-12-21,0.549,0.667,3.372,0.879,24.504,3.293,3.172,0.467,0.908,0.01,-0.001,-0.021,-0.01,0.023,0.047,0.032,0.01,0.002,-0.026,0.057,1.619,0.073,1.102,0.032,2.394,2012-01-05,software_and_services
CRM,MA,2016-12-21,0.961,0.667,2.765,0.895,24.759,3.293,3.172,0.201,0.879,0.018,-0.004,0.035,0.015,-0.05,-0.017,-0.002,0.012,0.037,0.01,0.003,2.672,0.025,1.933,0.015,2.261,2012-01-05,software_and_services
DSGX,PEGA,2016-12-21,0.569,1.0,3.126,1.322,1.523,3.293,3.172,0.185,0.765,0.061,0.098,-0.028,0.038,-0.017,-0.037,0.012,0.032,0.088,0.119,-0.011,3.483,-0.04,4.409,-0.051,4.743,2012-01-05,software_and_services
EGHT,PEGA,2016-12-21,0.608,0.167,2.638,1.208,11.367,3.293,3.172,0.185,1.354,-0.044,0.01,0.042,0.046,0.019,0.011,-0.0,-0.009,-0.013,0.015,0.015,2.349,-0.058,3.752,-0.089,4.335,2012-01-05,software_and_services
FLT,INTU,2016-12-21,0.51,1.0,3.052,0.599,3.746,3.293,3.172,0.07,1.664,-0.011,-0.028,-0.005,-0.014,0.004,0.058,-0.039,0.029,-0.026,-0.006,0.02,2.561,0.064,1.469,0.034,2.213,2012-01-05,software_and_services
INFY,INTU,2016-12-21,0.725,0.0,2.632,9.291,27.214,3.293,3.172,0.904,1.805,-0.003,0.06,0.058,0.081,-0.03,0.051,0.009,-0.091,0.05,0.081,-0.028,3.117,-0.014,2.875,0.003,2.582,2012-01-05,software_and_services
INFY,IT,2016-12-21,0.706,0.333,3.183,8.356,27.516,3.293,3.172,0.822,1.791,0.026,-0.003,0.005,0.012,-0.027,0.03,0.031,-0.017,0.117,0.218,0.001,3.163,0.015,2.849,-0.015,3.512,2012-01-05,software_and_services
