ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABMD,QDEL,2020-07-10,0.51,4.991,-0.013,71.735,4.6,0.9150779,0.20892301,-0.004845518455238655,-0.04261434152180439,0.029907892205309483,-0.03134268040746364,-0.001888942765310711,0.009055790721054752,0.026630870390303426,0.0008564566784353477,0.014729877131224985,0.022617937538117017,0.068,4.53,0.386,2.367,-0.124,5.837,2015-07-24,health_care_equipment_and_services
ABT,CYRX,2020-07-10,0.667,4.306,0.335,-9.279,4.6,0.6377933,2.832689,0.01919651470245282,-0.026854708517514717,0.015878072159305697,-0.04702493880944876,0.0010912932719494743,0.00245141570721207,-0.007975283777236834,-0.004525481914421953,-0.026348491213049424,-0.02170550796356939,0.057,3.052,-0.258,9.954,-0.157,7.734,2015-07-24,health_care_equipment_and_services
ADUS,HCA,2020-07-10,0.804,-2.56,0.833,57.969,4.6,0.64935094,-1.3142933,0.015958551158216677,0.09571735886351783,0.052233815567621106,-0.013120048982022882,-0.03209976186476906,0.002177652525098332,-0.011703228874034343,0.025652834758808328,-0.0157463494402395,0.000497504987200367,0.15,-0.784,0.202,-0.169,0.172,-0.533,2015-07-24,health_care_equipment_and_services
ALGN,QDEL,2020-07-10,0.725,4.977,0.048,56.106,4.6,0.9796988,0.0464678,-0.019380580230331304,-0.02085206009461157,-0.005571374720636419,-0.03080587291190649,0.018059972072639593,-0.046983042544286646,-0.041129414340962206,0.0013018357566267347,-0.0589799436298255,-0.039439840871741606,0.071,4.461,0.371,2.272,-0.106,5.749,2015-07-24,health_care_equipment_and_services
AMED,DXCM,2020-07-10,0.627,3.204,0.449,-14.198,4.6,0.5533586,1.6088625,-0.07328864751519261,-0.07225071009610563,0.010017314431560193,0.031542004297071456,-0.03903080597443252,0.0030509401810514644,0.047738576669505546,-0.025922686357003472,0.01962593004569401,-0.01157034327065585,0.076,1.602,0.097,1.153,0.141,0.224,2015-07-24,health_care_equipment_and_services
AMED,HCA,2020-07-10,0.725,-2.648,0.308,76.879,4.6,0.61682284,-1.7086196,-0.00838446612923091,0.0758614780169919,0.028387247961646128,-0.006258022651607975,-0.046362771633702254,0.017898696390543062,0.037111679019364296,-0.03357538154837817,0.06656089046880227,-0.013383764057243855,0.175,-1.009,0.186,-0.908,0.15,-1.241,2015-07-24,health_care_equipment_and_services
AMED,UHS,2020-07-10,0.569,-2.656,0.081,111.744,4.6,0.6067755,-1.4097917,-0.010704197588775563,0.010968594081744288,-0.010045794429827695,-0.034417952654005025,-0.026763539971241833,0.04995399008874078,0.059981330072876066,0.01120631184251247,0.0452948748617073,0.0352788367905708,0.196,-1.263,0.183,-1.349,0.19,-1.305,2015-07-24,health_care_equipment_and_services
AMEH,QDEL,2020-07-10,0.784,5.024,0.86,53.939,4.6,0.99469894,0.040253133,0.02256871609420626,-0.06213855796299155,0.006159761528883028,-0.004132141291575071,0.04090651722879129,-0.05142786267757587,-0.05949092536490899,0.06559811091543893,-0.10800302395285259,-0.009798528787608984,0.07,4.514,0.365,2.346,-0.109,5.827,2015-07-24,health_care_equipment_and_services
AMEH,STAA,2020-07-10,0.804,2.891,0.982,12.968,4.6,0.89393985,2.2297235,-0.05397003649253714,-0.057206723721035135,-0.02711569316858867,-0.0050882417409942315,0.007245589251450421,0.022838867680413773,0.01082245373108005,-0.09476854761857471,-0.0733659083477118,-0.012103938202560408,0.115,2.053,0.107,2.111,0.039,2.605,2015-07-24,health_care_equipment_and_services
AMN,HUM,2020-07-10,0.549,2.547,1.738,196.206,4.6,0.87837166,1.1730572,0.06604414196682971,0.04970652883279951,-0.010963097498963703,0.0004636979513237877,-0.03591667555378388,0.03637399076192033,0.01426638995682507,0.017714225536123816,0.058388338115227326,0.011318239183653449,-0.037,2.959,-0.016,2.722,-0.027,2.839,2015-07-24,health_care_equipment_and_services
AMN,QDEL,2020-07-10,0.647,4.922,-0.243,81.54,4.6,0.9521499,0.19565846,-0.04966190619056487,-0.053217905921985845,-0.003910734666802309,-0.050363275675053665,0.022441725732585776,-0.05713311753329908,-0.06180237352602001,0.026123306248669854,-0.08407210670022185,-0.04926929326743961,0.06,4.529,0.387,2.365,-0.148,5.899,2015-07-24,health_care_equipment_and_services
