ticker_x,ticker_y,trade_date,adf_pass_rate,adf_pass_rate_recent,last_residual,beta,intercept,residual_mean_max,residual_quantile,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ACIW,VRSN,2020-07-08,0.569,0.0,2.746,6.526,-21.27,3.837,3.927,0.734,1.773,-0.049,-0.02,-0.076,0.011,0.044,-0.013,-0.05,0.034,-0.072,-0.011,0.094,1.283,0.085,1.434,0.063,1.775,2015-07-22,software_and_services
ACN,WNS,2020-07-08,0.549,0.0,-2.831,0.346,-5.18,3.837,3.927,0.344,-1.42,-0.008,-0.002,-0.003,0.013,-0.006,-0.012,0.03,0.027,-0.023,-0.05,0.036,-1.851,0.03,-2.023,0.068,-0.981,2015-07-22,software_and_services
ADP,INTU,2020-07-08,0.863,0.0,3.758,2.085,-61.692,3.837,3.927,0.927,2.215,-0.0,0.005,0.008,-0.015,-0.083,0.01,0.043,0.008,0.019,0.011,-0.043,5.203,-0.07,6.128,-0.042,5.17,2015-07-22,software_and_services
ADP,MSFT,2020-07-08,0.627,0.0,3.793,1.19,-42.774,3.837,3.927,0.921,0.227,-0.04,0.024,-0.019,0.002,0.012,-0.006,-0.012,0.04,-0.018,-0.011,-0.044,4.586,-0.034,4.403,0.002,3.761,2015-07-22,software_and_services
ADP,NICE,2020-07-08,0.686,0.0,2.989,1.207,-38.821,3.837,3.927,0.544,2.055,-0.043,-0.012,-0.023,0.01,0.003,-0.009,0.0,-0.015,-0.007,0.005,-0.14,5.909,-0.122,5.535,-0.135,5.814,2015-07-22,software_and_services
AZPN,OTEX,2020-07-08,0.686,1.0,2.635,0.165,19.762,3.837,3.927,0.41,0.795,-0.016,-0.022,0.037,-0.021,0.011,0.065,0.03,-0.089,0.05,0.017,-0.054,4.127,0.059,0.996,0.083,0.334,2015-07-22,software_and_services
DSGX,OTEX,2020-07-08,0.608,0.167,-2.998,0.587,15.623,3.837,3.927,0.454,-0.755,0.01,0.036,0.023,-0.006,-0.004,-0.011,-0.007,-0.002,-0.024,-0.007,0.009,-2.602,-0.01,-3.405,-0.031,-4.297,2015-07-22,software_and_services
EEFT,ORCL,2020-07-08,0.51,1.0,3.596,0.099,37.197,3.837,3.927,0.467,0.562,0.034,-0.039,0.009,-0.058,-0.059,0.047,0.064,-0.024,0.058,0.1,0.028,2.841,0.016,3.178,-0.051,4.967,2015-07-22,software_and_services
FIS,MSFT,2020-07-08,0.51,0.0,4.039,1.774,-78.273,3.837,3.927,0.339,2.371,-0.019,0.006,0.053,0.025,0.023,0.008,-0.022,-0.041,-0.017,0.01,0.032,2.895,0.039,2.63,0.045,2.426,2015-07-22,software_and_services
FIS,NICE,2020-07-08,0.627,0.333,2.541,1.717,-65.78,3.837,3.927,0.152,0.27,-0.012,0.011,0.01,-0.02,0.032,-0.001,-0.014,0.021,-0.031,0.005,-0.047,4.746,-0.033,4.098,-0.071,5.878,2015-07-22,software_and_services
