ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABC,CUTR,2017-04-12,0.667,3.085,0.109,4.242,3.439,0.749,0.214,-0.009,0.004,-0.014,0.012,0.014,0.015,-0.027,-0.038,-0.054,0.04,0.052,2.507,-0.057,3.721,-0.175,5.04,2012-04-25,health_care_equipment_and_services
ABT,CUTR,2017-04-12,0.667,2.796,0.47,-5.032,3.439,0.522,2.459,-0.008,0.017,0.048,0.019,0.04,-0.012,-0.029,-0.027,-0.019,-0.009,0.039,2.198,-0.016,3.037,-0.094,4.234,2012-04-25,health_care_equipment_and_services
ACHC,CUTR,2017-04-12,0.686,2.699,-0.019,14.031,3.439,0.924,2.639,-0.013,0.005,0.001,0.009,-0.017,-0.003,0.034,-0.056,0.008,-0.027,0.065,2.249,-0.118,3.518,-0.294,4.739,2012-04-25,health_care_equipment_and_services
ANTM,MOH,2017-04-12,0.549,-2.553,0.349,12.402,3.439,0.805,-1.238,-0.017,-0.028,-0.016,-0.065,0.019,0.065,0.036,-0.064,0.003,0.011,0.146,-0.642,0.135,-0.791,0.148,-0.623,2012-04-25,health_care_equipment_and_services
ATRI,IDXX,2017-04-12,0.549,2.688,0.349,-42.828,3.439,0.064,1.324,0.027,-0.047,0.049,-0.038,0.027,-0.03,-0.028,-0.056,-0.052,-0.024,0.036,1.831,0.084,0.696,0.142,-0.698,2012-04-25,health_care_equipment_and_services
CNC,CUTR,2017-04-12,0.529,2.642,0.281,4.699,3.439,0.961,2.129,0.023,-0.155,-0.024,-0.088,0.043,-0.038,-0.043,-0.05,-0.132,-0.112,0.065,1.813,-0.043,3.192,-0.136,4.377,2012-04-25,health_care_equipment_and_services
CVS,HCA,2017-04-12,0.686,2.517,0.516,31.268,3.439,0.716,1.569,-0.037,-0.05,0.006,-0.037,0.051,0.002,-0.04,0.038,0.034,-0.021,0.039,1.887,0.036,1.939,0.015,2.278,2012-04-25,health_care_equipment_and_services
EW,ISRG,2017-04-12,0.667,3.211,1.414,25.087,3.439,0.317,1.616,-0.05,-0.058,0.047,-0.055,-0.08,0.022,0.051,-0.034,-0.013,0.019,-0.007,3.395,-0.046,4.432,-0.069,5.028,2012-04-25,health_care_equipment_and_services
EW,SYK,2017-04-12,0.647,2.869,1.724,49.06,3.439,0.77,1.714,-0.014,-0.003,-0.054,0.065,0.012,0.067,-0.002,-0.032,0.001,0.012,0.031,2.108,0.011,2.588,0.001,2.832,2012-04-25,health_care_equipment_and_services
FMS,HSKA,2017-04-12,0.667,3.115,3.492,-92.574,3.439,0.687,0.221,0.008,0.03,0.017,0.023,0.0,-0.012,-0.034,0.044,0.053,0.039,0.091,1.932,0.135,1.366,0.097,1.855,2012-04-25,health_care_equipment_and_services
HOLX,HSKA,2017-04-12,0.51,2.863,2.922,-63.711,3.439,0.592,2.73,0.067,-0.038,-0.009,-0.03,0.015,-0.052,-0.019,0.031,0.03,0.019,0.027,2.427,0.06,1.902,0.032,2.348,2012-04-25,health_care_equipment_and_services
HSKA,NEOG,2017-04-12,0.745,-2.953,0.116,14.966,3.439,0.623,-0.283,-0.01,0.016,-0.041,0.025,-0.018,-0.026,0.018,0.029,0.038,-0.021,0.021,-2.407,0.102,-0.327,0.082,-0.842,2012-04-25,health_care_equipment_and_services
HSKA,USPH,2017-04-12,0.745,-3.351,0.457,31.029,3.439,0.675,-1.366,-0.066,-0.017,-0.017,0.011,-0.051,0.017,0.029,0.063,-0.063,-0.086,0.014,-3.036,0.033,-2.586,-0.021,-3.845,2012-04-25,health_care_equipment_and_services
IART,IDXX,2017-04-12,0.549,3.333,3.061,-15.264,3.439,0.394,2.984,-0.023,0.091,-0.052,0.046,-0.048,0.062,0.076,0.027,0.088,0.046,0.027,2.771,0.1,1.215,0.114,0.92,2012-04-25,health_care_equipment_and_services
IART,SYK,2017-04-12,0.784,2.571,2.015,28.001,3.439,0.485,0.606,0.019,-0.037,-0.007,-0.008,0.012,0.022,-0.036,0.048,0.019,0.025,0.032,1.253,0.062,0.021,0.071,-0.324,2012-04-25,health_care_equipment_and_services
IART,TFX,2017-04-12,0.608,2.71,3.769,10.569,3.439,0.631,1.183,0.006,-0.007,0.032,0.015,0.039,0.005,-0.043,0.02,0.018,-0.03,0.066,0.331,0.108,-1.153,0.109,-1.201,2012-04-25,health_care_equipment_and_services
MASI,NEOG,2017-04-12,0.804,-2.501,0.14,13.141,3.439,0.107,-0.413,0.003,0.024,0.009,-0.012,-0.057,0.178,0.069,-0.061,0.083,0.071,0.037,-1.569,0.087,-0.316,0.084,-0.395,2012-04-25,health_care_equipment_and_services
ADBE,BR,2017-04-12,0.784,-2.612,0.526,3.245,3.379,0.502,-1.257,0.042,0.005,-0.024,0.008,-0.009,0.022,0.014,-0.047,0.0,0.022,-0.006,-2.841,0.016,-2.029,-0.011,-3.004,2012-04-25,software_and_services
ADBE,DSGX,2017-04-12,1.0,-2.847,0.173,2.434,3.379,0.486,-0.192,0.051,-0.019,0.03,0.055,-0.002,-0.012,-0.036,-0.001,0.013,0.011,-0.003,-3.02,0.008,-2.406,-0.016,-3.71,2012-04-25,software_and_services
ADBE,PAYX,2017-04-12,0.627,-2.873,0.365,10.606,3.379,0.334,-1.31,-0.054,-0.043,0.041,-0.029,-0.013,-0.05,-0.004,0.063,0.002,-0.032,-0.036,-4.298,-0.014,-3.424,-0.065,-5.5,2012-04-25,software_and_services
BR,SNPS,2017-04-12,0.608,2.844,0.839,8.221,3.379,0.165,2.235,0.009,-0.009,-0.001,-0.014,0.006,-0.026,0.006,0.04,-0.046,-0.017,-0.007,3.067,0.019,2.222,0.015,2.359,2012-04-25,software_and_services
CRM,PEGA,2017-04-12,0.569,2.678,0.466,-6.803,3.379,0.523,2.343,-0.009,0.009,0.029,0.005,0.042,-0.009,-0.047,0.021,-0.019,-0.022,-0.102,4.557,-0.164,5.698,-0.155,5.544,2012-04-25,software_and_services
CSGS,DSGX,2017-04-12,0.784,2.778,0.375,6.024,3.379,0.343,0.716,-0.015,0.021,0.018,-0.01,-0.003,0.025,0.008,-0.028,-0.023,0.078,-0.006,2.928,-0.001,2.796,-0.001,2.813,2012-04-25,software_and_services
CSGS,JKHY,2017-04-12,0.549,3.392,1.618,19.526,3.379,0.515,1.612,-0.055,0.006,-0.025,-0.002,-0.021,0.064,0.039,0.022,0.073,-0.008,0.014,2.95,-0.01,3.691,-0.017,3.902,2012-04-25,software_and_services
CSGS,PEGA,2017-04-12,0.784,3.795,0.651,5.599,3.379,0.286,0.332,0.005,-0.025,-0.048,-0.046,-0.034,0.015,0.043,-0.044,-0.033,-0.01,-0.144,5.946,-0.18,6.496,-0.188,6.612,2012-04-25,software_and_services
DSGX,PEGA,2017-04-12,0.863,2.98,1.855,-6.927,3.379,0.035,1.401,-0.057,0.02,0.039,0.011,0.032,-0.062,-0.063,0.072,-0.051,-0.012,-0.104,5.85,-0.135,6.696,-0.141,6.847,2012-04-25,software_and_services
EEFT,PEGA,2017-04-12,0.824,2.681,0.392,-0.267,3.379,0.537,2.224,-0.011,-0.015,0.03,-0.028,0.013,0.033,-0.099,-0.157,-0.041,-0.064,-0.15,5.519,-0.185,6.195,-0.177,6.033,2012-04-25,software_and_services
EGHT,PEGA,2017-04-12,0.51,3.026,1.781,6.702,3.379,0.142,1.496,0.015,-0.042,0.011,-0.043,-0.011,0.09,0.039,-0.014,0.037,-0.009,-0.199,6.93,-0.222,7.386,-0.24,7.739,2012-04-25,software_and_services
FICO,SNPS,2017-04-12,0.745,2.687,0.332,18.532,3.379,0.366,1.871,-0.004,-0.011,0.019,-0.029,-0.019,-0.013,-0.015,-0.011,-0.032,-0.005,-0.011,3.017,-0.012,3.048,0.005,2.546,2012-04-25,software_and_services
FIS,SNPS,2017-04-12,0.765,2.579,0.938,-8.004,3.379,0.001,0.869,-0.023,0.013,0.04,0.01,0.011,-0.049,0.003,0.105,0.008,-0.079,-0.008,2.947,0.006,2.298,0.028,1.318,2012-04-25,software_and_services
FORTY,PEGA,2017-04-12,0.745,2.731,0.909,0.444,3.379,0.054,1.901,0.035,0.004,0.005,-0.019,-0.045,0.026,0.05,-0.019,0.093,0.049,-0.121,5.462,-0.216,7.625,-0.217,7.627,2012-04-25,software_and_services
INFY,IT,2017-04-12,0.784,2.57,5.578,49.654,3.379,0.897,1.654,-0.01,-0.006,-0.016,0.029,-0.028,-0.025,0.027,0.046,0.12,0.12,-0.027,3.014,-0.077,3.832,-0.107,4.323,2012-04-25,software_and_services
JKHY,PEGA,2017-04-12,0.529,2.789,0.434,-4.416,3.379,0.105,2.333,-0.066,0.011,0.047,-0.012,-0.043,0.01,0.006,-0.041,-0.048,0.019,-0.123,5.73,-0.133,5.953,-0.134,5.98,2012-04-25,software_and_services
MANH,SSNC,2017-04-12,0.588,2.89,0.312,12.248,3.379,0.643,1.048,0.03,-0.008,0.052,-0.031,0.031,0.028,-0.024,-0.03,-0.099,-0.126,-0.048,3.907,-0.071,4.388,-0.093,4.86,2012-04-25,software_and_services
MANH,V,2017-04-12,0.588,2.686,0.636,34.92,3.379,0.898,2.384,-0.008,0.015,0.024,0.031,0.027,0.004,-0.012,0.033,0.006,0.029,-0.056,3.586,-0.067,3.765,-0.074,3.882,2012-04-25,software_and_services
MMS,SNPS,2017-04-12,0.529,2.658,0.608,18.128,3.379,0.967,2.649,-0.015,0.018,-0.011,0.012,0.037,-0.035,-0.05,-0.028,0.015,0.021,-0.005,2.727,-0.003,2.696,-0.026,3.029,2012-04-25,software_and_services
MSTR,SNPS,2017-04-12,0.588,2.844,0.271,2.776,3.379,0.438,2.465,-0.003,0.002,-0.005,0.008,0.007,-0.048,-0.015,-0.013,-0.023,-0.031,-0.025,3.319,-0.035,3.49,-0.028,3.372,2012-04-25,software_and_services
NICE,SNPS,2017-04-12,0.667,2.951,0.687,10.107,3.379,0.589,2.669,-0.019,0.034,-0.004,0.0,-0.027,-0.003,0.018,0.022,0.059,0.01,0.013,2.649,0.037,2.06,0.03,2.238,2012-04-25,software_and_services
AAP,BBY,2017-04-12,0.51,3.152,0.137,9.295,3.05,0.16,2.682,-0.046,0.025,-0.01,0.028,-0.09,-0.003,0.06,-0.078,-0.101,0.029,-0.032,3.581,-0.163,5.312,-0.178,5.51,2012-04-25,retailing
AAP,FL,2017-04-12,0.667,2.542,0.301,8.514,3.05,0.626,1.286,-0.016,-0.051,-0.004,-0.053,0.015,0.015,-0.01,0.012,-0.032,0.022,-0.01,2.732,0.118,0.272,0.091,0.785,2012-04-25,retailing
ABG,AN,2017-04-12,0.941,-3.088,0.515,19.271,3.05,0.681,-1.389,0.039,0.012,0.019,0.074,0.052,-0.077,-0.065,0.031,-0.031,-0.036,0.011,-2.844,0.041,-2.167,0.053,-1.897,2012-04-25,retailing
AMZN,LKQ,2017-04-12,0.51,-2.732,0.22,23.54,3.05,0.069,-0.78,0.005,-0.025,0.013,-0.039,-0.001,-0.048,-0.005,-0.028,0.014,0.028,0.057,-1.609,0.094,-0.873,0.08,-1.153,2012-04-25,retailing
AZO,EBAY,2017-04-12,0.529,2.891,0.024,8.887,3.05,0.303,2.049,0.015,0.051,-0.018,0.067,-0.034,0.005,0.013,-0.041,-0.095,0.009,-0.002,2.927,-0.042,3.666,-0.133,5.311,2012-04-25,retailing
BIG,MELI,2017-04-12,0.588,2.816,5.523,-79.739,3.05,0.001,1.307,0.007,0.055,-0.087,0.048,-0.023,0.051,0.01,-0.03,0.022,-0.01,-0.165,5.761,-0.1,4.605,-0.121,4.98,2012-04-25,retailing
DG,MELI,2017-04-12,0.608,2.921,1.467,32.737,3.05,0.512,2.889,0.002,-0.019,-0.035,-0.056,0.0,0.071,0.038,0.036,0.001,-0.009,-0.215,5.177,-0.151,4.505,-0.169,4.69,2012-04-25,retailing
DLTR,MELI,2017-04-12,0.588,2.868,1.518,19.775,3.05,0.554,2.566,-0.041,0.03,0.037,-0.025,0.089,-0.022,-0.093,-0.039,-0.017,-0.005,-0.194,5.209,-0.177,5.01,-0.205,5.344,2012-04-25,retailing
HD,ORLY,2017-04-12,0.569,-3.422,2.409,-13.586,3.05,0.329,-2.107,-0.029,0.009,-0.016,-0.008,0.014,-0.017,-0.014,0.039,0.013,-0.036,-0.035,-4.794,-0.064,-5.936,-0.149,-9.27,2012-04-25,retailing
KMX,MELI,2017-04-12,0.608,2.936,1.81,28.282,3.05,0.961,0.553,0.027,-0.014,-0.054,-0.036,-0.035,0.009,0.01,0.023,-0.035,-0.047,-0.205,5.164,-0.147,4.538,-0.124,4.283,2012-04-25,retailing
AER,DE,2017-04-12,0.686,2.708,0.905,39.353,3.936,0.314,2.254,-0.001,0.012,-0.005,0.025,-0.054,0.072,0.059,-0.029,0.052,0.067,-0.017,3.001,-0.098,4.402,-0.074,3.993,2012-04-25,capital_goods
AL,DE,2017-04-12,0.765,2.655,1.219,39.62,3.936,0.697,2.089,0.007,-0.002,0.017,0.007,-0.028,0.02,0.008,-0.018,0.055,-0.01,-0.026,3.124,-0.091,4.308,-0.079,4.077,2012-04-25,capital_goods
AL,PH,2017-04-12,0.608,2.555,1.956,46.367,3.936,0.895,2.412,0.009,0.012,0.003,0.015,0.05,-0.077,-0.052,-0.025,-0.091,0.01,-0.01,2.718,0.006,2.461,-0.019,2.865,2012-04-25,capital_goods
AL,ROK,2017-04-12,0.569,2.503,1.531,55.028,3.936,0.811,2.495,-0.008,0.044,0.068,0.072,0.072,-0.043,-0.051,-0.042,-0.042,-0.022,-0.031,2.996,-0.037,3.079,-0.056,3.382,2012-04-25,capital_goods
AOS,AYI,2017-04-12,0.706,-3.397,4.984,25.235,3.936,0.076,-2.966,0.02,-0.008,-0.023,-0.011,0.001,0.044,0.022,-0.008,0.036,-0.025,-0.047,-4.185,-0.071,-4.58,-0.019,-3.708,2012-04-25,capital_goods
AOS,MRCY,2017-04-12,0.824,2.89,0.822,-7.704,3.936,0.271,1.791,-0.001,0.029,-0.051,0.005,-0.001,0.006,0.001,0.025,-0.014,-0.001,0.017,2.462,0.079,0.942,0.005,2.766,2012-04-25,capital_goods
AOS,SWK,2017-04-12,0.627,2.837,1.562,42.355,3.936,0.755,0.252,0.02,0.019,0.014,0.029,-0.013,-0.034,0.012,0.063,-0.034,0.042,0.006,2.437,0.006,2.447,-0.013,3.693,2012-04-25,capital_goods
AWI,DE,2017-04-12,0.706,2.537,-0.202,86.845,3.936,0.615,1.954,-0.021,0.003,-0.022,0.004,0.005,-0.008,-0.017,0.006,-0.02,-0.018,-0.038,2.935,-0.171,4.319,-0.158,4.181,2012-04-25,capital_goods
AXON,B,2017-04-12,0.627,2.661,0.355,27.346,3.936,0.682,2.124,-0.005,-0.005,0.052,0.003,-0.07,0.027,0.075,0.049,0.118,0.138,-0.065,3.501,-0.146,4.542,-0.151,4.61,2012-04-25,capital_goods
AXON,BA,2017-04-12,0.745,3.0,1.124,98.678,3.936,0.583,2.538,0.01,0.021,-0.022,0.07,0.007,0.013,0.017,-0.07,-0.104,-0.037,-0.021,3.296,-0.069,3.966,-0.14,4.953,2012-04-25,capital_goods
AXON,DE,2017-04-12,0.725,2.755,0.555,65.038,3.936,0.985,2.235,0.001,0.048,0.046,0.044,0.03,-0.037,-0.016,-0.048,-0.033,0.038,-0.013,2.933,-0.129,4.501,-0.114,4.297,2012-04-25,capital_goods
