ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,betas_rsquared,arima_forecast,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ACHC,CYH,2020-12-07,0.529,3.495,0.066,1.765,4.44,0.021783553,1.6804272,0.086,2.659,-0.045,3.928,-0.004,3.531,2015-12-21,health_care_equipment_and_services
ADUS,BSX,2020-12-07,0.608,-2.645,0.204,21.506,4.44,0.39777145,-1.1198076,-0.023,-3.035,0.019,-2.325,0.1,-0.966,2015-12-21,health_care_equipment_and_services
ALGN,MODV,2020-12-07,0.765,2.627,0.167,24.235,4.44,0.60214204,1.3372582,-0.075,4.185,-0.121,5.149,-0.02,3.042,2015-12-21,health_care_equipment_and_services
AMEH,ISRG,2020-12-07,0.725,2.643,-0.908,195.883,4.44,0.5914492,1.7794731,-0.077,3.285,-0.03,2.894,0.036,2.343,2015-12-21,health_care_equipment_and_services
AMEH,MODV,2020-12-07,0.784,4.39,0.437,62.568,4.44,0.8554532,0.32908097,-0.149,5.791,-0.265,6.878,-0.003,4.42,2015-12-21,health_care_equipment_and_services
AMEH,STAA,2020-12-07,0.706,2.979,-0.418,43.738,4.44,0.6819685,2.7364573,-0.055,3.255,-0.674,6.373,-0.181,3.893,2015-12-21,health_care_equipment_and_services
AMEH,UNH,2020-12-07,0.667,2.694,-1.477,279.105,4.44,0.5661484,1.4053924,-0.072,3.391,0.046,2.252,-0.038,3.06,2015-12-21,health_care_equipment_and_services
ATRC,STAA,2020-12-07,0.569,2.529,1.379,-7.321,4.44,0.673234,1.017566,0.09,1.117,-0.171,5.211,0.105,0.891,2015-12-21,health_care_equipment_and_services
ATRI,OMCL,2020-12-07,0.686,3.812,0.086,10.909,4.44,0.58773434,3.1636677,-0.071,4.784,-0.094,5.101,-0.103,5.232,2015-12-21,health_care_equipment_and_services
BAX,CYRX,2020-12-07,0.745,3.072,0.72,-35.03,4.44,0.65398127,2.637676,-0.02,3.282,-0.216,5.351,-0.033,3.416,2015-12-21,health_care_equipment_and_services
BAX,SYK,2020-12-07,0.588,3.367,2.084,25.806,4.44,0.5322325,1.9761115,0.0,3.359,-0.017,3.815,-0.009,3.604,2015-12-21,health_care_equipment_and_services
BAX,TFX,2020-12-07,0.941,2.923,5.181,-81.283,4.44,0.25498605,0.40469143,-0.002,3.006,-0.021,3.641,-0.045,4.438,2015-12-21,health_care_equipment_and_services
BDX,CYRX,2020-12-07,0.706,2.865,0.186,-23.728,4.44,0.75648654,2.6567154,-0.016,3.001,-0.204,4.55,-0.033,3.135,2015-12-21,health_care_equipment_and_services
BDX,ISRG,2020-12-07,0.843,3.217,0.974,-43.582,4.44,0.6217884,1.8190058,0.005,3.128,0.038,2.472,0.037,2.481,2015-12-21,health_care_equipment_and_services
BDX,RMD,2020-12-07,0.569,2.761,1.138,-131.883,4.44,0.20918837,2.1091075,0.029,2.299,0.066,1.714,0.057,1.855,2015-12-21,health_care_equipment_and_services
BDX,UNH,2020-12-07,0.686,3.14,1.013,20.316,4.44,0.7747608,2.993802,0.001,3.119,0.077,1.629,0.002,3.094,2015-12-21,health_care_equipment_and_services
BKD,CYH,2020-12-07,0.902,3.707,-0.103,4.601,4.44,0.010758942,1.3030825,0.032,3.492,-0.166,4.835,-0.148,4.712,2015-12-21,health_care_equipment_and_services
BKD,PDCO,2020-12-07,0.529,2.69,0.016,20.148,4.44,0.1794943,1.3907484,0.024,2.497,-0.016,2.82,0.001,2.681,2015-12-21,health_care_equipment_and_services
BSX,ENSG,2020-12-07,0.529,4.582,1.483,-12.563,4.44,0.16189496,0.85532373,-0.065,5.635,-0.022,4.934,-0.053,5.432,2015-12-21,health_care_equipment_and_services
BSX,MLAB,2020-12-07,0.922,2.718,5.788,3.698,4.44,0.747804,0.89133215,-0.02,3.095,0.037,2.014,0.066,1.464,2015-12-21,health_care_equipment_and_services
BSX,OMCL,2020-12-07,0.941,4.608,2.043,-5.372,4.44,0.67634296,3.846592,-0.058,5.72,-0.06,5.758,-0.05,5.557,2015-12-21,health_care_equipment_and_services
BSX,STE,2020-12-07,0.529,3.107,3.613,-2.493,4.44,0.47152746,0.020142155,-0.012,3.285,0.074,1.995,0.083,1.87,2015-12-21,health_care_equipment_and_services
CAH,CYH,2020-12-07,0.804,3.853,0.124,-1.85,4.44,0.0036123008,1.2955554,0.029,3.438,-0.099,5.283,-0.058,4.696,2015-12-21,health_care_equipment_and_services
CHE,CYRX,2020-12-07,0.745,2.765,0.114,-23.561,4.44,0.18397853,1.43086,0.037,2.241,-0.177,5.305,-0.079,3.89,2015-12-21,health_care_equipment_and_services
CHE,IDXX,2020-12-07,0.588,3.454,0.749,-16.753,4.44,0.18134159,0.5172413,0.025,2.887,-0.011,3.71,-0.073,5.13,2015-12-21,health_care_equipment_and_services
CHE,PODD,2020-12-07,0.745,2.727,0.676,-114.457,4.44,0.034069672,0.23192193,0.072,0.246,-0.012,3.124,-0.041,4.122,2015-12-21,health_care_equipment_and_services
CHE,RMD,2020-12-07,0.843,3.052,0.408,-22.457,4.44,0.12010939,0.6258665,0.061,1.047,0.056,1.215,0.017,2.5,2015-12-21,health_care_equipment_and_services
COO,OMCL,2020-12-07,0.627,2.809,0.303,-17.306,4.44,0.2911804,0.7466667,-0.039,3.879,-0.041,3.942,-0.033,3.711,2015-12-21,health_care_equipment_and_services
CUTR,MCK,2020-12-07,0.529,2.811,0.276,129.471,4.44,0.5899652,0.95880973,-0.024,3.112,-0.018,3.034,-0.018,3.045,2015-12-21,health_care_equipment_and_services
CYRX,SLP,2020-12-07,0.549,-2.522,1.314,7.072,4.44,0.35122564,-0.2991057,0.131,0.044,0.005,-2.432,0.06,-1.347,2015-12-21,health_care_equipment_and_services
GMED,MODV,2020-12-07,0.529,3.856,1.461,-1.895,4.44,0.5602443,1.5773139,-0.062,4.877,-0.156,6.408,0.004,3.784,2015-12-21,health_care_equipment_and_services
HSIC,NUVA,2020-12-07,0.941,-2.516,0.905,2.554,4.44,0.6221293,-0.6745425,0.077,-1.346,0.091,-1.146,0.165,-0.018,2015-12-21,health_care_equipment_and_services
ICUI,MODV,2020-12-07,0.608,4.329,-0.04,79.346,4.44,0.6230309,0.36589226,-0.188,5.904,-0.32,7.013,-0.029,4.569,2015-12-21,health_care_equipment_and_services
MD,MDRX,2020-12-07,0.608,3.775,0.15,5.963,4.44,0.002571343,2.1101701,-0.045,4.356,-0.133,5.483,-0.003,3.819,2015-12-21,health_care_equipment_and_services
MDRX,NTUS,2020-12-07,0.627,-2.891,1.431,13.539,4.44,0.6404241,-1.5778934,0.039,-2.547,0.032,-2.61,0.098,-2.016,2015-12-21,health_care_equipment_and_services
MDRX,TVTY,2020-12-07,0.804,-2.705,3.303,-11.94,4.44,0.15110235,-1.1471846,-0.031,-3.034,-0.069,-3.446,0.023,-2.458,2015-12-21,health_care_equipment_and_services
MLAB,OMCL,2020-12-07,1.0,2.91,0.305,3.583,4.44,0.79957014,0.37852418,-0.043,3.991,-0.092,5.214,-0.104,5.501,2015-12-21,health_care_equipment_and_services
NUVA,ZBH,2020-12-07,0.706,2.679,0.889,67.341,4.44,0.16622195,1.571452,-0.027,3.104,-0.019,2.981,-0.004,2.742,2015-12-21,health_care_equipment_and_services
SNN,SYK,2020-12-07,0.784,3.396,4.277,21.517,4.44,0.59582496,1.5844665,0.012,3.006,0.007,3.168,-0.032,4.411,2015-12-21,health_care_equipment_and_services
ACIW,MTLS,2020-12-07,0.647,3.486,0.515,4.253,5.78,0.9103394,3.5324304,-0.244,5.682,-0.328,6.436,0.224,1.47,2015-12-21,software_and_services
ACIW,VMW,2020-12-07,0.784,-2.863,3.748,7.073,5.78,0.2749454,-0.7961951,0.003,-2.805,-0.016,-3.18,0.001,-2.849,2015-12-21,software_and_services
ACN,CRGE,2020-12-07,0.627,7.108,0.002,0.142,5.78,0.589688,0.5384508,0.038,6.542,-0.341,12.146,-0.499,14.476,2015-12-21,software_and_services
ACN,SAP,2020-12-07,0.647,-3.288,0.484,29.928,5.78,0.4299137,-1.2027687,-0.005,-3.425,0.016,-2.888,-0.007,-3.455,2015-12-21,software_and_services
ADBE,ADSK,2020-12-07,0.686,2.501,0.468,24.41,5.78,0.5678036,0.33541143,-0.081,6.49,-0.042,4.564,-0.017,3.344,2015-12-21,software_and_services
ADBE,CRGE,2020-12-07,0.549,7.203,0.001,0.341,5.78,0.72370094,0.2814492,0.024,6.862,-0.388,12.218,-0.579,14.711,2015-12-21,software_and_services
ADBE,SPLK,2020-12-07,1.0,-5.111,0.396,13.234,5.78,0.5132255,-0.24906072,0.038,-3.831,0.038,-3.814,0.0,-5.094,2015-12-21,software_and_services
ADP,INFY,2020-12-07,0.647,2.572,0.056,2.026,5.78,0.5555334,2.1189523,-0.087,4.035,-0.105,4.344,-0.102,4.293,2015-12-21,software_and_services
ADP,MTLS,2020-12-07,0.549,3.572,0.17,-4.223,5.78,0.8435944,3.403302,-0.232,6.01,-0.32,6.94,0.208,1.381,2015-12-21,software_and_services
ADSK,DSGX,2020-12-07,0.765,-2.656,0.215,2.532,5.78,0.21944353,-0.1972606,-0.045,-4.812,0.017,-1.86,0.081,1.174,2015-12-21,software_and_services
ADSK,MTLS,2020-12-07,0.686,3.063,0.17,-9.181,5.78,0.106264696,0.7960735,-0.12,5.843,-0.212,7.944,0.125,0.176,2015-12-21,software_and_services
ADSK,SPLK,2020-12-07,0.588,-8.618,0.831,-4.968,5.78,0.13754185,-0.53298104,-0.054,-11.125,-0.011,-9.133,-0.019,-9.501,2015-12-21,software_and_services
AKAM,ANSS,2020-12-07,0.549,3.055,3.693,-93.013,5.78,0.42392445,0.742293,-0.032,4.325,0.019,2.312,0.011,2.609,2015-12-21,software_and_services
AKAM,PANW,2020-12-07,0.529,2.647,1.216,112.026,5.78,0.32681972,1.3358121,-0.141,5.064,-0.152,5.252,-0.093,4.237,2015-12-21,software_and_services
ANSS,CRGE,2020-12-07,0.529,7.188,0.001,0.336,5.78,0.75663894,0.47023273,0.038,6.694,-0.371,12.008,-0.576,14.674,2015-12-21,software_and_services
APPS,SAP,2020-12-07,0.51,-2.523,1.019,107.031,5.78,0.6777467,-1.1693653,-0.019,-2.755,-0.251,-5.594,-0.189,-4.833,2015-12-21,software_and_services
ATEN,MSTR,2020-12-07,0.765,8.078,14.278,44.151,5.78,0.5639891,0.12937008,-0.385,15.999,-1.462,38.131,-0.874,26.041,2015-12-21,software_and_services
BB,CRGE,2020-12-07,0.941,7.523,-0.005,0.569,5.78,0.9902641,0.56346756,0.037,7.158,-0.48,12.536,-0.679,14.607,2015-12-21,software_and_services
BB,DXC,2020-12-07,1.0,-3.519,9.206,-21.968,5.78,0.8302089,-0.74031675,0.157,-1.668,-0.494,-9.36,-0.144,-5.224,2015-12-21,software_and_services
BFH,CRGE,2020-12-07,0.941,7.461,-0.0,0.58,5.78,0.96698856,0.15960953,0.034,7.101,-0.462,12.33,-0.674,14.57,2015-12-21,software_and_services
BR,CRGE,2020-12-07,0.549,7.233,0.004,0.11,5.78,0.5265471,0.5159992,0.041,6.636,-0.354,12.359,-0.514,14.662,2015-12-21,software_and_services
CDNS,MTLS,2020-12-07,0.784,3.977,0.315,-1.421,5.78,0.06480923,0.7097062,-0.136,7.058,-0.212,8.778,0.2,-0.545,2015-12-21,software_and_services
CDNS,SAP,2020-12-07,0.529,-2.567,0.557,78.347,5.78,0.37601036,-0.6595376,-0.026,-3.017,-0.013,-2.799,-0.01,-2.738,2015-12-21,software_and_services
CTSH,DXC,2020-12-07,0.569,-3.082,2.287,-101.716,5.78,0.74868965,-2.5312266,0.018,-2.88,0.057,-2.44,0.07,-2.299,2015-12-21,software_and_services
CTXS,PANW,2020-12-07,0.824,2.64,0.774,129.999,5.78,0.060214963,1.3201948,-0.155,4.91,-0.2,5.565,-0.078,3.785,2015-12-21,software_and_services
DSGX,MTLS,2020-12-07,0.627,4.246,0.746,-9.576,5.78,0.08988953,1.6346277,-0.173,7.863,-0.21,8.644,0.209,-0.118,2015-12-21,software_and_services
DSGX,SAP,2020-12-07,0.647,-2.599,1.488,57.465,5.78,0.3898505,-0.5306549,0.011,-2.358,-0.01,-2.824,-0.029,-3.248,2015-12-21,software_and_services
DSGX,SNPS,2020-12-07,0.627,2.558,4.541,-45.053,5.78,0.16404368,0.47560385,-0.02,3.496,-0.014,3.196,0.073,-0.806,2015-12-21,software_and_services
DXC,WIT,2020-12-07,0.667,2.682,0.021,3.333,5.78,0.40302464,1.5293585,-0.088,3.633,-0.209,4.953,-0.189,4.736,2015-12-21,software_and_services
EEFT,MTLS,2020-12-07,0.608,3.943,0.007,18.386,5.78,0.86623,0.1501956,-0.337,6.1,-0.47,6.953,0.295,2.058,2015-12-21,software_and_services
EGHT,PANW,2020-12-07,0.725,2.817,1.853,178.082,5.78,0.33541992,1.7423242,-0.107,4.025,-0.168,4.716,-0.022,3.066,2015-12-21,software_and_services
EGHT,SSNC,2020-12-07,0.725,2.667,0.261,48.347,5.78,0.4336103,1.2993603,0.062,1.947,0.095,1.565,0.112,1.377,2015-12-21,software_and_services
ENV,EXLS,2020-12-07,0.549,2.608,0.461,33.434,5.78,0.83671194,0.5321763,-0.016,2.997,0.002,2.553,-0.089,4.749,2015-12-21,software_and_services
EPAM,MTLS,2020-12-07,0.51,4.7,0.112,-1.547,5.78,0.05343248,1.704355,-0.183,9.139,-0.196,9.452,0.213,-0.463,2015-12-21,software_and_services
FICO,PAYC,2020-12-07,1.0,2.862,0.859,-46.284,5.78,0.71714234,0.24797644,-0.005,3.115,-0.015,3.573,0.026,1.641,2015-12-21,software_and_services
FIS,MTLS,2020-12-07,0.608,3.891,0.32,-18.125,5.78,0.14302148,2.6824598,-0.226,7.711,-0.304,9.024,0.14,1.521,2015-12-21,software_and_services
FIS,PAYC,2020-12-07,0.588,3.188,4.341,-300.853,5.78,0.1797469,0.6380773,-0.052,4.976,-0.059,5.222,0.037,1.931,2015-12-21,software_and_services
FISV,MTLS,2020-12-07,0.667,3.616,0.28,-6.298,5.78,0.5153491,3.1229413,-0.219,6.27,-0.305,7.306,0.205,1.142,2015-12-21,software_and_services
FIVN,MTLS,2020-12-07,0.549,3.724,0.219,5.161,5.78,0.26211938,0.21959431,-0.153,7.403,-0.234,9.362,0.201,-1.116,2015-12-21,software_and_services
FIVN,SPLK,2020-12-07,0.569,-4.716,0.961,72.154,5.78,0.34464508,-0.45896578,-0.045,-5.742,-0.024,-5.26,-0.098,-6.917,2015-12-21,software_and_services
FLT,PAYX,2020-12-07,0.529,3.048,0.21,19.99,5.78,0.9011136,1.7356992,0.017,2.521,-0.014,3.485,0.005,2.904,2015-12-21,software_and_services
FTNT,PANW,2020-12-07,0.765,2.603,4.079,141.396,5.78,0.26294166,1.2756585,-0.117,4.79,-0.14,5.204,0.027,2.105,2015-12-21,software_and_services
G,MTLS,2020-12-07,0.588,3.864,0.878,-10.685,5.78,0.56170857,3.2315505,-0.198,6.299,-0.271,7.196,0.197,1.444,2015-12-21,software_and_services
GIB,PANW,2020-12-07,0.51,2.796,2.195,65.604,5.78,0.40940565,1.311566,-0.116,4.999,-0.161,5.846,-0.058,3.893,2015-12-21,software_and_services
GIB,PAYC,2020-12-07,0.588,2.594,5.647,-176.613,5.78,0.6567769,2.550104,0.022,2.32,0.028,2.243,0.082,1.584,2015-12-21,software_and_services
GIB,PAYX,2020-12-07,0.843,2.606,0.95,6.261,5.78,0.817309,1.5147127,0.026,1.728,0.025,1.784,0.001,2.57,2015-12-21,software_and_services
GIB,SSNC,2020-12-07,0.667,2.544,0.432,24.197,5.78,0.37624127,1.1574931,0.024,2.096,0.049,1.638,0.058,1.474,2015-12-21,software_and_services
GLOB,NICE,2020-12-07,0.725,2.635,0.947,54.139,5.78,0.46443912,0.010773545,0.008,2.167,-0.0,2.641,0.098,-3.045,2015-12-21,software_and_services
GLOB,PAYC,2020-12-07,0.824,2.932,1.793,35.774,5.78,0.36520344,0.9370498,0.105,0.19,0.11,0.076,0.145,-0.837,2015-12-21,software_and_services
GLOB,PCTY,2020-12-07,0.824,2.53,0.823,19.802,5.78,0.50825405,0.8328835,0.094,-0.213,0.062,0.709,0.118,-0.925,2015-12-21,software_and_services
GLOB,SNPS,2020-12-07,0.706,4.479,0.967,38.624,5.78,0.5216717,0.073126085,0.05,1.441,0.008,3.993,0.091,-1.089,2015-12-21,software_and_services
INFY,SPLK,2020-12-07,0.51,-2.661,15.154,-13.033,5.78,0.9105388,-1.2774612,-0.054,-3.572,-0.053,-3.552,-0.173,-5.56,2015-12-21,software_and_services
INTU,SPLK,2020-12-07,0.745,-3.323,0.615,-16.313,5.78,0.58161914,-0.756387,0.025,-2.753,0.007,-3.156,-0.075,-5.021,2015-12-21,software_and_services
INTU,VRSN,2020-12-07,0.706,-3.035,0.584,32.905,5.78,0.011826716,-2.1987057,-0.008,-3.254,-0.036,-4.087,-0.051,-4.526,2015-12-21,software_and_services
IT,MTLS,2020-12-07,0.529,3.994,-0.016,21.374,5.78,0.8044918,0.20502944,-0.366,6.184,-0.508,7.033,0.302,2.183,2015-12-21,software_and_services
JKHY,PANW,2020-12-07,0.784,2.964,0.94,81.401,5.78,0.20298648,1.223568,-0.121,5.108,-0.184,6.234,-0.088,4.532,2015-12-21,software_and_services
JKHY,SSNC,2020-12-07,0.922,2.691,0.183,27.625,5.78,0.31526354,1.2143202,0.026,2.236,0.038,2.036,0.037,2.058,2015-12-21,software_and_services
MA,QTWO,2020-12-07,0.765,2.866,0.305,-4.551,5.78,0.8261782,0.6673071,-0.033,4.19,-0.141,8.431,0.084,-0.447,2015-12-21,software_and_services
MMS,MTLS,2020-12-07,0.627,4.088,0.639,-23.548,5.78,0.7430191,4.046272,-0.135,5.808,-0.184,6.432,0.259,0.783,2015-12-21,software_and_services
MSFT,RNG,2020-12-07,0.725,3.571,1.895,-109.651,5.78,0.20361283,0.03261018,-0.046,5.93,-0.012,4.208,0.063,0.331,2015-12-21,software_and_services
MSFT,SPLK,2020-12-07,0.824,-3.027,0.791,26.033,5.78,0.5044199,-0.46971178,0.013,-2.695,-0.025,-3.664,-0.112,-5.844,2015-12-21,software_and_services
NICE,SPLK,2020-12-07,0.627,-3.844,0.768,23.569,5.78,0.41839913,-0.5401053,-0.059,-5.332,-0.049,-5.07,-0.033,-4.681,2015-12-21,software_and_services
NOW,SPLK,2020-12-07,0.745,-5.33,0.316,47.92,5.78,0.48800117,-0.5649563,0.044,-4.078,-0.01,-5.623,-0.009,-5.59,2015-12-21,software_and_services
PAYC,V,2020-12-07,0.608,-2.994,0.326,92.978,5.78,0.28038138,-0.45562306,0.008,-2.65,-0.009,-3.386,0.085,0.621,2015-12-21,software_and_services
PAYC,VRSN,2020-12-07,0.608,-2.878,0.335,106.781,5.78,0.006890941,-1.9399397,-0.01,-3.086,-0.006,-3.01,0.013,-2.595,2015-12-21,software_and_services
PEGA,SAP,2020-12-07,0.941,-2.682,0.576,71.603,5.78,0.60455734,-0.5214577,0.003,-2.622,-0.003,-2.739,0.038,-1.979,2015-12-21,software_and_services
QLYS,SSNC,2020-12-07,0.961,3.004,0.313,26.365,5.78,0.7304557,0.9990047,0.103,1.129,0.148,0.324,0.07,1.738,2015-12-21,software_and_services
QLYS,VRNS,2020-12-07,0.725,3.228,0.372,-7.344,5.78,0.31011292,2.4859622,-0.051,4.028,-0.071,4.338,-0.152,5.609,2015-12-21,software_and_services
QTWO,SAP,2020-12-07,0.51,-2.515,0.698,65.773,5.78,0.56572366,-0.5761452,-0.009,-2.671,-0.064,-3.666,0.033,-1.917,2015-12-21,software_and_services
RNG,SPLK,2020-12-07,0.569,-3.873,0.4,74.36,5.78,0.30406153,-0.4291793,-0.032,-4.507,-0.038,-4.618,-0.057,-5.007,2015-12-21,software_and_services
SPLK,SSNC,2020-12-07,0.98,3.244,0.136,35.26,5.78,0.19337122,1.0346497,0.027,2.718,0.062,2.032,0.025,2.764,2015-12-21,software_and_services
VMW,WDAY,2020-12-07,0.843,2.871,1.253,21.788,5.78,0.71486914,1.2326419,0.015,2.615,-0.103,4.645,-0.025,3.295,2015-12-21,software_and_services
AAP,SSTK,2020-12-07,0.784,3.59,0.069,32.851,3.96,0.9266892,3.145574,0.052,3.043,0.04,3.161,-0.168,5.373,2015-12-21,retailing
ABG,KMX,2020-12-07,0.863,-3.329,0.667,24.01,3.96,0.7147988,-0.97060454,-0.04,-4.424,0.085,-1.013,0.046,-2.089,2015-12-21,retailing
AEO,SSTK,2020-12-07,0.843,3.575,0.519,34.056,3.96,0.90783274,3.0703554,0.058,2.951,0.073,2.787,-0.122,4.887,2015-12-21,retailing
AMZN,RH,2020-12-07,0.647,3.265,2.786,-107.77,3.96,0.44401616,1.6279501,-0.022,3.747,-0.009,3.461,-0.007,3.409,2015-12-21,retailing
AMZN,SNBR,2020-12-07,0.647,2.935,0.19,21.487,3.96,0.6719228,1.3928723,-0.116,4.433,-0.402,8.112,-0.602,10.681,2015-12-21,retailing
AN,SSTK,2020-12-07,0.863,2.502,0.57,16.444,3.96,0.6339614,0.81995934,0.074,1.212,0.09,0.927,-0.035,3.112,2015-12-21,retailing
ANF,SSTK,2020-12-07,0.843,3.494,0.464,34.228,3.96,0.75381273,2.8519745,0.035,3.115,0.056,2.885,-0.123,4.829,2015-12-21,retailing
AZO,RCII,2020-12-07,0.51,3.205,0.035,-13.846,3.96,0.016584443,0.29914916,-0.063,5.011,-0.194,8.754,-0.29,11.509,2015-12-21,retailing
AZO,SNBR,2020-12-07,0.608,3.89,0.033,8.896,3.96,0.059633248,2.1236835,-0.083,5.175,-0.367,9.609,-0.521,12.007,2015-12-21,retailing
BBBY,SSTK,2020-12-07,0.765,3.794,1.186,25.963,3.96,0.05469146,1.3924967,0.029,3.324,0.122,1.812,-0.047,4.561,2015-12-21,retailing
BBWI,SSTK,2020-12-07,0.843,3.193,0.561,30.854,3.96,0.19721197,1.6702477,0.066,2.326,0.086,2.063,-0.098,4.47,2015-12-21,retailing
BIG,SSTK,2020-12-07,0.902,3.893,0.501,25.94,3.96,0.8989463,1.7478671,0.037,3.306,0.112,2.121,-0.06,4.844,2015-12-21,retailing
BURL,SNBR,2020-12-07,0.804,3.225,0.203,5.008,3.96,0.60991377,1.2856598,-0.044,3.958,-0.304,8.259,-0.406,9.959,2015-12-21,retailing
BURL,SSTK,2020-12-07,0.529,3.376,0.039,35.661,3.96,0.70936567,2.7869437,0.057,2.783,0.054,2.821,-0.159,5.031,2015-12-21,retailing
DBI,KSS,2020-12-07,0.647,2.819,2.243,8.467,3.96,0.7856566,0.16399884,-0.025,3.139,-0.01,2.942,-0.026,3.143,2015-12-21,retailing
DBI,SSTK,2020-12-07,0.824,3.538,-0.073,43.681,3.96,0.8353951,3.14103,0.046,3.121,0.037,3.2,-0.223,5.558,2015-12-21,retailing
