ticker_x,ticker_y,trade_date,adf_pass_rate,adf_pass_rate_recent,last_residual,beta,intercept,residual_mean_max,residual_quantile,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ACIW,ADP,2021-07-20,1.0,1.0,3.342,3.509,42.24,3.675,3.972,0.34,0.572,-0.034,-0.029,0.058,0.033,-0.006,0.01,0.016,0.007,0.044,-0.004,-0.063,5.287,-0.033,4.362,-0.078,5.746,2016-08-02,software_and_services
ACIW,EXLS,2021-07-20,0.588,0.333,3.473,2.192,-0.074,3.675,3.972,0.017,2.106,0.041,0.04,-0.046,0.032,-0.017,0.031,0.053,-0.03,0.044,0.022,-0.114,5.891,-0.123,6.093,-0.147,6.596,2016-08-02,software_and_services
ACIW,IT,2021-07-20,0.784,0.0,4.19,4.843,-2.996,3.675,3.972,0.541,3.296,0.044,-0.027,-0.031,-0.004,-0.01,0.019,0.022,-0.062,0.027,0.028,-0.158,7.499,-0.177,7.89,-0.193,8.219,2016-08-02,software_and_services
ACIW,ORCL,2021-07-20,0.608,0.0,4.03,1.344,12.27,3.675,3.972,0.484,3.634,0.097,0.042,-0.006,0.013,-0.019,-0.011,0.007,0.062,0.035,-0.028,-0.045,4.927,-0.027,4.556,-0.105,6.109,2016-08-02,software_and_services
ACIW,PAYX,2021-07-20,0.765,0.833,3.707,2.052,10.512,3.675,3.972,0.835,1.202,-0.011,-0.019,-0.039,-0.018,0.004,-0.012,-0.035,0.066,-0.018,-0.02,-0.077,5.887,-0.044,4.967,-0.108,6.793,2016-08-02,software_and_services
ACN,ORCL,2021-07-20,0.686,0.0,2.99,0.2,15.052,3.675,3.972,0.131,0.878,0.039,0.046,0.045,0.011,-0.012,-0.026,0.084,-0.075,-0.025,0.015,0.015,2.389,0.046,1.115,-0.012,3.462,2016-08-02,software_and_services
ADP,ORCL,2021-07-20,0.627,0.0,2.642,0.4,-6.587,3.675,3.972,0.0,1.117,0.009,-0.032,-0.032,-0.006,-0.038,0.042,0.059,-0.046,0.004,0.046,0.011,2.272,0.003,2.549,-0.026,3.506,2016-08-02,software_and_services
ANSS,EXLS,2021-07-20,0.51,0.0,2.678,0.145,33.075,3.675,3.972,0.286,1.555,0.031,-0.027,-0.011,-0.03,-0.06,0.042,0.046,-0.06,0.031,0.024,-0.07,3.894,-0.071,3.917,-0.099,4.397,2016-08-02,software_and_services
ANSS,NICE,2021-07-20,0.667,1.0,2.795,0.701,-5.273,3.675,3.972,0.695,0.148,0.003,-0.007,-0.013,-0.003,0.025,-0.021,-0.035,-0.006,-0.03,-0.006,0.013,2.227,-0.005,3.033,0.008,2.443,2016-08-02,software_and_services
APPS,EXLS,2021-07-20,0.608,0.333,2.875,0.448,60.44,3.675,3.972,0.398,0.688,-0.039,-0.031,0.006,-0.011,0.011,-0.009,0.0,-0.03,-0.044,0.013,-0.125,5.279,-0.082,4.46,-0.045,3.736,2016-08-02,software_and_services
