ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,betas_rsquared,arima_forecast,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABC,AMEH,2021-09-09,0.647,3.382,0.771,-46.661,3.97,0.022431286,2.6745143,0.077,2.281,0.028,2.976,0.048,2.692,2016-09-22,health_care_equipment_and_services
ABMD,AMEH,2021-09-09,0.824,3.696,0.093,-1.139,3.97,0.8248932,1.1802741,0.119,2.762,0.023,3.514,0.055,3.263,2016-09-22,health_care_equipment_and_services
ABT,AMEH,2021-09-09,0.608,3.466,0.521,-23.591,3.97,0.018437814,3.513719,0.08,2.577,0.02,3.246,0.084,2.528,2016-09-22,health_care_equipment_and_services
ABT,CRVL,2021-09-09,0.569,3.098,1.111,-15.484,3.97,0.20403004,2.5122285,-0.04,3.984,-0.065,4.54,-0.073,4.711,2016-09-22,health_care_equipment_and_services
ABT,LHCG,2021-09-09,0.51,-2.822,2.134,-41.501,3.97,0.07187261,-0.9359675,-0.032,-3.634,-0.07,-4.599,-0.129,-6.071,2016-09-22,health_care_equipment_and_services
ACHC,AMN,2021-09-09,0.51,2.522,1.0,25.996,3.97,0.009214067,0.9024096,-0.078,4.155,0.051,1.467,-0.035,3.242,2016-09-22,health_care_equipment_and_services
ADUS,AMEH,2021-09-09,0.647,3.976,0.113,14.105,3.97,0.82906175,0.03946576,0.159,3.028,0.052,3.666,0.112,3.308,2016-09-22,health_care_equipment_and_services
ADUS,MDT,2021-09-09,0.569,2.912,0.637,45.12,3.97,0.75871265,1.9823896,-0.004,2.99,0.105,0.951,0.125,0.574,2016-09-22,health_care_equipment_and_services
ADUS,OPCH,2021-09-09,0.843,3.444,0.138,2.565,3.97,0.5600986,2.37877,-0.019,3.669,0.005,3.384,0.018,3.23,2016-09-22,health_care_equipment_and_services
ALGN,AMEH,2021-09-09,0.863,3.207,0.077,-3.28,3.97,0.27586874,2.154942,0.075,2.285,0.015,3.018,0.046,2.645,2016-09-22,health_care_equipment_and_services
AMED,AMEH,2021-09-09,0.608,4.182,0.087,7.698,3.97,0.5785668,0.13864462,0.134,3.299,0.032,3.969,0.079,3.658,2016-09-22,health_care_equipment_and_services
AMED,ATRC,2021-09-09,0.588,3.166,0.21,3.882,3.97,0.495857,2.963557,-0.018,3.356,-0.072,3.935,-0.019,3.37,2016-09-22,health_care_equipment_and_services
AMED,DGX,2021-09-09,0.549,4.339,0.229,63.743,3.97,0.36414528,3.3882012,0.032,3.796,0.073,3.1,-0.047,5.142,2016-09-22,health_care_equipment_and_services
AMED,HOLX,2021-09-09,0.647,3.824,0.181,22.287,3.97,0.30066803,2.0666063,0.017,3.521,0.078,2.449,-0.006,3.939,2016-09-22,health_care_equipment_and_services
AMED,OPCH,2021-09-09,0.941,3.658,0.038,7.314,3.97,0.687105,2.4788897,-0.012,3.778,-0.06,4.276,-0.031,3.974,2016-09-22,health_care_equipment_and_services
AMED,UNH,2021-09-09,0.51,3.478,0.793,142.324,3.97,0.43978506,2.4011295,-0.044,4.177,-0.089,4.882,-0.139,5.68,2016-09-22,health_care_equipment_and_services
AMEH,RDNT,2021-09-09,0.765,-2.732,0.295,10.761,3.97,0.66737705,-0.8607632,0.078,-1.369,0.096,-1.049,0.047,-1.91,2016-09-22,health_care_equipment_and_services
AMN,SEM,2021-09-09,0.725,-2.735,0.46,-7.52,3.97,0.03969928,-0.4706425,-0.04,-3.678,0.051,-1.52,-0.054,-4.015,2016-09-22,health_care_equipment_and_services
ANTM,CRVL,2021-09-09,0.647,3.433,0.469,-49.801,3.97,0.20249785,1.0068333,0.015,3.06,0.018,2.97,-0.02,3.936,2016-09-22,health_care_equipment_and_services
ANTM,HCA,2021-09-09,0.725,3.419,0.774,-79.138,3.97,0.3375664,0.6850459,0.053,1.505,0.097,-0.09,0.096,-0.079,2016-09-22,health_care_equipment_and_services
ATEC,DGX,2021-09-09,0.745,2.805,3.155,82.921,3.97,0.35724714,1.0301129,0.033,2.118,0.04,1.99,-0.053,3.886,2016-09-22,health_care_equipment_and_services
ATEC,GMED,2021-09-09,0.529,2.658,1.931,40.284,3.97,0.59296155,1.1389921,0.02,2.26,0.016,2.351,0.083,1.031,2016-09-22,health_care_equipment_and_services
ATEC,LH,2021-09-09,0.863,2.746,8.364,127.631,3.97,0.71231747,0.9588221,0.009,2.558,0.013,2.466,-0.03,3.377,2016-09-22,health_care_equipment_and_services
ATEC,OPCH,2021-09-09,0.922,2.836,0.634,9.738,3.97,0.7700879,0.98436046,-0.016,3.068,-0.093,4.139,-0.042,3.422,2016-09-22,health_care_equipment_and_services
BAX,CRVL,2021-09-09,0.549,3.349,0.841,20.188,3.97,0.93914247,0.10377306,-0.013,3.478,-0.092,4.257,-0.121,4.536,2016-09-22,health_care_equipment_and_services
BAX,OPCH,2021-09-09,0.804,2.895,0.093,7.236,3.97,0.93070495,2.1961093,0.026,2.669,-0.067,3.471,-0.003,2.922,2016-09-22,health_care_equipment_and_services
BDX,OPCH,2021-09-09,0.863,2.611,0.104,-10.089,3.97,0.49363658,1.3390653,-0.022,2.925,-0.066,3.549,-0.027,2.993,2016-09-22,health_care_equipment_and_services
CAH,OPCH,2021-09-09,0.647,3.443,0.547,-11.461,3.97,0.05712622,0.8398657,-0.021,3.865,-0.067,4.786,-0.045,4.342,2016-09-22,health_care_equipment_and_services
