ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABC,ABT,2017-09-19,0.863,3.472,0.192,23.733,3.993,0.943,2.512,0.013,-0.037,-0.032,-0.05,0.042,-0.01,-0.047,-0.052,0.017,-0.019,-0.066,4.899,-0.063,4.834,-0.04,4.34,2012-10-01,health_care_equipment_and_services
ABT,MD,2017-09-19,0.588,-2.608,-0.516,87.485,3.993,0.34,-1.547,0.003,-0.029,-0.038,-0.068,-0.003,-0.004,0.004,-0.037,0.007,0.001,0.191,-2.228,0.767,-1.08,0.771,-1.072,2012-10-01,health_care_equipment_and_services
ACHC,MD,2017-09-19,0.529,-3.06,0.409,43.986,3.993,0.275,-2.273,-0.009,-0.065,0.013,-0.059,0.015,-0.062,0.007,-0.031,-0.013,0.018,0.033,-2.773,0.283,-0.62,0.261,-0.811,2012-10-01,health_care_equipment_and_services
AMED,FMS,2017-09-19,0.961,2.748,0.256,27.978,3.993,0.84,0.568,0.023,-0.028,-0.026,-0.075,-0.017,-0.017,0.02,0.072,0.033,0.013,0.011,2.425,0.029,1.879,-0.035,3.785,2012-10-01,health_care_equipment_and_services
ANTM,MD,2017-09-19,0.667,-2.582,-0.159,88.775,3.993,0.178,-1.329,-0.039,0.038,0.001,-0.018,-0.03,0.015,0.031,-0.018,-0.001,0.079,0.181,-2.263,1.197,-0.47,1.246,-0.383,2012-10-01,health_care_equipment_and_services
ATEC,PODD,2017-09-19,0.588,2.645,-0.317,39.656,3.993,0.982,1.906,0.005,0.018,-0.054,0.004,0.007,-0.046,0.015,-0.015,0.019,-0.037,-0.087,3.334,-0.195,4.185,-0.19,4.15,2012-10-01,health_care_equipment_and_services
ATEC,QDEL,2017-09-19,0.784,5.022,0.198,21.23,3.993,0.994,3.117,0.036,0.044,-0.019,-0.003,-0.033,0.03,0.067,-0.015,0.005,0.019,0.051,4.508,0.132,3.69,0.051,4.513,2012-10-01,health_care_equipment_and_services
ATRI,NUVA,2017-09-19,0.922,-4.058,0.108,12.528,3.993,0.409,-2.588,-0.006,-0.049,0.05,-0.014,0.045,0.014,-0.015,-0.026,-0.025,0.05,-0.031,-4.619,0.029,-3.521,0.06,-2.955,2012-10-01,health_care_equipment_and_services
BDX,ISRG,2017-09-19,0.647,3.831,0.746,-37.325,3.993,0.046,1.368,-0.011,0.036,-0.019,0.009,-0.005,-0.028,-0.022,-0.001,-0.05,0.057,0.033,2.325,0.018,3.0,0.05,1.529,2012-10-01,health_care_equipment_and_services
BDX,STE,2017-09-19,0.529,2.647,0.247,29.596,3.993,0.059,0.905,-0.018,0.002,-0.044,-0.078,0.013,0.071,0.029,0.022,0.051,0.032,-0.001,2.673,0.044,1.101,0.034,1.442,2012-10-01,health_care_equipment_and_services
BDX,TFX,2017-09-19,0.725,3.879,1.485,-65.179,3.993,0.189,0.749,0.057,0.015,-0.009,0.028,0.0,-0.001,0.003,0.042,-0.007,-0.026,0.039,1.779,0.031,2.188,0.056,0.81,2012-10-01,health_care_equipment_and_services
BKD,CYRX,2017-09-19,0.608,4.101,0.131,0.972,3.993,0.981,3.115,-0.037,-0.031,-0.051,-0.026,-0.018,0.083,0.027,-0.065,0.061,0.059,0.099,3.469,0.217,2.719,0.061,3.709,2012-10-01,health_care_equipment_and_services
BSX,HSIC,2017-09-19,0.922,-3.018,1.311,34.544,3.993,0.003,-1.31,-0.066,0.042,0.029,0.017,0.051,0.055,-0.047,0.066,0.063,-0.019,0.014,-2.604,-0.07,-5.117,-0.032,-3.983,2012-10-01,health_care_equipment_and_services
BSX,NUVA,2017-09-19,0.588,-4.201,2.3,9.855,3.993,0.748,-2.749,-0.012,-0.086,-0.035,-0.067,0.052,-0.018,-0.067,-0.125,-0.074,-0.067,-0.011,-4.44,0.034,-3.43,0.114,-1.638,2012-10-01,health_care_equipment_and_services
BSX,TFX,2017-09-19,0.902,2.978,7.005,6.459,3.993,0.468,0.786,-0.038,-0.054,-0.017,-0.031,0.002,-0.038,-0.023,0.023,-0.024,0.006,0.011,2.434,-0.061,5.88,-0.075,6.565,2012-10-01,health_care_equipment_and_services
CHE,SLP,2017-09-19,0.804,2.786,0.072,-1.918,3.993,0.525,1.149,-0.023,-0.003,0.005,-0.028,0.038,-0.058,0.009,0.067,0.01,-0.009,-0.021,3.306,0.082,0.761,0.078,0.863,2012-10-01,health_care_equipment_and_services
CI,HOLX,2017-09-19,0.804,-3.028,0.212,8.287,3.993,0.482,-1.042,0.03,0.029,0.038,0.062,-0.022,0.02,0.06,0.022,0.031,0.006,-0.025,-3.667,-0.019,-3.524,0.014,-2.659,2012-10-01,health_care_equipment_and_services
CI,MD,2017-09-19,0.725,-2.595,-0.104,80.994,3.993,0.1,-1.497,0.042,0.013,0.053,0.029,0.013,-0.029,-0.032,-0.017,0.005,0.028,0.076,-2.385,0.552,-1.071,0.56,-1.047,2012-10-01,health_care_equipment_and_services
CNC,MD,2017-09-19,0.686,-2.576,-0.37,79.11,3.993,0.047,-1.442,-0.005,0.054,-0.045,-0.016,-0.033,-0.019,-0.01,-0.007,0.009,0.013,0.066,-2.379,0.477,-1.159,0.478,-1.157,2012-10-01,health_care_equipment_and_services
CNC,PDCO,2017-09-19,0.961,-2.729,0.057,35.218,3.993,0.512,-0.449,-0.034,0.013,0.024,0.001,-0.013,-0.019,-0.037,0.041,0.018,-0.021,0.027,-2.332,-0.027,-3.12,-0.012,-2.907,2012-10-01,health_care_equipment_and_services
CYH,CYRX,2017-09-19,0.549,3.635,0.066,2.341,3.993,0.992,2.966,-0.04,0.009,-0.013,0.033,0.021,0.012,-0.019,-0.055,-0.049,0.075,0.111,3.032,0.23,2.387,0.064,3.289,2012-10-01,health_care_equipment_and_services
CYRX,QDEL,2017-09-19,0.569,3.858,1.527,16.806,3.993,0.946,1.396,-0.014,0.051,-0.004,0.034,0.03,-0.005,-0.021,0.003,0.013,0.003,0.001,3.842,0.031,3.299,0.015,3.581,2012-10-01,health_care_equipment_and_services
CYRX,THC,2017-09-19,0.529,-2.636,2.964,21.123,3.993,0.972,-2.378,0.039,0.0,-0.033,0.028,0.063,-0.072,-0.088,0.054,0.049,0.043,0.019,-2.571,0.121,-2.22,0.036,-2.513,2012-10-01,health_care_equipment_and_services
DXCM,FMS,2017-09-19,0.804,2.645,0.462,30.372,3.993,0.804,1.358,0.017,-0.039,-0.011,-0.005,-0.005,0.039,0.029,0.022,0.035,0.029,-0.035,3.283,-0.029,3.175,-0.07,3.907,2012-10-01,health_care_equipment_and_services
DXCM,MMSI,2017-09-19,0.569,2.774,0.749,9.704,3.993,0.983,1.139,0.064,0.097,0.01,0.053,0.177,0.016,-0.085,-0.033,-0.003,-0.009,-0.105,3.634,-0.053,3.208,-0.099,3.587,2012-10-01,health_care_equipment_and_services
EHC,OMCL,2017-09-19,0.902,2.728,1.616,-10.856,3.993,0.434,0.343,-0.037,-0.007,-0.004,0.006,0.073,0.069,-0.068,0.007,0.029,0.011,-0.014,3.178,0.06,0.734,0.038,1.482,2012-10-01,health_care_equipment_and_services
EHC,PDCO,2017-09-19,0.608,-2.633,0.144,32.997,3.993,0.006,-0.43,0.026,0.006,-0.019,-0.032,-0.021,-0.044,-0.01,0.011,-0.019,-0.035,0.021,-2.305,-0.035,-3.175,-0.023,-2.985,2012-10-01,health_care_equipment_and_services
ENOV,PODD,2017-09-19,0.706,2.742,0.086,31.766,3.993,0.928,2.167,0.018,0.001,0.01,0.013,-0.029,-0.001,0.071,0.052,0.025,-0.02,-0.067,3.329,-0.182,4.324,-0.176,4.275,2012-10-01,health_care_equipment_and_services
ENOV,QDEL,2017-09-19,0.824,5.501,0.175,11.394,3.993,0.917,0.76,0.02,0.025,-0.025,-0.009,-0.026,0.093,0.006,-0.021,-0.037,0.011,0.034,4.97,0.065,4.474,0.019,5.205,2012-10-01,health_care_equipment_and_services
EW,ISRG,2017-09-19,0.667,3.291,2.144,7.251,3.993,0.28,2.895,-0.068,-0.005,-0.017,-0.017,0.002,-0.031,0.033,0.015,-0.098,0.005,-0.01,3.515,-0.092,5.316,-0.027,3.873,2012-10-01,health_care_equipment_and_services
FMS,HSIC,2017-09-19,0.863,-2.882,1.63,-2.018,3.993,0.893,-0.927,-0.057,-0.012,0.005,-0.026,-0.004,0.099,0.003,-0.112,-0.023,-0.021,0.029,-1.879,-0.051,-4.664,-0.081,-5.693,2012-10-01,health_care_equipment_and_services
HOLX,HUM,2017-09-19,0.765,2.989,4.502,12.891,3.993,0.72,1.266,-0.029,0.006,0.025,-0.033,0.022,0.012,-0.007,-0.055,-0.031,0.029,-0.007,3.142,0.038,2.12,0.054,1.767,2012-10-01,health_care_equipment_and_services
HOLX,LHCG,2017-09-19,0.863,3.417,1.764,-22.424,3.993,0.314,1.708,-0.033,-0.007,-0.087,-0.034,-0.037,0.08,0.038,-0.021,0.048,0.009,-0.025,3.95,0.002,3.383,0.111,1.023,2012-10-01,health_care_equipment_and_services
HOLX,NEOG,2017-09-19,0.627,3.232,0.452,3.946,3.993,0.111,1.093,0.028,0.011,-0.012,0.042,0.015,-0.033,0.011,0.001,-0.005,0.017,-0.064,4.703,-0.054,4.462,-0.02,3.687,2012-10-01,health_care_equipment_and_services
HSIC,NEOG,2017-09-19,0.588,2.776,0.303,2.011,3.993,0.3,1.602,-0.04,0.098,-0.096,0.161,0.012,0.076,0.003,-0.006,0.07,0.05,-0.043,3.667,-0.127,5.437,-0.127,5.444,2012-10-01,health_care_equipment_and_services
HSKA,MMSI,2017-09-19,0.647,3.007,0.22,12.568,3.993,0.595,1.376,0.046,0.042,-0.001,0.025,-0.023,-0.019,-0.009,0.07,0.025,0.037,0.011,2.781,-0.002,3.041,-0.084,4.704,2012-10-01,health_care_equipment_and_services
HSKA,NUVA,2017-09-19,0.706,-3.484,0.361,38.954,3.993,0.324,-0.876,0.012,0.013,-0.019,0.036,-0.01,-0.002,-0.018,-0.028,-0.059,-0.033,-0.027,-3.943,0.043,-2.748,0.116,-1.492,2012-10-01,health_care_equipment_and_services
HUM,MD,2017-09-19,0.529,-2.516,-0.115,87.537,3.993,0.142,-1.297,0.029,-0.024,-0.009,-0.058,-0.066,-0.026,0.088,-0.005,-0.001,0.033,0.077,-2.373,0.701,-1.215,0.758,-1.11,2012-10-01,health_care_equipment_and_services
IART,NUVA,2017-09-19,0.784,-4.043,1.297,9.142,3.993,0.402,-2.035,0.038,-0.001,0.0,-0.021,0.033,0.007,-0.043,-0.052,-0.073,-0.01,-0.001,-4.055,0.055,-2.765,0.059,-2.66,2012-10-01,health_care_equipment_and_services
IART,STE,2017-09-19,0.627,2.518,0.646,41.608,3.993,0.014,0.706,-0.03,-0.019,-0.001,0.015,0.046,-0.012,-0.067,-0.012,-0.038,0.02,-0.027,3.371,-0.023,3.236,-0.021,3.192,2012-10-01,health_care_equipment_and_services
IART,TFX,2017-09-19,0.686,3.155,3.835,8.49,3.993,0.665,1.241,0.02,-0.022,0.02,-0.036,-0.004,0.018,0.006,-0.067,-0.033,0.04,0.003,3.044,-0.078,6.244,-0.029,4.314,2012-10-01,health_care_equipment_and_services
ICUI,NUVA,2017-09-19,0.588,-5.115,0.349,15.535,3.993,0.684,-2.829,-0.01,-0.023,0.029,-0.033,-0.005,0.025,0.011,-0.07,-0.035,0.056,-0.015,-5.472,-0.061,-6.565,-0.055,-6.415,2012-10-01,health_care_equipment_and_services
ISRG,SYK,2017-09-19,0.745,-2.702,1.023,30.765,3.993,0.02,-0.832,-0.024,0.001,-0.001,0.015,-0.009,0.021,0.006,0.057,0.012,-0.018,0.015,-1.956,-0.009,-3.145,0.017,-1.847,2012-10-01,health_care_equipment_and_services
MCK,SEM,2017-09-19,0.608,2.738,0.015,10.283,3.993,0.823,1.715,-0.019,-0.001,0.002,0.01,-0.019,0.004,-0.011,-0.061,-0.048,-0.004,-0.014,2.891,0.035,2.36,0.086,1.822,2012-10-01,health_care_equipment_and_services
MDRX,PODD,2017-09-19,0.569,2.998,-1.592,57.837,3.993,0.702,1.938,0.061,-0.017,-0.056,-0.011,0.109,0.055,-0.128,-0.103,-0.077,0.005,-0.135,3.672,-0.276,4.377,-0.354,4.766,2012-10-01,health_care_equipment_and_services
MDT,RMD,2017-09-19,0.765,2.553,1.022,-12.62,3.993,0.038,1.034,0.012,0.022,-0.008,0.007,0.02,-0.022,-0.015,-0.051,-0.014,0.047,-0.009,2.828,-0.046,3.904,-0.025,3.284,2012-10-01,health_care_equipment_and_services
