ticker_x,ticker_y,trade_date,adf_pass_rate,adf_pass_rate_recent,last_residual,beta,intercept,residual_mean_max,residual_quantile,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ACIW,ADP,2021-09-15,0.922,0.333,2.619,3.479,46.288,4.715,3.999,0.6,1.33,-0.012,-0.025,0.031,-0.042,-0.029,-0.189,0.022,-0.011,0.032,0.026,-0.04,3.413,-0.067,3.951,-0.092,4.447,2016-09-28,software_and_services
ACIW,EXLS,2021-09-15,0.588,0.0,3.651,2.227,1.177,4.715,3.999,0.131,0.192,-0.019,-0.004,0.019,0.09,-0.013,0.027,0.03,-0.01,0.036,0.015,-0.032,4.109,-0.034,4.133,-0.046,4.301,2016-09-28,software_and_services
ACIW,GIB,2021-09-15,0.608,0.0,2.54,1.615,21.911,4.715,3.999,0.449,1.04,0.03,0.053,0.03,0.047,0.078,-0.058,-0.109,0.055,-0.059,-0.054,-0.017,2.934,0.036,1.703,0.043,1.527,2016-09-28,software_and_services
ACIW,IT,2021-09-15,0.765,0.0,4.116,5.065,-3.494,4.715,3.999,0.865,1.049,-0.04,-0.041,-0.03,-0.017,0.026,-0.015,-0.02,0.033,-0.024,-0.048,0.0,4.114,-0.003,4.152,0.007,4.024,2016-09-28,software_and_services
ACIW,ORCL,2021-09-15,0.608,0.0,2.944,1.331,14.596,4.715,3.999,0.584,2.867,0.034,0.02,-0.027,0.007,-0.028,0.031,0.054,-0.061,0.01,0.024,-0.073,3.905,-0.019,3.195,-0.094,4.178,2016-09-28,software_and_services
ACIW,PAYX,2021-09-15,0.765,0.167,2.857,2.043,12.746,4.715,3.999,0.902,2.092,0.004,-0.009,-0.067,-0.093,-0.002,-0.013,-0.009,0.011,-0.022,-0.02,-0.066,4.025,-0.056,3.842,-0.074,4.166,2016-09-28,software_and_services
ACIW,PRGS,2021-09-15,0.667,1.0,2.501,0.739,14.876,4.715,3.999,0.056,0.233,-0.052,-0.042,-0.026,0.006,-0.003,0.013,0.036,-0.002,-0.014,0.024,-0.073,4.403,-0.057,3.99,-0.007,2.68,2016-09-28,software_and_services
ACIW,VRNT,2021-09-15,0.667,0.0,2.515,1.428,-15.947,4.715,3.999,0.038,1.073,-0.02,-0.006,-0.044,-0.02,-0.002,-0.005,-0.034,0.019,-0.048,-0.014,-0.042,3.184,0.013,2.314,-0.051,3.327,2016-09-28,software_and_services
ADP,IT,2021-09-15,0.667,0.0,3.94,1.724,-113.439,4.715,3.999,0.379,2.309,0.044,-0.006,-0.014,0.002,0.014,-0.008,-0.016,0.002,0.04,0.016,0.031,2.988,0.056,2.2,0.08,1.457,2016-09-28,software_and_services
ADSK,DSGX,2021-09-15,0.549,0.833,5.087,0.211,3.342,4.715,3.999,0.816,1.889,0.021,0.005,-0.025,-0.023,-0.003,0.008,0.001,-0.027,0.031,0.048,-0.002,5.172,0.032,3.895,0.02,4.359,2016-09-28,software_and_services
