ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABC,ABT,2018-01-12,0.706,2.672,0.115,31.541,4.888,0.954,0.207,-0.011,0.066,-0.0,0.045,0.012,0.004,-0.053,0.028,0.025,-0.042,0.015,2.47,-0.056,3.416,-0.026,3.022,2013-01-29,health_care_equipment_and_services
ABMD,ATRI,2018-01-12,0.706,-3.625,2.596,152.064,4.888,0.472,-1.227,-0.008,0.025,-0.022,0.0,-0.018,0.015,0.017,-0.014,-0.01,0.072,-0.063,-5.42,-0.162,-8.219,-0.167,-8.352,2013-01-29,health_care_equipment_and_services
ABMD,MLAB,2018-01-12,0.824,-2.603,0.505,55.508,4.888,0.583,-0.634,0.038,0.023,0.032,-0.001,-0.011,0.052,0.027,-0.026,-0.038,-0.016,-0.051,-3.591,-0.112,-4.779,-0.022,-3.031,2013-01-29,health_care_equipment_and_services
ACHC,DVA,2018-01-12,0.529,3.511,0.422,47.122,4.888,0.882,0.931,0.038,-0.071,-0.011,-0.029,0.038,0.028,-0.061,0.011,-0.014,-0.01,0.058,2.415,0.135,0.952,0.189,-0.068,2013-01-29,health_care_equipment_and_services
ADUS,AMEH,2018-01-12,0.902,6.473,0.303,-1.261,4.888,0.757,0.379,-0.016,0.025,0.022,0.016,-0.003,-0.047,-0.01,-0.005,-0.046,-0.027,0.273,2.745,0.285,2.576,0.511,-0.507,2013-01-29,health_care_equipment_and_services
AMED,FMS,2018-01-12,0.843,3.216,0.266,28.28,4.888,0.923,1.441,-0.04,-0.022,-0.013,-0.027,0.008,-0.026,-0.007,-0.023,0.001,-0.01,0.023,2.611,0.086,1.0,0.095,0.762,2013-01-29,health_care_equipment_and_services
AMED,MODV,2018-01-12,0.588,3.184,0.186,38.808,4.888,0.315,1.324,-0.025,-0.04,-0.0,-0.064,-0.005,0.065,-0.014,-0.029,-0.07,-0.02,0.013,2.976,-0.049,3.941,-0.125,5.113,2013-01-29,health_care_equipment_and_services
ATEC,PODD,2018-01-12,0.569,3.146,-0.944,45.396,4.888,0.978,2.415,-0.007,-0.034,-0.001,0.005,0.071,0.0,-0.074,0.002,-0.02,0.011,0.041,2.86,-0.125,4.007,-0.144,4.139,2013-01-29,health_care_equipment_and_services
ATEC,QDEL,2018-01-12,0.627,2.893,-0.127,25.001,4.888,0.992,0.189,-0.024,0.088,0.066,0.05,0.202,-0.003,-0.103,-0.095,-0.012,0.054,0.036,2.669,-0.045,3.17,-0.226,4.285,2013-01-29,health_care_equipment_and_services
ATRC,CNMD,2018-01-12,0.882,3.171,1.158,21.483,4.888,0.929,1.097,-0.042,-0.017,0.029,-0.034,0.002,0.001,-0.011,0.017,0.013,0.001,-0.071,4.525,-0.061,4.328,-0.032,3.777,2013-01-29,health_care_equipment_and_services
ATRC,MOH,2018-01-12,0.549,3.745,1.635,29.792,4.888,0.953,1.069,0.051,0.068,-0.016,0.036,0.013,-0.012,0.028,0.001,-0.002,-0.001,0.062,2.756,0.123,1.783,0.071,2.612,2013-01-29,health_care_equipment_and_services
ATRI,BDX,2018-01-12,0.902,3.413,0.219,56.231,4.888,0.053,0.913,0.004,-0.005,-0.019,0.02,0.01,0.003,-0.015,0.001,-0.07,-0.001,0.019,2.687,0.023,2.55,0.008,3.131,2013-01-29,health_care_equipment_and_services
ATRI,FMS,2018-01-12,0.627,3.588,0.028,28.092,4.888,0.202,0.693,0.01,0.024,-0.001,-0.047,-0.01,0.011,0.024,-0.051,0.003,0.054,0.013,3.17,0.063,1.538,0.057,1.72,2013-01-29,health_care_equipment_and_services
ATRI,HUM,2018-01-12,0.588,3.144,0.264,73.787,4.888,0.428,0.261,0.03,-0.032,0.003,-0.004,0.054,0.024,-0.043,-0.021,0.025,-0.054,-0.015,3.642,0.008,2.875,-0.039,4.47,2013-01-29,health_care_equipment_and_services
ATRI,ISRG,2018-01-12,0.725,5.059,0.211,-15.388,4.888,0.15,1.993,-0.038,-0.007,0.01,-0.017,0.035,-0.068,-0.051,-0.094,-0.112,-0.065,0.004,4.922,-0.01,5.439,0.019,4.346,2013-01-29,health_care_equipment_and_services
ATRI,LH,2018-01-12,0.941,3.572,0.125,76.917,4.888,0.193,0.92,0.011,-0.029,0.033,-0.018,0.031,-0.015,-0.037,-0.009,-0.018,0.003,-0.009,3.895,0.003,3.46,0.033,2.38,2013-01-29,health_care_equipment_and_services
ATRI,MODV,2018-01-12,0.843,3.152,0.023,37.264,4.888,0.015,1.013,-0.015,-0.024,-0.005,-0.001,-0.022,0.035,0.033,0.004,0.02,0.058,0.006,3.053,-0.06,4.165,-0.142,5.559,2013-01-29,health_care_equipment_and_services
ATRI,RMD,2018-01-12,1.0,2.532,0.077,27.277,4.888,0.658,0.902,-0.094,-0.017,0.014,-0.053,0.03,-0.023,-0.02,-0.011,-0.006,-0.064,-0.044,3.599,-0.066,4.134,-0.079,4.433,2013-01-29,health_care_equipment_and_services
ATRI,STE,2018-01-12,0.588,3.04,0.07,37.493,4.888,0.154,0.601,0.041,0.01,0.012,-0.0,-0.0,0.011,0.009,0.032,-0.008,0.002,0.033,1.871,-0.015,3.578,-0.022,3.809,2013-01-29,health_care_equipment_and_services
ATRI,SYK,2018-01-12,0.98,2.891,0.188,26.572,4.888,0.28,0.621,0.011,-0.001,-0.03,0.051,0.019,-0.031,0.005,0.025,-0.004,0.015,-0.003,2.999,-0.013,3.43,0.001,2.868,2013-01-29,health_care_equipment_and_services
ATRI,TFX,2018-01-12,0.863,3.284,0.37,0.5,4.888,0.405,1.301,0.001,-0.018,-0.031,-0.007,-0.007,-0.059,-0.012,-0.024,-0.067,-0.048,-0.0,3.299,0.012,2.897,0.019,2.686,2013-01-29,health_care_equipment_and_services
ATRI,UNH,2018-01-12,0.765,4.543,0.303,2.637,4.888,0.219,1.362,0.009,0.024,-0.065,0.066,-0.031,-0.045,0.046,0.039,0.003,-0.032,-0.013,5.088,0.015,3.918,0.012,4.031,2013-01-29,health_care_equipment_and_services
BAX,PODD,2018-01-12,0.725,2.618,1.089,-7.983,4.888,0.024,0.766,0.015,0.019,-0.024,-0.008,-0.03,0.016,0.013,0.003,-0.008,-0.014,-0.005,2.758,-0.066,4.585,-0.082,5.077,2013-01-29,health_care_equipment_and_services
BDX,BSX,2018-01-12,0.647,-2.515,0.161,-2.766,4.888,0.104,-0.767,-0.045,-0.083,0.008,-0.033,0.02,-0.026,0.001,-0.022,0.016,-0.033,0.008,-2.188,0.013,-1.982,0.016,-1.862,2013-01-29,health_care_equipment_and_services
BDX,MODV,2018-01-12,0.529,2.538,0.098,32.215,4.888,0.014,0.731,0.04,0.008,-0.054,0.023,0.025,-0.02,0.006,-0.043,0.014,-0.028,-0.002,2.575,-0.063,3.732,-0.132,5.022,2013-01-29,health_care_equipment_and_services
BSX,LH,2018-01-12,0.882,3.543,3.133,63.513,4.888,0.823,0.964,-0.027,0.028,0.062,0.048,0.032,-0.025,-0.06,-0.01,-0.024,-0.058,-0.014,4.12,-0.004,3.703,0.037,2.03,2013-01-29,health_care_equipment_and_services
BSX,TFX,2018-01-12,0.843,2.821,9.013,-33.55,4.888,0.369,1.474,-0.013,0.004,-0.043,-0.013,0.022,-0.005,-0.024,-0.014,-0.089,0.04,-0.008,3.086,0.001,2.797,0.025,2.007,2013-01-29,health_care_equipment_and_services
CAH,MODV,2018-01-12,0.667,3.385,-0.286,65.543,4.888,0.533,0.981,0.037,-0.067,-0.022,-0.008,-0.014,-0.014,0.059,-0.103,0.003,0.011,0.051,2.894,-0.106,4.404,-0.199,5.304,2013-01-29,health_care_equipment_and_services
CHE,LHCG,2018-01-12,0.608,-3.157,0.293,1.218,4.888,0.544,-1.0,-0.007,0.061,-0.052,0.035,0.02,-0.028,-0.014,0.037,-0.015,-0.014,0.025,-2.354,-0.038,-4.377,0.006,-2.978,2013-01-29,health_care_equipment_and_services
CRVL,PODD,2018-01-12,0.588,3.08,1.213,-10.365,4.888,0.232,1.942,-0.003,0.026,-0.046,0.002,0.048,-0.02,-0.004,0.005,0.03,0.008,0.006,2.966,-0.068,4.333,-0.086,4.666,2013-01-29,health_care_equipment_and_services
CVS,MODV,2018-01-12,0.725,3.288,-0.059,51.805,4.888,0.476,1.363,-0.03,0.046,-0.012,-0.026,0.031,0.004,0.012,-0.01,0.033,0.011,0.023,3.016,-0.074,4.17,-0.179,5.417,2013-01-29,health_care_equipment_and_services
DXCM,FMS,2018-01-12,0.667,2.795,-0.379,47.166,4.888,0.499,1.278,-0.015,0.042,0.001,0.023,-0.004,0.031,0.002,0.009,-0.014,0.039,0.037,2.292,0.06,1.962,0.036,2.302,2013-01-29,health_care_equipment_and_services
DXCM,MODV,2018-01-12,0.745,3.086,-0.567,57.537,4.888,0.475,0.786,-0.046,0.031,-0.018,0.022,-0.041,0.025,0.023,-0.005,-0.053,0.01,0.022,2.827,-0.112,4.391,-0.244,5.943,2013-01-29,health_care_equipment_and_services
ENOV,PODD,2018-01-12,0.608,3.006,0.128,31.834,4.888,0.972,1.568,-0.03,0.01,0.023,0.023,-0.001,-0.047,-0.064,-0.035,-0.079,-0.004,0.014,2.9,-0.13,3.965,-0.144,4.065,2013-01-29,health_care_equipment_and_services
ENOV,QDEL,2018-01-12,0.667,2.923,0.237,9.437,4.888,0.917,2.878,0.004,-0.01,-0.047,-0.056,0.025,-0.021,-0.012,0.039,0.068,-0.016,-0.03,3.209,-0.092,3.791,-0.225,5.048,2013-01-29,health_care_equipment_and_services
ENSG,MODV,2018-01-12,0.824,3.068,1.067,26.255,4.888,0.551,1.587,0.061,0.023,-0.057,0.022,0.028,0.054,-0.052,-0.045,0.05,0.056,0.03,2.504,-0.011,3.268,-0.084,4.628,2013-01-29,health_care_equipment_and_services
ENSG,NTUS,2018-01-12,0.824,-3.253,0.943,20.159,4.888,0.31,-0.711,0.002,-0.009,-0.011,0.003,-0.013,0.001,0.024,-0.01,-0.023,-0.032,0.0,-3.247,0.005,-3.184,0.051,-2.566,2013-01-29,health_care_equipment_and_services
HCA,MODV,2018-01-12,0.725,3.161,0.124,37.868,4.888,0.512,1.388,0.01,-0.008,0.006,0.015,-0.008,0.081,0.029,-0.095,0.008,0.086,0.029,2.734,-0.045,3.833,-0.139,5.221,2013-01-29,health_care_equipment_and_services
HOLX,MODV,2018-01-12,0.647,3.188,0.189,39.96,4.888,0.389,1.416,-0.063,-0.028,0.044,-0.003,-0.025,0.052,0.006,0.014,-0.014,-0.018,-0.002,3.221,-0.084,4.399,-0.173,5.678,2013-01-29,health_care_equipment_and_services
