ticker_x,ticker_y,trade_date,adf_pass_rate,adf_pass_rate_recent,last_residual,beta,intercept,residual_mean_max,residual_quantile,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
APPS,IBM,2017-02-21,0.608,0.0,2.67,3.838,104.128,3.334,3.911,0.975,1.986,0.061,0.03,-0.063,-0.023,0.002,-0.09,-0.003,0.064,0.006,-0.002,0.033,2.214,0.112,1.104,0.152,0.537,2012-03-05,software_and_services
CRM,MANH,2017-02-21,0.922,0.667,-2.841,1.192,-29.994,3.334,3.911,0.372,-0.814,0.036,-0.03,-0.018,-0.069,-0.063,-0.027,0.089,-0.006,0.013,0.018,-0.013,-3.152,-0.048,-4.035,-0.08,-4.842,2012-03-05,software_and_services
CSGS,PEGA,2017-02-21,0.627,0.0,4.213,0.606,6.159,3.334,3.911,0.121,3.942,0.045,-0.021,-0.032,-0.013,-0.001,0.077,0.035,-0.042,0.054,0.084,-0.035,4.963,-0.077,5.851,-0.245,9.405,2012-03-05,software_and_services
DSGX,PEGA,2017-02-21,0.569,0.333,3.39,1.623,-3.369,3.334,3.911,0.104,1.34,-0.007,0.02,0.016,0.041,0.047,-0.012,-0.062,0.016,-0.079,-0.051,0.01,3.075,-0.025,4.166,-0.165,8.564,2012-03-05,software_and_services
EGHT,PEGA,2017-02-21,0.608,0.0,3.074,1.486,8.975,3.334,3.911,0.139,1.934,-0.01,-0.056,0.002,-0.017,-0.024,0.068,-0.009,-0.055,-0.035,-0.056,-0.019,3.45,-0.065,4.332,-0.29,8.719,2012-03-05,software_and_services
FIS,SNPS,2017-02-21,0.51,0.833,3.65,0.823,-1.918,3.334,3.911,0.017,0.985,-0.017,-0.003,-0.059,0.004,-0.053,-0.002,0.08,-0.005,0.021,0.036,-0.012,4.301,-0.008,4.094,0.003,3.486,2012-03-05,software_and_services
IBM,NCR,2017-02-21,0.51,1.0,3.19,0.348,-8.892,3.334,3.911,0.141,1.531,-0.009,-0.057,0.059,-0.023,0.049,-0.049,-0.054,0.073,-0.089,-0.071,0.03,2.281,0.014,2.763,0.004,3.057,2012-03-05,software_and_services
MANH,SNPS,2017-02-21,0.529,0.0,3.911,0.345,30.115,3.334,3.911,0.919,1.155,-0.057,-0.028,0.024,-0.041,-0.004,-0.013,-0.005,-0.033,-0.003,-0.031,-0.01,4.055,-0.039,4.486,-0.03,4.351,2012-03-05,software_and_services
MANH,V,2017-02-21,0.549,0.0,3.207,0.675,31.515,3.334,3.911,0.782,2.638,0.004,0.011,-0.039,-0.003,0.011,-0.001,-0.034,-0.019,-0.061,0.026,-0.017,3.559,-0.056,4.332,-0.067,4.562,2012-03-05,software_and_services
MMS,SNPS,2017-02-21,0.725,0.0,3.294,0.544,20.293,3.334,3.911,0.964,0.249,-0.024,0.036,0.012,0.006,0.033,-0.044,-0.043,0.09,0.006,-0.017,0.005,3.212,-0.014,3.527,0.004,3.23,2012-03-05,software_and_services
PRGS,SNPS,2017-02-21,0.667,1.0,3.246,2.492,-10.996,3.334,3.911,0.046,1.289,0.026,0.025,-0.026,-0.011,0.005,0.016,-0.013,0.082,0.025,-0.041,-0.024,3.971,-0.008,3.501,-0.012,3.604,2012-03-05,software_and_services
ABG,AN,2017-02-21,0.902,0.5,-2.584,0.473,22.785,3.102,3.357,0.701,-0.547,0.076,0.028,-0.008,0.007,0.022,-0.036,-0.038,-0.015,-0.101,-0.117,-0.019,-3.14,-0.02,-3.159,-0.039,-3.691,2012-03-05,retailing
ABG,WSM,2017-02-21,0.98,1.0,-3.241,0.675,8.436,3.102,3.357,0.808,-0.633,-0.006,0.032,-0.044,0.084,-0.055,-0.007,0.025,0.007,-0.052,0.013,0.068,-1.763,0.121,-0.584,0.102,-1.0,2012-03-05,retailing
AEO,EBAY,2017-02-21,0.667,0.333,3.357,1.166,10.12,3.102,3.357,0.042,0.843,-0.03,-0.061,-0.02,-0.022,-0.022,0.067,0.03,-0.072,0.062,0.063,-0.027,3.989,0.006,3.218,-0.088,5.396,2012-03-05,retailing
AZO,EBAY,2017-02-21,0.588,0.0,2.957,0.021,10.168,3.102,3.357,0.435,1.569,0.058,-0.024,-0.119,-0.055,-0.037,-0.006,0.008,-0.045,-0.057,-0.015,0.001,2.934,0.02,2.529,-0.034,3.689,2012-03-05,retailing
